 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.157789920485671e-28  2.157789920485671e-28  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.245872010364234e-31  1.249174402072847e-30  0.000000000000000e+00 
 5.000000000000000e-11  2.136433814096078e-28  2.157768585714053e-28 -3.020907855926676e-28 -3.446826634993653e-29 -3.998017616423448e-33  5.768842198171815e-31  1.153768439634363e-30 -7.996035232846896e-33 
 1.000000000000000e-10  2.130837083436182e-28  2.157741681116373e-28 -5.635793556878261e-28 -6.551836131402441e-29 -7.370178742907130e-33  5.345189043311978e-31  1.069037808662396e-30 -1.474035748581426e-32 
 2.000000000000000e-10 -1.953200229400093e-18 -2.341030822521070e-21  2.005642365208525e-17 -4.977840138381614e-18 -1.457315013096744e-22 -5.528486663137018e-20 -1.105697332627404e-19 -2.914630026193488e-22 
 4.000000000000000e-10 -2.137522799063860e-21 -4.208884385350174e-21  5.070096775357056e-17 -1.061626131014806e-17 -4.755483353728853e-22 -4.725018662474509e-20 -9.450037324949019e-20 -9.510966707457707e-22 
 8.000000000000000e-10 -2.115369612091202e-18 -1.578119165371340e-20  7.946602555118751e-17 -1.852958438540149e-17 -8.429027570128780e-22  2.725496875241943e-20  5.450993750483885e-20 -1.685805514025756e-21 
 1.600000000000000e-09  9.237635978247316e-19 -1.601714236260555e-20  1.009463596709458e-16 -3.066880444413033e-17 -7.069422028365169e-22  3.247724605028026e-20  6.495449210056051e-20 -1.413884405673034e-21 
 3.200000000000000e-09  1.865783327738161e-19 -1.238579173907183e-20  9.677610550034846e-17 -4.749337318659006e-17 -1.792018442122196e-22 -2.149580094800003e-20 -4.299160189600006e-20 -3.584036884244393e-22 
 6.400000000000000e-09 -4.449676414379031e-20 -1.077560379754083e-20  6.722992235864489e-17 -6.411440329960346e-17 -1.008739033920196e-22 -2.717960311430962e-20 -5.435920622861924e-20 -2.017478067840391e-22 
 1.140000000000000e-08 -3.643467623191767e-20 -1.137908782771045e-20  2.575282768560417e-17 -6.975522164038540e-17  1.665528730639545e-22 -1.545858171715052e-21 -3.091716343430103e-21  3.331057461279089e-22 
 1.640000000000000e-08 -1.938368867944131e-20 -1.206796414037164e-20  1.421559153746405e-17 -7.199563114154294e-17 -1.483371595022256e-23 -9.168084157918191e-22 -1.833616831583638e-21 -2.966743190044513e-23 
 2.140000000000000e-08 -1.637106044405299e-20 -1.255218150705834e-20  1.604438202119923e-17 -7.164523178686289e-17 -1.724508189201786e-23 -1.964535535338769e-21 -3.929071070677538e-21 -3.449016378403573e-23 
 2.640000000000000e-08 -1.298710722623491e-20 -1.273068229159647e-20  1.850698033990485e-17 -7.266546922241348e-17 -2.938734200546369e-23 -1.764874235756453e-21 -3.529748471512906e-21 -5.877468401092739e-23 
 3.140000000000000e-08 -1.286499159031935e-20 -1.279485811793482e-20  1.977910674258575e-17 -7.387239489712255e-17 -1.985582268846208e-23 -1.830343859797957e-21 -3.660687719595914e-21 -3.971164537692415e-23 
 3.640000000000000e-08 -1.283929007037759e-20 -1.281769006069322e-20  2.123312835891811e-17 -7.487010937178435e-17 -1.759781901931046e-23 -1.637670766302946e-21 -3.275341532605893e-21 -3.519563803862091e-23 
 4.139999999999999e-08 -1.282968457507755e-20 -1.282557469995424e-20  2.158674674325614e-17 -7.578561887045159e-17 -1.373375500320696e-23 -1.702104160958578e-21 -3.404208321917157e-21 -2.746751000641392e-23 
 4.639999999999999e-08 -1.282130158260154e-20 -1.282777157988877e-20  2.171559509870798e-17 -7.684476634705992e-17 -1.126217123574035e-23 -1.650030219826406e-21 -3.300060439652812e-21 -2.252434247148070e-23 
 5.139999999999999e-08 -1.281747850355178e-20 -1.282781478759725e-20  2.185829056076907e-17 -7.660134381142586e-17 -1.920778176432629e-23 -1.684512421483974e-21 -3.369024842967948e-21 -3.841556352865257e-23 
 5.639999999999999e-08 -1.281572971717112e-20 -1.282707297310452e-20  2.179151632652888e-17 -7.620381506581756e-17 -1.184641996824634e-23 -1.644910369914267e-21 -3.289820739828534e-21 -2.369283993649268e-23 
 6.139999999999999e-08 -1.281365658004285e-20 -1.282600263150918e-20  2.175229492294678e-17 -7.576124829764551e-17 -1.834914978171096e-23 -1.715477042863758e-21 -3.430954085727516e-21 -3.669829956342192e-23 
 6.640000000000000e-08 -1.281197549987721e-20 -1.282479145403365e-20  2.178336728085398e-17 -7.523299962132774e-17 -1.982644923525882e-23 -1.619661347317233e-21 -3.239322694634466e-21 -3.965289847051765e-23 
 7.140000000000000e-08 -1.281131592581716e-20 -1.282357074055901e-20  2.165651971653585e-17 -7.479936380229891e-17 -1.313712398981887e-23 -1.732952323060731e-21 -3.465904646121461e-21 -2.627424797963775e-23 
 7.640000000000001e-08 -1.280893914735444e-20 -1.282227479302290e-20  2.175570336995053e-17 -7.427101611762847e-17 -1.638416920720997e-23 -1.629801678622554e-21 -3.259603357245108e-21 -3.276833841441994e-23 
 8.140000000000001e-08 -1.281065471861960e-20 -1.282114355476766e-20  2.096123416031760e-17 -7.388329282458613e-17 -2.362234095521326e-23 -1.742637229160989e-21 -3.485274458321979e-21 -4.724468191042652e-23 
 8.640000000000002e-08 -1.280363172230596e-20 -1.281969555328404e-20  2.166309173070037e-17 -7.288341905049197e-17 -9.277492184116433e-24 -1.617352827467024e-21 -3.234705654934049e-21 -1.855498436823287e-23 
 9.140000000000002e-08 -1.280864581224045e-20 -1.281855244400519e-20  2.111167803318457e-17 -7.208993399865943e-17 -3.009184797577111e-23 -1.722416201329069e-21 -3.444832402658137e-21 -6.018369595154222e-23 
 9.640000000000003e-08 -1.280141934156849e-20 -1.281712440345325e-20  2.178121346562661e-17 -7.101528734306475e-17 -1.937423966872547e-23 -1.616588864645554e-21 -3.233177729291109e-21 -3.874847933745093e-23 
 1.014000000000000e-07 -1.280675277252980e-20 -1.281602991384806e-20  2.093520617903816e-17 -7.043481255809920e-17 -1.306229751059333e-23 -1.741519891748938e-21 -3.483039783497876e-21 -2.612459502118667e-23 
 1.064000000000000e-07 -1.279835792643355e-20 -1.281458338663303e-20  2.160954889794639e-17 -6.982139481924104e-17 -1.560427290104502e-23 -1.626765243277971e-21 -3.253530486555943e-21 -3.120854580209003e-23 
 1.114000000000000e-07 -1.280360748929372e-20 -1.281344535329462e-20  2.101389760700448e-17 -6.939159136578474e-17 -2.090490150072075e-23 -1.725607115255278e-21 -3.451214230510556e-21 -4.180980300144149e-23 
 1.164000000000000e-07 -1.279643264067799e-20 -1.281202642333783e-20  2.161426814818701e-17 -6.875578668084427e-17 -9.043060037225870e-24 -1.613324200652574e-21 -3.226648401305148e-21 -1.808612007445174e-23 
 1.214000000000000e-07 -1.280070623860133e-20 -1.281087549618031e-20  2.108072409873294e-17 -6.755812428738513e-17 -1.759459356317112e-23 -1.736335782538907e-21 -3.472671565077815e-21 -3.518918712634225e-23 
 1.264000000000000e-07 -1.279415827216568e-20 -1.280947100494267e-20  2.161769919343643e-17 -6.801720363931689e-17 -1.373946617317224e-23 -1.627548600990530e-21 -3.255097201981060e-21 -2.747893234634447e-23 
 1.314000000000001e-07 -1.279806548451924e-20 -1.280831925640444e-20  2.105935290207574e-17 -6.885362246405335e-17 -1.654044484876425e-23 -1.709936023066473e-21 -3.419872046132946e-21 -3.308088969752850e-23 
 1.364000000000001e-07 -1.279290491758125e-20 -1.280699593880979e-20  2.111174522324626e-17 -6.921326724042952e-17 -1.623506543099171e-23 -1.616082285337695e-21 -3.232164570675390e-21 -3.247013086198342e-23 
 1.414000000000001e-07 -1.279595104391442e-20 -1.280589209613051e-20  2.011481262222673e-17 -7.062753545758141e-17 -1.725329088041512e-23 -1.742999805328913e-21 -3.485999610657825e-21 -3.450658176083024e-23 
 1.464000000000001e-07 -1.278682672712369e-20 -1.280435555973030e-20  2.126868654364018e-17 -7.140190934712146e-17 -9.436552413582742e-24 -1.623006057822910e-21 -3.246012115645820e-21 -1.887310482716548e-23 
 1.514000000000001e-07 -1.279413477963679e-20 -1.280323659334939e-20  2.073467293393185e-17 -7.197936138217986e-17 -2.214193250342082e-23 -1.742178883488612e-21 -3.484357766977224e-21 -4.428386500684164e-23 
 1.564000000000001e-07 -1.278578006481230e-20 -1.280179588332179e-20  2.149533366830871e-17 -7.233813056257391e-17 -1.238786195202636e-23 -1.624847939039495e-21 -3.249695878078991e-21 -2.477572390405273e-23 
 1.614000000000001e-07 -1.279082397610669e-20 -1.280065991723723e-20  2.092666163717594e-17 -7.269640051599271e-17 -1.098471603848143e-23 -1.717645669417364e-21 -3.435291338834729e-21 -2.196943207696285e-23 
 1.664000000000001e-07 -1.278342460900072e-20 -1.279922772107102e-20  2.162571737061312e-17 -7.290448635193982e-17 -2.132385685476989e-23 -1.618627586586789e-21 -3.237255173173578e-21 -4.264771370953979e-23 
 1.714000000000001e-07 -1.278859673557788e-20 -1.279811572317575e-20  2.090278839899485e-17 -7.325746549641906e-17 -2.173180482649785e-23 -1.739079883066660e-21 -3.478159766133320e-21 -4.346360965299570e-23 
 1.764000000000001e-07 -1.278040693496703e-20 -1.279666142457044e-20  2.169361852913669e-17 -6.831961407040122e-17 -6.023014061422167e-24 -1.693186739879408e-21 -3.386373479758816e-21 -1.204602812284433e-23 
 1.814000000000001e-07 -1.278760717743780e-20 -1.279564106581049e-20  2.045977061816267e-17 -6.619561877245970e-17 -8.617913536196566e-24 -1.821027979169110e-21 -3.642055958338220e-21 -1.723582707239313e-23 
 1.864000000000001e-07 -1.277784731379683e-20 -1.279421009419715e-20  2.092809709978175e-17 -6.582121593130360e-17 -3.642520664414165e-24 -1.730642902718363e-21 -3.461285805436726e-21 -7.285041328828330e-24 
 1.914000000000001e-07 -1.278222968117226e-20 -1.279301413975393e-20  2.061486775122132e-17 -6.607465629093275e-17 -1.298729285670091e-23 -1.844761369899158e-21 -3.689522739798315e-21 -2.597458571340183e-23 
 1.964000000000001e-07 -1.277597278750324e-20 -1.279157531947476e-20  2.147344456673706e-17 -6.648863210405995e-17 -6.826103917415797e-24 -1.883421605033119e-21 -3.766843210066238e-21 -1.365220783483159e-23 
 2.014000000000001e-07 -1.278066196473159e-20 -1.279044360346607e-20  2.091609375722851e-17 -6.687882565920555e-17 -1.179885442309931e-23 -1.958678383634214e-21 -3.917356767268427e-21 -2.359770884619862e-23 
 2.064000000000001e-07 -1.277347388042937e-20 -1.278902933452356e-20  2.151252752261839e-17 -6.710353016139204e-17 -5.406673070194970e-24 -1.832218290812176e-21 -3.664436581624352e-21 -1.081334614038994e-23 
 2.114000000000001e-07 -1.277781462048843e-20 -1.278788645585183e-20  2.093987538659035e-17 -6.698566941889964e-17 -7.903414591834771e-24 -1.941988172677085e-21 -3.883976345354170e-21 -1.580682918366954e-23 
 2.164000000000001e-07 -1.277218563553540e-20 -1.278654800499714e-20  2.110191931601243e-17 -6.709457453520344e-17 -7.168572099627501e-24 -1.899838086778744e-21 -3.799676173557489e-21 -1.433714419925500e-23 
 2.214000000000001e-07 -1.277532842005507e-20 -1.278542851504617e-20  2.024717964667082e-17 -6.701493223947739e-17 -1.190420380483519e-23 -2.027301813257871e-21 -4.054603626515742e-21 -2.380840760967037e-23 
 2.264000000000001e-07 -1.276825755692075e-20 -1.278400548955366e-20  2.079843622893103e-17 -6.672536336182269e-17 -5.336469581840235e-24 -1.937278728271173e-21 -3.874557456542345e-21 -1.067293916368047e-23 
