Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C83;FILL_L10_5;FILL_L8_5;0.824;
C84;FILL_L10_5;P,PSEG_L50_0;0.036;
C85;FILL_L10_5;VSUBS;0.269;
C86;FILL_L10_6;FILL_L10_7;0.084;
C87;FILL_L10_6;FILL_L30_3;0.03;
C88;FILL_L10_6;FILL_L50_4;0.01;
C89;FILL_L10_6;FILL_L8_6;0.19;
C90;FILL_L10_6;P,PSEG_L50_0;0.004;
C91;FILL_L10_6;VSUBS;0.192;
C92;FILL_L10_7;FILL_L10_8;0.084;
C93;FILL_L10_7;FILL_L30_3;0.064;
C94;FILL_L10_7;FILL_L30_4;0.168;
C95;FILL_L10_7;FILL_L30_5;0.003;
C96;FILL_L10_7;FILL_L50_4;0.021;
C97;FILL_L10_7;FILL_L50_5;0.048;
C98;FILL_L10_7;FILL_L50_6;0.004;
C99;FILL_L10_7;FILL_L8_7;0.706;
C100;FILL_L10_7;P,PSEG_L50_0;0.011;
C101;FILL_L10_7;VSUBS;0.255;
C102;FILL_L10_8;FILL_L30_5;0.49;
C103;FILL_L10_8;FILL_L50_6;0.073;
C104;FILL_L10_8;FILL_L8_8;0.706;
C105;FILL_L10_8;VSUBS;0.317;
C106;FILL_L30_0;FILL_L30_1;0.019;
C107;FILL_L30_0;FILL_L50_0;0.067;
C108;FILL_L30_0;FILL_L50_1;0.003;
C109;FILL_L30_0;FILL_L8_0;0.005;
C110;FILL_L30_0;FILL_L8_1;0.006;
C111;FILL_L30_0;P,PSEG_L50_0;0.008;
C112;FILL_L30_0;VSUBS;0.093;
C113;FILL_L30_1;FILL_L30_2;0.019;
C114;FILL_L30_1;FILL_L50_0;0.004;
C115;FILL_L30_1;P,PSEG_L50_0;0.031;
C116;FILL_L30_1;VSUBS;0.049;
C117;FILL_L30_2;FILL_L30_5;0.077;
C118;FILL_L30_2;FILL_L50_1;0.001;
C119;FILL_L30_2;FILL_L50_2;1.076;
C120;FILL_L30_2;FILL_L8_2;0.036;
C121;FILL_L30_2;FILL_L8_5;0.028;
C122;FILL_L30_2;P,PSEG_L50_0;0.006;
C123;FILL_L30_2;VSUBS;0.423;
C124;FILL_L30_3;FILL_L30_4;0.019;
C125;FILL_L30_3;FILL_L50_3;0.003;
C126;FILL_L30_3;FILL_L50_4;0.067;
C127;FILL_L30_3;FILL_L8_6;0.005;
C128;FILL_L30_3;FILL_L8_7;0.006;
C129;FILL_L30_3;P,PSEG_L50_0;0.013;
C130;FILL_L30_3;VSUBS;0.086;
C131;FILL_L30_4;FILL_L30_5;0.019;
C132;FILL_L30_4;FILL_L50_5;0.067;
C133;FILL_L30_4;P,PSEG_L50_0;0.013;
C134;FILL_L30_4;VSUBS;0.038;
C135;FILL_L30_5;FILL_L50_3;0.001;
C136;FILL_L30_5;FILL_L50_6;1.076;
C137;FILL_L30_5;FILL_L8_5;0.033;
C138;FILL_L30_5;FILL_L8_8;0.031;
C139;FILL_L30_5;P,PSEG_L50_0;0.003;
C140;FILL_L30_5;VSUBS;0.377;
C141;FILL_L50_0;FILL_L50_1;0.025;
C142;FILL_L50_0;P,PSEG_L50_0;0.014;
C143;FILL_L50_0;VSUBS;0.064;
C144;FILL_L50_1;FILL_L50_3;0.025;
C145;FILL_L50_1;P,PSEG_L50_0;0.018;
C146;FILL_L50_1;VSUBS;0.075;
C147;FILL_L50_2;FILL_L50_6;0.099;
C148;FILL_L50_2;P,PSEG_L50_0;0.147;
C149;FILL_L50_2;VSUBS;0.266;
C150;FILL_L50_3;FILL_L50_4;0.025;
C151;FILL_L50_3;FILL_L50_6;0.008;
C152;FILL_L50_3;FILL_L8_3;0.002;
C153;FILL_L50_3;FILL_L8_4;0.003;
C154;FILL_L50_3;P,PSEG_L50_0;0.045;
C155;FILL_L50_3;VSUBS;0.057;
C156;FILL_L50_4;FILL_L50_5;0.025;
C157;FILL_L50_4;VSUBS;0.064;
C158;FILL_L50_5;FILL_L50_6;0.025;
C159;FILL_L50_5;P,PSEG_L50_0;0.001;
C160;FILL_L50_5;VSUBS;0.038;
C161;FILL_L50_6;P,PSEG_L50_0;0.005;
C162;FILL_L50_6;VSUBS;0.267;
C163;FILL_L8_0;FILL_L8_1;0.05;
C164;FILL_L8_0;FILL_L8_3;0.019;
C165;FILL_L8_0;VSUBS;0.298;
C166;FILL_L8_1;FILL_L8_2;0.05;
C167;FILL_L8_1;FILL_L8_4;0.07;
C168;FILL_L8_1;P,PSEG_L50_0;0.001;
C169;FILL_L8_1;VSUBS;0.64;
C170;FILL_L8_2;FILL_L8_5;0.07;
C171;FILL_L8_2;P,PSEG_L50_0;0.001;
C172;FILL_L8_2;VSUBS;0.682;
C173;FILL_L8_3;FILL_L8_4;0.07;
C174;FILL_L8_3;FILL_L8_6;0.019;
C175;FILL_L8_3;P,PSEG_L50_0;0.002;
C176;FILL_L8_3;VSUBS;0.377;
C177;FILL_L8_4;FILL_L8_5;0.07;
C178;FILL_L8_4;FILL_L8_7;0.07;
C179;FILL_L8_4;P,PSEG_L50_0;0.003;
C180;FILL_L8_4;VSUBS;0.751;
C181;FILL_L8_5;FILL_L8_8;0.07;
C182;FILL_L8_5;P,PSEG_L50_0;0.001;
C183;FILL_L8_5;VSUBS;0.809;
C184;FILL_L8_6;FILL_L8_7;0.06;
C185;FILL_L8_6;VSUBS;0.345;
C186;FILL_L8_7;FILL_L8_8;0.06;
C187;FILL_L8_7;VSUBS;0.725;
C188;FILL_L8_8;VSUBS;0.774;
C189;P,PSEG_L50_0;VSUBS;0.338;
