Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C165;FILL_L10_12;P,PSEG_L50_1;0.011;
C166;FILL_L10_12;VSUBS;0.23;
C167;FILL_L10_13;FILL_L10_14;0.04;
C168;FILL_L10_13;FILL_L126_0;0.048;
C169;FILL_L10_13;FILL_L126_1;0.004;
C170;FILL_L10_13;FILL_L134_0;0.003;
C171;FILL_L10_13;FILL_L134_1;0.002;
C172;FILL_L10_13;FILL_L30_3;0.077;
C173;FILL_L10_13;FILL_L30_4;0.053;
C174;FILL_L10_13;FILL_L50_7;0.01;
C175;FILL_L10_13;FILL_L50_8;0.021;
C176;FILL_L10_13;FILL_L8_8;0.334;
C177;FILL_L10_13;VSUBS;0.24;
C178;FILL_L10_14;FILL_L10_15;0.04;
C179;FILL_L10_14;FILL_L126_0;0.007;
C180;FILL_L10_14;FILL_L126_1;0.043;
C181;FILL_L10_14;FILL_L134_0;0.005;
C182;FILL_L10_14;FILL_L134_1;0.005;
C183;FILL_L10_14;FILL_L30_1;0.014;
C184;FILL_L10_14;FILL_L30_4;0.006;
C185;FILL_L10_14;FILL_L30_5;0.173;
C186;FILL_L10_14;FILL_L8_9;0.334;
C187;FILL_L10_14;P,PSEG_L50_1;0.046;
C188;FILL_L10_14;VSUBS;0.211;
C189;FILL_L10_15;FILL_L126_1;0.029;
C190;FILL_L10_15;FILL_L134_1;0.005;
C191;FILL_L10_15;FILL_L30_5;0.028;
C192;FILL_L10_15;FILL_L8_10;0.168;
C193;FILL_L10_15;P,PSEG_L50_1;0.005;
C194;FILL_L10_15;VSUBS;0.155;
C195;FILL_L10_2;FILL_L10_3;0.028;
C196;FILL_L10_2;FILL_L10_7;0.014;
C197;FILL_L10_2;FILL_L126_1;0.004;
C198;FILL_L10_2;FILL_L8_2;0.067;
C199;FILL_L10_2;VSUBS;0.083;
C200;FILL_L10_3;FILL_L10_4;0.028;
C201;FILL_L10_3;FILL_L10_8;0.014;
C202;FILL_L10_3;FILL_L126_1;0.007;
C203;FILL_L10_3;FILL_L8_3;0.067;
C204;FILL_L10_3;VSUBS;0.086;
C205;FILL_L10_4;FILL_L10_9;0.014;
C206;FILL_L10_4;FILL_L126_1;0.001;
C207;FILL_L10_4;FILL_L8_4;0.067;
C208;FILL_L10_4;VSUBS;0.103;
C209;FILL_L10_5;FILL_L10_6;0.028;
C210;FILL_L10_5;FILL_L126_0;0.014;
C211;FILL_L10_5;FILL_L50_4;0.022;
C212;FILL_L10_5;FILL_L50_6;0.004;
C213;FILL_L10_5;FILL_L8_0;0.002;
C214;FILL_L10_5;P,PSEG_L50_1;0.004;
C215;FILL_L10_5;VSUBS;0.097;
C216;FILL_L10_6;FILL_L10_7;0.028;
C217;FILL_L10_6;FILL_L126_0;0.015;
C218;FILL_L10_6;FILL_L126_1;0.003;
C219;FILL_L10_6;FILL_L134_0;0.003;
C220;FILL_L10_6;FILL_L134_1;0.002;
C221;FILL_L10_6;FILL_L30_0;0.0;
C222;FILL_L10_6;FILL_L50_1;0.002;
C223;FILL_L10_6;FILL_L50_4;0.003;
C224;FILL_L10_6;FILL_L50_5;0.001;
C225;FILL_L10_6;FILL_L8_1;0.002;
C226;FILL_L10_6;P,PSEG_L50_1;0.004;
C227;FILL_L10_6;VSUBS;0.074;
C228;FILL_L10_7;FILL_L10_8;0.028;
C229;FILL_L10_7;FILL_L126_0;0.007;
C230;FILL_L10_7;FILL_L126_1;0.011;
C231;FILL_L10_7;FILL_L134_0;0.005;
C232;FILL_L10_7;FILL_L134_1;0.005;
C233;FILL_L10_7;FILL_L30_0;0.001;
C234;FILL_L10_7;FILL_L50_4;0.001;
C235;FILL_L10_7;FILL_L50_5;0.002;
C236;FILL_L10_7;FILL_L8_2;0.002;
C237;FILL_L10_7;P,PSEG_L50_1;0.005;
C238;FILL_L10_7;VSUBS;0.074;
C239;FILL_L10_8;FILL_L10_9;0.028;
C240;FILL_L10_8;FILL_L126_1;0.021;
C241;FILL_L10_8;FILL_L30_0;0.015;
C242;FILL_L10_8;FILL_L50_4;0.001;
C243;FILL_L10_8;FILL_L50_5;0.005;
C244;FILL_L10_8;FILL_L8_3;0.002;
C245;FILL_L10_8;VSUBS;0.074;
C246;FILL_L10_9;FILL_L126_1;0.018;
C247;FILL_L10_9;FILL_L30_0;0.027;
C248;FILL_L10_9;FILL_L50_5;0.006;
C249;FILL_L10_9;FILL_L8_4;0.002;
C250;FILL_L10_9;VSUBS;0.096;
C251;FILL_L126_0;FILL_L126_1;0.478;
C252;FILL_L126_0;FILL_L134_0;0.414;
C253;FILL_L126_0;FILL_L30_0;0.002;
C254;FILL_L126_0;FILL_L30_1;0.003;
C255;FILL_L126_0;FILL_L30_3;0.011;
C256;FILL_L126_0;FILL_L30_4;0.007;
C257;FILL_L126_0;FILL_L50_0;0.01;
C258;FILL_L126_0;FILL_L50_4;0.051;
C259;FILL_L126_0;FILL_L50_5;0.002;
C260;FILL_L126_0;FILL_L50_6;0.059;
C261;FILL_L126_0;FILL_L50_7;0.059;
C262;FILL_L126_0;FILL_L50_8;0.027;
C263;FILL_L126_0;FILL_L8_0;0.002;
C264;FILL_L126_0;FILL_L8_5;0.011;
C265;FILL_L126_0;FILL_L8_8;0.005;
C266;FILL_L126_0;P,PSEG_L50_1;0.082;
C267;FILL_L126_0;VSUBS;0.763;
C268;FILL_L126_1;FILL_L134_1;0.648;
C269;FILL_L126_1;FILL_L30_0;0.027;
C270;FILL_L126_1;FILL_L30_1;0.034;
C271;FILL_L126_1;FILL_L30_2;0.038;
C272;FILL_L126_1;FILL_L30_4;0.003;
C273;FILL_L126_1;FILL_L30_5;0.065;
C274;FILL_L126_1;FILL_L50_2;0.021;
C275;FILL_L126_1;FILL_L50_3;0.01;
C276;FILL_L126_1;FILL_L50_4;0.003;
C277;FILL_L126_1;FILL_L50_5;0.072;
C278;FILL_L126_1;FILL_L50_6;0.001;
C279;FILL_L126_1;FILL_L8_10;0.004;
C280;FILL_L126_1;FILL_L8_2;0.001;
C281;FILL_L126_1;FILL_L8_3;0.002;
C282;FILL_L126_1;FILL_L8_4;0.001;
C283;FILL_L126_1;FILL_L8_6;0.015;
C284;FILL_L126_1;FILL_L8_7;0.009;
C285;FILL_L126_1;FILL_L8_9;0.006;
C286;FILL_L126_1;P,PSEG_L50_1;0.153;
C287;FILL_L126_1;VSUBS;0.928;
C288;FILL_L134_0;FILL_L134_1;0.46;
C289;FILL_L134_0;FILL_L30_4;0.002;
C290;FILL_L134_0;FILL_L50_0;0.003;
C291;FILL_L134_0;FILL_L50_8;0.0;
C292;FILL_L134_0;P,PSEG_L50_1;0.009;
C293;FILL_L134_0;VSUBS;0.565;
C294;FILL_L134_1;FILL_L30_4;0.002;
C295;FILL_L134_1;FILL_L30_5;0.0;
C296;FILL_L134_1;FILL_L50_2;0.003;
C297;FILL_L134_1;FILL_L50_3;0.003;
C298;FILL_L134_1;P,PSEG_L50_1;0.009;
C299;FILL_L134_1;VSUBS;0.647;
C300;FILL_L30_0;FILL_L50_5;0.067;
C301;FILL_L30_0;VSUBS;0.087;
C302;FILL_L30_1;FILL_L30_2;0.019;
C303;FILL_L30_1;FILL_L30_5;0.019;
C304;FILL_L30_1;FILL_L50_7;0.0;
C305;FILL_L30_1;FILL_L8_6;0.003;
C306;FILL_L30_1;FILL_L8_9;0.002;
C307;FILL_L30_1;P,PSEG_L50_1;0.034;
C308;FILL_L30_1;VSUBS;0.037;
C309;FILL_L30_2;FILL_L30_5;0.019;
C310;FILL_L30_2;FILL_L50_5;0.001;
C311;FILL_L30_2;FILL_L8_6;0.003;
C312;FILL_L30_2;FILL_L8_7;0.003;
C313;FILL_L30_2;P,PSEG_L50_1;0.002;
C314;FILL_L30_2;VSUBS;0.069;
C315;FILL_L30_3;FILL_L30_4;0.008;
C316;FILL_L30_3;FILL_L50_7;0.001;
C317;FILL_L30_3;FILL_L50_8;0.028;
C318;FILL_L30_3;VSUBS;0.051;
C319;FILL_L30_4;FILL_L30_5;0.008;
C320;FILL_L30_4;FILL_L50_8;0.002;
C321;FILL_L30_4;FILL_L8_8;0.001;
C322;FILL_L30_4;FILL_L8_9;0.001;
C323;FILL_L30_4;P,PSEG_L50_1;0.0;
C324;FILL_L30_4;VSUBS;0.047;
C325;FILL_L30_5;FILL_L8_10;0.003;
C326;FILL_L30_5;FILL_L8_9;0.003;
C327;FILL_L30_5;P,PSEG_L50_1;0.02;
C328;FILL_L30_5;VSUBS;0.188;
C329;FILL_L50_0;FILL_L50_1;0.014;
C330;FILL_L50_0;FILL_L50_4;0.025;
C331;FILL_L50_0;VSUBS;0.049;
C332;FILL_L50_1;FILL_L50_2;0.014;
C333;FILL_L50_1;VSUBS;0.045;
C334;FILL_L50_2;FILL_L50_3;0.014;
C335;FILL_L50_2;VSUBS;0.043;
C336;FILL_L50_3;FILL_L50_5;0.025;
C337;FILL_L50_3;VSUBS;0.044;
C338;FILL_L50_4;FILL_L50_5;0.006;
C339;FILL_L50_4;FILL_L50_6;0.025;
C340;FILL_L50_4;FILL_L8_0;0.001;
C341;FILL_L50_4;P,PSEG_L50_1;0.002;
C342;FILL_L50_4;VSUBS;0.069;
C343;FILL_L50_5;VSUBS;0.078;
C344;FILL_L50_6;FILL_L50_7;0.025;
C345;FILL_L50_6;P,PSEG_L50_1;0.059;
C346;FILL_L50_6;VSUBS;0.042;
C347;FILL_L50_7;FILL_L50_8;0.025;
C348;FILL_L50_7;FILL_L8_5;0.001;
C349;FILL_L50_7;FILL_L8_8;0.001;
C350;FILL_L50_7;P,PSEG_L50_1;0.007;
C351;FILL_L50_7;VSUBS;0.045;
C352;FILL_L50_8;VSUBS;0.047;
C353;FILL_L8_0;FILL_L8_1;0.02;
C354;FILL_L8_0;VSUBS;0.166;
C355;FILL_L8_1;FILL_L8_2;0.02;
C356;FILL_L8_1;VSUBS;0.149;
C357;FILL_L8_10;FILL_L8_7;0.035;
C358;FILL_L8_10;FILL_L8_9;0.028;
C359;FILL_L8_10;VSUBS;0.287;
C360;FILL_L8_2;FILL_L8_3;0.02;
C361;FILL_L8_2;VSUBS;0.149;
C362;FILL_L8_3;FILL_L8_4;0.02;
C363;FILL_L8_3;VSUBS;0.149;
C364;FILL_L8_4;VSUBS;0.166;
C365;FILL_L8_5;FILL_L8_6;0.07;
C366;FILL_L8_5;FILL_L8_8;0.07;
C367;FILL_L8_5;P,PSEG_L50_1;0.002;
C368;FILL_L8_5;VSUBS;0.808;
C369;FILL_L8_6;FILL_L8_7;0.07;
C370;FILL_L8_6;FILL_L8_9;0.07;
C371;FILL_L8_6;P,PSEG_L50_1;0.002;
C372;FILL_L8_6;VSUBS;0.75;
C373;FILL_L8_7;VSUBS;0.515;
C374;FILL_L8_8;FILL_L8_9;0.028;
C375;FILL_L8_8;VSUBS;0.482;
C376;FILL_L8_9;P,PSEG_L50_1;0.001;
C377;FILL_L8_9;VSUBS;0.458;
C378;P,PSEG_L50_1;VSUBS;0.261;
