2026-09-23 10:23:19 +0200: Memory Usage (408304K) : Starting running IHP-SG13G2 KLayout DRC runset on ${RESULTS_ROOT}/digital-postroute-20260923-r1/flow/05-klayout-streamout/g1_digital.gds
2026-09-23 10:23:19 +0200: Memory Usage (408304K) : Ruby Version for klayout: 3.2.3
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : Loading database to memory is complete.
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : IHP-SG13G2 KLayout DRC runset output at: ${RESULTS_ROOT}/digital-postroute-20260923-r1/flow/12-klayout-drc/reports/drc.klayout.lyrdb
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : Evaluate switches.
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : tables selected: main
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : deep mode is enabled.
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : FEOL enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : BEOL enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : OFFGRID enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : ANGLE enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : PIN enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : FORBIDDEN enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : RECOMMENDED enabled: true
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : PreCheck DRC enabled: false
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 10:23:19 +0200: Memory Usage (412144K) : Read in polygons from layers.
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_drw has 44777 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_pin has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_mask has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_filler has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_nofill has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_opc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_iopc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : activ_noqrc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : biwind_drw has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : biwind_opc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415160K) : pemwind_drw has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_drw has 54648 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_pin has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_filler has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_nofill has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_opc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_iopc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : gatpoly_noqrc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (415992K) : cont_drw has 331372 polygons
2026-09-23 10:23:19 +0200: Memory Usage (416248K) : cont_opc has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (416248K) : nsd_drw has 0 polygons
2026-09-23 10:23:19 +0200: Memory Usage (416248K) : nsd_block has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_drw has 110073 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_pin has 32553 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_mask has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_filler has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_nofill has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_slit has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_text has 32186 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_opc has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_noqrc has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_res has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_iprobe has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : metal1_diffprb has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : passiv_drw has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : passiv_pin has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : passiv_sbump has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : passiv_pillar has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (416552K) : passiv_pdl has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_drw has 63930 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_pin has 17 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_mask has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_filler has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_nofill has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_slit has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_text has 17 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_opc has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_noqrc has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_res has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_iprobe has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : metal2_diffprb has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : baspoly_drw has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : baspoly_pin has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : psd_drw has 15624 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : nldb_drw has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : digibnd_drw has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : via1_drw has 19059 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_drw has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_pin has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_mask has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_filler has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_nofill has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_slit has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_text has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_opc has 0 polygons
2026-09-23 10:23:20 +0200: Memory Usage (417512K) : backmetal1_noqrc has 0 polygons
