 time                   v(gate)                v(gfet,source)         i(vfet)                i(Lload)               v(dfet,source)         i(vig)                 v(fault_n)             v(tripped)            
 0.000000000000000e+00  4.236601441040225e-06  6.192246926142329e-06  5.790632648084165e-07  5.771650305685939e-07  4.999999261415181e+00 -8.967154616732398e-08  2.999998206992406e+00  4.463854539471425e-07 
 1.000000000000000e-11  4.236605640461343e-06  6.192253907790997e-06  5.790579571864804e-07  5.771650304755167e-07  4.999999261416064e+00 -8.967167482642689e-08  2.999998206992407e+00  4.463854414232890e-07 
 2.000000000000000e-11  4.236604536012499e-06  6.192251404813949e-06  5.790583374019938e-07  5.771650303224588e-07  4.999999261416665e+00 -8.967161121098053e-08  2.999998206992408e+00  4.463854328619534e-07 
 4.000000000000000e-11  4.236600711956329e-06  6.192245324065232e-06  5.790601265621277e-07  5.771650299108118e-07  4.999999261417554e+00 -8.967150826100366e-08  2.999998206992408e+00  4.463854191312868e-07 
 8.000000000000001e-11  4.236600430125854e-06  6.192245483821654e-06  5.790598393425642e-07  5.771650285680285e-07  4.999999261419343e+00 -8.967152942681114e-08  2.999998206992414e+00  4.463853945576392e-07 
 1.600000000000000e-10  4.236601732123446e-06  6.192247313449235e-06  5.790616542247691e-07  5.771650243650880e-07  4.999999261421590e+00 -8.967155585514776e-08  2.999998206992419e+00  4.463854256217457e-07 
 3.200000000000000e-10  4.236602279648040e-06  6.192247948469867e-06  5.790649325636547e-07  5.771650150540952e-07  4.999999261421170e+00 -8.967156481091392e-08  2.999998206992424e+00  4.463854530924728e-07 
 6.400000000000001e-10  4.236598932026154e-06  6.192242889915727e-06  5.790654193870458e-07  5.771650061315647e-07  4.999999261415727e+00 -8.967148822155721e-08  2.999998206992428e+00  4.463854517143691e-07 
 1.280000000000000e-09  4.236597831317390e-06  6.192241487952993e-06  5.790620407366987e-07  5.771649902477018e-07  4.999999261417415e+00 -8.967146738843083e-08  2.999998206992429e+00  4.463854575695679e-07 
 2.280000000000000e-09  4.236600379770005e-06  6.192245274621301e-06  5.790622632157189e-07  5.771649209302103e-07  4.999999261424858e+00 -8.967152414239897e-08  2.999998206992429e+00  4.463854530143426e-07 
 3.280000000000000e-09  4.236600345774862e-06  6.192245161949069e-06  5.790629658732680e-07  5.771648158098734e-07  4.999999261427610e+00 -8.967152219708131e-08  2.999998206992427e+00  4.463854583241567e-07 
 4.280000000000000e-09  4.236600433452990e-06  6.192245276049314e-06  5.790625473527869e-07  5.771646753229629e-07  4.999999261431283e+00 -8.967152420086311e-08  2.999998206992428e+00  4.463854524177924e-07 
 5.280000000000000e-09  4.236600801563863e-06  6.192245798750448e-06  5.790622614088537e-07  5.771644929070004e-07  4.999999261436008e+00 -8.967153232794896e-08  2.999998206992427e+00  4.463854536571898e-07 
 6.280000000000000e-09  4.236601446965947e-06  6.192246690612131e-06  5.790618488018493e-07  5.771642563335444e-07  4.999999261442265e+00 -8.967154649004290e-08  2.999998206992428e+00  4.463854534830638e-07 
 7.280000000000000e-09  4.236600743666600e-06  6.192245721430967e-06  5.790619523295544e-07  5.771639806531477e-07  4.999999261445850e+00 -8.967153068343110e-08  2.999998206992429e+00  4.463854552366042e-07 
 8.280000000000000e-09  4.236601657467778e-06  6.192247087419341e-06  5.790612631315291e-07  5.771636570671779e-07  4.999999261451486e+00 -8.967155121834839e-08  2.999998206992429e+00  4.463854539342393e-07 
 9.280000000000001e-09  4.236601004323139e-06  6.192246207985346e-06  5.790614660456916e-07  5.771633098043832e-07  4.999999261453176e+00 -8.967153638220717e-08  2.999998206992429e+00  4.463854539370295e-07 
 1.028000000000000e-08  4.236602903860039e-06  6.192248897746426e-06  5.790602442107622e-07  5.771629114713178e-07  4.999999261460009e+00 -8.967157873469601e-08  2.999998206992429e+00  4.463854528418935e-07 
 1.128000000000000e-08  4.236600274306398e-06  6.192245196664591e-06  5.790612292693306e-07  5.771625173672388e-07  4.999999261457541e+00 -8.967151974286157e-08  2.999998206992430e+00  4.463854542556616e-07 
 1.228000000000000e-08  4.236602961490130e-06  6.192249098595968e-06  5.790593639598726e-07  5.771620879013406e-07  4.999999261463474e+00 -8.967158035070673e-08  2.999998206992428e+00  4.463854542559208e-07 
 1.328000000000000e-08  4.236602519966194e-06  6.192248344482938e-06  5.790596324683935e-07  5.771616322123876e-07  4.999999261466137e+00 -8.967156944769742e-08  2.999998206992427e+00  4.463854529391311e-07 
 1.428000000000000e-08  4.236600742260658e-06  6.192245914436362e-06  5.790596154917517e-07  5.771611844885966e-07  4.999999261464398e+00 -8.967153032655117e-08  2.999998206992427e+00  4.463854551325631e-07 
 1.528000000000001e-08  4.236602401259525e-06  6.192248380362316e-06  5.790584447953408e-07  5.771607262217584e-07  4.999999261466935e+00 -8.967156775413914e-08  2.999998206992428e+00  4.463854532874898e-07 
 1.628000000000000e-08  4.236602590978324e-06  6.192248565737794e-06  5.790583027707264e-07  5.771602604270462e-07  4.999999261468037e+00 -8.967157125196753e-08  2.999998206992428e+00  4.463854533924795e-07 
 1.728000000000000e-08  4.236601468333352e-06  6.192246974262375e-06  5.790581406301543e-07  5.771598065513122e-07  4.999999261466519e+00 -8.967154636694652e-08  2.999998206992430e+00  4.463854545327317e-07 
 1.828000000000000e-08  4.236601925083442e-06  6.192247686373321e-06  5.790573572214723e-07  5.771593590864050e-07  4.999999261466735e+00 -8.967155692593727e-08  2.999998206992430e+00  4.463854536350469e-07 
 1.928000000000000e-08  4.236601367448442e-06  6.192246922175512e-06  5.790573629153426e-07  5.771589354381443e-07  4.999999261464083e+00 -8.967154436644199e-08  2.999998206992430e+00  4.463854549426251e-07 
 2.028000000000000e-08  4.236601839824512e-06  6.192247605276075e-06  5.790566788052279e-07  5.771585319192937e-07  4.999999261462735e+00 -8.967155505454028e-08  2.999998206992430e+00  4.463854532350445e-07 
 2.128000000000000e-08  4.236601767630091e-06  6.192247450779339e-06  5.790563900362351e-07  5.771581483296576e-07  4.999999261461189e+00 -8.967155325063115e-08  2.999998206992429e+00  4.463854540272844e-07 
 2.228000000000000e-08  4.236601236956853e-06  6.192246685975886e-06  5.790561179462322e-07  5.771577898233315e-07  4.999999261458894e+00 -8.967154153530673e-08  2.999998206992429e+00  4.463854547130728e-07 
 2.328000000000000e-08  4.236600987113229e-06  6.192246367230735e-06  5.790557987069606e-07  5.771574601607257e-07  4.999999261456283e+00 -8.967153620677338e-08  2.999998206992429e+00  4.463854528412430e-07 
 2.428000000000000e-08  4.236600173349701e-06  6.192245280970519e-06  5.790558835498712e-07  5.771571806133235e-07  4.999999261450679e+00 -8.967151826237978e-08  2.999998206992430e+00  4.463854542379122e-07 
 2.528000000000000e-08  4.236600948156211e-06  6.192246399126962e-06  5.790552850771247e-07  5.771569435767853e-07  4.999999261447064e+00 -8.967153571730786e-08  2.999998206992430e+00  4.463854528375091e-07 
 2.627999999999999e-08  4.236600893995109e-06  6.192246223537713e-06  5.790551813620511e-07  5.771567460177248e-07  4.999999261443428e+00 -8.967153419123909e-08  2.999998206992430e+00  4.463854550085231e-07 
 2.727999999999999e-08  4.236599851894675e-06  6.192244714748896e-06  5.790552426551223e-07  5.771565970965487e-07  4.999999261438332e+00 -8.967151114973386e-08  2.999998206992430e+00  4.463854539939462e-07 
 2.827999999999999e-08  4.236600411794942e-06  6.192245512211844e-06  5.790546966681966e-07  5.771564791091107e-07  4.999999261436226e+00 -8.967152395056888e-08  2.999998206992430e+00  4.463854538386614e-07 
 2.927999999999999e-08  4.236600383786990e-06  6.192245405576815e-06  5.790547055847028e-07  5.771563845103328e-07  4.999999261434323e+00 -8.967152308147857e-08  2.999998206992430e+00  4.463854546633024e-07 
