2026-09-23 02:17:48 +0200: Memory Usage (407720K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/gate-power-interface-build-20260923-r1/power_overlay.gds
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : Ruby Version for klayout: 3.2.3
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : Loading database to memory is complete.
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/gate-power-interface-checks-20260923-r1/reports/power_overlay_gate_power_interface_NOT_ADOPTED_main.lyrdb
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : Evaluate switches.
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : tables selected: main
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : deep mode is enabled.
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : FEOL enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : BEOL enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : OFFGRID enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : ANGLE enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : PIN enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : FORBIDDEN enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : RECOMMENDED enabled: true
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : PreCheck DRC enabled: false
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 02:17:48 +0200: Memory Usage (407720K) : Read in polygons from layers.
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_pin has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_mask has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_filler has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_nofill has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_opc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_iopc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : activ_noqrc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : biwind_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : biwind_opc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : pemwind_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : gatpoly_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : gatpoly_pin has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : gatpoly_filler has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409024K) : gatpoly_nofill has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : gatpoly_opc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : gatpoly_iopc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : gatpoly_noqrc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : cont_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : cont_opc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : nsd_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : nsd_block has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : metal1_drw has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : metal1_pin has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409532K) : metal1_mask has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409792K) : metal1_filler has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409792K) : metal1_nofill has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409792K) : metal1_slit has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409792K) : metal1_text has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (409792K) : metal1_opc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (410124K) : metal1_noqrc has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (410124K) : metal1_res has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (410124K) : metal1_iprobe has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (410124K) : metal1_diffprb has 0 polygons
2026-09-23 02:17:48 +0200: Memory Usage (410388K) : passiv_drw has 0 polygons
