 time            v(vref)         v(isense)       v(gate)         v(vdd)          v(vdda)         v(osc_clk)      v(cmp_clk)     
 1.70687953e-09  1.03863935e+00  9.96983387e-01  1.24576315e-10  1.19990687e+00  3.29889152e+00  0.00000000e+00  0.00000000e+00 
 1.74330906e-09  1.03901097e+00  9.96955055e-01  1.24576001e-10  1.19990882e+00  3.29880686e+00  0.00000000e+00  0.00000000e+00 
 1.78001203e-09  1.03956811e+00  9.96921973e-01  1.24575180e-10  1.19990995e+00  3.29870452e+00  0.00000000e+00  0.00000000e+00 
 1.79899271e-09  1.03993663e+00  9.96902477e-01  1.24574566e-10  1.19990973e+00  3.29864165e+00  0.00000000e+00  0.00000000e+00 
 1.81415387e-09  1.04026576e+00  9.96885576e-01  1.24574114e-10  1.19990889e+00  3.29858727e+00  0.00000000e+00  0.00000000e+00 
 1.83337399e-09  1.04071097e+00  9.96862480e-01  1.24573792e-10  1.19990773e+00  3.29851589e+00  0.00000000e+00  0.00000000e+00 
 1.84078014e-09  1.04088707e+00  9.96853067e-01  1.24573726e-10  1.19990745e+00  3.29848793e+00  0.00000000e+00  0.00000000e+00 
 1.85038132e-09  1.04111529e+00  9.96840518e-01  1.24573758e-10  1.19990727e+00  3.29845263e+00  0.00000000e+00  0.00000000e+00 
 1.86072180e-09  1.04135833e+00  9.96826640e-01  1.24573917e-10  1.19990720e+00  3.29841656e+00  0.00000000e+00  0.00000000e+00 
 1.86964014e-09  1.04156335e+00  9.96814348e-01  1.24574077e-10  1.19990714e+00  3.29838684e+00  0.00000000e+00  0.00000000e+00 
 1.87931864e-09  1.04177921e+00  9.96800701e-01  1.24574301e-10  1.19990702e+00  3.29835642e+00  0.00000000e+00  0.00000000e+00 
 1.89050204e-09  1.04201760e+00  9.96784556e-01  1.24574621e-10  1.19990680e+00  3.29832370e+00  0.00000000e+00  0.00000000e+00 
 1.90276718e-09  1.04226137e+00  9.96766387e-01  1.24574941e-10  1.19990648e+00  3.29829064e+00  0.00000000e+00  0.00000000e+00 
 1.91261950e-09  1.04244054e+00  9.96751446e-01  1.24575231e-10  1.19990613e+00  3.29826614e+00  0.00000000e+00  0.00000000e+00 
 1.92378456e-09  1.04262249e+00  9.96734174e-01  1.24575518e-10  1.19990537e+00  3.29824082e+00  0.00000000e+00  0.00000000e+00 
 1.93532306e-09  1.04278466e+00  9.96715979e-01  1.24575810e-10  1.19990396e+00  3.29821739e+00  0.00000000e+00  0.00000000e+00 
 1.94857385e-09  1.04293429e+00  9.96694675e-01  1.24576192e-10  1.19990198e+00  3.29819367e+00  0.00000000e+00  0.00000000e+00 
 1.96286896e-09  1.04304320e+00  9.96671205e-01  1.24576641e-10  1.19990006e+00  3.29817151e+00  0.00000000e+00  0.00000000e+00 
 1.97637623e-09  1.04308605e+00  9.96648569e-01  1.24577026e-10  1.19989856e+00  3.29815358e+00  0.00000000e+00  0.00000000e+00 
 1.99066275e-09  1.04306205e+00  9.96624175e-01  1.24577443e-10  1.19989724e+00  3.29813757e+00  0.00000000e+00  0.00000000e+00 
 2.00791007e-09  1.04294819e+00  9.96594300e-01  1.24577860e-10  1.19989592e+00  3.29812222e+00  0.00000000e+00  0.00000000e+00 
 2.02457689e-09  1.04277031e+00  9.96565287e-01  1.24578278e-10  1.19989494e+00  3.29811143e+00  0.00000000e+00  0.00000000e+00 
 2.05085351e-09  1.04239261e+00  9.96519911e-01  1.24578888e-10  1.19989419e+00  3.29810122e+00  0.00000000e+00  0.00000000e+00 
 2.07924540e-09  1.04186956e+00  9.96471863e-01  1.24579403e-10  1.19989496e+00  3.29809729e+00  0.00000000e+00  0.00000000e+00 
 2.11163945e-09  1.04114747e+00  9.96418863e-01  1.24579884e-10  1.19989799e+00  3.29809930e+00  0.00000000e+00  0.00000000e+00 
 2.15076319e-09  1.04019904e+00  9.96358751e-01  1.24580271e-10  1.19990364e+00  3.29810877e+00  0.00000000e+00  0.00000000e+00 
 2.17635590e-09  1.03961896e+00  9.96322590e-01  1.24580463e-10  1.19990788e+00  3.29811858e+00  0.00000000e+00  0.00000000e+00 
 2.20691375e-09  1.03904863e+00  9.96283494e-01  1.24580656e-10  1.19991299e+00  3.29813377e+00  0.00000000e+00  0.00000000e+00 
 2.24653680e-09  1.03849682e+00  9.96239282e-01  1.24580850e-10  1.19991943e+00  3.29815829e+00  0.00000000e+00  0.00000000e+00 
 2.29833945e-09  1.03798746e+00  9.96191125e-01  1.24581044e-10  1.19992729e+00  3.29819578e+00  0.00000000e+00  0.00000000e+00 
 2.35292530e-09  1.03752351e+00  9.96150273e-01  1.24581109e-10  1.19993481e+00  3.29823879e+00  0.00000000e+00  0.00000000e+00 
 2.41830846e-09  1.03690924e+00  9.96113000e-01  1.24581111e-10  1.19994282e+00  3.29829184e+00  0.00000000e+00  0.00000000e+00 
 2.48033984e-09  1.03635500e+00  9.96089561e-01  1.24581082e-10  1.19994952e+00  3.29834227e+00  0.00000000e+00  0.00000000e+00 
 2.55118031e-09  1.03586402e+00  9.96076821e-01  1.24581050e-10  1.19995622e+00  3.29839917e+00  0.00000000e+00  0.00000000e+00 
 2.61586415e-09  1.03559340e+00  9.96077062e-01  1.24581019e-10  1.19996157e+00  3.29845017e+00  0.00000000e+00  0.00000000e+00 
 2.70704690e-09  1.03547658e+00  9.96093102e-01  1.24580931e-10  1.19996802e+00  3.29851948e+00  0.00000000e+00  0.00000000e+00 
 2.81173517e-09  1.03530858e+00  9.96127220e-01  1.24580831e-10  1.19997413e+00  3.29859342e+00  0.00000000e+00  0.00000000e+00 
 2.92232514e-09  1.03494183e+00  9.96177118e-01  1.24580680e-10  1.19997933e+00  3.29866350e+00  0.00000000e+00  0.00000000e+00 
 3.09178037e-09  1.03459981e+00  9.96278680e-01  1.24580516e-10  1.19998539e+00  3.29875639e+00  0.00000000e+00  0.00000000e+00 
 3.19749689e-09  1.03451400e+00  9.96353585e-01  1.24580454e-10  1.19998822e+00  3.29880764e+00  0.00000000e+00  0.00000000e+00 
 3.32240273e-09  1.03444709e+00  9.96448416e-01  1.24580389e-10  1.19999089e+00  3.29886440e+00  0.00000000e+00  0.00000000e+00 
 3.47069244e-09  1.03462286e+00  9.96566437e-01  1.24580330e-10  1.19999329e+00  3.29892778e+00  0.00000000e+00  0.00000000e+00 
 3.68059398e-09  1.03477463e+00  9.96729942e-01  1.24580235e-10  1.19999568e+00  3.29900816e+00  0.00000000e+00  0.00000000e+00 
 3.87575763e-09  1.03465859e+00  9.96872620e-01  1.24580139e-10  1.19999714e+00  3.29906993e+00  0.00000000e+00  0.00000000e+00 
 4.13468882e-09  1.03486746e+00  9.97045471e-01  1.24580010e-10  1.19999835e+00  3.29913292e+00  0.00000000e+00  0.00000000e+00 
 4.44505530e-09  1.03545443e+00  9.97211451e-01  1.24579949e-10  1.19999916e+00  3.29919253e+00  0.00000000e+00  0.00000000e+00 
 4.69499436e-09  1.03603454e+00  9.97305022e-01  1.24579949e-10  1.19999951e+00  3.29923692e+00  0.00000000e+00  0.00000000e+00 
 4.96270551e-09  1.03700294e+00  9.97363617e-01  1.24579950e-10  1.19999973e+00  3.29928442e+00  0.00000000e+00  0.00000000e+00 
 5.27379011e-09  1.03800828e+00  9.97374647e-01  1.24579921e-10  1.19999987e+00  3.29933640e+00  0.00000000e+00  0.00000000e+00 
 5.65887989e-09  1.03862646e+00  9.97324599e-01  1.24579847e-10  1.19999997e+00  3.29938665e+00  0.00000000e+00  0.00000000e+00 
 6.09035535e-09  1.03885051e+00  9.97234636e-01  1.24579761e-10  1.20000002e+00  3.29942188e+00  0.00000000e+00  0.00000000e+00 
 6.71776321e-09  1.03888467e+00  9.97118464e-01  1.24579698e-10  1.20000005e+00  3.29944700e+00  0.00000000e+00  0.00000000e+00 
 7.66708953e-09  1.03892450e+00  9.97026423e-01  1.24579666e-10  1.20000006e+00  3.29945922e+00  0.00000000e+00  0.00000000e+00 
 9.10169519e-09  1.03891844e+00  9.97007236e-01  1.24579666e-10  1.20000005e+00  3.29946209e+00  0.00000000e+00  0.00000000e+00 
 1.06124442e-08  1.03867284e+00  9.97046678e-01  1.24579666e-10  1.20000004e+00  3.29946269e+00  0.00000000e+00  0.00000000e+00 
 1.22640470e-08  1.03825079e+00  9.97112633e-01  1.24579666e-10  1.20000003e+00  3.29946413e+00  0.00000000e+00  0.00000000e+00 
 1.42890159e-08  1.03786620e+00  9.97184525e-01  1.24579665e-10  1.20000002e+00  3.29946645e+00  0.00000000e+00  0.00000000e+00 
 1.67825738e-08  1.03764838e+00  9.97193837e-01  1.24579665e-10  1.20000001e+00  3.29946918e+00  0.00000000e+00  0.00000000e+00 
 1.96533096e-08  1.03765473e+00  9.97101286e-01  1.24579665e-10  1.20000000e+00  3.29947143e+00  0.00000000e+00  0.00000000e+00 
 2.24480690e-08  1.03774772e+00  9.96963760e-01  1.24579665e-10  1.20000000e+00  3.29947273e+00  0.00000000e+00  0.00000000e+00 
 2.58584324e-08  1.03784447e+00  9.96766598e-01  1.24579665e-10  1.19999999e+00  3.29947377e+00  0.00000000e+00  0.00000000e+00 
 2.90711338e-08  1.03786107e+00  9.96543441e-01  1.24579665e-10  1.19999998e+00  3.29947466e+00  0.00000000e+00  0.00000000e+00 
 3.34658749e-08  1.03784798e+00  9.96231862e-01  1.24579665e-10  1.19999998e+00  3.29947583e+00  0.00000000e+00  0.00000000e+00 
 3.82097427e-08  1.03783004e+00  9.96029046e-01  1.24579665e-10  1.19999998e+00  3.29947674e+00  0.00000000e+00  0.00000000e+00 
 4.27566444e-08  1.03784038e+00  9.96047206e-01  1.24579666e-10  1.19999998e+00  3.29947720e+00  0.00000000e+00  0.00000000e+00 
 4.77566444e-08  1.03784198e+00  9.96230506e-01  1.24579665e-10  1.19999998e+00  3.29947749e+00  0.00000000e+00  0.00000000e+00 
 5.27566444e-08  1.03784721e+00  9.96449651e-01  1.24579666e-10  1.19999998e+00  3.29947775e+00  0.00000000e+00  0.00000000e+00 
 5.77566444e-08  1.03784264e+00  9.96640192e-01  1.24579665e-10  1.19999998e+00  3.29947799e+00  0.00000000e+00  0.00000000e+00 
 6.27566444e-08  1.03784847e+00  9.96812235e-01  1.24579666e-10  1.19999998e+00  3.29947814e+00  0.00000000e+00  0.00000000e+00 
 6.77566444e-08  1.03784469e+00  9.96977693e-01  1.24579665e-10  1.19999998e+00  3.29947823e+00  0.00000000e+00  0.00000000e+00 
 7.27566444e-08  1.03784908e+00  9.97125030e-01  1.24579666e-10  1.19999999e+00  3.29947830e+00  0.00000000e+00  0.00000000e+00 
 7.77566444e-08  1.03784481e+00  9.97241953e-01  1.24579665e-10  1.19999999e+00  3.29947837e+00  0.00000000e+00  0.00000000e+00 
 8.27566444e-08  1.03784952e+00  9.97329990e-01  1.24579666e-10  1.19999999e+00  3.29947842e+00  0.00000000e+00  0.00000000e+00 
 8.77566444e-08  1.03784544e+00  9.97396067e-01  1.24579664e-10  1.19999999e+00  3.29947846e+00  0.00000000e+00  0.00000000e+00 
 9.27566444e-08  1.03784970e+00  9.97444470e-01  1.24579665e-10  1.19999999e+00  3.29947849e+00  0.00000000e+00  0.00000000e+00 
 9.63783222e-08  1.03784550e+00  9.97469107e-01  1.24579664e-10  1.19999999e+00  3.29947851e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-07  1.03784970e+00  9.97485859e-01  1.24579665e-10  1.19999999e+00  3.29947853e+00  0.00000000e+00  0.00000000e+00 
 1.00100000e-07  1.03784782e+00  9.97486195e-01  1.24579665e-10  1.19999999e+00  3.29947853e+00  4.53016291e-12  0.00000000e+00 
 1.00300000e-07  1.03784752e+00  9.97486888e-01  1.24579665e-10  1.19999999e+00  3.29947853e+00  1.59172840e-11  0.00000000e+00 
 1.00650000e-07  1.03784775e+00  9.97488063e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  4.53643380e-11  0.00000000e+00 
 1.01000000e-07  1.03784756e+00  9.97489169e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  1.03015680e-10  0.00000000e+00 
 1.01070000e-07  1.03784765e+00  9.97489384e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  1.26264799e-10  0.00000000e+00 
 1.01210000e-07  1.03784766e+00  9.97489806e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  1.43544685e-10  0.00000000e+00 
 1.01490000e-07  1.03784766e+00  9.97490622e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  1.83646813e-10  0.00000000e+00 
 1.02050000e-07  1.03784768e+00  9.97492143e-01  1.24579665e-10  1.19999999e+00  3.29947854e+00  2.91186967e-10  0.00000000e+00 
 1.03170000e-07  1.03784769e+00  9.97494759e-01  1.24579665e-10  1.19999999e+00  3.29947855e+00  6.72767814e-10  0.00000000e+00 
 1.05410000e-07  1.03784773e+00  9.97498418e-01  1.24579665e-10  1.19999999e+00  3.29947856e+00  2.99312159e-09  0.00000000e+00 
 1.09890000e-07  1.03784776e+00  9.97500286e-01  1.24579665e-10  1.19999999e+00  3.29947857e+00  4.32520716e-08  0.00000000e+00 
 1.14890000e-07  1.03784779e+00  9.97495203e-01  1.24579665e-10  1.19999999e+00  3.29947859e+00  7.31250636e-05  0.00000000e+00 
 1.19385630e-07  1.03784780e+00  9.97485528e-01  1.24579665e-10  1.19999999e+00  3.29947860e+00  5.45061776e-03  0.00000000e+00 
 1.21221849e-07  1.03784781e+00  9.97480440e-01  1.24579665e-10  1.19999999e+00  3.29947860e+00  3.10874598e-02  0.00000000e+00 
 1.22166600e-07  1.03784781e+00  9.97477607e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  7.41596842e-02  0.00000000e+00 
 1.22840677e-07  1.03784782e+00  9.97475506e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  1.34104674e-01  0.00000000e+00 
 1.23572588e-07  1.03784782e+00  9.97473153e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  2.43082718e-01  0.00000000e+00 
 1.24340696e-07  1.03784783e+00  9.97470608e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  4.16215134e-01  0.00000000e+00 
 1.25236170e-07  1.03784782e+00  9.97467550e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  6.67727125e-01  0.00000000e+00 
 1.25986281e-07  1.03784783e+00  9.97464917e-01  1.24579665e-10  1.19999999e+00  3.29947861e+00  8.64572708e-01  0.00000000e+00 
 1.26851903e-07  1.03784783e+00  9.97461804e-01  1.24579665e-10  1.19999999e+00  3.29947862e+00  1.02651395e+00  0.00000000e+00 
 1.27856364e-07  1.03784784e+00  9.97458099e-01  1.24579665e-10  1.19999999e+00  3.29947862e+00  1.12735942e+00  0.00000000e+00 
 1.28946129e-07  1.03784784e+00  9.97453976e-01  1.24579665e-10  1.19999999e+00  3.29947862e+00  1.17343988e+00  0.00000000e+00 
 1.30379934e-07  1.03784785e+00  9.97448407e-01  1.24579665e-10  1.19999999e+00  3.29947862e+00  1.19318149e+00  0.00000000e+00 
 1.31843437e-07  1.03784785e+00  9.97442573e-01  1.24579665e-10  1.19999999e+00  3.29947863e+00  1.19831969e+00  0.00000000e+00 
 1.34090379e-07  1.03784786e+00  9.97433376e-01  1.24579665e-10  1.19999999e+00  3.29947863e+00  1.19980541e+00  0.00000000e+00 
 1.37538482e-07  1.03784786e+00  9.97418851e-01  1.24579665e-10  1.19999999e+00  3.29947863e+00  1.19999289e+00  0.00000000e+00 
 1.42538482e-07  1.03784788e+00  9.97397319e-01  1.24579665e-10  1.19999999e+00  3.29947864e+00  1.19999994e+00  0.00000000e+00 
 1.46473391e-07  1.03784788e+00  9.97380288e-01  1.24579665e-10  1.19999999e+00  3.29947864e+00  1.20000016e+00  0.00000000e+00 
 1.50408300e-07  1.03784789e+00  9.97363448e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  1.20000000e+00  0.00000000e+00 
 1.50488998e-07  1.03784789e+00  9.97363106e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  1.10316218e+00  0.00000000e+00 
 1.50650395e-07  1.03784789e+00  9.97362422e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  9.09486543e-01  0.00000000e+00 
 1.50973187e-07  1.03784789e+00  9.97361056e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  5.22135266e-01  0.00000000e+00 
 1.51408300e-07  1.03784789e+00  9.97359219e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51409590e-07  1.03784789e+00  9.97359213e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51412170e-07  1.03784789e+00  9.97359202e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51417330e-07  1.03784789e+00  9.97359181e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51427650e-07  1.03784789e+00  9.97359137e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51448289e-07  1.03784789e+00  9.97359050e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51489568e-07  1.03784789e+00  9.97358876e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51572126e-07  1.03784789e+00  9.97358528e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.51737242e-07  1.03784789e+00  9.97357833e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.52067474e-07  1.03784789e+00  9.97356445e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.52727939e-07  1.03784790e+00  9.97353679e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.54048867e-07  1.03784790e+00  9.97348188e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.56690724e-07  1.03784790e+00  9.97337384e-01  1.24579665e-10  1.19999999e+00  3.29947865e+00  0.00000000e+00  0.00000000e+00 
 1.61690724e-07  1.03784791e+00  9.97317687e-01  1.24579665e-10  1.19999999e+00  3.29947866e+00  0.00000000e+00  0.00000000e+00 
 1.66690724e-07  1.03784791e+00  9.97299092e-01  1.24579665e-10  1.19999999e+00  3.29947866e+00  0.00000000e+00  0.00000000e+00 
 1.71690724e-07  1.03784792e+00  9.97281707e-01  1.24579665e-10  1.19999999e+00  3.29947866e+00  0.00000000e+00  0.00000000e+00 
 1.76690724e-07  1.03784792e+00  9.97265588e-01  1.24579665e-10  1.19999999e+00  3.29947866e+00  0.00000000e+00  0.00000000e+00 
 1.81690724e-07  1.03784793e+00  9.97250751e-01  1.24579664e-10  1.19999999e+00  3.29947866e+00  0.00000000e+00  0.00000000e+00 
 1.86690724e-07  1.03784793e+00  9.97237183e-01  1.24579664e-10  1.19999999e+00  3.29947867e+00  0.00000000e+00  0.00000000e+00 
 1.91690724e-07  1.03784793e+00  9.97224846e-01  1.24579664e-10  1.19999999e+00  3.29947867e+00  0.00000000e+00  0.00000000e+00 
 1.95845362e-07  1.03784793e+00  9.97215493e-01  1.24579664e-10  1.19999999e+00  3.29947867e+00  0.00000000e+00  0.00000000e+00 
 2.00000000e-07  1.03784793e+00  9.97206917e-01  1.24579664e-10  1.19999999e+00  3.29947867e+00  0.00000000e+00  0.00000000e+00 
