 time            v(gate)         v(gfet)         v(tripped)      v(isense)       v(cmp_soft)     v(cmp_hard)     v(trip_d)       v(osc_clk)      v(vref)         v(en_core)      v(shp)          v(fault_n)      v(vdda)         v(vdd)          v(iprof)        v(xtrip.icmp)   v(xtrip.vth_soft) v(xtrip.vth_hard) v(dig_trip)     i(vim)          i(vma)          i(vmi)          i(v12)         
 8.50000000e-06  3.29999998e+00  3.29999998e+00  4.58402024e-08  1.49675963e+00  1.84135791e-06  9.46176565e-07  0.00000000e+00  1.20000000e+00  1.03784770e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947234e+00  1.19999998e+00  1.00000000e+00  7.48410604e-01  7.98545249e-01  9.96807605e-01  0.00000000e+00  1.00000000e+00  1.05532777e-03  7.20129482e-10 -4.32293512e-08 
 8.52000000e-06  3.29999998e+00  3.29999998e+00  4.58408200e-08  1.49677135e+00  7.44493718e-07  1.20600859e-07  0.00000000e+00  0.00000000e+00  1.03784792e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48453960e-01  7.98706700e-01  9.96699404e-01  0.00000000e+00  1.00000000e+00  1.05533301e-03  6.95127228e-10 -2.74672209e-08 
 8.54000000e-06  3.29999998e+00  3.29999998e+00  4.58404059e-08  1.49677404e+00  5.47062648e-07  1.20596425e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48456397e-01  7.98781542e-01  9.96669464e-01  0.00000000e+00  1.00000000e+00  1.05533339e-03  6.71956757e-10 -2.08966530e-08 
 8.56000000e-06  3.29999999e+00  3.29999998e+00  4.58402807e-08  1.49677425e+00  4.35631634e-07  1.20597565e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48448076e-01  7.98819558e-01  9.96657463e-01  0.00000000e+00  1.00000000e+00  1.05533287e-03  6.50377716e-10 -1.72825782e-08 
 8.58000000e-06  3.29999999e+00  3.29999998e+00  4.57721347e-08  1.49673432e+00 -8.72791157e-06  3.56334858e-06  0.00000000e+00  1.20000000e+00  1.03788649e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947166e+00  1.19999998e+00  1.00000000e+00  7.47287543e-01  8.16269619e-01  9.77193943e-01  0.00000000e+00  1.00000000e+00  1.05667598e-03  6.48272982e-10 -3.56451839e-08 
 8.60000000e-06  3.29999999e+00  3.29999998e+00  4.58704075e-08  1.49671496e+00 -6.24127974e-06  1.34734022e-06  0.00000000e+00  1.20000000e+00  1.03785141e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947228e+00  1.19999999e+00  1.00000000e+00  7.47926246e-01  8.05758490e-01  9.93499312e-01  0.00000000e+00  1.00000000e+00  1.05543909e-03  6.11606690e-10 -2.76560996e-08 
 8.62000000e-06  3.29999999e+00  3.29999999e+00  4.58404784e-08  1.49675676e+00  1.30072629e-07  5.83397303e-07  0.00000000e+00  4.35600001e-02  1.03784809e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48190762e-01  8.02226367e-01  9.96039485e-01  0.00000000e+00  1.00000000e+00  1.05527050e-03  5.93942099e-10 -2.73469945e-08 
 8.64000000e-06  3.29999999e+00  3.29999999e+00  4.58388971e-08  1.49679651e+00  1.10551027e-07  5.58888174e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48319959e-01  8.00571745e-01  9.96480129e-01  0.00000000e+00  1.00000000e+00  1.05528176e-03  5.77621536e-10 -2.06611748e-08 
 8.66000000e-06  3.29999999e+00  3.29999999e+00  4.58393611e-08  1.49680213e+00  1.10550621e-07  4.45023581e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947235e+00  1.19999999e+00  1.00000000e+00  7.48382761e-01  7.99735952e-01  9.96579291e-01  0.00000000e+00  1.00000000e+00  1.05530426e-03  5.62377736e-10 -1.71705738e-08 
 8.68000000e-06  3.29999999e+00  3.29999999e+00  4.58337547e-08  1.49682474e+00  3.55566855e-06  5.71303179e-07  0.00000000e+00  1.20000000e+00  1.03780180e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947303e+00  1.19999992e+00  1.00000000e+00  7.49282852e-01  7.81163395e-01  1.01817335e+00  0.00000000e+00  1.00000000e+00  1.05393030e-03  5.32302863e-10 -1.64853477e-07 
 8.70000000e-06  3.29999999e+00  3.29999999e+00  4.58354096e-08  1.49684488e+00  1.05613161e-06 -1.93760232e-06  0.00000000e+00  1.20000000e+00  1.03784473e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947239e+00  1.19999998e+00  1.00000000e+00  7.48936341e-01  7.91947790e-01  9.99931721e-01  0.00000000e+00  1.00000000e+00  1.05521309e-03  5.35295054e-10 -3.91839648e-08 
 8.72000000e-06  3.29999999e+00  3.29999999e+00  4.58397615e-08  1.49680471e+00  7.64024135e-07  1.13979217e-07  0.00000000e+00  1.02396000e+00  1.03784778e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48718076e-01  7.95488768e-01  9.97233280e-01  0.00000000e+00  1.00000000e+00  1.05539506e-03  5.22692095e-10 -2.39527706e-08 
 8.74000000e-06  3.29999999e+00  3.29999999e+00  4.58418595e-08  1.49675698e+00  5.57228958e-07  1.20823065e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947231e+00  1.19999999e+00  1.00000000e+00  7.48582311e-01  7.97147305e-01  9.96792469e-01  0.00000000e+00  1.00000000e+00  1.05538358e-03  5.10985127e-10 -1.88403838e-08 
 8.76000000e-06  3.29999999e+00  3.29999999e+00  4.58411167e-08  1.49674659e+00  4.41907358e-07  1.20824391e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947232e+00  1.19999999e+00  1.00000000e+00  7.48500504e-01  7.97989250e-01  9.96693323e-01  0.00000000e+00  1.00000000e+00  1.05536056e-03  5.00224853e-10 -1.59219218e-08 
 8.78000000e-06  3.29999999e+00  3.29999999e+00  4.59407162e-08  1.49670787e+00  1.29500643e-07  3.95367355e-06  0.00000000e+00  1.20000000e+00  1.03789998e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947163e+00  1.19999990e+00  1.00000000e+00  7.47201189e-01  8.17666948e-01  9.74289619e-01  0.00000000e+00  1.00000000e+00  1.05674264e-03  5.03524481e-10 -2.09623160e-07 
 8.80000000e-06  3.29999999e+00  3.29999999e+00  4.58398110e-08  1.49670430e+00  1.96436338e-07  1.62027937e-06  0.00000000e+00  1.20000000e+00  1.03785128e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947226e+00  1.19999998e+00  1.00000000e+00  7.47892701e-01  8.05966746e-01  9.93058646e-01  0.00000000e+00  1.00000000e+00  1.05547776e-03  4.79490413e-10 -3.41568757e-08 
 8.82000000e-06  3.29999999e+00  3.29999999e+00  4.58332263e-08  1.49674325e+00  2.34349868e-07  1.22493479e-06  0.00000000e+00  1.20000000e+00  1.03784801e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48172735e-01  8.02306012e-01  9.95964475e-01  0.00000000e+00  1.00000000e+00  1.05527486e-03  4.72113411e-10 -2.42581830e-08 
 8.84000000e-06  3.29999999e+00  3.29999999e+00  4.58386728e-08  1.49679203e+00  1.10013382e-07  5.69581279e-07  0.00000000e+00  0.00000000e+00  1.03784797e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48310036e-01  8.00603234e-01  9.96468513e-01  0.00000000e+00  1.00000000e+00  1.05528217e-03  4.63937555e-10 -2.10236928e-08 
 8.86000000e-06  3.29999999e+00  3.29999999e+00  4.58393241e-08  1.49680163e+00  1.10013180e-07  4.51613508e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947235e+00  1.19999999e+00  1.00000000e+00  7.48377848e-01  7.99752105e-01  9.96576532e-01  0.00000000e+00  1.00000000e+00  1.05530441e-03  4.56332917e-10 -1.73960999e-08 
 8.88000000e-06  3.29999999e+00  3.29999999e+00  4.58693341e-08  1.49682885e+00  4.78281393e-06  8.51088330e-06  0.00000000e+00  1.20000000e+00  1.03778299e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947307e+00  1.19999989e+00  1.00000000e+00  7.49306823e-01  7.79312367e-01  1.02140412e+00  0.00000000e+00  1.00000000e+00  1.05386988e-03  4.47177394e-10 -2.11405432e-07 
 8.90000000e-06  3.30000000e+00  3.29999999e+00  4.58052550e-08  1.49684145e+00  1.64579771e-06  3.86501735e-06  0.00000000e+00  1.20000000e+00  1.03784497e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947241e+00  1.19999998e+00  1.00000000e+00  7.48958866e-01  7.91494769e-01  1.00041957e+00  0.00000000e+00  1.00000000e+00  1.05518213e-03  4.43830504e-10 -4.35940912e-08 
 8.92000000e-06  3.30000000e+00  3.29999999e+00  4.58558749e-08  1.49681285e+00  5.85518515e-07 -2.10919880e-06  0.00000000e+00  1.20000000e+00  1.03784795e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48732775e-01  7.95282313e-01  9.97321099e-01  0.00000000e+00  1.00000000e+00  1.05539852e-03  4.36658840e-10 -2.47071243e-08 
 8.94000000e-06  3.30000000e+00  3.29999999e+00  4.58421104e-08  1.49675979e+00  5.69699233e-07  1.20588043e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947231e+00  1.19999999e+00  1.00000000e+00  7.48591326e-01  7.97045985e-01  9.96809148e-01  0.00000000e+00  1.00000000e+00  1.05538694e-03  4.30713767e-10 -1.91563905e-08 
 8.96000000e-06  3.30000000e+00  3.30000000e+00  4.58411971e-08  1.49674680e+00  4.49457152e-07  1.20589194e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947232e+00  1.19999999e+00  1.00000000e+00  7.48505779e-01  7.97937813e-01  9.96697659e-01  0.00000000e+00  1.00000000e+00  1.05536236e-03  4.25340052e-10 -1.61141949e-08 
 8.98000000e-06  3.30000000e+00  3.30000000e+00  4.62120571e-08  1.49670297e+00  6.18100132e-07  4.13018272e-06  0.00000000e+00  1.20000000e+00  1.03791491e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947162e+00  1.19999979e+00  1.00000000e+00  7.47105923e-01  8.19743004e-01  9.70988718e-01  0.00000000e+00  1.00000000e+00  1.05676345e-03  4.24815263e-10 -4.22240745e-07 
 9.00000000e-06  3.30000000e+00  3.30000000e+00  4.59008075e-08  1.49670776e+00  3.60016680e-07  1.18022735e-06  0.00000000e+00  1.20000000e+00  1.03785067e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947225e+00  1.19999996e+00  1.00000000e+00  7.47857498e-01  8.06441990e-01  9.92532791e-01  0.00000000e+00  1.00000000e+00  1.05550764e-03  4.15459344e-10 -7.03086718e-08 
 9.02000000e-06  3.30000000e+00  3.30000000e+00  4.58423526e-08  1.49673555e+00  1.43880088e-07  7.80138757e-07  0.00000000e+00  1.20000000e+00  1.03784789e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999998e+00  1.00000000e+00  7.48155818e-01  8.02510862e-01  9.95871171e-01  0.00000000e+00  1.00000000e+00  1.05527185e-03  4.11128999e-10 -3.04553817e-08 
 9.04000000e-06  3.30000000e+00  3.30000000e+00  4.58386117e-08  1.49678942e+00  1.10067569e-07  5.82597525e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48301690e-01  8.00708048e-01  9.96448203e-01  0.00000000e+00  1.00000000e+00  1.05527901e-03  4.07228613e-10 -2.14354200e-08 
 9.06000000e-06  3.30000000e+00  3.30000000e+00  4.58393139e-08  1.49680165e+00  1.10067319e-07  4.59360982e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947235e+00  1.19999999e+00  1.00000000e+00  7.48373920e-01  7.99804927e-01  9.96571648e-01  0.00000000e+00  1.00000000e+00  1.05530270e-03  4.03446510e-10 -1.76347901e-08 
 9.08000000e-06  3.30000000e+00  3.30000000e+00  4.59551242e-08  1.49682637e+00  4.56633865e-06 -6.73518516e-06  0.00000000e+00  1.20000000e+00  1.03778607e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947303e+00  1.19999987e+00  1.00000000e+00  7.49315133e-01  7.76860823e-01  1.02532487e+00  0.00000000e+00  1.00000000e+00  1.05394612e-03  4.18638618e-10 -2.55087343e-07 
 9.10000000e-06  3.30000000e+00  3.30000000e+00  4.57977314e-08  1.49683729e+00  1.62114669e-06  4.82683715e-06  0.00000000e+00  1.20000000e+00  1.03784727e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947243e+00  1.19999998e+00  1.00000000e+00  7.48981132e-01  7.91005968e-01  1.00101596e+00  0.00000000e+00  1.00000000e+00  1.05514789e-03  4.00328557e-10 -4.55563244e-08 
 9.12000000e-06  3.30000000e+00  3.30000000e+00  4.57915453e-08  1.49682052e+00  1.24656286e-06  8.75480724e-06  0.00000000e+00  1.20000000e+00  1.03784809e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48744563e-01  7.95084790e-01  9.97404794e-01  0.00000000e+00  1.00000000e+00  1.05540125e-03  3.93646533e-10 -2.62604136e-08 
 9.14000000e-06  3.30000000e+00  3.30000000e+00  4.58422316e-08  1.49676234e+00  5.82226573e-07  1.20303696e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947231e+00  1.19999999e+00  1.00000000e+00  7.48599730e-01  7.96945315e-01  9.96826683e-01  0.00000000e+00  1.00000000e+00  1.05538981e-03  3.90682316e-10 -1.94719659e-08 
 9.16000000e-06  3.30000000e+00  3.30000000e+00  4.58412627e-08  1.49674690e+00  4.57024441e-07  1.20304967e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947232e+00  1.19999999e+00  1.00000000e+00  7.48510703e-01  7.97886725e-01  9.96702123e-01  0.00000000e+00  1.00000000e+00  1.05536401e-03  3.87989812e-10 -1.63039684e-08 
 9.18000000e-06  3.30000000e+00  3.30000000e+00  4.55724042e-08  1.49674348e+00  5.87873333e-06  1.27237000e-07  0.00000000e+00  1.20000000e+00  1.03784712e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947231e+00  1.20000006e+00  1.00000000e+00  7.48246910e-01  7.98093506e-01  9.96602232e-01  0.00000000e+00  1.00000000e+00  1.05537456e-03  3.86666003e-10  1.18041755e-07 
 9.20000000e-06  3.30000000e+00  3.30000000e+00  4.57954922e-08  1.49675486e+00 -9.86329697e-07  6.10234501e-08  0.00000000e+00  1.20000000e+00  1.03784780e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999998e+00  1.00000000e+00  7.48336659e-01  7.98556411e-01  9.96649272e-01  0.00000000e+00  1.00000000e+00  1.05534658e-03  3.83345194e-10 -3.57426759e-08 
 9.22000000e-06  3.30000000e+00  3.30000000e+00  4.57081119e-08  1.49676320e+00 -4.03822841e-06 -2.69070514e-09  0.00000000e+00  1.20000000e+00  1.03784792e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48378886e-01  7.98712048e-01  9.96651422e-01  0.00000000e+00  1.00000000e+00  1.05533902e-03  3.81100386e-10 -2.50443468e-08 
 9.24000000e-06  3.30000000e+00  3.30000000e+00  4.58403409e-08  1.49676891e+00  5.90541425e-07  1.20616301e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48396296e-01  7.98783940e-01  9.96647943e-01  0.00000000e+00  1.00000000e+00  1.05533629e-03  3.78961528e-10 -1.44903886e-08 
 9.26000000e-06  3.30000000e+00  3.30000000e+00  4.58402710e-08  1.49677189e+00  4.61844215e-07  1.20617704e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947233e+00  1.19999999e+00  1.00000000e+00  7.48403925e-01  7.98820864e-01  9.96644995e-01  0.00000000e+00  1.00000000e+00  1.05533494e-03  3.77071152e-10 -1.29470652e-08 
 9.28000000e-06  3.30000000e+00  3.30000000e+00  4.57699804e-08  1.49673277e+00  4.16067735e-07  5.96298327e-06  0.00000000e+00  1.20000000e+00  1.03789133e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947172e+00  1.19999982e+00  1.00000000e+00  7.46810060e-01  8.24501417e-01  9.64814145e-01  0.00000000e+00  1.00000000e+00  1.05656068e-03  2.89537178e-10 -3.56001511e-07 
 9.30000000e-06  3.30000000e+00  3.30000000e+00  4.58577545e-08  1.49672765e+00 -8.91127933e-08  1.56228512e-06  0.00000000e+00  1.20000000e+00  1.03784558e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947222e+00  1.19999997e+00  1.00000000e+00  7.47752557e-01  8.07482892e-01  9.91517342e-01  0.00000000e+00  1.00000000e+00  1.05555280e-03  3.67812321e-10 -5.21688351e-08 
 9.32000000e-06  3.30000000e+00  3.30000000e+00  4.58310088e-08  1.49673291e+00 -5.00694612e-07  1.10202190e-06  0.00000000e+00  1.20000000e+00  1.03784746e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947237e+00  1.19999999e+00  1.00000000e+00  7.48110529e-01  8.02948662e-01  9.95710042e-01  0.00000000e+00  1.00000000e+00  1.05526410e-03  3.71736732e-10 -2.94715233e-08 
 9.34000000e-06  3.30000000e+00  3.30000000e+00  4.58385007e-08  1.49679017e+00  1.10082600e-07  6.00152673e-07  0.00000000e+00  0.00000000e+00  1.03784795e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48279308e-01  8.00926437e-01  9.96415462e-01  0.00000000e+00  1.00000000e+00  1.05527231e-03  3.70670907e-10 -2.20120657e-08 
 9.36000000e-06  3.30000000e+00  3.30000000e+00  4.58392437e-08  1.49680392e+00  1.10082323e-07  4.69953556e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947235e+00  1.19999999e+00  1.00000000e+00  7.48363759e-01  7.99914729e-01  9.96563476e-01  0.00000000e+00  1.00000000e+00  1.05529875e-03  3.69354342e-10 -1.79592341e-08 
 9.38000000e-06  3.30000000e+00  3.30000000e+00  4.73409286e-08  1.49678673e+00  7.61097619e-06  5.27727834e-06  0.00000000e+00  1.20000000e+00  1.03783360e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947289e+00  1.19999937e+00  1.00000000e+00  7.49290320e-01  7.72530825e-01  1.03179435e+00  0.00000000e+00  1.00000000e+00  1.05421316e-03  5.25212414e-10 -1.25065008e-06 
 9.40000000e-06  3.30000000e+00  3.30000000e+00  4.58037934e-08  1.49683105e+00  1.76573923e-06  2.08962110e-06  0.00000000e+00  1.20000000e+00  1.03785320e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947245e+00  1.19999997e+00  1.00000000e+00  7.49018187e-01  7.90231382e-01  1.00205977e+00  0.00000000e+00  1.00000000e+00  1.05509045e-03  3.73717342e-10 -5.07121492e-08 
 9.42000000e-06  3.30000000e+00  3.30000000e+00  4.58180943e-08  1.49683148e+00  1.23677488e-06  3.11633951e-06  0.00000000e+00  1.20000000e+00  1.03784872e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48766834e-01  7.94763570e-01  9.97573039e-01  0.00000000e+00  1.00000000e+00  1.05540620e-03  3.66514873e-10 -2.73183766e-08 
 9.44000000e-06  3.30000000e+00  3.30000000e+00  4.58423837e-08  1.49676643e+00  6.01641736e-07  1.20467847e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48613041e-01  7.96793894e-01  9.96854480e-01  0.00000000e+00  1.00000000e+00  1.05539483e-03  3.64894901e-10 -1.99646040e-08 
 9.46000000e-06  3.30000000e+00  3.30000000e+00  4.58412840e-08  1.49674703e+00  4.68628416e-07  1.20468856e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947232e+00  1.19999999e+00  1.00000000e+00  7.48518499e-01  7.97809887e-01  9.96709090e-01  0.00000000e+00  1.00000000e+00  1.05536646e-03  3.63921868e-10 -1.65972437e-08 
 9.48000000e-06  3.30000000e+00  3.30000000e+00  6.48779450e-08  1.49678627e+00  8.47428382e-06  9.04047859e-06  0.00000000e+00  1.20000000e+00  1.03779984e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947188e+00  1.19999413e+00  1.00000000e+00  7.46706560e-01  8.27983739e-01  9.59546663e-01  0.00000000e+00  1.00000000e+00  1.05624969e-03  1.79859883e-10 -1.17478488e-05 
 9.50000000e-06  3.30000000e+00  3.30000000e+00  4.58561989e-08  1.49671727e+00  8.74617870e-06  1.71376554e-06  0.00000000e+00  1.20000000e+00  1.03784151e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947220e+00  1.19999996e+00  1.00000000e+00  7.47757530e-01  8.07860166e-01  9.90702658e-01  0.00000000e+00  1.00000000e+00  1.05560740e-03  3.55426625e-10 -7.75802143e-08 
 9.52000000e-06  3.30000000e+00  3.30000000e+00  4.58003476e-08  1.49671636e+00  8.74225795e-06  1.05532934e-06  0.00000000e+00  1.20000000e+00  1.03784700e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947237e+00  1.19999998e+00  1.00000000e+00  7.48112498e-01  8.03081554e-01  9.95568082e-01  0.00000000e+00  1.00000000e+00  1.05526611e-03  3.60447664e-10 -3.58378381e-08 
 9.54000000e-06  3.30000000e+00  3.30000000e+00  4.58386886e-08  1.49678244e+00  1.08804243e-07  6.17094986e-07  0.00000000e+00  0.00000000e+00  1.03784793e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947236e+00  1.19999999e+00  1.00000000e+00  7.48278825e-01  8.00986236e-01  9.96391387e-01  0.00000000e+00  1.00000000e+00  1.05527163e-03  3.60698096e-10 -2.25396354e-08 
 9.56000000e-06  3.30000000e+00  3.30000000e+00  4.58393083e-08  1.49680153e+00  1.08804367e-07  4.79564782e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947235e+00  1.19999999e+00  1.00000000e+00  7.48363087e-01  7.99945053e-01  9.96558202e-01  0.00000000e+00  1.00000000e+00  1.05529833e-03  3.60060741e-10 -1.82685972e-08 
 9.58000000e-06  3.30000000e+00  3.30000000e+00  1.57895902e-07  1.49659973e+00  9.70597928e-06 -6.00427655e-06  0.00000000e+00  1.20000000e+00  1.03800915e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947264e+00  1.19996694e+00  1.00000000e+00  7.49196521e-01  7.68067221e-01  1.03768743e+00  0.00000000e+00  1.00000000e+00  1.05472515e-03  2.21327067e-10 -6.61154539e-05 
 9.60000000e-06  3.30000000e+00  3.30000000e+00  4.58464184e-08  1.49682547e+00  1.04398254e-06 -6.19247650e-06  0.00000000e+00  1.20000000e+00  1.03785952e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947248e+00  1.19999997e+00  1.00000000e+00  7.49051732e-01  7.89603845e-01  1.00292488e+00  0.00000000e+00  1.00000000e+00  1.05504975e-03  3.70639774e-10 -5.02360050e-08 
 9.62000000e-06  3.30000000e+00  3.30000000e+00  4.58750218e-08  1.49683941e+00  3.72919617e-07 -5.51105529e-06  0.00000000e+00  1.20000000e+00  1.03784940e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947229e+00  1.19999999e+00  1.00000000e+00  7.48786413e-01  7.94506612e-01  9.97712274e-01  0.00000000e+00  1.00000000e+00  1.05541042e-03  3.59574395e-10 -2.65945681e-08 
 9.64000000e-06  3.30000000e+00  3.30000000e+00  4.58418765e-08  1.49676997e+00  6.17675218e-07  1.20803821e-07  0.00000000e+00  0.00000000e+00  1.03784796e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947230e+00  1.19999999e+00  1.00000000e+00  7.48625109e-01  7.96659380e-01  9.96883710e-01  0.00000000e+00  1.00000000e+00  1.05539777e-03  3.57858329e-10 -2.03854124e-08 
 9.66000000e-06  3.30000000e+00  3.30000000e+00  4.58412230e-08  1.49674755e+00  4.78006537e-07  1.20804969e-07  0.00000000e+00  0.00000000e+00  1.03784791e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947232e+00  1.19999999e+00  1.00000000e+00  7.48525608e-01  7.97741751e-01  9.96715923e-01  0.00000000e+00  1.00000000e+00  1.05536846e-03  3.57364428e-10 -1.68365347e-08 
 9.68000000e-06  3.30000000e+00  3.30000000e+00  3.77653587e-07  1.49684347e+00  8.66429269e-07  2.08263791e-05  0.00000000e+00  1.20000000e+00  1.03767062e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947218e+00  1.19988895e+00  1.00000000e+00  7.46082227e-01  8.32310217e-01  9.53899429e-01  0.00000000e+00  1.00000000e+00  1.05564496e-03  7.85836045e-10 -2.22097061e-04 
 9.70000000e-06  3.30000000e+00  3.30000000e+00  4.57947100e-08  1.49672118e+00 -3.24742491e-07  2.20141384e-06  0.00000000e+00  1.20000000e+00  1.03783493e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947218e+00  1.19999999e+00  1.00000000e+00  7.47717678e-01  8.08414931e-01  9.89949863e-01  0.00000000e+00  1.00000000e+00  1.05563405e-03  3.39443820e-10 -2.12000570e-08 
 9.72000000e-06  3.30000000e+00  3.30000000e+00  4.58217793e-08  1.49670923e+00 -3.17404609e-07  1.38126745e-06  0.00000000e+00  1.20000000e+00  1.03784618e+00  1.20000000e+00  3.50002327e-02  3.30000000e+00  3.29947237e+00  1.19999999e+00  1.00000000e+00  7.48094915e-01  8.03301145e-01  9.95444348e-01  0.00000000e+00  1.00000000e+00  1.05526176e-03  3.54083107e-10 -2.47725513e-08 
 9.74000000e-06  3.30000000e+00  3.30000000e+00  4.58391204e-08  1.49677945e+00  1.10058735e-07  6.32030648e-07  0.00000000e+00  0.00000000e+00  1.03784790e+00  1.20000000e+00  3.50002326e-02  3.30000000e+00  3.29947237e+00  1.19999999e+00  1.00000000e+00  7.48269667e-01  8.01100817e-01  9.96364630e-01  0.00000000e+00  1.00000000e+00  1.05526899e-03  3.55737846e-10 -2.29930431e-08 
