 time                   v(vref)                v(isense)              v(gate)                v(vdd)                 v(vdda)                v(osc_clk)             v(cmp_clk)            
 2.083715259162121e-09  1.041229430716383e+00  9.980269297763861e-01  1.245722931939508e-10  1.199916441927413e+00  3.298314075786640e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.126736237374247e-09  1.041634193908683e+00  9.979698090712050e-01  1.245712174474664e-10  1.199918027712008e+00  3.298186124546362e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.169084302987740e-09  1.042025819950948e+00  9.979062348450446e-01  1.245703761813007e-10  1.199919002456620e+00  3.298050750064090e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.192515194914497e-09  1.042233487901007e+00  9.978682130446802e-01  1.245700977564388e-10  1.199919043580668e+00  3.297974866774386e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.222032046708748e-09  1.042483529591989e+00  9.978179932288735e-01  1.245700136837879e-10  1.199918045679940e+00  3.297882196560068e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.249444608216254e-09  1.042700775752768e+00  9.977693569838194e-01  1.245702708905243e-10  1.199916038915748e+00  3.297800790331915e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.278472774252724e-09  1.042907891978136e+00  9.977159567136510e-01  1.245708459693465e-10  1.199913912593646e+00  3.297720293047534e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.310849857370858e-09  1.043103011586438e+00  9.976543114511569e-01  1.245714469891531e-10  1.199912750601141e+00  3.297637752631228e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.340683978003572e-09  1.043244388263492e+00  9.975958129599791e-01  1.245719248236211e-10  1.199913029584428e+00  3.297568634574149e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.359923635412837e-09  1.043314287473164e+00  9.975573315187983e-01  1.245723395375276e-10  1.199913898817526e+00  3.297527608106819e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.381560597664581e-09  1.043371642059958e+00  9.975134939552505e-01  1.245730129904758e-10  1.199915507138144e+00  3.297484924060950e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.403666837541832e-09  1.043406874031401e+00  9.974682645645181e-01  1.245738463134714e-10  1.199917728159807e+00  3.297445265546902e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.424503755765306e-09  1.043416134527923e+00  9.974253728790422e-01  1.245745980520331e-10  1.199920203597300e+00  3.297411864442405e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.444696399620240e-09  1.043403262581285e+00  9.973837412698122e-01  1.245752368638282e-10  1.199922817098374e+00  3.297383436062869e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.469306352775620e-09  1.043358849747789e+00  9.973331602078285e-01  1.245759638069669e-10  1.199926126582450e+00  3.297354245627659e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.492341945731889e-09  1.043287859774008e+00  9.972861571686615e-01  1.245766369678370e-10  1.199929247006489e+00  3.297332359721201e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.519280972039939e-09  1.043167413950048e+00  9.972318351080375e-01  1.245773879247592e-10  1.199932834345326e+00  3.297313179450332e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.545412797327237e-09  1.043010779844472e+00  9.971799956638250e-01  1.245780897788164e-10  1.199936201795692e+00  3.297300698366152e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.575049972846014e-09  1.042785266917279e+00  9.971224547690644e-01  1.245787871823527e-10  1.199939854963942e+00  3.297292950795874e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.608107789848762e-09  1.042476031651778e+00  9.970601551113490e-01  1.245795008340371e-10  1.199943707217936e+00  3.297290995743531e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.643384671518222e-09  1.042087505152304e+00  9.969963015259751e-01  1.245801044743781e-10  1.199947559635419e+00  3.297295079508477e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.678494659137120e-09  1.041651858236277e+00  9.969359054664312e-01  1.245805550167497e-10  1.199951138451954e+00  3.297304010690342e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.714821116513656e-09  1.041153916325038e+00  9.968770877192470e-01  1.245809147956761e-10  1.199954588139977e+00  3.297317081547063e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.748558840413843e-09  1.040657335086381e+00  9.968261742940580e-01  1.245811399516269e-10  1.199957575535469e+00  3.297331882532413e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.783271680903012e-09  1.040127773957407e+00  9.967779871492839e-01  1.245813346642092e-10  1.199960446180779e+00  3.297349232322078e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.821749570097143e-09  1.039537954094281e+00  9.967300730229836e-01  1.245814986567215e-10  1.199963404418421e+00  3.297370655399756e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.861353747308744e-09  1.038949525758249e+00  9.966872869102045e-01  1.245816286513305e-10  1.199966220951598e+00  3.297395018911395e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.902623887472046e-09  1.038375165556994e+00  9.966500789801409e-01  1.245818146500440e-10  1.199968927738379e+00  3.297422875287348e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.943903664755984e-09  1.037849381842749e+00  9.966204359263205e-01  1.245819447789738e-10  1.199971419412753e+00  3.297453155659326e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.992132167901162e-09  1.037306673483301e+00  9.965952328413866e-01  1.245821395904043e-10  1.199974080338942e+00  3.297491310222296e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.036403862533909e-09  1.036879341425364e+00  9.965807069465025e-01  1.245822747820224e-10  1.199976304965160e+00  3.297528682644780e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.083388502803268e-09  1.036503878734928e+00  9.965738555656054e-01  1.245824076605035e-10  1.199978458538657e+00  3.297570548352425e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.130392824841943e-09  1.036207128638778e+00  9.965752455544099e-01  1.245825072747858e-10  1.199980418798523e+00  3.297614570383662e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.180416097868930e-09  1.035969511801034e+00  9.965849885017455e-01  1.245826390284437e-10  1.199982312034817e+00  3.297663696568506e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.243086723054016e-09  1.035766661399137e+00  9.966078411841593e-01  1.245828068139112e-10  1.199984433744362e+00  3.297728425207247e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.306915235311292e-09  1.035649959956296e+00  9.966418084324672e-01  1.245829363508251e-10  1.199986339676456e+00  3.297797634166809e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.364957349895715e-09  1.035613860300284e+00  9.966809133873967e-01  1.245830584298816e-10  1.199987873599433e+00  3.297862914424056e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.428184625427654e-09  1.035643172706023e+00  9.967311038088201e-01  1.245831323424990e-10  1.199989354081514e+00  3.297935735645079e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.490076629614668e-09  1.035730088153912e+00  9.967865791575341e-01  1.245831669141147e-10  1.199990632656049e+00  3.298007840199892e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.558401411163995e-09  1.035875094748925e+00  9.968534658156398e-01  1.245831661621597e-10  1.199991872038248e+00  3.298087264554541e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.633025629068638e-09  1.036072251855553e+00  9.969314236672218e-01  1.245831115021117e-10  1.199993045728965e+00  3.298172556462498e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.705657926122578e-09  1.036292268344373e+00  9.970106613360686e-01  1.245829864787961e-10  1.199994030843216e+00  3.298253106245531e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.783636736801774e-09  1.036544945813092e+00  9.970977422781436e-01  1.245828574374246e-10  1.199994939937512e+00  3.298336003483072e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.864609616728382e-09  1.036798405875385e+00  9.971886291238640e-01  1.245826688196654e-10  1.199995744331553e+00  3.298417502470829e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.945164688383900e-09  1.037017913333071e+00  9.972781617923171e-01  1.245824834588469e-10  1.199996423781192e+00  3.298493545220210e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.036414000015970e-09  1.037212385976026e+00  9.973774412401407e-01  1.245822301257219e-10  1.199997070865794e+00  3.298573376921814e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.143305174043630e-09  1.037368525588986e+00  9.974901373368047e-01  1.245819783333317e-10  1.199997691732884e+00  3.298658413367002e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.243977148201922e-09  1.037457523434757e+00  9.975924665176840e-01  1.245817562898187e-10  1.199998164080213e+00  3.298730485173882e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.348895167152877e-09  1.037507409566760e+00  9.976950599791586e-01  1.245815344184750e-10  1.199998561783970e+00  3.298797932075489e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.456866630038571e-09  1.037528135672544e+00  9.977962104188168e-01  1.245813119161088e-10  1.199998889223549e+00  3.298859908363812e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.567350902489019e-09  1.037526943006368e+00  9.978949127894789e-01  1.245811213224954e-10  1.199999154864294e+00  3.298916260414218e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.683143225072835e-09  1.037506157879229e+00  9.979929896006577e-01  1.245809629620344e-10  1.199999372939181e+00  3.298968379977055e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.797234418480234e-09  1.037467909453696e+00  9.980841930924824e-01  1.245808043170577e-10  1.199999539458458e+00  3.299013431407108e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.904773799061630e-09  1.037417291995736e+00  9.981652861904178e-01  1.245806453489856e-10  1.199999661155630e+00  3.299050699867379e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.005670602771720e-09  1.037359668390200e+00  9.982372188046292e-01  1.245805504456966e-10  1.199999750259286e+00  3.299081518697355e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.118719052762364e-09  1.037290058077176e+00  9.983133092228637e-01  1.245804237054511e-10  1.199999827193828e+00  3.299111806777149e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.236215904811121e-09  1.037229051285484e+00  9.983877000174645e-01  1.245803292424198e-10  1.199999886716426e+00  3.299139121949146e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.374106905201828e-09  1.037231153881302e+00  9.984692842209458e-01  1.245802368046589e-10  1.199999936069916e+00  3.299166691055963e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.524914391711313e-09  1.037325511315804e+00  9.985502036610517e-01  1.245801378958439e-10  1.199999971105977e+00  3.299192509734658e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.704428235740670e-09  1.037475080710898e+00  9.986329205421177e-01  1.245800750781221e-10  1.199999995776131e+00  3.299219239536171e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.856428329304682e-09  1.037597610659141e+00  9.986911001622546e-01  1.245800438949416e-10  1.200000007046194e+00  3.299239502919786e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.992507062422675e-09  1.037709749372931e+00  9.987345007533067e-01  1.245800126004593e-10  1.200000012219653e+00  3.299256221095814e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.137220550485114e-09  1.037850735137434e+00  9.987723499983854e-01  1.245799844949549e-10  1.200000014632514e+00  3.299272982496123e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.347463818167414e-09  1.038124882493900e+00  9.988127153030338e-01  1.245799881286148e-10  1.200000015508116e+00  3.299296423164428e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.550907736357451e-09  1.038463660220134e+00  9.988350036729118e-01  1.245799863941589e-10  1.200000015538527e+00  3.299318556985046e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.650117310696657e-09  1.038648268232371e+00  9.988397522550627e-01  1.245799854927699e-10  1.200000015622611e+00  3.299329155790272e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.753120571688988e-09  1.038845013977362e+00  9.988403508807030e-01  1.245799847302842e-10  1.200000015977973e+00  3.299339961809067e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.868528969917070e-09  1.039062209011620e+00  9.988358352310049e-01  1.245799568261629e-10  1.200000016784845e+00  3.299351707978272e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.002712773073146e-09  1.039300066073835e+00  9.988240530800684e-01  1.245799538812937e-10  1.200000018240029e+00  3.299364708837384e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.143856902215924e-09  1.039525134181308e+00  9.988048176607770e-01  1.245799223135319e-10  1.200000020254745e+00  3.299377447046589e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.303882078649432e-09  1.039743850364699e+00  9.987758771530886e-01  1.245798907867672e-10  1.200000022939797e+00  3.299390568410548e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.477967670186896e-09  1.039937296097899e+00  9.987377741000375e-01  1.245798592139733e-10  1.200000026095590e+00  3.299403164290100e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.679812509370790e-09  1.040109059431853e+00  9.986879507181677e-01  1.245798276471276e-10  1.200000029758699e+00  3.299415612722741e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.909581652713727e-09  1.040248292615134e+00  9.986278253221772e-01  1.245797960334246e-10  1.200000033628703e+00  3.299427185270567e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.185510476484753e-09  1.040357256854377e+00  9.985561222873884e-01  1.245797643901449e-10  1.200000037575546e+00  3.299437945893573e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.516589993097202e-09  1.040433050085722e+00  9.984769587680665e-01  1.245797326702540e-10  1.200000041148254e+00  3.299447270108802e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.935759341943153e-09  1.040480080940424e+00  9.983936794873093e-01  1.245797008489369e-10  1.200000043960699e+00  3.299455039972686e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.397083062861693e-09  1.040497884402278e+00  9.983263444064564e-01  1.245797011089824e-10  1.200000045269025e+00  3.299460126157916e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.910880715874471e-09  1.040493797718779e+00  9.982790445480429e-01  1.245796690602535e-10  1.200000045177924e+00  3.299463226022018e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.048517070243641e-08  1.040466079520720e+00  9.982538444712902e-01  1.245796690849017e-10  1.200000043905168e+00  3.299464961945091e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.115078241438912e-08  1.040403494370892e+00  9.982505255780568e-01  1.245796690839359e-10  1.200000041666634e+00  3.299465905988737e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.194215421428713e-08  1.040287963719450e+00  9.982696145212780e-01  1.245796690699116e-10  1.200000038656098e+00  3.299466483544756e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.292292163944041e-08  1.040097893242930e+00  9.983129329425441e-01  1.245796690446226e-10  1.200000034980525e+00  3.299467076030106e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.418505698355064e-08  1.039821839566239e+00  9.983827201404377e-01  1.245796701016451e-10  1.200000030702679e+00  3.299468060255681e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.590524961866260e-08  1.039477802808487e+00  9.984689746337932e-01  1.245796689726125e-10  1.200000025530511e+00  3.299469762307462e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.839968289550125e-08  1.039146581377391e+00  9.985292174263168e-01  1.245796689168326e-10  1.200000018718294e+00  3.299472397332279e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.227779226810130e-08  1.038993647840521e+00  9.984576823086240e-01  1.245796688651644e-10  1.200000008706626e+00  3.299475558011148e+00  0.000000000000000e+00  0.000000000000000e+00 
 2.589984784951886e-08  1.039076812265819e+00  9.982775029100246e-01  1.245796688234345e-10  1.200000000238898e+00  3.299477262515176e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.025025139140562e-08  1.039239069083690e+00  9.980246671570417e-01  1.245796687409196e-10  1.199999992255861e+00  3.299478294698362e+00  0.000000000000000e+00  0.000000000000000e+00 
 3.525025139140562e-08  1.039348649674511e+00  9.977627645788526e-01  1.245796686305692e-10  1.199999986587678e+00  3.299479045358340e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.025025139140562e-08  1.039357315085045e+00  9.975668453277400e-01  1.245796686620081e-10  1.199999983872127e+00  3.299479749678763e+00  0.000000000000000e+00  0.000000000000000e+00 
 4.525025139140562e-08  1.039321078221418e+00  9.974650248264606e-01  1.245796684306104e-10  1.199999982970290e+00  3.299480393937191e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.025025139140561e-08  1.039291823111591e+00  9.974715345248364e-01  1.245796683758511e-10  1.199999982883466e+00  3.299480850674115e+00  0.000000000000000e+00  0.000000000000000e+00 
 5.525025139140561e-08  1.039284774248015e+00  9.975738021000434e-01  1.245796681655242e-10  1.199999983165541e+00  3.299481117018617e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.025025139140561e-08  1.039291849609240e+00  9.977338948831265e-01  1.245796681456809e-10  1.199999983589096e+00  3.299481272556439e+00  0.000000000000000e+00  0.000000000000000e+00 
 6.525025139140562e-08  1.039300450934817e+00  9.979101040287722e-01  1.245796681057163e-10  1.199999984117110e+00  3.299481396189557e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.025025139140562e-08  1.039304604620473e+00  9.980751617166692e-01  1.245796680219501e-10  1.199999984720653e+00  3.299481514963547e+00  0.000000000000000e+00  0.000000000000000e+00 
 7.525025139140563e-08  1.039304649038384e+00  9.982200660776264e-01  1.245796679214771e-10  1.199999985357417e+00  3.299481619406567e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.025025139140563e-08  1.039303231528627e+00  9.983466840401805e-01  1.245796678299301e-10  1.199999985988222e+00  3.299481697060958e+00  0.000000000000000e+00  0.000000000000000e+00 
 8.525025139140564e-08  1.039302250923418e+00  9.984585485557513e-01  1.245796677532058e-10  1.199999986588981e+00  3.299481749252727e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.025025139140564e-08  1.039302136144399e+00  9.985563796523820e-01  1.245796676829886e-10  1.199999987150946e+00  3.299481786852168e+00  0.000000000000000e+00  0.000000000000000e+00 
 9.525025139140565e-08  1.039302496563972e+00  9.986387109620225e-01  1.245796676108499e-10  1.199999987674463e+00  3.299481819633486e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.000000000000000e-07  1.039302863893222e+00  9.987014534348243e-01  1.245796675387572e-10  1.199999988137166e+00  3.299481849572490e+00  0.000000000000000e+00  0.000000000000000e+00 
 1.001000000000000e-07  1.039302872159079e+00  9.987026086206592e-01  1.245796675368441e-10  1.199999988143492e+00  3.299481850189923e+00  4.530162911464427e-12  0.000000000000000e+00 
 1.003000000000000e-07  1.039302887773998e+00  9.987049018608561e-01  1.245796675338924e-10  1.199999988156414e+00  3.299481851425540e+00  1.591728397087853e-11  0.000000000000000e+00 
 1.006500000000000e-07  1.039302912776808e+00  9.987088497309003e-01  1.245796675287334e-10  1.199999988182634e+00  3.299481853588994e+00  4.536433801938212e-11  0.000000000000000e+00 
 1.010000000000000e-07  1.039302935363769e+00  9.987127124726292e-01  1.245796675233934e-10  1.199999988212211e+00  3.299481855751135e+00  1.030156798265120e-10  0.000000000000000e+00 
 1.010700000000000e-07  1.039302939566918e+00  9.987134730839516e-01  1.245796675223172e-10  1.199999988218496e+00  3.299481856183224e+00  1.262647988298227e-10  0.000000000000000e+00 
 1.012100000000000e-07  1.039302947789325e+00  9.987149861050960e-01  1.245796675202005e-10  1.199999988231149e+00  3.299481857046811e+00  1.435446846187461e-10  0.000000000000000e+00 
 1.014900000000000e-07  1.039302963345256e+00  9.987179729723596e-01  1.245796675159605e-10  1.199999988256748e+00  3.299481858770388e+00  1.836468134897018e-10  0.000000000000000e+00 
