 time                   v(en_core)             v(inrush_active)       v(dig_trip)            v(fast_en)             v(soft0)               v(soft1)               v(soft2)               v(soft3)               v(soft4)               v(soft5)               v(soft6)               v(soft7)               v(hard0)               v(hard1)               v(hard2)               v(hard3)               v(hard4)               v(hard5)               v(hard6)               v(hard7)              
 1.097568962007841e-09  0.000000000000000e+00  3.902758480313639e-01  0.000000000000000e+00  0.000000000000000e+00  3.902758480313639e-01  0.000000000000000e+00  0.000000000000000e+00  3.902758480313639e-01  3.902758480313639e-01  0.000000000000000e+00  0.000000000000000e+00  3.902758480313639e-01  0.000000000000000e+00  3.902758480313639e-01  3.902758480313639e-01  3.902758480313639e-01  3.902758480313639e-01  3.902758480313639e-01  3.902758480313639e-01  3.902758480313639e-01 
 1.134997929537822e-09  0.000000000000000e+00  5.399917181512867e-01  0.000000000000000e+00  0.000000000000000e+00  5.399917181512867e-01  0.000000000000000e+00  0.000000000000000e+00  5.399917181512867e-01  5.399917181512867e-01  0.000000000000000e+00  0.000000000000000e+00  5.399917181512867e-01  0.000000000000000e+00  5.399917181512867e-01  5.399917181512867e-01  5.399917181512867e-01  5.399917181512867e-01  5.399917181512867e-01  5.399917181512867e-01  5.399917181512867e-01 
 1.161825673942749e-09  0.000000000000000e+00  6.473026957709974e-01  0.000000000000000e+00  0.000000000000000e+00  6.473026957709974e-01  0.000000000000000e+00  0.000000000000000e+00  6.473026957709974e-01  6.473026957709974e-01  0.000000000000000e+00  0.000000000000000e+00  6.473026957709974e-01  0.000000000000000e+00  6.473026957709974e-01  6.473026957709974e-01  6.473026957709974e-01  6.473026957709974e-01  6.473026957709974e-01  6.473026957709974e-01  6.473026957709974e-01 
 1.187292022408386e-09  0.000000000000000e+00  7.491680896335439e-01  0.000000000000000e+00  0.000000000000000e+00  7.491680896335439e-01  0.000000000000000e+00  0.000000000000000e+00  7.491680896335439e-01  7.491680896335439e-01  0.000000000000000e+00  0.000000000000000e+00  7.491680896335439e-01  0.000000000000000e+00  7.491680896335439e-01  7.491680896335439e-01  7.491680896335439e-01  7.491680896335439e-01  7.491680896335439e-01  7.491680896335439e-01  7.491680896335439e-01 
 1.220008501343159e-09  0.000000000000000e+00  8.800340053726377e-01  0.000000000000000e+00  0.000000000000000e+00  8.800340053726377e-01  0.000000000000000e+00  0.000000000000000e+00  8.800340053726377e-01  8.800340053726377e-01  0.000000000000000e+00  0.000000000000000e+00  8.800340053726377e-01  0.000000000000000e+00  8.800340053726377e-01  8.800340053726377e-01  8.800340053726377e-01  8.800340053726377e-01  8.800340053726377e-01  8.800340053726377e-01  8.800340053726377e-01 
 1.255269699920940e-09  0.000000000000000e+00  1.021078799683759e+00  0.000000000000000e+00  0.000000000000000e+00  1.021078799683759e+00  0.000000000000000e+00  0.000000000000000e+00  1.021078799683759e+00  1.021078799683759e+00  0.000000000000000e+00  0.000000000000000e+00  1.021078799683759e+00  0.000000000000000e+00  1.021078799683759e+00  1.021078799683759e+00  1.021078799683759e+00  1.021078799683759e+00  1.021078799683759e+00  1.021078799683759e+00  1.021078799683759e+00 
 1.273053924153917e-09  0.000000000000000e+00  1.092215696615668e+00  0.000000000000000e+00  0.000000000000000e+00  1.092215696615668e+00  0.000000000000000e+00  0.000000000000000e+00  1.092215696615668e+00  1.092215696615668e+00  0.000000000000000e+00  0.000000000000000e+00  1.092215696615668e+00  0.000000000000000e+00  1.092215696615668e+00  1.092215696615668e+00  1.092215696615668e+00  1.092215696615668e+00  1.092215696615668e+00  1.092215696615668e+00  1.092215696615668e+00 
 1.291555688513069e-09  0.000000000000000e+00  1.166222754052277e+00  0.000000000000000e+00  0.000000000000000e+00  1.166222754052277e+00  0.000000000000000e+00  0.000000000000000e+00  1.166222754052277e+00  1.166222754052277e+00  0.000000000000000e+00  0.000000000000000e+00  1.166222754052277e+00  0.000000000000000e+00  1.166222754052277e+00  1.166222754052277e+00  1.166222754052277e+00  1.166222754052277e+00  1.166222754052277e+00  1.166222754052277e+00  1.166222754052277e+00 
 1.307018608992022e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.325405392135552e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.339326575397053e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.356271964088660e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.390162741471874e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.429253626957743e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.492790993648218e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.513119866367750e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.553777611806813e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.572562079642072e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.610131015312591e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.635725989370052e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.657987910839804e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.691503071719342e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.710036792989534e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.724676676710484e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
 1.740909096763006e-09  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  0.000000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00  1.200000000000000e+00 
