 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99984788695243303e+01 -1.83225136327689143e-05 
 1.02329299228075410e+00  1.99984788695237725e+01 -1.87492998013807013e-05 
 1.04712854805089939e+00  1.99984788695231650e+01 -1.91860270969234216e-05 
 1.07151930523760619e+00  1.99984788695225504e+01 -1.96329270779900100e-05 
 1.09647819614318465e+00  1.99984788695219073e+01 -2.00902366968658350e-05 
 1.12201845430196312e+00  1.99984788695212252e+01 -2.05581984251640106e-05 
 1.14815362149688238e+00  1.99984788695205005e+01 -2.10370603823870739e-05 
 1.17489755493952908e+00  1.99984788695197686e+01 -2.15270764674832979e-05 
 1.20226443461741250e+00  1.99984788695189835e+01 -2.20285064934670335e-05 
 1.23026877081238117e+00  1.99984788695181663e+01 -2.25416163251753232e-05 
 1.25892541179416684e+00  1.99984788695173066e+01 -2.30666780202327308e-05 
 1.28824955169313360e+00  1.99984788695164042e+01 -2.36039699732999741e-05 
 1.31825673855640679e+00  1.99984788695154769e+01 -2.41537770636825012e-05 
 1.34896288259165331e+00  1.99984788695144893e+01 -2.47163908063771398e-05 
 1.38038426460288455e+00  1.99984788695134554e+01 -2.52921095066373508e-05 
 1.41253754462275394e+00  1.99984788695123719e+01 -2.58812384181385457e-05 
 1.44543977074592700e+00  1.99984788695112385e+01 -2.64840899048276478e-05 
 1.47910838816820678e+00  1.99984788695100626e+01 -2.71009836065425977e-05 
 1.51356124843620754e+00  1.99984788695088227e+01 -2.77322466084895273e-05 
 1.54881661891248057e+00  1.99984788695075153e+01 -2.83782136146678568e-05 
 1.58489319246111271e+00  1.99984788695061582e+01 -2.90392271253346709e-05 
 1.62181009735892911e+00  1.99984788695047371e+01 -2.97156376186028135e-05 
 1.65958690743755977e+00  1.99984788695032378e+01 -3.04078037362691579e-05 
 1.69824365246174347e+00  1.99984788695016782e+01 -3.11160924739712209e-05 
 1.73780082874937447e+00  1.99984788695000404e+01 -3.18408793757729986e-05 
 1.77827941003892165e+00  1.99984788694983209e+01 -3.25825487332835305e-05 
 1.81970085860998210e+00  1.99984788694965374e+01 -3.33414937894133142e-05 
 1.86208713666286596e+00  1.99984788694946616e+01 -3.41181169468768796e-05 
 1.90546071796324568e+00  1.99984788694926898e+01 -3.49128299815521621e-05 
 1.94984459975804381e+00  1.99984788694906506e+01 -3.57260542608094583e-05 
 1.99526231496887796e+00  1.99984788694884834e+01 -3.65582209669257444e-05 
 2.04173794466952740e+00  1.99984788694862381e+01 -3.74097713257037952e-05 
 2.08929613085403743e+00  1.99984788694838826e+01 -3.82811568404153651e-05 
 2.13796208950222999e+00  1.99984788694814029e+01 -3.91728395311943838e-05 
 2.18776162394955032e+00  1.99984788694788023e+01 -4.00852921800064058e-05 
 2.23872113856833721e+00  1.99984788694760880e+01 -4.10189985813235188e-05 
 2.29086765276777049e+00  1.99984788694732316e+01 -4.19744537986387032e-05 
 2.34422881531991933e+00  1.99984788694702829e+01 -4.29521644269553258e-05 
 2.39883291901948770e+00  1.99984788694671565e+01 -4.39526488613896555e-05 
 2.45470891568502747e+00  1.99984788694638880e+01 -4.49764375720320523e-05 
 2.51188643150957702e+00  1.99984788694604703e+01 -4.60240733852082073e-05 
 2.57039578276886038e+00  1.99984788694568962e+01 -4.70961117712933902e-05 
 2.63026799189537819e+00  1.99984788694531517e+01 -4.81931211392303379e-05 
 2.69153480392691202e+00  1.99984788694492259e+01 -4.93156831379056981e-05 
 2.75422870333816272e+00  1.99984788694451119e+01 -5.04643929645504633e-05 
 2.81838293126444972e+00  1.99984788694408309e+01 -5.16398596803197137e-05 
 2.88403150312660150e+00  1.99984788694363225e+01 -5.28427065332250393e-05 
 2.95120922666638119e+00  1.99984788694316009e+01 -5.40735712885894690e-05 
 3.01995172040201165e+00  1.99984788694266520e+01 -5.53331065671986626e-05 
 3.09029543251358563e+00  1.99984788694214899e+01 -5.66219801913292722e-05 
 3.16227766016837419e+00  1.99984788694160933e+01 -5.79408755388370595e-05 
 3.23593656929627738e+00  1.99984788694104019e+01 -5.92904919054925046e-05 
 3.31131121482590540e+00  1.99984788694044688e+01 -6.06715448757578577e-05 
 3.38844156139201980e+00  1.99984788693982409e+01 -6.20847667021979426e-05 
 3.46736850452531042e+00  1.99984788693917324e+01 -6.35309066937316067e-05 
 3.54813389233574838e+00  1.99984788693849467e+01 -6.50107316129241357e-05 
 3.63078054770100689e+00  1.99984788693778057e+01 -6.65250260825350347e-05 
 3.71535229097171849e+00  1.99984788693703379e+01 -6.80745930015364106e-05 
 3.80189396320560480e+00  1.99984788693625006e+01 -6.96602539708192088e-05 
 3.89045144994279868e+00  1.99984788693543116e+01 -7.12828497288183410e-05 
 3.98107170553496470e+00  1.99984788693457389e+01 -7.29432405972819887e-05 
 4.07380277804111923e+00  1.99984788693367364e+01 -7.46423069374263433e-05 
 4.16869383470334576e+00  1.99984788693273359e+01 -7.63809496167146599e-05 
 4.26579518801591817e+00  1.99984788693174842e+01 -7.81600904865090433e-05 
 4.36515832240165125e+00  1.99984788693071778e+01 -7.99806728708481678e-05 
 4.46683592150962205e+00  1.99984788692963491e+01 -8.18436620666101219e-05 
 4.57088189614874096e+00  1.99984788692850337e+01 -8.37500458553269169e-05 
 4.67735141287197198e+00  1.99984788692731925e+01 -8.57008350269156241e-05 
 4.78630092322637335e+00  1.99984788692607971e+01 -8.76970639156173708e-05 
 4.89778819368445184e+00  1.99984788692478048e+01 -8.97397909484115325e-05 
 5.01187233627271223e+00  1.99984788692341944e+01 -9.18300992062095925e-05 
 5.12861383991363784e+00  1.99984788692199658e+01 -9.39690969981183668e-05 
 5.24807460249771474e+00  1.99984788692050373e+01 -9.61579184490792357e-05 
 5.37031796370251602e+00  1.99984788691894266e+01 -9.83977241011983132e-05 
 5.49540873857623335e+00  1.99984788691730699e+01 -1.00689701529078966e-04 
 5.62341325190347785e+00  1.99984788691559530e+01 -1.03035065969491146e-04 
 5.75439937337155616e+00  1.99984788691380153e+01 -1.05435060965705394e-04 
 5.88843655355587625e+00  1.99984788691192321e+01 -1.07890959026836974e-04 
 6.02559586074356357e+00  1.99984788690995678e+01 -1.10404062302543165e-04 
 6.16595001861480707e+00  1.99984788690790083e+01 -1.12975703273446594e-04 
 6.30957344480191740e+00  1.99984788690574540e+01 -1.15607245457628608e-04 
 6.45654229034653948e+00  1.99984788690348658e+01 -1.18300084133587361e-04 
 6.60693448007594419e+00  1.99984788690112367e+01 -1.21055647080032771e-04 
 6.76082975391980145e+00  1.99984788689864814e+01 -1.23875395332912256e-04 
 6.91830970918934796e+00  1.99984788689605608e+01 -1.26760823960073848e-04 
 7.07945784384136179e+00  1.99984788689334252e+01 -1.29713462853966061e-04 
 7.24435960074988294e+00  1.99984788689050248e+01 -1.32734877542813637e-04 
 7.41310241300915695e+00  1.99984788688752637e+01 -1.35826670020676823e-04 
 7.58577575029181883e+00  1.99984788688440958e+01 -1.38990479596851323e-04 
 7.76247116628689771e+00  1.99984788688114818e+01 -1.42227983765051821e-04 
 7.94328234724279447e+00  1.99984788687773190e+01 -1.45540899092841592e-04 
 8.12830516164097183e+00  1.99984788687415254e+01 -1.48930982131775780e-04 
 8.31763771102668947e+00  1.99984788687040798e+01 -1.52400030348755265e-04 
 8.51138038202374325e+00  1.99984788686648400e+01 -1.55949883079060865e-04 
 8.70963589956078366e+00  1.99984788686237600e+01 -1.59582422501599154e-04 
 8.91250938133743098e+00  1.99984788685807438e+01 -1.63299574636849656e-04 
 9.12010839355907166e+00  1.99984788685357202e+01 -1.67103310368077311e-04 
 9.33254300796988367e+00  1.99984788684885864e+01 -1.70995646486313713e-04 
 9.54992586021433176e+00  1.99984788684392036e+01 -1.74978646759688995e-04 
 9.77237220955807828e+00  1.99984788683874797e+01 -1.79054423027664815e-04 
 9.99999999999996980e+00  1.99984788683333363e+01 -1.83225136320768010e-04 
 1.02329299228075108e+01  1.99984788682766457e+01 -1.87492998006391761e-04 
 1.04712854805089641e+01  1.99984788682172940e+01 -1.91860270961288477e-04 
 1.07151930523760317e+01  1.99984788681551215e+01 -1.96329270771385480e-04 
