 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 2.505894341034658e-08  2.240685464094961e-03 -4.114135783638553e-06  4.095788592127472e-06  1.517995835328119e-02 -5.219196926038407e-05  8.365577599164679e-02  1.989791760471407e-01  1.684629928067677e-02  2.300862907125624e-03  6.775049552200613e-02  2.754026490304675e-02 
 2.673268802495592e-08  2.215897133684551e-03 -4.043148430637476e-06  4.136068219272258e-06  1.502928404451599e-02 -5.335354684039720e-05  8.704263839420458e-02  1.951335041309336e-01  1.668017283100802e-02  2.232787073822603e-03  6.731916129175142e-02  2.741001304683236e-02 
 2.843279717332999e-08  2.190033526137761e-03 -4.178053348640618e-06  4.213499777841930e-06  1.487932498005759e-02 -5.291798922286699e-05  9.006870435915559e-02  1.913137456802403e-01  1.651465715039580e-02  2.183539967239518e-03  6.687857939425565e-02  2.727236406499183e-02 
 3.039186668986057e-08  2.160580239935828e-03 -4.117916106861979e-06  4.241078083624310e-06  1.471360267037015e-02 -5.102742061503346e-05  9.316528629098221e-02  1.870940799618352e-01  1.633153083459113e-02  2.140646797189084e-03  6.638219346120401e-02  2.711387907107708e-02 
 3.260461961304862e-08  2.128615823985490e-03 -4.263312785345784e-06  4.313950003410116e-06  1.453686743454032e-02 -4.824962004195351e-05  9.627576582478616e-02  1.825967729741000e-01  1.613607508132350e-02  2.102205253043307e-03  6.584608787988951e-02  2.694017608959923e-02 
 3.526983019046626e-08  2.092613821274179e-03 -4.215409062362055e-06  4.340274582688510e-06  1.434040984907489e-02 -4.427478229484212e-05  9.959926904393775e-02  1.775946162838245e-01  1.591858241832194e-02  2.064290348410557e-03  6.524416734395221e-02  2.674328457254831e-02 
 3.845463719526215e-08  2.053466232088186e-03 -4.373147184658772e-06  4.416063538304974e-06  1.412819645004002e-02 -3.971421916045758e-05  1.030884860997099e-01  1.721916568182162e-01  1.568349376474631e-02  2.026133266854907e-03  6.459058882948793e-02  2.652818328535088e-02 
 4.247160657397034e-08  2.009944936856763e-03 -4.339454011345191e-06  4.448536993777364e-06  1.389355967341967e-02 -3.421377433289699e-05  1.068849908387979e-01  1.662146506864800e-01  1.542339523368921e-02  1.985588280950062e-03  6.386482983390947e-02  2.628845172120551e-02 
 4.767802546028104e-08  1.962217048529717e-03 -4.513080690419924e-06  4.534807659861503e-06  1.363661465427135e-02 -2.827523988374520e-05  1.109906542685008e-01  1.596740498063331e-01  1.513857715500635e-02  1.941769452066835e-03  6.306940567686531e-02  2.602508874574820e-02 
 5.461743855203615e-08  1.911302214920356e-03 -4.494893398313357e-06  4.578497740681040e-06  1.336284817798010e-02 -2.174371485794181e-05  1.153258829650687e-01  1.527146495839345e-01  1.483534441802876e-02  1.895304434841916e-03  6.222147251714728e-02  2.574385723042155e-02 
 6.381975931752263e-08  1.861081136858489e-03 -4.676435805364790e-06  4.670954603632878e-06  1.309207717486019e-02 -1.551156994220166e-05  1.195585530205980e-01  1.458626690445567e-01  1.453627741508257e-02  1.849267415350193e-03  6.138560042691490e-02  2.546614818501848e-02 
 7.489045468145343e-08  1.819536863496758e-03 -4.646684405026779e-06  4.704668288425523e-06  1.286697131288295e-02 -1.021689534841872e-05  1.230221055493340e-01  1.402155850476468e-01  1.428916243477411e-02  1.811210668945755e-03  6.069475243817135e-02  2.523620583908472e-02 
 8.719365270256212e-08  1.789639464297619e-03 -4.796608283976723e-06  4.770847541266495e-06  1.270280740143213e-02 -6.585135487842563e-06  1.254847482822505e-01  1.361672110200357e-01  1.411108407071024e-02  1.783695196347179e-03  6.019804777430870e-02  2.507055231869595e-02 
 1.009481954892484e-07  1.769029714104190e-03 -4.732551086145967e-06  4.775978520245443e-06  1.258730534787171e-02 -3.940610661091151e-06  1.271594131495418e-01  1.333984903350152e-01  1.398832951429978e-02  1.764840046780287e-03  5.985615397277236e-02  2.495627698648862e-02 
 1.170505958240675e-07  1.755081108555622e-03 -4.855257110897721e-06  4.819705492243125e-06  1.250581325312369e-02 -2.315495647949550e-06  1.282708078213376e-01  1.315436014803098e-01  1.390481215541528e-02  1.752020604238928e-03  5.962523252106244e-02  2.487885089131441e-02 
 1.358682956085538e-07  1.746469619667661e-03 -4.770321782181868e-06  4.807510816462581e-06  1.245186694930353e-02 -1.170588217882894e-06  1.289364424821782e-01  1.304262860829383e-01  1.385307937223501e-02  1.744267999711025e-03  5.948325197774382e-02  2.483102207812520e-02 
 1.593095281540444e-07  1.741414702480923e-03 -4.877075129991832e-06  4.838122999643624e-06  1.241526106117964e-02 -6.502913699792191e-07  1.293057127334842e-01  1.297982168524215e-01  1.382210416167936e-02  1.739711388952096e-03  5.940053833171637e-02  2.480292436917959e-02 
 1.879735234641772e-07  1.738930883330614e-03 -4.780977798715397e-06  4.816642544697995e-06  1.239170016911996e-02 -2.582889864393350e-07  1.294692623609508e-01  1.295275344302536e-01  1.380649771997655e-02  1.737673986997463e-03  5.936065081424132e-02  2.478918264979063e-02 
 2.272467141961212e-07  1.737788008229733e-03 -4.880151959367108e-06  4.840969508488319e-06  1.237350625935102e-02 -2.058836139487224e-07  1.295345546315745e-01  1.294428745589712e-01  1.379846250291490e-02  1.736795352331644e-03  5.934310362986898e-02  2.478303629687186e-02 
 2.803014158628050e-07  1.737440549147532e-03 -4.779427053673334e-06  4.815476906507389e-06  1.235918635705461e-02 -4.421883314787285e-08  1.295682491243327e-01  1.294678230337186e-01  1.379525190295563e-02  1.736797178272430e-03  5.933863124213746e-02  2.478164301123948e-02 
 3.691805991319961e-07  1.737633302736330e-03 -4.874542021520169e-06  4.836061303320741e-06  1.234579916015121e-02 -7.702462197105521e-08  1.296404947982223e-01  1.295595469979274e-01  1.379474706317584e-02  1.737245244626853e-03  5.934270746939326e-02  2.478406080886509e-02 
 5.199734066995569e-07  1.738905218439477e-03 -4.767905880203097e-06  4.804678741605201e-06  1.233984900486124e-02  6.681858726675833e-08  1.298216771101306e-01  1.297619293401773e-01  1.380072528573950e-02  1.738852257924112e-03  5.936320184630418e-02  2.479422535650356e-02 
 7.278173161090330e-07  1.741540370656075e-03 -4.855404421702158e-06  4.817431512273275e-06  1.234699126066515e-02 -3.542495642865544e-10  1.301273838613201e-01  1.300746915340489e-01  1.381484933697659e-02  1.741560456497392e-03  5.940402545060523e-02  2.481387394427982e-02 
 9.742964950696441e-07  1.745108775962640e-03 -4.742322024029873e-06  4.779300673530165e-06  1.236341275838076e-02  9.856773583612417e-08  1.305172989843339e-01  1.304692399844490e-01  1.383490404878177e-02  1.745224779889017e-03  5.945882584107810e-02  2.484002429783041e-02 
 1.319853280831144e-06  1.750258956002085e-03 -4.821449208975788e-06  4.783532452605639e-06  1.238889292323094e-02  7.762219177357278e-09  1.310736584138357e-01  1.310239919868866e-01  1.386380570610909e-02  1.750322373575646e-03  5.953771776797789e-02  2.487761924273633e-02 
 1.659926640415572e-06  1.755356801183931e-03 -4.702953009810395e-06  4.739938879329967e-06  1.241465662723155e-02  9.988001683630403e-08  1.316225617885726e-01  1.315750165827380e-01  1.389266336916593e-02  1.755479876375776e-03  5.961581685662537e-02  2.491481416320324e-02 
 2.000000000000000e-06  1.760445621529416e-03 -4.782505625957308e-06  4.744591146716112e-06  1.244016151159711e-02  7.718824873095769e-09  1.321712400821080e-01  1.321215976345434e-01  1.392126247932984e-02  1.760508948995593e-03  5.969374946241556e-02  2.495194212734936e-02 
 2.068014671916886e-06  1.761465378368352e-03 -4.729132842735530e-06  4.728666917535534e-06  1.244534918323618e-02  5.379531244661184e-08  1.322809536528682e-01  1.322323650092725e-01  1.392706846753249e-02  1.761558562705446e-03  5.970937769868341e-02  2.495938348807528e-02 
 2.204044015750657e-06  1.763501287900393e-03 -4.721382949614548e-06  4.720919607594021e-06  1.245559821865315e-02  5.377414960621762e-08  1.325003401455504e-01  1.324517591399804e-01  1.393855447065794e-02  1.763594441547019e-03  5.974056405455776e-02  2.497423870107262e-02 
 2.476102703418199e-06  1.767571941632622e-03 -4.705920340745932e-06  4.705454613222285e-06  1.247609280765811e-02  5.377561072956394e-08  1.329390170612768e-01  1.328904439341133e-01  1.396152228807098e-02  1.767665087136106e-03  5.980292015358970e-02  2.500394150319270e-02 
 3.020220078753284e-06  1.775708611266707e-03 -4.675121380869315e-06  4.674658441327474e-06  1.251706780315730e-02  5.373462153115099e-08  1.338159557581083e-01  1.337674015863431e-01  1.400744096920208e-02  1.775801685386109e-03  5.992756766753377e-02  2.506331683871646e-02 
 4.108454829423453e-06  1.791963540289224e-03 -4.614054529979485e-06  4.613589597959703e-06  1.259896175435484e-02  5.369717679828751e-08  1.355681996689702e-01  1.355196806292957e-01  1.409921131220914e-02  1.792056527315981e-03  6.017660427479984e-02  2.518194701342174e-02 
 6.108454829423453e-06  1.821775875421480e-03 -4.503598159014125e-06  4.503136659899459e-06  1.274928514646790e-02  5.359389612726574e-08  1.387830974496218e-01  1.387346434768233e-01  1.426764910625324e-02  1.821868664080214e-03  6.063343291196358e-02  2.539956885814685e-02 
 8.108454829423452e-06  1.851512433400161e-03 -4.395376951160578e-06  4.394913776022796e-06  1.289938736807375e-02  5.352765825181988e-08  1.419913533906802e-01  1.419429611568186e-01  1.443582018841436e-02  1.851605073768687e-03  6.108920712425938e-02  2.561669948914416e-02 
 1.010845482942345e-05  1.881178020049970e-03 -4.289296404910352e-06  4.288836531212936e-06  1.304928971483200e-02  5.343977789959718e-08  1.451934524234476e-01  1.451451215980099e-01  1.460374843988309e-02  1.881270490083554e-03  6.154400015844833e-02  2.583337334662397e-02 
 1.210845482942345e-05  1.910777227432470e-03 -4.185284119161107e-06  4.184822442217045e-06  1.319901267750019e-02  5.338825965712182e-08  1.483898625923153e-01  1.483415902459944e-01  1.477145684043523e-02  1.910869575922703e-03  6.199788109943996e-02  2.604962314134270e-02 
 1.410845482942345e-05  1.940314582737992e-03 -4.083255300642124e-06  4.082796798200519e-06  1.334857648876173e-02  5.331499546487784e-08  1.515810415324773e-01  1.515328273564512e-01  1.493896805042514e-02  1.940406787621785e-03  6.245091903800397e-02  2.626548146786119e-02 
 1.610845482942345e-05  1.969794319970619e-03 -3.983147795696701e-06  3.982687368764446e-06  1.349800028112085e-02  5.327717361471381e-08  1.547674210914671e-01  1.547192625729337e-01  1.510630339860724e-02  1.969886428263394e-03  6.290317764980509e-02  2.648097851468615e-02 
 1.810845482942345e-05  1.999220545078461e-03 -3.884887331046622e-06  3.884429958574692e-06  1.364730269097483e-02  5.321731543385980e-08  1.579494166318787e-01  1.579013135355998e-01  1.527348357318728e-02  1.999312534402156e-03  6.335471961531428e-02  2.669614377297993e-02 
 2.010845482942345e-05  2.028597029279094e-03 -3.788422292443960e-06  3.787962881496075e-06  1.379650109758096e-02  5.319186742679884e-08  1.611274126516908e-01  1.610793628755604e-01  1.544052777510923e-02  2.028688944636270e-03  6.380560159458444e-02  2.691100414950053e-02 
 2.210845482942346e-05  2.057927391922598e-03 -3.693688734337402e-06  3.693232264943093e-06  1.394561227068140e-02  5.314401071601288e-08  1.643017750452632e-01  1.642537784537034e-01  1.560745443462335e-02  2.058019210556500e-03  6.425587886695304e-02  2.712558575321058e-02 
 2.410845482942346e-05  2.087214907919777e-03 -3.600644998644602e-06  3.600186383152674e-06  1.409465163209946e-02  5.312945652469862e-08  1.674728371247818e-01  1.674248920067033e-01  1.577428032632762e-02  2.087306672786919e-03  6.470560054301237e-02  2.733991180567021e-02 
 2.610845482942346e-05  2.116462705368660e-03 -3.509236582072951e-06  3.508780800496461e-06  1.424363408571212e-02  5.309216479403105e-08  1.706409144390294e-01  1.705930207626737e-01  1.594102147624095e-02  2.116554393437450e-03  6.515481441063083e-02  2.755400482644331e-02 
 2.810845482942346e-05  2.145673585341481e-03 -3.419430668796316e-06  3.418972637383377e-06  1.439257338155116e-02  5.308718502814443e-08  1.738062911186805e-01  1.737584475249758e-01  1.610769241135849e-02  2.145765237683873e-03  6.560356231987027e-02  2.776788464253995e-02 
 3.010845482942346e-05  2.174850223645924e-03 -3.331180947126142e-06  3.330725643790457e-06  1.454148284993328e-02  5.305920139362239e-08  1.769692359724937e-01  1.769214425156008e-01  1.627430698271425e-02  2.174941817171147e-03  6.605188509378238e-02  2.798157046616661e-02 
 3.210845482942346e-05  2.203994999055046e-03 -3.244462115338245e-06  3.244004457928312e-06  1.469037481880904e-02  5.306264310409572e-08  1.801299888249737e-01  1.800822444623273e-01  1.644087769428320e-02  2.204086573216797e-03  6.649981809127635e-02  2.819507911077504e-02 
 3.410845482942346e-05  2.233110200142868e-03 -3.159234689200499e-06  3.158779650985116e-06  1.483926150333632e-02  5.304299882297777e-08  1.832887780453886e-01  1.832410829045412e-01  1.660741660198227e-02  2.233201732107922e-03  6.694739614584830e-02  2.840842697376058e-02 
 3.610845482942346e-05  2.262197853404692e-03 -3.075479531590299e-06  3.075022028922398e-06  1.498815435855157e-02  5.305403802644982e-08  1.864458060049238e-01  1.863981593043453e-01  1.677393457562361e-02  2.262289381350946e-03  6.739464912801296e-02  2.862162827273793e-02 
 3.810845482942346e-05  2.291259932154415e-03 -2.993162686117972e-06  2.992707684135767e-06  1.513706491878293e-02  5.304204102269630e-08  1.896012674792036e-01  1.895536694058879e-01  1.694044223616210e-02  2.291351433879619e-03  6.784160694303210e-02  2.883469701134813e-02 
 4.010845482942346e-05  2.320298187230895e-03 -2.912269937768425e-06  2.911812347655881e-06  1.528600428184743e-02  5.306018244858087e-08  1.927553347445666e-01  1.927077847412272e-01  1.710694926422146e-02  2.320389700033978e-03  6.828829511408528e-02  2.904764525209486e-02 
 4.210845482942346e-05  2.349314354803374e-03 -2.832771691464951e-06  2.832316465908644e-06  1.543498398054237e-02  5.305553201938844e-08  1.959081764697969e-01  1.958606747539112e-01  1.727346526388541e-02  2.349405857575683e-03  6.873473972579158e-02  2.926048529276260e-02 
 4.410845482942346e-05  2.378309984439674e-03 -2.754657580803655e-06  2.754199620940471e-06  1.558401537801175e-02  5.308063055878669e-08  1.990599418015525e-01  1.990124880086083e-01  1.743999906245396e-02  2.378401514065027e-03  6.918096300152769e-02  2.947322769899056e-02 
 4.610845482942347e-05  2.407286648449084e-03 -2.677901389572921e-06  2.677445630169035e-06  1.573311068682430e-02  5.308342680166839e-08  2.022107799874991e-01  2.021633743531891e-01  1.760655972468319e-02  2.407378185401537e-03  6.962698829036042e-02  2.968588337670611e-02 
 4.810845482942347e-05  2.436245769240820e-03 -2.602495701002742e-06  2.602037027046361e-06  1.588228235887794e-02  5.311581471390737e-08  2.053608238067473e-01  2.053134661156887e-01  1.777315579197170e-02  2.436337350556166e-03  7.007283557048444e-02  2.989846182828119e-02 
 5.010845482942347e-05  2.465188827543417e-03 -2.528416867098577e-06  2.527960188392025e-06  1.603154400856972e-02  5.312654503570235e-08  2.085102094806588e-01  2.084628999786376e-01  1.793979611589584e-02  2.465280435898518e-03  7.051852639737853e-02  3.011097314737896e-02 
 5.210845482942347e-05  2.494117190002410e-03 -2.455659693282314e-06  2.455199870729970e-06  1.618091000815412e-02  5.316699962068987e-08  2.116590595341384e-01  2.116117981264441e-01  1.810648934872569e-02  2.494208863239036e-03  7.096407948375806e-02  3.032342616632324e-02 
 5.410845482942347e-05  2.523032317865494e-03 -2.384202447655436e-06  2.383744356896227e-06  1.633039639692836e-02  5.318671291963188e-08  2.148075031426944e-01  2.147602900625276e-01  1.827324471672557e-02  2.523124041616619e-03  7.140951561397196e-02  3.053583062694296e-02 
 5.610845482942347e-05  2.551935592117146e-03 -2.314041579486060e-06  2.313580046760928e-06  1.648002051308519e-02  5.323654546372362e-08  2.179556581705606e-01  2.179084934223793e-01  1.844007139019116e-02  2.552027405865472e-03  7.185485314875720e-02  3.074819525499649e-02 
 5.810845482942347e-05  2.580828526428974e-03 -2.245156758616893e-06  2.244696613254601e-06  1.662980206283806e-02  5.326692264190693e-08  2.211036522314734e-01  2.210565360295637e-01  1.860697946967833e-02  2.580920419702546e-03  7.230011298501351e-02  3.096052971941803e-02 
 6.010845482942347e-05  2.609712591831898e-03 -2.177545619460117e-06  2.177081639080390e-06  1.677976268707481e-02  5.332815041813456e-08  2.242516040852504e-01  2.242045364921584e-01  1.877397931493176e-02  2.609804606839033e-03  7.274531406151104e-02  3.117284300854132e-02 
 6.210845482942347e-05  2.638589433388211e-03 -2.111188827656983e-06  2.110725779006881e-06  1.692992726784128e-02  5.337163418811162e-08  2.273996452396218e-01  2.273526264409234e-01  1.894108249220546e-02  2.638681564787217e-03  7.319047838238744e-02  3.138514540193558e-02 
 6.410845482942346e-05  2.667460698060151e-03 -2.046084838242885e-06  2.045617431712562e-06  1.708032360300388e-02  5.344717078688101e-08  2.305479011704801e-01  2.305009312669151e-01  1.910830109951143e-02  2.667552992188854e-03  7.363562653774380e-02  3.159744650512190e-02 
 6.610845482942346e-05  2.696328254169429e-03 -1.982214988774383e-06  1.981747906729784e-06  1.723098371815647e-02  5.350717790597488e-08  2.336965132610811e-01  2.336495923806506e-01  1.927564886944910e-02  2.696420712428663e-03  7.408078268277954e-02  3.180975755722952e-02 
 6.810845482942345e-05  2.725194021008465e-03 -1.919578272223768e-06  1.919106132525526e-06  1.738194376712578e-02  5.360103298782204e-08  2.368456195156926e-01  2.367987477681315e-01  1.944314047058688e-02  2.725286695712923e-03  7.452597013250799e-02  3.202208950581522e-02 
 7.010845482942345e-05  2.754060199615810e-03 -1.858156441860878e-06  1.857683813209532e-06  1.753324564782737e-02  5.368231697312939e-08  2.399953776064102e-01  2.399485550504267e-01  1.961079273638440e-02  2.754153101069696e-03  7.497121646386538e-02  3.223445516723893e-02 
 7.210845482942344e-05  2.782929106108448e-03 -1.797948793153354e-06  1.797470166965616e-06  1.768493704749036e-02  5.380006865657277e-08  2.431459453270139e-01  2.430991720380017e-01  1.977862406162944e-02  2.783022295082725e-03  7.541654910219753e-02  3.244686732895190e-02 
 7.410845482942344e-05  2.811803411983277e-03 -1.738937283835067e-06  1.738457075609980e-06  1.783707327658821e-02  5.390910240679552e-08  2.462975043633784e-01  2.462507802963382e-01  1.994665552888529e-02  2.811896910551548e-03  7.586200053743239e-02  3.265934103614584e-02 
 7.610845482942343e-05  2.840685984471356e-03 -1.681121320376587e-06  1.680633849264443e-06  1.798971759077738e-02  5.405827037219143e-08  2.494502406822399e-01  2.494035658423924e-01  2.011491048195506e-02  2.840779865158095e-03  7.630760396999296e-02  3.287189171569720e-02 
 7.810845482942342e-05  2.869580143063640e-03 -1.624482885708132e-06  1.623992360792150e-06  1.814294339888785e-02  5.420381800956832e-08  2.526043695138296e-01  2.525577437218193e-01  2.028341586052164e-02  2.869674443543905e-03  7.675339875598237e-02  3.308453755190076e-02 
 8.010845482942342e-05  2.898489510727186e-03 -1.569021325841431e-06  1.568521832428319e-06  1.829683504086069e-02  5.439460815572562e-08  2.557601160048875e-01  2.557135391235495e-01  2.045220180028307e-02  2.898584319695405e-03  7.719942611564200e-02  3.329729773139111e-02 
 8.210845482942341e-05  2.927418286994271e-03 -1.514718488247290e-06  1.514213957239180e-06  1.845149047300459e-02  5.458855007327655e-08  2.589177411824021e-01  2.588712128440680e-01  2.062130314362857e-02  2.927513662793547e-03  7.764573474346279e-02  3.351019476792784e-02 
 8.410845482942341e-05  2.956371114175595e-03 -1.461573506178152e-06  1.461057706084461e-06  1.860702246314979e-02  5.483472154086235e-08  2.620775231412636e-01  2.620310430055320e-01  2.079075917494461e-02  2.956467167485684e-03  7.809237666442967e-02  3.372325273771638e-02 
 8.610845482942340e-05  2.985353376253294e-03 -1.409567939641982e-06  1.409044427138708e-06  1.876356189217350e-02  5.509300117569404e-08  2.652397847526268e-01  2.651933521822482e-01  2.096061536745415e-02  2.985450192741080e-03  7.853941318204044e-02  3.393649983186876e-02 
 8.810845482942340e-05  3.014371083316742e-03 -1.358700557744198e-06  1.358162673482633e-06  1.892125960797949e-02  5.541299427721721e-08  2.684048755205209e-01  2.683584898663051e-01  2.113092329332146e-02  3.014468803169325e-03  7.898691094150104e-02  3.414996673835363e-02 
 9.010845482942339e-05  3.043431200107246e-03 -1.308952481718606e-06  1.308403280001762e-06  1.908029045686169e-02  5.575690546556045e-08  2.715732013449279e-01  2.715268616056710e-01  2.130174262108143e-02  3.043529944754683e-03  7.943494817878451e-02  3.436368958928578e-02 
 9.210845482942338e-05  3.072541550476218e-03 -1.260321965419768e-06  1.259754211501603e-06  1.924085580727459e-02  5.617520245373790e-08  2.747452073520048e-01  2.746989124418858e-01  2.147314128501654e-02  3.072641498841465e-03  7.988361106247739e-02  3.457770819925574e-02 
 9.410845482942338e-05  3.101711175246429e-03 -1.212789540696931e-06  1.212205617262076e-06  1.940318824786643e-02  5.663274135525799e-08  2.779214100512328e-01  2.778751584581893e-01  2.164519770214374e-02  3.101812494313812e-03  8.033300038906219e-02  3.479206887330759e-02 
 9.610845482942337e-05  3.130950248304980e-03 -1.166352796638310e-06  1.165744700182513e-06  1.956755470221044e-02  5.718113507309611e-08  2.811023814537765e-01  2.810561715063382e-01  2.181800108983120e-02  3.131053165369938e-03  8.078322815844556e-02  3.500682311463355e-02 
 9.810845482942337e-05  3.160270437861527e-03 -1.120991533749718e-06  1.120360755599071e-06  1.973426109873969e-02  5.778792690341457e-08  2.842887835669111e-01  2.842426130953574e-01  2.199165387693356e-02  3.160375173531834e-03  8.123442461157740e-02  3.522203078902640e-02 
 1.001084548294234e-04  3.189684778214036e-03 -1.076702549490701e-06  1.076040070800654e-06  1.990365417007867e-02  5.850528716475084e-08  2.874813535386452e-01  2.874352201023171e-01  2.216627173802592e-02  3.189791611545110e-03  8.168673495982127e-02  3.543775876702922e-02 
 1.021084548294234e-04  3.219207901394563e-03 -1.033464824035049e-06  1.032770971540454e-06  2.007612256656236e-02  5.930179981086334e-08  2.906809386305244e-01  2.906348392867320e-01  2.234198507829560e-02  3.219317098515741e-03  8.214032613076437e-02  3.565408375024218e-02 
 1.041084548294234e-04  3.248855566692171e-03 -9.912743537399434e-07  9.905387991123497e-07  2.025208931690149e-02  6.022589923626629e-08  2.938884783378248e-01  2.938424098578771e-01  2.251893682857438e-02  3.248967423807704e-03  8.259538229115299e-02  3.587109038890896e-02 
 1.061084548294233e-04  3.278644086462452e-03 -9.501094525410112e-07  9.493310579238395e-07  2.043199018931689e-02  6.123663655696446e-08  2.971050305103434e-01  2.970589894036113e-01  2.269727799316944e-02  3.278758819276129e-03  8.305210848719120e-02  3.608887294332579e-02 
 1.081084548294233e-04  3.308587860445609e-03 -9.099658316344333e-07  9.091326930718154e-07  2.061621047436753e-02  6.235279161626452e-08  3.003317268628534e-01  3.002857099407417e-01  2.287715078238667e-02  3.308705538915679e-03  8.351071734106484e-02  3.630752937015904e-02 
 1.101084548294233e-04  3.338693735608238e-03 -8.708224991322424e-07  8.699318840316456e-07  2.080492108059596e-02  6.345772187885328e-08  3.035697305186285e-01  3.035237360760420e-01  2.305864710388167e-02  3.338813907957627e-03  8.397141023774771e-02  3.652715272912895e-02 
 1.121084548294233e-04  3.368944761775259e-03 -8.326783522731254e-07  8.317170785309023e-07  2.099762739087060e-02  6.436001829306661e-08  3.068200034492942e-01  3.067740345548375e-01  2.324168996735504e-02  3.369065640340729e-03  8.443430269502464e-02  3.674779779697392e-02 
 1.141084548294233e-04  3.399254298327747e-03 -7.955223448324968e-07  7.944877703237755e-07  2.119186830348264e-02  6.433827251169216e-08  3.100827183735504e-01  3.100367922333513e-01  2.342569423797062e-02  3.399370168066252e-03  8.489922593923953e-02  3.696939145288800e-02 
 1.161084548294233e-04  3.429324906988386e-03 -7.593832754995237e-07  7.582678233337052e-07  2.137922821394631e-02  6.134463449233289e-08  3.133552919239819e-01  3.133094676801462e-01  2.360851991266338e-02  3.429418371405651e-03  8.536508594070152e-02  3.719144421980050e-02 
 1.181084548294233e-04  3.458234492711751e-03 -7.243427182729885e-07  7.231731409526340e-07  2.153361360387939e-02  4.919327565406333e-08  3.166260379708313e-01  3.165805033184467e-01  2.378336983432723e-02  3.458254363603080e-03  8.582789087407862e-02  3.741216068827451e-02 
 1.201084548294233e-04  3.483755591648446e-03 -6.906871615334452e-07  6.895676659146208e-07  2.159256320795600e-02  1.704278663794169e-08  3.198576315387712e-01  3.198129167131907e-01  2.393358251788813e-02  3.483594494061479e-03  8.627663210010471e-02  3.762656436338292e-02 
