 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 3.391483594803991e-08  2.204159427285093e-03 -8.279017334144941e-06  8.479643042183982e-06  1.550104027003692e-02 -4.718610946106107e-05  1.089146122250492e-01  1.927181615369234e-01  1.657400510435134e-02  2.159300356862025e-03  6.563989009488840e-02  2.635517005059084e-02 
 4.009182526138053e-08  2.111321135533974e-03 -8.638012043824370e-06  8.703880570875676e-06  1.501670398960227e-02 -3.630691264100429e-05  1.152013498990808e-01  1.803241755958695e-01  1.605038643658594e-02  2.076533453636376e-03  6.412194098869158e-02  2.582817432935735e-02 
 4.808200913153864e-08  2.020748965574325e-03 -8.754989268251059e-06  8.890175307400747e-06  1.455214038337530e-02 -2.568579945426274e-05  1.213086469940659e-01  1.682559882795460e-01  1.554686489978249e-02  1.995475770620950e-03  6.264091768812954e-02  2.530672037073897e-02 
 5.648645448569432e-08  1.952347588339550e-03 -9.057337762538707e-06  9.065251020222421e-06  1.420904192946826e-02 -1.785010530451709e-05  1.258969551306962e-01  1.591525289642404e-01  1.517457382291369e-02  1.933671631834787e-03  6.152150789703822e-02  2.490386148207896e-02 
 6.553335924717932e-08  1.900544261303813e-03 -9.076355532913774e-06  9.167019200208259e-06  1.395756885676570e-02 -1.183401605043737e-05  1.293532698068104e-01  1.522730199090739e-01  1.490148756131120e-02  1.886943159184185e-03  6.067224254900802e-02  2.458845908846361e-02 
 7.560925635658629e-08  1.861230563114174e-03 -9.302710631179051e-06  9.277039473200930e-06  1.377620819482383e-02 -7.393859546197451e-06  1.319580852977234e-01  1.470566894973512e-01  1.470441897977741e-02  1.851335892963797e-03  6.002563789010024e-02  2.433670945914749e-02 
 8.694917219311206e-08  1.832442176463809e-03 -9.260640157565259e-06  9.326209740899484e-06  1.365539148728169e-02 -4.034587954714452e-06  1.338506746110678e-01  1.432461738199664e-01  1.457267421984035e-02  1.825464234194280e-03  5.954925252604344e-02  2.413705969788195e-02 
 1.001496143739656e-07  1.811931763810690e-03 -9.436085393992105e-06  9.392638309498369e-06  1.358465355753129e-02 -1.747965359339825e-06  1.351829298426493e-01  1.405308719599585e-01  1.449470956096062e-02  1.806970074870068e-03  5.920596227772342e-02  2.397504588730870e-02 
 1.151731140715217e-07  1.798728054427837e-03 -9.351674096295228e-06  9.405249361099913e-06  1.355918431822754e-02 -1.630457719751569e-07  1.360273671639780e-01  1.387861893485603e-01  1.446480677498936e-02  1.795297003376014e-03  5.897979139385815e-02  2.384559627537897e-02 
 1.335153965030315e-07  1.790496420598809e-03 -9.493373578539572e-06  9.442705976238981e-06  1.357097148624213e-02  7.344151202051818e-07  1.365399047433896e-01  1.376902721666144e-01  1.447368611569644e-02  1.788003609055239e-03  5.883157225937573e-02  2.373037190819149e-02 
 1.551311790641376e-07  1.786289327154069e-03 -9.384369830118997e-06  9.433983022769848e-06  1.361543266029696e-02  1.310376081500329e-06  1.367926929850351e-01  1.371211049899536e-01  1.451564589312459e-02  1.784539113393117e-03  5.874573802348487e-02  2.362452825282029e-02 
 1.836573924358588e-07  1.784464416930902e-03 -9.508457538600288e-06  9.456240303441294e-06  1.369512341446374e-02  1.503189160274825e-06  1.368976031235944e-01  1.368439123141471e-01  1.459165329930167e-02  1.783101291143926e-03  5.869255317585179e-02  2.350539179526620e-02 
 2.196878451686799e-07  1.784282552464754e-03 -9.388635651367206e-06  9.437970976778532e-06  1.380853376213234e-02  1.657019271723033e-06  1.369173813291027e-01  1.367602609684891e-01  1.469857543221775e-02  1.783319106009039e-03  5.865921139122315e-02  2.336700327528564e-02 
 2.745743146779328e-07  1.785122830852695e-03 -9.505739820762833e-06  9.453956978239988e-06  1.398781710137355e-02  1.612057013429758e-06  1.369122139802929e-01  1.367472199815155e-01  1.486448760308945e-02  1.784339017618851e-03  5.862574787429312e-02  2.316345085961486e-02 
 3.551020644544679e-07  1.786922953753134e-03 -9.381219054807905e-06  9.431084840104895e-06  1.425211806683943e-02  1.652507605609052e-06  1.369194332726570e-01  1.367730091234613e-01  1.510399372223855e-02  1.786403029302146e-03  5.858473399921937e-02  2.287034531883542e-02 
 5.161575640075383e-07  1.790994472010594e-03 -9.490930349889103e-06  9.439556292535847e-06  1.476608570250944e-02  1.507722886448599e-06  1.369726893454865e-01  1.368337594602389e-01  1.556011102250095e-02  1.790507324006029e-03  5.850894608503797e-02  2.229494919933367e-02 
 6.972800037540573e-07  1.795822417385697e-03 -9.359610076669140e-06  9.409628612152182e-06  1.531266343982242e-02  1.468100676990494e-06  1.370537726269258e-01  1.369197662803852e-01  1.603605234393892e-02  1.795429103558120e-03  5.842710520503000e-02  2.166198212685674e-02 
 1.000466721190508e-06  1.803939959540935e-03 -9.459712323826294e-06  9.408344459089231e-06  1.614878526929254e-02  1.244409425940490e-06  1.372003971696246e-01  1.370666229943811e-01  1.675070873599476e-02  1.803469716334971e-03  5.829116455096121e-02  2.063252152252384e-02 
 1.468070910579395e-06  1.816516168271077e-03 -9.309251826162399e-06  9.359250595206418e-06  1.726290800290516e-02  1.093472371586740e-06  1.374482861869010e-01  1.373206266054954e-01  1.767974245339033e-02  1.816133872602967e-03  5.808463764990835e-02  1.911809265623151e-02 
 2.000000000000000e-06  1.830872697160405e-03 -9.393418708396866e-06  9.342030404226020e-06  1.830164897652291e-02  8.251269521667683e-07  1.377577669933904e-01  1.376314719749266e-01  1.852457841291052e-02  1.830414683008571e-03  5.785535237153425e-02  1.750215434565379e-02 
 2.093520837877777e-06  1.833406851424999e-03 -9.327232291390305e-06  9.326527817405732e-06  1.845826937436908e-02  8.254147080138525e-07  1.378156479362943e-01  1.376911391624928e-01  1.865015709913655e-02  1.832990671692181e-03  5.781590813498771e-02  1.723140917777724e-02 
 2.280562513633333e-06  1.838474015365095e-03 -9.314559401276926e-06  9.313853425158702e-06  1.875925238500591e-02  7.640763463613785e-07  1.379326780790815e-01  1.378093718149693e-01  1.889110905605309e-02  1.838059630628406e-03  5.773743771523081e-02  1.669674273891540e-02 
 2.654645865144443e-06  1.848626641248787e-03 -9.289034427347526e-06  9.288317778650702e-06  1.929218398875433e-02  6.524854505338684e-07  1.381757588210502e-01  1.380546791794134e-01  1.931674462609585e-02  1.848215591525713e-03  5.758338873514816e-02  1.566801697367797e-02 
 3.402812568166663e-06  1.868995673630014e-03 -9.237338313875387e-06  9.236608333269927e-06  2.011714911042002e-02  4.671045970104162e-07  1.386946240302340e-01  1.385775424058119e-01  1.998191517863751e-02  1.868590133006466e-03  5.728720369959346e-02  1.376820279002091e-02 
 4.899145974211104e-06  1.909904876580025e-03 -9.131962885096222e-06  9.131199737558910e-06  2.103112457643885e-02  2.100051957989289e-07  1.398416987084722e-01  1.397310813927901e-01  2.079230189884011e-02  1.909506816330961e-03  5.674120244577570e-02  1.055366120722091e-02 
 6.899145974211103e-06  1.964717279552827e-03 -8.988266422921267e-06  8.987467229993279e-06  2.124271091973378e-02  2.511638874748315e-08  1.415533713707829e-01  1.414491893597472e-01  2.123519490151896e-02  1.964323555431850e-03  5.609580326128340e-02  7.316903401443753e-03 
 8.899145974211103e-06  2.019418412174615e-03 -8.842668853116133e-06  8.841831606458045e-06  2.082861548170048e-02 -5.600701607195604e-08  1.434177146707532e-01  1.433183121777338e-01  2.132976611096040e-02  2.019024262447537e-03  5.552526434778102e-02  5.053341185564711e-03 
 1.089914597421110e-05  2.073798798478640e-03 -8.696176795771654e-06  8.695310432077160e-06  2.014466656241757e-02 -8.736205179229687e-08  1.453955625847581e-01  1.452999303286535e-01  2.129139414985634e-02  2.073400734691404e-03  5.500743162315645e-02  3.507938257783030e-03 
 1.289914597421110e-05  2.127736265089705e-03 -8.549448442024922e-06  8.548552062870643e-06  1.936522238005647e-02 -9.636118115939344e-08  1.474615924104287e-01  1.473690484907972e-01  2.120782135590181e-02  2.127331849941374e-03  5.452661073260870e-02  2.470971942778261e-03 
 1.489914597421110e-05  2.181169015840056e-03 -8.402917612096630e-06  8.402000708660722e-06  1.856963165561175e-02 -9.602357679046765e-08  1.495983173570972e-01  1.495084086407069e-01  2.111258756454694e-02  2.180756597335387e-03  5.407254581811675e-02  1.783440418239464e-03 
 1.689914597421110e-05  2.234074299172584e-03 -8.256914741194001e-06  8.255976527901060e-06  1.779113161780530e-02 -9.220695629101842e-08  1.517928623781586e-01  1.517052395864448e-01  2.101715967897265e-02  2.233652974473531e-03  5.363862552623349e-02  1.331142573578734e-03 
 1.889914597421110e-05  2.286455910576600e-03 -8.111678132473483e-06  8.110727747354065e-06  1.704191531717517e-02 -8.736334618060566e-08  1.540351830143771e-01  1.539496003526135e-01  2.092461314675731e-02  2.286025354943637e-03  5.322053435277083e-02  1.034970242173271e-03 
 2.089914597421110e-05  2.338336224495844e-03 -7.967413716554566e-06  7.966449484542456e-06  1.632519887357180e-02 -8.244492144764542e-08  1.563171427049471e-01  1.562333914670991e-01  2.083518567120529e-02  2.337896693167914e-03  5.281538144138408e-02  8.414265507324764e-04 
 2.289914597421110e-05  2.389751625073595e-03 -7.824274337251981e-06  7.823303969799783e-06  1.564079642118625e-02 -7.771837921305730e-08  1.586319553785677e-01  1.585498877585599e-01  2.074839176788800e-02  2.389303760536319e-03  5.242119226145189e-02  7.149119283360006e-04 
 2.489914597421111e-05  2.440747497374845e-03 -7.682403193453869e-06  7.681423252356599e-06  1.498758436952906e-02 -7.321056858760449e-08  1.609738785236223e-01  1.608933604561716e-01  2.066373614078861e-02  2.440292253591790e-03  5.203659352728115e-02  6.319888824354994e-04 
 2.689914597421111e-05  2.491373441691607e-03 -7.541905571650731e-06  7.540921986018574e-06  1.436450458897602e-02 -6.883259271630267e-08  1.633379482106021e-01  1.632588883023615e-01  2.058089477017869e-02  2.490911816965603e-03  5.166062790611044e-02  5.773409288205424e-04 
 2.889914597421111e-05  2.541677489908677e-03 -7.402888712464680e-06  7.401896557467308e-06  1.377087260140766e-02 -6.451591210268151e-08  1.657197944926419e-01  1.656421059629756e-01  2.049970357940567e-02  2.541210426504025e-03  5.129261558678162e-02  5.410053539250585e-04 
 3.089914597421111e-05  2.591701740335727e-03 -7.265431752719654e-06  7.264435905422491e-06  1.320637004279802e-02 -6.018756922223940e-08  1.681154409153081e-01  1.680390707051411e-01  2.042009900684603e-02  2.591229914973863e-03  5.093206379279810e-02  5.165213585402930e-04 
 3.289914597421111e-05  2.641478869966680e-03 -7.129623876939884e-06  7.128618766020714e-06  1.267090322570434e-02 -5.583898430537202e-08  1.705211705165750e-01  1.704460667236914e-01  2.034205478598863e-02  2.641002704401525e-03  5.057858582487021e-02  4.997006377250360e-04 
 3.489914597421111e-05  2.691031137792950e-03 -6.995532656908440e-06  6.994522771713609e-06  1.216443393196881e-02 -5.146243215151624e-08  1.729333856966994e-01  1.728595250906328e-01  2.026553869276630e-02  2.690550720383921e-03  5.023185049498026e-02  4.878248319769509e-04 
 3.689914597421111e-05  2.740370368125590e-03 -6.863240560722113e-06  6.862220067556903e-06  1.168682771758908e-02 -4.710565187280546e-08  1.753485281000768e-01  1.752758875027029e-01  2.019048466975690e-02  2.739885572098727e-03  4.989153432738035e-02  4.791197934783356e-04 
 3.889914597421111e-05  2.789499611215013e-03 -6.732812132432345e-06  6.731785286985230e-06  1.123775083123827e-02 -4.279754118434567e-08  1.777629850742705e-01  1.776915668930445e-01  2.011678459960078e-02  2.789010091396233e-03  4.955729824558395e-02  4.724188220854104e-04 
 4.089914597421111e-05  2.838414758645587e-03 -6.604329594860206e-06  6.603290324076125e-06  1.081661766358157e-02 -3.860390863848182e-08  1.801730371695070e-01  1.801028441070929e-01  2.004428874206479e-02  2.837920101541815e-03  4.922876361900447e-02  4.669429379927639e-04 
 4.289914597421112e-05  2.887106713408370e-03 -6.477859588805448e-06  6.476811881578461e-06  1.042258865036056e-02 -3.455323925624261e-08  1.825747823293197e-01  1.825058410646624e-01  1.997281574118077e-02  2.886606434264539e-03  4.890550758962674e-02  4.621632887250545e-04 
 4.489914597421112e-05  2.935562683507021e-03 -6.353488440183623e-06  6.352425929317694e-06  1.005459960513599e-02 -3.070030782821884e-08  1.849640882120959e-01  1.848964270766207e-01  1.990216233628163e-02  2.935056346791442e-03  4.858705384705303e-02  4.577104136939578e-04 
 4.689914597421112e-05  2.983767402911726e-03 -6.231288813560776e-06  6.230215155262020e-06  9.711410079306086e-03 -2.705606153790455e-08  1.873365182874469e-01  1.872701892237216e-01  1.983211400510427e-02  2.983254579723598e-03  4.827287682583990e-02  4.533190186444946e-04 
 4.889914597421112e-05  3.031703282364518e-03 -6.111354905151875e-06  6.110263361444187e-06  9.391651067305239e-03 -2.365881549680423e-08  1.896872775108608e-01  1.896223364367974e-01  1.976244963042536e-02  3.031183627349882e-03  4.796239701816380e-02  4.487894949558025e-04 
 5.089914597421112e-05  3.079350539131909e-03 -5.993769172024905e-06  5.992662978488993e-06  9.093867881053931e-03 -2.050493104698836e-08  1.920111316719011e-01  1.919476589027047e-01  1.969294485629049e-02  3.078823717407909e-03  4.765498522130106e-02  4.439652992172076e-04 
 5.289914597421112e-05  3.126686589397170e-03 -5.878637558753046e-06  5.877509505975824e-06  8.816550549760325e-03 -1.762308052398863e-08  1.943023409892869e-01  1.942404240536362e-01  1.962337014909084e-02  3.126152333243118e-03  4.734995627971678e-02  4.387151275375813e-04 
 5.489914597421112e-05  3.173685720159158e-03 -5.766056360127678e-06  5.764909148520785e-06  8.558156616141290e-03 -1.500252850834166e-08  1.965545683573685e-01  1.964943211037977e-01  1.955348926838048e-02  3.173143751042606e-03  4.704657019078979e-02  4.329232469561081e-04 
 5.689914597421112e-05  3.220318318573853e-03 -5.656147554366331e-06  5.654973372403678e-06  8.317124800769574e-03 -1.266830025700213e-08  1.987607967356095e-01  1.987023445118429e-01  1.948305486725781e-02  3.219768403036664e-03  4.674402294454148e-02  4.264801157186407e-04 
 5.889914597421113e-05  3.266550493464272e-03 -5.549025861388579e-06  5.547826725599026e-06  8.091885512365992e-03 -1.060693114988216e-08  2.009132217621112e-01  2.008567194820380e-01  1.941180554014612e-02  3.265992370207103e-03  4.644144445585100e-02  4.192781331952813e-04 
 6.089914597421113e-05  3.312343331551028e-03 -5.444834267275692e-06  5.443601594416767e-06  7.880865890046142e-03 -8.842754731266628e-09  2.030031482466796e-01  2.029487679001800e-01  1.933946124773890e-02  3.311776769223263e-03  4.613788711452792e-02  4.112060009976081e-04 
 6.289914597421112e-05  3.357652518362989e-03 -5.343711356651785e-06  5.342446286156316e-06  7.682493648582595e-03 -7.361875531930874e-09  2.050208619449417e-01  2.049688099725537e-01  1.926572033172293e-02  3.357077246468766e-03  4.583232115431100e-02  4.021468147607911e-04 
 6.489914597421112e-05  3.402427618783134e-03 -5.245827113274536e-06  5.244520070181024e-06  7.495197239885416e-03 -6.189682459888587e-09  2.069555007840352e-01  2.069060079531515e-01  1.919025474341641e-02  3.401843385232400e-03  4.552362134637693e-02  3.919741254992406e-04 
 6.689914597421111e-05  3.446611707646474e-03 -5.151350604108203e-06  5.150001600195325e-06  7.317405793753873e-03 -5.313198778528939e-09  2.087949012890233e-01  2.087482397762029e-01  1.911270732877488e-02  3.446018211666869e-03  4.521056033507576e-02  3.805510870741797e-04 
 6.889914597421110e-05  3.490140713851108e-03 -5.060486164890716e-06  5.059084347662369e-06  7.147546116850600e-03 -4.760029930805985e-09  2.105254398014135e-01  2.104819156087343e-01  1.903268702906053e-02  3.489537662094807e-03  4.489179402377712e-02  3.677273851240572e-04 
 7.089914597421110e-05  3.532943154205729e-03 -4.973441526399499e-06  4.971985454077213e-06  6.984040571301187e-03 -4.518953108664220e-09  2.121318497790630e-01  2.120918200215937e-01  1.894976591027830e-02  3.532330194757758e-03  4.456585379787548e-02  3.533390356262216e-04 
 7.289914597421109e-05  3.574939693418555e-03 -4.890464481410044e-06  4.888941651883263e-06  6.825303387919715e-03 -4.619968130874678e-09  2.135970307685243e-01  2.135608989559449e-01  1.886347520909610e-02  3.574316469828059e-03  4.423113187264689e-02  3.372060768043706e-04 
 7.489914597421109e-05  3.616043206932458e-03 -4.811811545089686e-06  4.810218637818292e-06  6.669738859190633e-03 -5.053485942908605e-09  2.149018353334549e-01  2.148700695350873e-01  1.877330292491925e-02  3.615409292625213e-03  4.388587429384699e-02  3.191331617330170e-04 
 7.689914597421108e-05  3.656158883695799e-03 -4.737785192535356e-06  4.736107568989038e-06  6.515739784555994e-03 -5.851046514450753e-09  2.160248473328813e-01  2.159979788910701e-01  1.867869102200071e-02  3.655513833349007e-03  4.352816895161010e-02  2.989084163767144e-04 
 7.889914597421108e-05  3.695185093675909e-03 -4.668703103154920e-06  4.666935005353982e-06  6.361689988313094e-03 -7.002902960618731e-09  2.169421440016004e-01  2.169207875492895e-01  1.857903511245852e-02  3.694528377301066e-03  4.315594334939902e-02  2.763055935422957e-04 
 8.089914597421107e-05  3.733014705481667e-03 -4.604935991055239e-06  4.603060000712050e-06  6.205969891048125e-03 -8.539226727900086e-09  2.176270544565413e-01  2.176119110588050e-01  1.847368444095287e-02  3.732345756342224e-03  4.276696106368736e-02  2.510852441728016e-04 
 8.289914597421107e-05  3.769537727119683e-03 -4.546877366017806e-06  4.544884543894510e-06  6.046970052541451e-03 -1.044551689360587e-08  2.180499162548761e-01  2.180417967644958e-01  1.836194600775075e-02  3.768855874517593e-03  4.235883263297702e-02  2.230001301435297e-04 
 8.489914597421106e-05  3.804645230691849e-03 -4.494981756920796e-06  4.492851040498376e-06  5.883113516908066e-03 -1.274344855540592e-08  2.181778464611643e-01  2.181776808229667e-01  1.824309168453686e-02  3.803949743134751e-03  4.192903263061656e-02  1.918012450558182e-04 
 8.689914597421105e-05  3.838235772238319e-03 -4.449734572968716e-06  4.447452830155954e-06  5.712893776865159e-03 -1.540343206054279e-08  2.179745427211760e-01  2.179834091778737e-01  1.811637201682820e-02  3.837525787262042e-03  4.147494133511963e-02  1.572501461023822e-04 
 8.889914597421105e-05  3.870224827619147e-03 -4.411689990428800e-06  4.409231320108037e-06  5.534932684185364e-03 -1.842352529135319e-08  2.174001423942825e-01  2.174192860943279e-01  1.798103740195264e-02  3.869499387901570e-03  4.099390781604172e-02  1.191350307222627e-04 
 9.089914597421104e-05  3.900559248014976e-03 -4.381439649313588e-06  4.378785301694102e-06  5.348070020521552e-03 -2.173694222421746e-08  2.164111816145951e-01  2.164420541497669e-01  1.783637274169757e-02  3.899817224899310e-03  4.048335970235843e-02  7.729769089267558e-05 
 9.289914597421104e-05  3.929238506829434e-03 -4.359648127794093e-06  4.356765641236781e-06  5.151496681652252e-03 -2.528582734955836e-08  2.149607114648339e-01  2.150050047436568e-01  1.768174885568137e-02  3.928478624580547e-03  3.994096732888208e-02  3.167103571449781e-05 
 9.489914597421103e-05  3.956346627484631e-03 -4.347017147511929e-06  4.343880041323674e-06  4.944954355657873e-03 -2.891891603816948e-08  2.129986633460311e-01  2.130583679509384e-01  1.751670111286311e-02  3.955567373014319e-03  3.936490338938296e-02 -1.766238422482198e-05 
 9.689914597421103e-05  3.982099597844887e-03 -4.344313376553209e-06  4.340879989894020e-06  4.729031289833256e-03 -3.245254213021132e-08  2.104725878859724e-01  2.105500539410753e-01  1.734104585833040e-02  3.981299221277846e-03  3.875423136739393e-02 -7.038571627562091e-05 
 9.889914597421102e-05  4.006916991637717e-03 -4.352319935277460e-06  4.348552697841219e-06  4.505604810014141e-03 -3.554654729018003e-08  2.073289616636894e-01  2.074269926279022e-01  1.715505605592705e-02  4.006093382759581e-03  3.810950348545215e-02 -1.258181390147665e-04 
 1.008991459742110e-04  4.031530609163354e-03 -4.371843942013321e-06  4.367687632953639e-06  4.278504465553393e-03 -3.773350087721734e-08  2.035153247978804e-01  2.036372881991792e-01  1.695972467915634e-02  4.030681241096437e-03  3.743366574011132e-02 -1.827212145141008e-04 
 1.028991459742110e-04  4.057152318345248e-03 -4.403636402406635e-06  4.399036592579306e-06  4.054518250321518e-03 -3.824207422628407e-08  1.989836356110173e-01  1.991336230941773e-01  1.675716643542152e-02  4.056274031363971e-03  3.673345487827468e-02 -2.389999171378636e-04 
 1.048991459742110e-04  4.085737379528563e-03 -4.448352114045987e-06  4.443232268578026e-06  3.844934880588663e-03 -3.594344028164664e-08  1.936953294856522e-01  1.938783555804952e-01  1.655123532902925e-02  4.084826157312896e-03  3.602155976503249e-02 -2.912413364438505e-04 
 1.068991459742110e-04  4.120408211926777e-03 -4.506400639789672e-06  4.500678941844149e-06  3.667948823975807e-03 -2.903423617377839e-08  1.876286803958398e-01  1.878509485993409e-01  1.634849612287496e-02  4.119458657679094e-03  3.532003599340105e-02 -3.339826859734723e-04 
 1.088991459742110e-04  4.166158096626779e-03 -4.577813330418383e-06  4.571377601797473e-06  3.552492630784048e-03 -1.473945952058881e-08  1.807889745323539e-01  1.810581844844978e-01  1.615979373560129e-02  4.165162603236763e-03  3.466581070390908e-02 -3.585237989427571e-04 
 1.108991459742110e-04  4.231074984493863e-03 -4.661984726039108e-06  4.654706411948708e-06  3.544551084788659e-03  1.146228345685950e-08  1.732214855341474e-01  1.735471486251880e-01  1.600290326971697e-02  4.230021960382181e-03  3.411990693928757e-02 -3.509074056014770e-04 
 1.128991459742110e-04  4.328608309450274e-03 -4.757451062011031e-06  4.749156684472581e-06  3.718082199457477e-03  5.706928536026346e-08  1.650254145563385e-01  1.654189905399328e-01  1.590730007361101e-02  4.327478602785794e-03  3.378378301631465e-02 -2.882517817791902e-04 
 1.148991459742110e-04  4.482129077705643e-03 -4.861679290977162e-06  4.852160275621226e-06  4.195232170535241e-03  1.354285792759178e-07  1.563621702292500e-01  1.568365858754482e-01  1.592355371367941e-02  4.480887817649209e-03  3.383080226071174e-02 -1.314091256858529e-04 
 1.168991459742110e-04  4.734976879195671e-03 -4.971329673606820e-06  4.960307809145345e-06  5.186621657582871e-03  2.719551677327723e-07  1.474395143175667e-01  1.480069381646209e-01  1.614390772342076e-02  4.733554275065206e-03  3.457359312752510e-02  1.915427090512112e-04 
 1.184218304984750e-04  5.040928704646758e-03 -5.056647340153961e-06  5.044252538661300e-06  6.492988267058268e-03  4.440283108402085e-07  1.405831189930711e-01  1.412255510726391e-01  1.654736306019787e-02  5.039274664462939e-03  3.593613295672315e-02  6.280092024605001e-04 
 1.195372470163477e-04  5.367346258174920e-03 -5.119978334376409e-06  5.106411850137320e-06  7.912207533073421e-03  6.318840041802260e-07  1.355396887912630e-01  1.362345280705408e-01  1.705699199088069e-02  5.365428361275053e-03  3.765171959043515e-02  1.122328184873967e-03 
 1.204620673578042e-04  5.737882959764368e-03 -5.173736553122866e-06  5.159073957513767e-06  9.508687575220763e-03  8.461403989952295e-07  1.313053047057545e-01  1.320376273224397e-01  1.769076799694598e-02  5.735649688068962e-03  3.977692667374629e-02  1.706751199885186e-03 
 1.213085931862507e-04  6.189722288498874e-03 -5.225127461439374e-06  5.209329258829184e-06  1.141100096964382e-02  1.103717892787574e-06  1.273212940679907e-01  1.280795826210984e-01  1.851322295646816e-02  6.187091584945655e-03  4.252529590728912e-02  2.444985909928255e-03 
