 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 4.736760178348473e-02  7.980984359659422e-01  1.499688410434206e-06 -6.228631504584812e-06  6.410787849094575e-01  1.998387627544844e-02  5.712805641719402e-01  3.775515040830381e-01  3.751416458055872e-01  6.760892831184734e-01  1.315100478203510e+00  6.575502389101677e-01 
 4.756760178348473e-02  8.035476589427634e-01  1.554908356895178e-06 -6.459367689529818e-06  6.427718131715690e-01  2.071930132693074e-02  5.731283857685142e-01  3.722691727313574e-01  3.698909904734033e-01  6.770476059833770e-01  1.317589345377362e+00  6.587946724418516e-01 
 4.776760178348473e-02  8.090567609174685e-01  1.611084464326583e-06 -6.695634335273614e-06  6.444597279247030e-01  2.146727185163640e-02  5.749757218176047e-01  3.668647306520595e-01  3.645169321080511e-01  6.779882456902410e-01  1.320027896580382e+00  6.600139481265923e-01 
 4.796760178348473e-02  8.146226136514527e-01  1.668166702635403e-06 -6.937226839947774e-06  6.461424051315195e-01  2.222760436168682e-02  5.768279323422189e-01  3.613453049014781e-01  3.590265232323486e-01  6.789112492158110e-01  1.322416973974767e+00  6.612084867724720e-01 
 4.816760178348473e-02  8.202433352036899e-01  1.726139927545721e-06 -7.184310652132620e-06  6.478194202696697e-01  2.299960740394504e-02  5.786884787115425e-01  3.557210801718209e-01  3.534300319057552e-01  6.798168993243324e-01  1.324757112428565e+00  6.623785560748281e-01 
 4.836760178348472e-02  8.259157177410520e-01  1.784952564102405e-06 -7.436684344666968e-06  6.494906706957722e-01  2.378307725411067e-02  5.805616645934487e-01  3.499983302218392e-01  3.477336886171441e-01  6.807052846177628e-01  1.327049291096920e+00  6.635246453612552e-01 
 4.856760178348472e-02  8.316378825495528e-01  1.844589110491092e-06 -7.694520253455197e-06  6.511557648299393e-01  2.457731728759349e-02  5.824499645283322e-01  3.441863002735946e-01  3.419468351105547e-01  6.815767233879896e-01  1.329294199538452e+00  6.646470996503016e-01 
 4.876760178348472e-02  8.374065490582168e-01  1.904996617603421e-06 -7.957621727657520e-06  6.528146136086699e-01  2.538210724712094e-02  5.843567932107502e-01  3.382905426061720e-01  3.360749995772894e-01  6.824313332324322e-01  1.331492908992984e+00  6.657464543327551e-01 
 4.896760178348472e-02  8.432198243142182e-01  1.966159131995114e-06 -8.226168393521826e-06  6.544668444341658e-01  2.619674547805009e-02  5.862838599442038e-01  3.323195841857806e-01  3.301268094925544e-01  6.832694528938674e-01  1.333646210043059e+00  6.668231049199949e-01 
 4.916760178348472e-02  8.490743233083854e-01  2.028022111244742e-06 -8.499967942306252e-06  6.561123653341041e-01  2.702099269595184e-02  5.882339398174483e-01  3.262785300264217e-01  3.241073559415253e-01  6.840912139392916e-01  1.335755215792259e+00  6.678776077526095e-01 
 4.936760178348472e-02  8.549681027473092e-01  2.090568862250224e-06 -8.779206434743204e-06  6.577508066279610e-01  2.785413886916835e-02  5.902082118379078e-01  3.201754575018644e-01  3.180248148913601e-01  6.848969616888491e-01  1.337820769131990e+00  6.689103844792350e-01 
 4.956760178348472e-02  8.608976370270884e-01  2.153742962833853e-06 -9.063694790303063e-06  6.593820593171345e-01  2.869592183034706e-02  5.922090284279075e-01  3.140152796663202e-01  3.118840900471895e-01  6.856868298266879e-01  1.339843985423114e+00  6.699219925855689e-01 
 4.976760178348472e-02  8.668608979764260e-01  2.217526691199051e-06 -9.353624242103491e-06  6.610057447838997e-01  2.954561943277903e-02  5.942372236705910e-01  3.078058475824125e-01  3.056931260528133e-01  6.864611600938456e-01  1.341825723791406e+00  6.709128618218719e-01 
 4.996760178348471e-02  8.728541878460321e-01  2.281861485117263e-06 -9.648807571985002e-06  6.626217279202462e-01  3.040294295384159e-02  5.962948867822933e-01  3.015520787746351e-01  2.994568325806012e-01  6.872200800432342e-01  1.343767074773031e+00  6.718835372752974e-01 
 5.016760178348471e-02  8.788753617670381e-01  2.346728320010410e-06 -9.949439628392962e-06  6.642296139702524e-01  3.126715442392300e-02  5.983826396922186e-01  2.952617688865878e-01  2.931830925395904e-01  6.879639206380571e-01  1.345668889057019e+00  6.728344444655616e-01 
 5.036760178348471e-02  8.849205180333899e-01  2.412066218945910e-06 -1.025533329478443e-05  6.658292367100038e-01  3.213793462744413e-02  6.005024212946551e-01  2.889399928435122e-01  2.868769729084009e-01  6.886927971929721e-01  1.347532214812928e+00  6.737661073083473e-01 
 5.056760178348471e-02  8.909873569268988e-01  2.477854509594635e-06 -1.056668484657814e-05  6.674201810586199e-01  3.301452502524567e-02  6.026547382806572e-01  2.825946364884815e-01  2.805464401321144e-01  6.894070238959593e-01  1.349357877439946e+00  6.746789386662685e-01 
 5.076760178348471e-02  8.970717272197211e-01  2.544029378644242e-06 -1.088330457968104e-05  6.690022465712223e-01  3.389657001343633e-02  6.048414659932506e-01  2.762310786865113e-01  2.741968642098239e-01  6.901066978501306e-01  1.351146870913388e+00  6.755734353698666e-01 
 5.096760178348471e-02  9.031711137856810e-01  2.610567927392708e-06 -1.120538671204850e-05  6.705749944502507e-01  3.478328259337631e-02  6.070630771875616e-01  2.698574566970371e-01  2.678364563983877e-01  6.907921096878997e-01  1.352899982769110e+00  6.764499913390062e-01 
 5.116760178348471e-02  9.092810369103494e-01  2.677402736597790e-06 -1.153273449527014e-05  6.721381864757956e-01  3.567426029498250e-02  6.093214646422745e-01  2.634796392447594e-01  2.614710751289246e-01  6.914633304275980e-01  1.354618143389550e+00  6.773090716176011e-01 
 5.136760178348471e-02  9.153986588217622e-01  2.744507619004088e-06 -1.186553425634048e-05  6.736913550042302e-01  3.656867343732578e-02  6.116171529985375e-01  2.571062429450340e-01  2.551094045387877e-01  6.921206173706465e-01  1.356302091071621e+00  6.781510454972625e-01 
 5.156760178348471e-02  9.215190307416570e-01  2.811810143898255e-06 -1.220357472367653e-05  6.752342174779499e-01  3.746605391218293e-02  6.139521473973585e-01  2.507439074833774e-01  2.487580721252019e-01  6.927640034098613e-01  1.357952682847765e+00  6.789763413552933e-01 
 5.176760178348470e-02  9.276388067902559e-01  2.879278966594588e-06 -1.254702469632099e-05  6.767662679145107e-01  3.836550459499932e-02  6.163271336723090e-01  2.444020830696004e-01  2.424265891476245e-01  6.933936975015951e-01  1.359570595055624e+00  6.797852974951181e-01 
 5.196760178348470e-02  9.337523337332259e-01  2.946834250163197e-06 -1.289564622572697e-05  6.782871670795040e-01  3.926645999330643e-02  6.187443567029868e-01  2.380886200104498e-01  2.361227912418201e-01  6.940096761542069e-01  1.361156598966086e+00  6.805782994220516e-01 
 5.216760178348470e-02  9.398554654677109e-01  3.014436464449447e-06 -1.324957542144712e-05  6.797963540936339e-01  4.016791547532962e-02  6.212048128116742e-01  2.318143443526473e-01  2.298575588084195e-01  6.946120784450157e-01  1.362711292931350e+00  6.813556464383264e-01 
 5.236760178348470e-02  9.459415025082492e-01  3.081994687203645e-06 -1.360852929508020e-05  6.812934125097464e-01  4.106915931827459e-02  6.237111585510843e-01  2.255889654711005e-01  2.236405833054516e-01  6.952008005623378e-01  1.364235346106173e+00  6.821176729987147e-01 
 5.256760178348470e-02  9.520051212448972e-01  3.149456862901607e-06 -1.397258962436566e-05  6.827777012036722e-01  4.196902161255604e-02  6.262648938304963e-01  2.194254397746358e-01  2.174848683801903e-01  6.957758872413278e-01  1.365729259286822e+00  6.828646296206268e-01 
 5.276760178348470e-02  9.580381819560193e-01  3.216715990038476e-06 -1.434140335785702e-05  6.842486963247617e-01  4.286657760725042e-02  6.288693009069610e-01  2.133361954699713e-01  2.114028201944834e-01  6.963371308433700e-01  1.367193579663438e+00  6.835967897830940e-01 
 5.296760178348470e-02  9.640337996595376e-01  3.283702057671728e-06 -1.471497013975316e-05  6.857056416199996e-01  4.376041923856369e-02  6.315266058492517e-01  2.073372437688513e-01  2.054104895881563e-01  6.968844616974508e-01  1.368628689054039e+00  6.843143445082207e-01 
 5.316760178348470e-02  9.699820434207558e-01  3.350286570899764e-06 -1.509283729683650e-05  6.871478680439095e-01  4.464933566264440e-02  6.342409267815744e-01  2.014446418561489e-01  1.995239068694682e-01  6.974175528905091e-01  1.370034994645416e+00  6.850174972792954e-01 
 5.336760178348469e-02  9.758741723771907e-01  3.416376897884396e-06 -1.547489293093886e-05  6.885744653262372e-01  4.553161722190534e-02  6.370153790669065e-01  1.956782218002764e-01  1.937629360939034e-01  6.979362111125148e-01  1.371412745920741e+00  6.857063729449754e-01 
 5.356760178348469e-02  9.816982676565422e-01  3.481820037432991e-06 -1.586055779726955e-05  6.899845811582647e-01  4.640572478009305e-02  6.398549948306964e-01  1.900581373015784e-01  1.881476994314981e-01  6.984399894201648e-01  1.372762207639580e+00  6.863811037810437e-01 
 5.376760178348469e-02  9.874437334278610e-01  3.546500633759640e-06 -1.624958799398989e-05  6.913771149150809e-01  4.726964274422745e-02  6.427637178968579e-01  1.846079928992813e-01  1.827018270405808e-01  6.989285861512671e-01  1.374083508731108e+00  6.870417543534365e-01 
 5.396760178348469e-02  9.930969684268920e-01  3.610244994815493e-06 -1.664126645312233e-05  6.927509915786095e-01  4.812155028013841e-02  6.457472584411119e-01  1.793513079977420e-01  1.774488040158925e-01  6.994014722580052e-01  1.375376802819213e+00  6.876884013750091e-01 
 5.416760178348469e-02  9.986462089981116e-01  3.672923364326081e-06 -1.703521568605209e-05  6.941048613518980e-01  4.895923141593059e-02  6.488099610311093e-01  1.743139530680413e-01  1.724145230880728e-01  6.998583023063423e-01  1.376642147905632e+00  6.883210739435870e-01 
 5.436760178348469e-02  1.004077145717041e+00  3.734352934282813e-06 -1.743057872977751e-05  6.954373021443659e-01  4.978073117025120e-02  6.519576661131661e-01  1.695207655989048e-01  1.676237876609263e-01  7.002985454907333e-01  1.377879647175938e+00  6.889398235571632e-01 
 5.456760178348469e-02  1.009377731544951e+00  3.794400054984466e-06 -1.782681247023679e-05  6.967464160072862e-01  5.058376498707048e-02  6.551946552044386e-01  1.649980560551211e-01  1.631029293066633e-01  7.007218774384709e-01  1.379089333943972e+00  6.895446669652273e-01 
 5.476760178348469e-02  1.014532694115879e+00  3.852870314042590e-06 -1.822277569488127e-05  6.980296776971350e-01  5.136619825962622e-02  6.585270586902470e-01  1.607724607870988e-01  1.588785481606302e-01  7.011277337336228e-01  1.380271233569895e+00  6.901356167574283e-01 
 5.496760178348468e-02  1.019525469366685e+00  3.909578323257879e-06 -1.861726723592344e-05  6.992825984397603e-01  5.212501551514003e-02  6.619613060846374e-01  1.568791374421594e-01  1.549858069929634e-01  7.015154718855480e-01  1.381425091715391e+00  6.907125458531421e-01 
 5.516760178348468e-02  1.024321085807812e+00  3.964104708136937e-06 -1.900711327522251e-05  7.004949539250384e-01  5.285498322722561e-02  6.655133723250328e-01  1.533837145489313e-01  1.514902368099234e-01  7.018830690928158e-01  1.382549762665021e+00  6.912748813081133e-01 
 5.534035938361662e-02  1.028220493412753e+00  4.008489812277543e-06 -1.933270037859593e-05  7.014820266887194e-01  5.344874808221083e-02  6.687174334647366e-01  1.508539111292145e-01  1.489595064769218e-01  7.021785612708570e-01  1.383493418409020e+00  6.917467092022885e-01 
 5.540712431854391e-02  1.029601016916400e+00  4.024206607159852e-06 -1.944987076683532e-05  7.018274264467130e-01  5.365872119328114e-02  6.700226063076233e-01  1.501277184443591e-01  1.482325562745176e-01  7.022824553392015e-01  1.383847563236418e+00  6.919237815962920e-01 
 5.546093504218119e-02  1.030589403781025e+00  4.035465131855582e-06 -1.953456904337809e-05  7.020680513224105e-01  5.380852738571829e-02  6.711383180723361e-01  1.497908364947837e-01  1.478946926438088e-01  7.023566095963435e-01  1.384124522118332e+00  6.920622610586188e-01 
 5.549971602427695e-02  1.031175890384582e+00  4.042138190243275e-06 -1.958514936418823e-05  7.022026375459443e-01  5.389680164570045e-02  6.720065852307976e-01  1.497970636515631e-01  1.478998263444193e-01  7.024005213554219e-01  1.384316227037035e+00  6.921581134990052e-01 
 5.553791506694780e-02  1.031615275887334e+00  4.047141591108440e-06 -1.962365276257158e-05  7.022932128524684e-01  5.396252858426493e-02  6.729318017213252e-01  1.500785455823871e-01  1.481798060664741e-01  7.024333755550376e-01  1.384496520485549e+00  6.922482602446310e-01 
 5.557095122727364e-02  1.031904171340551e+00  4.050425324179940e-06 -1.964941474641547e-05  7.023444636306688e-01  5.400568070607036e-02  6.737780883277000e-01  1.505008689139700e-01  1.486005311410512e-01  7.024549568278360e-01  1.384646804620507e+00  6.923234022925887e-01 
 5.559882622333704e-02  1.032107888212185e+00  4.052746486258334e-06 -1.966800636663954e-05  7.023760760369866e-01  5.403609965789417e-02  6.745122866843053e-01  1.509374833175128e-01  1.490356715242860e-01  7.024701651324581e-01  1.384770946907948e+00  6.923854734567843e-01 
 5.562705967543378e-02  1.032292810804609e+00  4.054847080142880e-06 -1.968503046174896e-05  7.024020333552418e-01  5.406373440572205e-02  6.752668327995394e-01  1.514206994259179e-01  1.495173165578530e-01  7.024839636896926e-01  1.384895177333295e+00  6.924475886496902e-01 
 5.565966551168403e-02  1.032488252992829e+00  4.057073762348518e-06 -1.970337783051758e-05  7.024270754668565e-01  5.409292906091831e-02  6.761472900743106e-01  1.520159665439464e-01  1.501107142844144e-01  7.024985398320017e-01  1.385037169678706e+00  6.925185848427059e-01 
 5.570134701807317e-02  1.032718522531397e+00  4.059689816784802e-06 -1.972522961787033e-05  7.024540313157152e-01  5.412737333038050e-02  6.772828133571320e-01  1.528141063729975e-01  1.509063875088329e-01  7.025157040372318e-01  1.385216975237939e+00  6.926084876025924e-01 
 5.574891942416504e-02  1.032959125367743e+00  4.062429412233506e-06 -1.974861924537321e-05  7.024793355067704e-01  5.416337515386061e-02  6.785899633063802e-01  1.537704085799674e-01  1.518598002405630e-01  7.025336275135219e-01  1.385420018688728e+00  6.927100093481734e-01 
 5.579758185703483e-02  1.033184915042770e+00  4.064993568825512e-06 -1.977097005429818e-05  7.025004937386765e-01  5.419721431364422e-02  6.799374212867562e-01  1.547874845791952e-01  1.528738374175128e-01  7.025504374379896e-01  1.385625629199998e+00  6.928128145841622e-01 
 5.584435413687870e-02  1.033386508474043e+00  4.067288703487541e-06 -1.979142158339082e-05  7.025173051923251e-01  5.422727782661389e-02  6.812402520572676e-01  1.557969540468506e-01  1.538803369443107e-01  7.025654376236120e-01  1.385821424645953e+00  6.929107123271128e-01 
 5.588467988081391e-02  1.033554106631069e+00  4.069190965401573e-06 -1.980850939346618e-05  7.025304953246727e-01  5.425203259202206e-02  6.823667220382303e-01  1.566783837565180e-01  1.547591811057918e-01  7.025779022727621e-01  1.385989195730021e+00  6.929945978495937e-01 
 5.591898575194351e-02  1.033692586311916e+00  4.070768282666118e-06 -1.982287422235684e-05  7.025410704726810e-01  5.427238093548844e-02  6.833270427410216e-01  1.574376650253034e-01  1.555162520063915e-01  7.025881974344952e-01  1.386131134875470e+00  6.930655674421426e-01 
 5.595296540675567e-02  1.033827472310557e+00  4.072298566621037e-06 -1.983688815959185e-05  7.025513797149046e-01  5.429216892217740e-02  6.842794491938361e-01  1.581928338156148e-01  1.562692144288819e-01  7.025982218260666e-01  1.386271156601416e+00  6.931355782855659e-01 
 5.599885955987132e-02  1.034004635322558e+00  4.074315304064528e-06 -1.985565173417120e-05  7.025647636351584e-01  5.431810692977429e-02  6.855682748494317e-01  1.592244091588128e-01  1.572977921736262e-01  7.026113827997675e-01  1.386459203751039e+00  6.932296018800606e-01 
 5.607241450433201e-02  1.034279129454559e+00  4.077432060797299e-06 -1.988512770733447e-05  7.025855739602858e-01  5.435826328269823e-02  6.876387406979305e-01  1.608945181090390e-01  1.589630382620193e-01  7.026317624436913e-01  1.386758313288407e+00  6.933791566294151e-01 
 5.619387270222588e-02  1.034704779519834e+00  4.082271635163274e-06 -1.993249787691992e-05  7.026176784489424e-01  5.442039701966992e-02  6.910715001296763e-01  1.637088083037052e-01  1.617691562865525e-01  7.026633360792766e-01  1.387245820486781e+00  6.936229102484288e-01 
 5.639387270222588e-02  1.035336029550644e+00  4.089438529031739e-06 -2.000681060055217e-05  7.026653332661211e-01  5.451231097848261e-02  6.967592881046138e-01  1.684786094731779e-01  1.665250879059355e-01  7.027100971063013e-01  1.388031753458789e+00  6.940158767158580e-01 
 5.659387270222588e-02  1.035883982268351e+00  4.095661037105099e-06 -2.007688670096508e-05  7.027065473375200e-01  5.459176613149173e-02  7.024889565816900e-01  1.734142839333784e-01  1.714463795629419e-01  7.027506263319516e-01  1.388796951981797e+00  6.943984759968015e-01 
 5.679387270222588e-02  1.036356515310092e+00  4.101017085018445e-06 -2.014291246302813e-05  7.027421223033566e-01  5.466000742183965e-02  7.082565463324856e-01  1.784971859811390e-01  1.765143714820635e-01  7.027855315077347e-01  1.389542037123726e+00  6.947710185495937e-01 
 5.699387270222588e-02  1.036759576070043e+00  4.105586146827104e-06 -2.020530889994211e-05  7.027723399228952e-01  5.471789861991399e-02  7.140588931004750e-01  1.837184037608547e-01  1.817201539226538e-01  7.028152715119055e-01  1.390267367839081e+00  6.951336839261464e-01 
 5.719387270222587e-02  1.037102138950397e+00  4.109458870839649e-06 -2.026431911885917e-05  7.027980716326289e-01  5.476684649244189e-02  7.198915263421480e-01  1.890571396051228e-01  1.870429205837530e-01  7.028405235941885e-01  1.390973619770405e+00  6.954868098740649e-01 
 5.739387270222587e-02  1.037390298930007e+00  4.112716462898058e-06 -2.032037363270583e-05  7.028196018001889e-01  5.480772821673811e-02  7.257512468815387e-01  1.945042376553889e-01  1.924735197868398e-01  7.028617482201519e-01  1.391661150200869e+00  6.958305751077019e-01 
 5.759387270222587e-02  1.037632785036269e+00  4.115446955607205e-06 -2.037370760837273e-05  7.028377771230727e-01  5.484191163449183e-02  7.316337344068328e-01  2.000393985779008e-01  1.979916452914289e-01  7.028795966329610e-01  1.392330618839912e+00  6.961653094098377e-01 
 5.779387270222587e-02  1.037834788972350e+00  4.117721269680450e-06 -2.042470927607785e-05  7.028528094996281e-01  5.487012951291575e-02  7.375362699954570e-01  2.056552960775043e-01  2.035899735620688e-01  7.028944568634549e-01  1.392982320135406e+00  6.964911600755302e-01 
 5.799387270222587e-02  1.038003953722621e+00  4.119615218260810e-06 -2.047356392910609e-05  7.028654610676508e-01  5.489358508275237e-02  7.434550935158438e-01  2.113337847984474e-01  2.092503508684058e-01  7.029068954428596e-01  1.393616845423609e+00  6.968084227025314e-01 
 5.819387270222587e-02  1.038144084180364e+00  4.121183909143013e-06 -2.052059263414416e-05  7.028758372113914e-01  5.491279506299747e-02  7.493881988752928e-01  2.170703180881052e-01  2.149682293637249e-01  7.029171950646762e-01  1.394234390441508e+00  6.971171952289886e-01 
 5.839387270222587e-02  1.038261456748493e+00  4.122487728351157e-06 -2.056591577056395e-05  7.028845962818302e-01  5.492875720163302e-02  7.553325185009127e-01  2.228494536882735e-01  2.207281549382528e-01  7.029258191662628e-01  1.394835452995654e+00  6.974177264894216e-01 
 5.859387270222587e-02  1.038358473232916e+00  4.123565770942190e-06 -2.060978502232407e-05  7.028917369826725e-01  5.494177108743210e-02  7.612867611258927e-01  2.286694523952011e-01  2.265283818706172e-01  7.029329456114753e-01  1.395420118680166e+00  6.977100593487311e-01 
 5.879387270222586e-02  1.038440133914429e+00  4.124464000974452e-06 -2.065225892165894e-05  7.028978214187989e-01  5.495264376954223e-02  7.672485019378957e-01  2.345173937957039e-01  2.323559734655074e-01  7.029389427338961e-01  1.395988787133119e+00  6.979943935588039e-01 
 5.899387270222586e-02  1.038507665225463e+00  4.125208055793909e-06 -2.069352958569505e-05  7.029027589920006e-01  5.496149297883068e-02  7.732170475035484e-01  2.403938948655874e-01  2.382115342863217e-01  7.029439012420311e-01  1.396541436896324e+00  6.982707184570384e-01 
 5.919387270222586e-02  1.038565038331524e+00  4.125832231223723e-06 -2.073360456599376e-05  7.029070342380518e-01  5.496897290812779e-02  7.791904903952566e-01  2.462880696462728e-01  2.440841573076275e-01  7.029481132272459e-01  1.397078374898641e+00  6.985391874422155e-01 
 5.939387270222586e-02  1.038612597493537e+00  4.126351976955001e-06 -2.077262962506598e-05  7.029104891859143e-01  5.497506406669758e-02  7.851685873123471e-01  2.522023131606574e-01  2.499762190134203e-01  7.029516042502040e-01  1.397599480978228e+00  6.987997404983182e-01 
 5.959387270222586e-02  1.038653550728759e+00  4.126792869401934e-06 -2.081057333571906e-05  7.029135506657858e-01  5.498030804185849e-02  7.911498148122493e-01  2.581272507035277e-01  2.558783186892556e-01  7.029546100489461e-01  1.398104977520106e+00  6.990524887534854e-01 
 5.979387270222586e-02  1.038687625120897e+00  4.127163119172827e-06 -2.084754717688772e-05  7.029160130952251e-01  5.498458828432125e-02  7.971342468436465e-01  2.640665324668241e-01  2.617940816463417e-01  7.029571107166103e-01  1.398594654034149e+00  6.992973270265967e-01 
 5.999387270222586e-02  1.038717490545196e+00  4.127482088564978e-06 -2.088349102104072e-05  7.029182624240249e-01  5.498836776257758e-02  8.031206310575376e-01  2.700118508966288e-01  2.677151691843016e-01  7.029593023287598e-01  1.399068655999208e+00  6.995343279935914e-01 
 6.019387270222586e-02  1.038742462955975e+00  4.127753070641543e-06 -2.091849157088814e-05  7.029200609634001e-01  5.499146425931101e-02  8.091092546338489e-01  2.759677011953328e-01  2.736460449283125e-01  7.029611347377364e-01  1.399526689557436e+00  6.997633447884724e-01 
 6.039387270222586e-02  1.038764837843496e+00  4.127991079282449e-06 -2.095246764462968e-05  7.029217662258417e-01  5.499428715729659e-02  8.150990529974743e-01  2.819265144536097e-01  2.795791033212582e-01  7.029627764592580e-01  1.399968829746724e+00  6.999844148677833e-01 
 6.059387270222585e-02  1.038783662512368e+00  4.128196147754053e-06 -2.098548796575341e-05  7.029231193913926e-01  5.499661066246521e-02  8.210904531279174e-01  2.878933411584039e-01  2.855193560038678e-01  7.029641576071467e-01  1.400394705519735e+00  7.001973527698070e-01 
 6.079387270222585e-02  1.038800971256933e+00  4.128380284104769e-06 -2.101745593608143e-05  7.029244583907063e-01  5.499880826557172e-02  8.270825191340548e-01  2.938611179024779e-01  2.914596969002832e-01  7.029654274834896e-01  1.400804329007460e+00  7.004021644986731e-01 
 6.099387270222585e-02  1.038815639523407e+00  4.128541433633714e-06 -2.104842738079506e-05  7.029255109334974e-01  5.500062595643502e-02  8.330757666566834e-01  2.998352483539494e-01  2.974054828389667e-01  7.029665035865837e-01  1.401197260735733e+00  7.005986303780882e-01 
 6.119387270222585e-02  1.038829516290008e+00  4.128689530843064e-06 -2.107829471508830e-05  7.029266014393001e-01  5.500241337752172e-02  8.390693480781786e-01  3.058090151341636e-01  3.033499471526033e-01  7.029675215931063e-01  1.401573462341552e+00  7.007867311660979e-01 
 6.139387270222585e-02  1.038841369520031e+00  4.128821229633429e-06 -2.110710510600870e-05  7.029274493084094e-01  5.500389856307009e-02  8.450638334015194e-01  3.117880395939330e-01  3.092986555940187e-01  7.029683911177742e-01  1.401932442039524e+00  7.009662210301633e-01 
 6.159387270222585e-02  1.038852913767934e+00  4.128945018770659e-06 -2.113474413510554e-05  7.029283695035169e-01  5.500541528569252e-02  8.510584364022525e-01  3.177658441714750e-01  3.152450741824932e-01  7.029692379558544e-01  1.402274134047866e+00  7.011370670196946e-01 
 6.179387270222585e-02  1.038862852973719e+00  4.129056791139738e-06 -2.116125472870086e-05  7.029290765285401e-01  5.500668035649220e-02  8.570537588408138e-01  3.237481785658535e-01  3.211948876837032e-01  7.029699670310993e-01  1.402598024561524e+00  7.012990122913912e-01 
 6.199387270222585e-02  1.038872802168830e+00  4.129164006650830e-06 -2.118652050894738e-05  7.029298785706160e-01  5.500801689636418e-02  8.630490581859799e-01  3.297287351987067e-01  3.271417248428672e-01  7.029706968234006e-01  1.402904061579982e+00  7.014520307861013e-01 
 6.219387270222584e-02  1.038881430824846e+00  4.129262143571154e-06 -2.121058571821260e-05  7.029304874643345e-01  5.500913485902792e-02  8.690449532903104e-01  3.357133339829679e-01  3.330913312687152e-01  7.029713297349990e-01  1.403191761473762e+00  7.015958807477399e-01 
 6.239387270222584e-02  1.038890278578045e+00  4.129357907398618e-06 -2.123333845006885e-05  7.029312063854394e-01  5.501035010020858e-02  8.750407337243485e-01  3.416957916671384e-01  3.390374534393772e-01  7.029719787037793e-01  1.403461152246912e+00  7.017305761199576e-01 
 6.259387270222584e-02  1.038898000629878e+00  4.129446587922310e-06 -2.125483161300476e-05  7.029317459571996e-01  5.501136853737120e-02  8.810370258935967e-01  3.476819606134549e-01  3.449858609770249e-01  7.029725450922778e-01  1.403711859402729e+00  7.018559297124601e-01 
 6.279387270222585e-02  1.038906077589441e+00  4.129534313820915e-06 -2.127496598527173e-05  7.029324054926127e-01  5.501250094327780e-02  8.870331439939356e-01  3.536657523151547e-01  3.509303903557374e-01  7.029731374991391e-01  1.403944082603782e+00  7.019720412987485e-01 
 6.299387270222585e-02  1.038913164052641e+00  4.129616334062458e-06 -2.129381197090690e-05  7.029328953560683e-01  5.501345101605837e-02  8.930297157663684e-01  3.596530270817445e-01  3.568768128866840e-01  7.029736572496325e-01  1.404157656130905e+00  7.020788280767589e-01 
 6.319387270222586e-02  1.038920692662444e+00  4.129698316513811e-06 -2.131129193221464e-05  7.029335117491865e-01  5.501452585030844e-02  8.990260751554292e-01  3.656377719195523e-01  3.628190388758023e-01  7.029742094156320e-01  1.404353052937296e+00  7.021765264658131e-01 
 6.339387270222586e-02  1.038927326313285e+00  4.129775563302580e-06 -2.132750206225346e-05  7.029339653936381e-01  5.501542808889558e-02  9.050228472853109e-01  3.716258393032750e-01  3.687628286496450e-01  7.029746959382351e-01  1.404530410173546e+00  7.022652050982197e-01 
 6.359387270222587e-02  1.038934457222697e+00  4.129853358818809e-06 -2.134239295557308e-05  7.029345498863018e-01  5.501646206216775e-02  9.110193825986925e-01  3.776112790028174e-01  3.747021571237006e-01  7.029752189161934e-01  1.404690548335994e+00  7.023452741653806e-01 
 6.379387270222588e-02  1.038940762351501e+00  4.129927118553880e-06 -2.135609074968807e-05  7.029349766973331e-01  5.501733009762522e-02  9.170163010725118e-01  3.835999255824568e-01  3.806427663645051e-01  7.029756813295924e-01  1.404833950848325e+00  7.024169754358519e-01 
 6.399387270222588e-02  1.038947598649727e+00  4.130001795701105e-06 -2.136857486798366e-05  7.029355371675134e-01  5.501833436010389e-02  9.230129674461847e-01  3.895858829977119e-01  3.865786896667427e-01  7.029761826829345e-01  1.404961785666557e+00  7.024808928309376e-01 
 6.419387270222589e-02  1.038953660765906e+00  4.130072956916741e-06 -2.137999819022239e-05  7.029359437633186e-01  5.501917733148962e-02  9.290099949630589e-01  3.955749614728811e-01  3.925156450885048e-01  7.029766272603050e-01  1.405074835956278e+00  7.025374179899846e-01 
 6.439387270222589e-02  1.038960273762894e+00  4.130145257861856e-06 -2.139036167572464e-05  7.029364857974871e-01  5.502015939559957e-02  9.350067612446434e-01  4.015613135575082e-01  3.984477182222674e-01  7.029771122205716e-01  1.405174521180920e+00  7.025872605883369e-01 
 6.459387270222590e-02  1.038966152506745e+00  4.130214443170240e-06 -2.139983460923903e-05  7.029368769151716e-01  5.502098350354363e-02  9.410038716691459e-01  4.075507207044001e-01  4.043805961173859e-01  7.029775433372809e-01  1.405261791660055e+00  7.026308958419730e-01 
 6.479387270222590e-02  1.038972592389427e+00  4.130284892753331e-06 -2.140842676762365e-05  7.029374045412894e-01  5.502194849883736e-02  9.470007158277591e-01  4.135373804793016e-01  4.103084094305692e-01  7.029780155863864e-01  1.405338158281987e+00  7.026690791389827e-01 
