 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 1.429823896039313e-03  6.564237003158900e-03 -1.215309475927122e-05  1.215288276730895e-05  4.325816372723033e-03  5.911927517977507e-09  8.673944380178239e-03  8.669962557313450e-03  2.239330609102155e-03  6.563145981368296e-03  1.007719075298112e-02  9.710853486282964e-05 
 1.629823896039313e-03  8.539753415195370e-03 -1.201991209224320e-05  1.201967106792955e-05  5.191369894509698e-03  6.461099288721507e-09  8.994553445677128e-03  8.990168473340743e-03  2.397421297792844e-03  8.538376789314940e-03  1.244277629441520e-02  1.197096894613555e-04 
 1.829823896039313e-03  1.064605901553091e-02 -1.188174089834577e-05  1.188146906096492e-05  6.111802155149606e-03  7.191454306811873e-09  9.533570022543972e-03  9.528709962407697e-03  2.623159759723636e-03  1.064439450305640e-02  1.502360816174272e-02  1.466802644922595e-04 
 2.029823896039313e-03  1.292312699956147e-02 -1.174267558995540e-05  1.174237109125183e-05  7.109793334217157e-03  8.030212305173506e-09  1.014417311266229e-02  1.013879213504361e-02  2.890516113217456e-03  1.292116938353321e-02  1.791145166225857e-02  1.794110142899902e-04 
 2.229823896039313e-03  1.541945553949247e-02 -1.160454015069064e-05  1.160420086180884e-05  8.208902803250101e-03  9.055277654666466e-09  1.075987925543701e-02  1.075392874423065e-02  3.189887438352378e-03  1.541719687409968e-02  2.119508955571349e-02  2.199856736789053e-04 
 2.429823896039313e-03  1.818912238111190e-02 -1.146824211697504e-05  1.146786557894425e-05  9.432217211481441e-03  1.022407543130480e-08  1.134680032577129e-02  1.134023503828149e-02  3.522089332963137e-03  1.818655283844521e-02  2.496974085658730e-02  2.711245090765113e-04 
 2.629823896039313e-03  2.129302834825713e-02 -1.133435718752970e-05  1.133394052385289e-05  1.080906765655032e-02  1.165358685066126e-08  1.188274382155831e-02  1.187550381031522e-02  3.890347767172995e-03  2.129013708340750e-02  2.934549281221087e-02  3.370240855632734e-04 
 2.829823896039313e-03  2.480127556245678e-02 -1.120332333526775e-05  1.120286326054592e-05  1.237518078836800e-02  1.333218561914266e-08  1.235023378645996e-02  1.234225606283673e-02  4.301873159186916e-03  2.479805163962585e-02  3.444794383610059e-02  4.236300961830548e-04 
 3.029823896039314e-03  2.879568630128249e-02 -1.107548442307419e-05  1.107497720683248e-05  1.417621985338463e-02  1.541230606829520e-08  1.273506692908224e-02  1.272626942222102e-02  4.763572042721200e-03  2.879211962071989e-02  4.041107801644955e-02  5.399595718821883e-04 
 3.229823896039314e-03  3.337120144136053e-02 -1.095102106212637e-05  1.095046263068698e-05  1.626856436561909e-02  1.792445744404279e-08  1.302922658987456e-02  1.301952304534791e-02  5.283377929170049e-03  3.336728387576490e-02  4.735263672513829e-02  6.989288516900562e-04 
 3.429823896039314e-03  3.863460163528522e-02 -1.082981594344478e-05  1.082920200157878e-05  1.871900737208009e-02  2.105457502484636e-08  1.323661845304389e-02  1.322590748483010e-02  5.865047493962414e-03  3.863032830208300e-02  5.532521019635649e-02  9.187315277045138e-04 
 3.629823896039314e-03  4.469806969874570e-02 -1.071129326948892e-05  1.071061960478054e-05  2.160174165183050e-02  2.487255258030536e-08  1.338012256987274e-02  1.336831048832950e-02  6.507809908029631e-03  4.469344039305346e-02  6.424675861482552e-02  1.222419645675978e-03 
 3.829823896039314e-03  5.166515639505844e-02 -1.059437824464847e-05  1.059364097162132e-05  2.499311840685292e-02  2.960719929829717e-08  1.350411973614228e-02  1.349111633890993e-02  7.203709401366062e-03  5.166017666063492e-02  7.385038756565181e-02  1.635413093760308e-03 
 4.029823896039314e-03  5.960845961926658e-02 -1.047772014914436e-05  1.047691589270978e-05  2.896989674246541e-02  3.544335210432936e-08  1.366618875336360e-02  1.365192995041120e-02  7.944368191639992e-03  5.960314078724143e-02  8.372296062099852e-02  2.179746639407884e-03 
 4.229823896039314e-03  6.854154166508157e-02 -1.036016005855181e-05  1.035928584848512e-05  3.361097049912042e-02  4.282724716214632e-08  1.391814585186259e-02  1.390257922631640e-02  8.726054634930249e-03  6.853589877148361e-02  9.345260822786343e-02  2.869923800626287e-03 
 4.429823896039313e-03  7.839002447881878e-02 -1.024112601707861e-05  1.024017921356996e-05  3.899673618749021e-02  5.228998720995537e-08  1.428905359307050e-02  1.427214826587409e-02  9.552659164048630e-03  7.838407170033915e-02  1.027819428284739e-01  3.714578449807993e-03 
 4.629823896039313e-03  8.896866201601294e-02 -1.012068154669404e-05  1.011965978149181e-05  4.518644598030506e-02  6.469174973548658e-08  1.478206467028991e-02  1.476379063983892e-02  1.042851360908823e-02  8.896240610849152e-02  1.116399504630908e-01  4.722987222730607e-03 
 4.829823896039313e-03  9.997609655670342e-02 -9.999286792943940e-06  9.998188009559852e-06  5.216237399066206e-02  8.099258704092024e-08  1.538340445480433e-02  1.536374401754648e-02  1.135380603949674e-02  9.996953026300279e-02  1.200656707152075e-01  5.908528174857021e-03 
 5.029823896039312e-03  1.110249427419303e-01 -9.877562843479638e-06  9.876385031104986e-06  5.975044774207040e-02  1.023331083891598e-07  1.607178241192298e-02  1.605071167455813e-02  1.232146656464423e-02  1.110180405564382e-01  1.281290454582631e-01  7.287998636889365e-03 
 5.229823896039312e-03  1.217178843671849e-01 -9.756178034910283e-06  9.754918690031946e-06  6.758944911101858e-02  1.296120048018108e-07  1.682300137776610e-02  1.680050140985756e-02  1.331903036074123e-02  1.217106027465620e-01  1.358986150639643e-01  8.880079759250488e-03 
 5.429823896039312e-03  1.317497750963340e-01 -9.635766489966793e-06  9.634421764911952e-06  7.524095015922221e-02  1.635028857824124e-07  1.761343608764294e-02  1.758947578563412e-02  1.433140438736497e-02  1.317420565231851e-01  1.434372161153567e-01  1.070529448205829e-02 
 5.629823896039311e-03  1.409821905612561e-01 -9.516815173578155e-06  9.515379334919975e-06  8.239498630977160e-02  2.043185115459245e-07  1.842504446265027e-02  1.839959835518060e-02  1.534703935096832e-02  1.409739681100877e-01  1.508006540032381e-01  1.278539671983464e-02 
 5.829823896039311e-03  1.494444489621402e-01 -9.399629296596765e-06  9.398094661276966e-06  8.896295874056248e-02  2.523541220663250e-07  1.924715789228826e-02  1.922019491227185e-02  1.635918651921943e-02  1.494356473905750e-01  1.580324691373674e-01  1.514094756212813e-02 
 6.029823896039311e-03  1.572685981733543e-01 -9.284416096780620e-06  9.282773423535432e-06  9.500326806803208e-02  3.079298461361958e-07  2.007300511417046e-02  2.004450534753174e-02  1.736377623402899e-02  1.572591310226378e-01  1.651629571833299e-01  1.778856575079163e-02 
 6.229823896039310e-03  1.646096558140802e-01 -9.171365944188185e-06  9.169604680944274e-06  1.006181003908576e-01  3.716409668936158e-07  2.089620299859863e-02  2.086614193265609e-02  1.835611287556895e-02  1.645994208062176e-01  1.722138328986897e-01  2.074003483685769e-02 
 6.429823896039310e-03  1.715952446947649e-01 -9.060671038610932e-06  9.058779418296277e-06  1.059034593528812e-01  4.441931013501869e-07  2.170988804115274e-02  2.167825027633540e-02  1.933074811938908e-02  1.715841199255006e-01  1.792014618989748e-01  2.400165647722485e-02 
 6.629823896039310e-03  1.783127514990250e-01 -8.952518578959607e-06  8.950483432340939e-06  1.109344360705981e-01  5.264934145864105e-07  2.250700232390252e-02  2.247376470751479e-02  2.028136337206813e-02  1.783005927511632e-01  1.861378947142497e-01  2.757353567383606e-02 
 6.829823896039309e-03  1.848177819955663e-01 -8.847081131680447e-06  8.844887698231915e-06  1.157662690002693e-01  6.194754904102543e-07  2.328069538452266e-02  2.324584046830880e-02  2.120165641965062e-02  1.848044205245034e-01  1.930314142317884e-01  3.144898803746175e-02 
 7.029823896039309e-03  1.911465837555720e-01 -8.744510167078553e-06  8.742141790528664e-06  1.204377682360137e-01  7.241914317075492e-07  2.402462061899745e-02  2.398811971737204e-02  2.208536365657875e-02  1.911318236117455e-01  1.998869286517334e-01  3.561444183369201e-02 
 7.229823896039309e-03  1.973246968967249e-01 -8.644931123847956e-06  8.642369019855269e-06  1.249759855162123e-01  8.416670903372221e-07  2.473314771013415e-02  2.469497428193281e-02  2.292691168638273e-02  1.973083116045699e-01  2.067066068685047e-01  4.004987696208333e-02 
 7.429823896039308e-03  2.033714666540027e-01 -8.548439394701468e-06  8.545662310844632e-06  1.293991681947153e-01  9.730023182256091e-07  2.540156315209231e-02  2.536167589011708e-02  2.372140103520931e-02  2.033531951069172e-01  2.134905550737985e-01  4.472987791499006e-02 
 7.629823896039308e-03  2.093022193084126e-01 -8.455097541292873e-06  8.452081475831232e-06  1.337198099512585e-01  1.119251822540236e-06  2.602619821840886e-02  2.598455452548575e-02  2.446508091931580e-02  2.092817610550650e-01  2.202375943059448e-01  4.962505103923089e-02 
 7.829823896039308e-03  2.151294167131077e-01 -8.364933780417330e-06  8.361651584559611e-06  1.379462891038598e-01  1.281533709549166e-06  2.660452489820626e-02  2.656106419293379e-02  2.515524837852531e-02  2.151064264841749e-01  2.269459389376587e-01  5.470368545146999e-02 
 8.029823896039309e-03  2.208633624623249e-01 -8.277942164637071e-06  8.274363197827110e-06  1.420846011180027e-01  1.460929879950664e-06  2.713515678527718e-02  2.708981418395119e-02  2.579050754534282e-02  2.208374440207758e-01  2.336137786956020e-01  5.993330718045184e-02 
 8.229823896039309e-03  2.265126700836025e-01 -8.194083895747461e-06  8.190173559873682e-06  1.461391231761996e-01  1.658601142750865e-06  2.761782142804332e-02  2.757051128606123e-02  2.637055485101234e-02  2.264833691877870e-01  2.402396699213301e-01  6.528204324142087e-02 
 8.429823896039310e-03  2.320845913844015e-01 -8.113289948473239e-06  8.109009269343937e-06  1.501135201643991e-01  1.875701939108547e-06  2.805325625747482e-02  2.800388599522379e-02  2.689626272761450e-02  2.320513879226900e-01  2.468227820739796e-01  7.071960977663304e-02 
 8.629823896039310e-03  2.375852528639151e-01 -8.035464146429741e-06  8.030769227038550e-06  1.540109756333871e-01  2.113498250191671e-06  2.844310692467234e-02  2.839156068576138e-02  2.736940474990432e-02  2.375475519338880e-01  2.533629747750274e-01  7.621796558735247e-02 
 8.829823896039311e-03  2.430198309273107e-01 -7.960486980314821e-06  7.955328493127371e-06  1.578346254407468e-01  2.373291661251968e-06  2.878977783207864e-02  2.873593029373889e-02  2.779264652283844e-02  2.429769529084675e-01  2.598607945783340e-01  8.175162235327656e-02 
 9.029823896039312e-03  2.483926857686256e-01 -7.888219317712091e-06  7.882541860294691e-06  1.615875168422025e-01  2.656536910003468e-06  2.909631073071961e-02  2.904001070401774e-02  2.816927293170220e-02  2.483438551526428e-01  2.663173834792970e-01  8.729774074194309e-02 
 9.229823896039312e-03  2.537074648981062e-01 -7.818506402511621e-06  7.812247884290786e-06  1.652728148326490e-01  2.964772636674744e-06  2.936623780539500e-02  2.930732184679622e-02  2.850315259173048e-02  2.536517979234465e-01  2.727343761838352e-01  9.283605132970360e-02 
 9.429823896039313e-03  2.589671881175443e-01 -7.751181423960923e-06  7.744272308792302e-06  1.688936601351564e-01  3.299737837658408e-06  2.960347561180543e-02  2.954175138293071e-02  2.879850462699946e-02  2.589036789780127e-01  2.791137670082163e-01  9.834870817469563e-02 
 9.629823896039313e-03  2.641743155987810e-01 -7.686069124387779e-06  7.678431698029895e-06  1.724532879236951e-01  3.663309140479049e-06  2.981220419715056e-02  2.974746371045130e-02  2.905987092566652e-02  2.641018212731155e-01  2.854578018431733e-01  1.038200940996621e-01 
 9.829823896039314e-03  2.693308052581739e-01 -7.622988843442037e-06  7.614536332014633e-06  1.759548771469991e-01  4.057617984679458e-06  2.999678909797709e-02  2.992879167162760e-02  2.929193305615182e-02  2.692480287466930e-01  2.917688696940146e-01  1.092366678441893e-01 
 1.002982389603931e-02  2.744381623323276e-01 -7.561757496498769e-06  7.552393206350147e-06  1.794016246753410e-01  4.484993383511590e-06  3.016169082090688e-02  3.009017580635610e-02  2.949950225393318e-02  2.743436343686335e-01  2.980494226136183e-01  1.145868060213993e-01 
 1.022982389603931e-02  2.794974830919901e-01 -7.502191957156655e-06  7.491808264470127e-06  1.827966304829114e-01  4.948083020023565e-06  3.031141386960275e-02  3.023608305195877e-02  2.968738138270206e-02  2.793895421431999e-01  3.043019036085344e-01  1.198607027654199e-01 
 1.042982389603932e-02  2.845094943990277e-01 -7.444111340437407e-06  7.432588703003276e-06  1.861429370020718e-01  5.449799952098793e-06  3.045044223220188e-02  3.037097191447609e-02  2.986037149106942e-02  2.843862650643647e-01  3.105287005796631e-01  1.250502754859191e-01 
 1.062982389603932e-02  2.894745906439349e-01 -7.387338758448128e-06  7.374544580035784e-06  1.894434590015240e-01  5.993449659550310e-06  3.058320708763765e-02  3.049922982015634e-02  3.002316644878889e-02  2.893339603093874e-01  3.167321035918003e-01  1.301491015051964e-01 
 1.082982389603932e-02  2.943928685647324e-01 -7.331702984792085e-06  7.317490507140060e-06  1.927010098948949e-01  6.582681629437649e-06  3.071403919025704e-02  3.062515508789439e-02  3.018036864206013e-02  2.942324624845188e-01  3.229142836678901e-01  1.351523415939843e-01 
 1.102982389603932e-02  2.992641612692460e-01 -7.277039631732399e-06  7.261246687147127e-06  1.959182532813788e-01  7.221620817551601e-06  3.084714922506460e-02  3.075290693009160e-02  3.033640698849172e-02  2.990813159997930e-01  3.290772720095417e-01  1.400566725067369e-01 
 1.122982389603932e-02  3.040880724256991e-01 -7.223192315345821e-06  7.205640117553455e-06  1.990977231730300e-01  7.914823337305357e-06  3.098658917351413e-02  3.088649632628853e-02  3.049555522868490e-02  3.038798078557564e-01  3.352229547459299e-01  1.448601858786187e-01 
 1.142982389603932e-02  3.088640094423684e-01 -7.170013362158304e-06  7.150505171029747e-06  2.022417943408100e-01  8.667411806607969e-06  3.113623964934731e-02  3.102974302413445e-02  3.066186490561539e-02  3.086269994302955e-01  3.413530656775453e-01  1.495622705733060e-01 
 1.162982389603932e-02  3.135909956750788e-01 -7.117364562725504e-06  7.095684400581921e-06  2.053527078347319e-01  9.485038484546801e-06  3.129977719191281e-02  3.118627222105310e-02  3.083918385006478e-02  3.133215373041551e-01  3.474691888732832e-01  1.541634780135924e-01 
 1.182982389603932e-02  3.182685698684098e-01 -7.065117584095309e-06  7.041028851222425e-06  2.084325292649811e-01  1.037400791193535e-05  3.148066062446715e-02  3.135947078229746e-02  3.103109558605036e-02  3.179625531693477e-01  3.535727672846591e-01  1.586653813779773e-01 
 1.202982389603932e-02  3.228956105726985e-01 -7.013154331491965e-06  6.986398490978526e-06  2.114831918213745e-01  1.134125490470934e-05  3.168210748727626e-02  3.155249281779691e-02  3.124094076650029e-02  3.225484849371397e-01  3.596651002577248e-01  1.630704013107648e-01 
 1.222982389603932e-02  3.274710045238917e-01 -6.961366989051273e-06  6.931662156337797e-06  2.145064720837019e-01  1.239447306427640e-05  3.190708793976355e-02  3.176822353357358e-02  3.147176846254471e-02  3.270777479164931e-01  3.657473577000831e-01  1.673816533551427e-01 
 1.242982389603932e-02  3.319937670763877e-01 -6.909658261168107e-06  6.876697910055002e-06  2.175040043414340e-01  1.354207237315971e-05  3.215829696283633e-02  3.200928066196527e-02  3.172635161835347e-02  3.315488524775772e-01  3.718205885375709e-01  1.716027920912992e-01 
 1.262982389603932e-02  3.364628018618195e-01 -6.857941079455388e-06  6.821392665229800e-06  2.204772776385499e-01  1.479331794675123e-05  3.243815899275282e-02  3.227798898595006e-02  3.200715087753023e-02  3.359601665962170e-01  3.778857286051802e-01  1.757378624267405e-01 
 1.282982389603932e-02  3.408771560189141e-01 -6.806138591563240e-06  6.765642313182771e-06  2.234276506420762e-01  1.615828571544767e-05  3.274880725203017e-02  3.257638891038146e-02  3.231633460056417e-02  3.403101695578771e-01  3.839436117522156e-01  1.797911755273095e-01 
 1.302982389603932e-02  3.452358659621466e-01 -6.754183673473170e-06  6.709351181580225e-06  2.263563500327433e-01  1.764799700073900e-05  3.309209398930745e-02  3.290621662567682e-02  3.265575075131198e-02  3.445973010214168e-01  3.899949776668779e-01  1.837671910526202e-01 
 1.322982389603932e-02  3.495381374076066e-01 -6.702018692450373e-06  6.652431955651120e-06  2.292644862922793e-01  1.927437445446403e-05  3.346957886397521e-02  3.326892170871174e-02  3.302695364462629e-02  3.488201405508599e-01  3.960404823673221e-01  1.876704233845964e-01 
 1.342982389603932e-02  3.537832411370380e-01 -6.649594845943042e-06  6.594804988546755e-06  2.321530512188286e-01  2.105037202785151e-05  3.388254631258427e-02  3.366565446608172e-02  3.343118484444343e-02  3.529773071602378e-01  4.020807049545675e-01  1.915053658124460e-01 
 1.362982389603932e-02  3.579706419174847e-01 -6.596871762216477e-06  6.536398077528682e-06  2.350229394859417e-01  2.298993487784240e-05  3.433200198079198e-02  3.409729150996937e-02  3.386940604364682e-02  3.570675886032466e-01  4.081161569434769e-01  1.952764260137427e-01 
 1.382982389603932e-02  3.620999227136506e-01 -6.543816710112353e-06  6.477145665479772e-06  2.378749426456586e-01  2.510812503613537e-05  3.481869685671601e-02  3.456442991855120e-02  3.434228818716455e-02  3.610898697896890e-01  4.141472878301674e-01  1.989878842929161e-01 
 1.402982389603932e-02  3.661708771957416e-01 -6.490404101534452e-06  6.416988531697691e-06  2.407097756603687e-01  2.742108839166906e-05  3.534313000569429e-02  3.506741901445406e-02  3.485024911863961e-02  3.650432263120828e-01  4.201744932352393e-01  2.026438506762002e-01 
