 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 4.969226678748818e-05  1.608300168152549e-03 -2.981112849060109e-06  2.981182180515586e-06  1.113598829045826e-02  5.150770738136979e-09  1.136970580586990e-01  1.136964537445201e-01  1.274446734734642e-02  1.608271189130452e-03  5.786191454812688e-02  2.417606318724254e-02 
 9.649942414055637e-05  1.615181465849918e-03 -2.959445480061311e-06  2.959367046486609e-06  1.116717913463690e-02 -4.003682533216060e-09  1.144335578643252e-01  1.144331078301409e-01  1.277983873911080e-02  1.615212461035862e-03  5.796756093411227e-02  2.422622001125980e-02 
 1.482497120702782e-04  1.622785270370990e-03 -2.935415807798643e-06  2.935485139263707e-06  1.120165139356089e-02  5.149698799634571e-09  1.152478506483182e-01  1.152472467906649e-01  1.281893724958184e-02  1.622756291423347e-03  5.808348616980982e-02  2.428136078851799e-02 
 2.000000000000000e-04  1.630390728681427e-03 -2.911665434027691e-06  2.911587001996713e-06  1.123612903419732e-02 -4.002830152622140e-09  1.160620521237558e-01  1.160616021917043e-01  1.285803738256364e-02  1.630421723720192e-03  5.820022073458365e-02  2.433678693663555e-02 
 2.103500575859444e-04  1.631910719778030e-03 -2.906869886647455e-06  2.906865335993032e-06  1.124302147158840e-02  5.726060220250947e-10  1.162249039763788e-01  1.162243772829280e-01  1.286585524018212e-02  1.631911727933143e-03  5.822327889227425e-02  2.434776965462217e-02 
 2.310501727578331e-04  1.634951999426371e-03 -2.897371974802828e-06  2.897367425093941e-06  1.125681006077467e-02  5.737368196235807e-10  1.165505786741236e-01  1.165500518238685e-01  1.288149292437396e-02  1.634953007326679e-03  5.826980469968272e-02  2.436988008944394e-02 
 2.724504031016106e-04  1.641033871645911e-03 -2.878455015046427e-06  2.878450465105256e-06  1.128438606426506e-02  5.725577689115773e-10  1.172018951334413e-01  1.172013686135564e-01  1.291276623586345e-02  1.641034879796382e-03  5.836284855599874e-02  2.441409758087978e-02 
 3.552508637891655e-04  1.653195300582191e-03 -2.840824482776362e-06  2.840819933976636e-06  1.133953087812568e-02  5.736344617081418e-10  1.185044611329868e-01  1.185039346371991e-01  1.297530808434412e-02  1.653196308452256e-03  5.854891340379462e-02  2.450252342874385e-02 
 5.208517851642753e-04  1.677509505543385e-03 -2.766448976755947e-06  2.766444428715828e-06  1.144979545642345e-02  5.723586400599007e-10  1.211092786350508e-01  1.211087527376211e-01  1.310036668384372e-02  1.677510513621798e-03  5.892095417165502e-02  2.467933468073510e-02 
 7.208517851642753e-04  1.706859275115273e-03 -2.678190446479500e-06  2.678185900317462e-06  1.158292521388275e-02  5.733611692795334e-10  1.242546543132548e-01  1.242541287384667e-01  1.325135457404173e-02  1.706860282877411e-03  5.937012139519735e-02  2.489280742636863e-02 
 9.208517851642753e-04  1.736193201685414e-03 -2.591635234782470e-06  2.591630689476319e-06  1.171601532688572e-02  5.720958117927294e-10  1.273995179745654e-01  1.273989930948314e-01  1.340229720173793e-02  1.736194209702641e-03  5.981912985415731e-02  2.510621493659870e-02 
 1.120851785164275e-03  1.765511916933497e-03 -2.506772379271811e-06  2.506767835690848e-06  1.184906942352302e-02  5.731313689872155e-10  1.305439345933332e-01  1.305434100447616e-01  1.355320002704749e-02  1.765512924656759e-03  6.026799019295790e-02  2.531955713590937e-02 
 1.320851785164275e-03  1.794816057882752e-03 -2.423591116364743e-06  2.423586573490199e-06  1.198208752545890e-02  5.718634274362057e-10  1.336879686619520e-01  1.336874448195378e-01  1.370406056773453e-02  1.794817065912898e-03  6.071670914531853e-02  2.553283904386490e-02 
 1.520851785164276e-03  1.824106273794985e-03 -2.342080855833996e-06  2.342076314507156e-06  1.211507267891107e-02  5.729305007487281e-10  1.368316851223153e-01  1.368311616214671e-01  1.385488482889850e-02  1.824107281568105e-03  6.116529870285860e-02  2.574606642005562e-02 
 1.720851785164276e-03  1.853383280192764e-03 -2.262231058165462e-06  2.262226517403718e-06  1.224802989006321e-02  5.717055269576562e-10  1.399751522810811e-01  1.399746294972817e-01  1.400567935412885e-02  1.853384288325026e-03  6.161377434138716e-02  2.595924581387796e-02 
 1.920851785164276e-03  1.882647646157111e-03 -2.184031408780784e-06  2.184026869347020e-06  1.238095999532207e-02  5.727817117704983e-10  1.431184326718867e-01  1.431179102422490e-01  1.415644521568644e-02  1.882648654056450e-03  6.206214247656949e-02  2.617238076587762e-02 
 2.120851785164276e-03  1.911900115281975e-03 -2.107471431540758e-06  2.107466892523464e-06  1.251386697986975e-02  5.715924099662832e-10  1.462616009543669e-01  1.462610792545390e-01  1.430718800145164e-02  1.911901123603001e-03  6.251041416236559e-02  2.638547335870434e-02 
 2.320851785164276e-03  1.941141390784471e-03 -2.032540726409679e-06  2.032536188528364e-06  1.264675400784716e-02  5.726896258552786e-10  1.494047319889123e-01  1.494042106541061e-01  1.445790854794929e-02  1.941142398906252e-03  6.295860054834355e-02  2.659853194939882e-02 
 2.520851785164276e-03  1.970372242271878e-03 -1.959228861912627e-06  1.959224324272765e-06  1.277962189880036e-02  5.715116539052478e-10  1.525479041599035e-01  1.525473835689602e-01  1.460860851404167e-02  1.970373250876762e-03  6.340671344105618e-02  2.681156238882665e-02 
 2.720851785164276e-03  1.999593391184809e-03 -1.887525493377752e-06  1.887520956650980e-06  1.291248032898569e-02  5.726751686382050e-10  1.556911933762949e-01  1.556906731646076e-01  1.475929442763323e-02  1.999594399631430e-03  6.385476481445725e-02  2.702456852860921e-02 
 2.920851785164276e-03  2.028805644309096e-03 -1.817420189691646e-06  1.817415652985319e-06  1.304533179880045e-02  5.715257042531934e-10  1.588346806027087e-01  1.588341611504444e-01  1.490997178559087e-02  2.028806653307363e-03  6.430276875922052e-02  2.723755788126911e-02 
 3.120851785164276e-03  2.058009831117123e-03 -1.748902394880900e-06  1.748897858888115e-06  1.317817498707495e-02  5.726879073892054e-10  1.619784556877129e-01  1.619779366305647e-01  1.506064126985342e-02  2.058010840003167e-03  6.475073715374544e-02  2.745053578852918e-02 
 3.320851785164276e-03  2.087206801891744e-03 -1.681961543592392e-06  1.681957007386091e-06  1.331101787177243e-02  5.716008326810559e-10  1.651226082380151e-01  1.651220899570163e-01  1.521131115824269e-02  2.087207811397754e-03  6.519868225984042e-02  2.766350992234762e-02 
 3.520851785164276e-03  2.116397390030950e-03 -1.616587036649528e-06  1.616582500873805e-06  1.344386422331484e-02  5.728017969533309e-10  1.682672300801730e-01  1.682667122086380e-01  1.536198863876659e-02  2.116398399466220e-03  6.564661882729267e-02  2.787648238484427e-02 
 3.720851785164276e-03  2.145582527714532e-03 -1.552768165669917e-06  1.552763629410364e-06  1.357671706270277e-02  5.717328036055489e-10  1.714124179100760e-01  1.714119008343107e-01  1.551267307112811e-02  2.145583537849331e-03  6.609456020672819e-02  2.808946140040807e-02 
 3.920851785164276e-03  2.174763183241422e-03 -1.490494095914460e-06  1.490489559810031e-06  1.370957971253963e-02  5.729656423074943e-10  1.745582759453144e-01  1.745577592976328e-01  1.566336921283014e-02  2.174764193369073e-03  6.654252174616622e-02  2.830245973941009e-02 
 4.120851785164276e-03  2.203940423973378e-03 -1.429753812045812e-06  1.429749275199127e-06  1.384245708577011e-02  5.719406950519489e-10  1.777049179763868e-01  1.777044021421884e-01  1.581408360013444e-02  2.203941434887026e-03  6.699052002435910e-02  2.851547818078253e-02 
 4.320851785164275e-03  2.233115223144008e-03 -1.370536393515717e-06  1.370531856447369e-06  1.397535715984802e-02  5.732311528685842e-10  1.808524494360017e-01  1.808519340532288e-01  1.596482209097411e-02  2.233116234108262e-03  6.743857146639634e-02  2.872852330333587e-02 
 4.520851785164275e-03  2.262288725917209e-03 -1.312830637026640e-06  1.312826098882250e-06  1.410828647447631e-02  5.722619905992487e-10  1.840009915941662e-01  1.840004770496034e-01  1.611559253297353e-02  2.262289737765014e-03  6.788669465992204e-02  2.894160872975760e-02 
 4.720851785164275e-03  2.291462053229516e-03 -1.256625261418599e-06  1.256620722675163e-06  1.424124791817051e-02  5.735848339009228e-10  1.871506686962961e-01  1.871501546240266e-01  1.626640060741927e-02  2.291463065207439e-03  6.833490544508221e-02  2.915474254024590e-02 
 4.920851785164274e-03  2.320636439766082e-03 -1.201908802755802e-06  1.201904262550060e-06  1.437424844478637e-02  5.726663585779472e-10  1.903016136967445e-01  1.903011004864292e-01  1.641725079376356e-02  2.320637452730995e-03  6.878322201042406e-02  2.936793310195761e-02 
 5.120851785164274e-03  2.349813120258348e-03 -1.148669689742495e-06  1.148665148470416e-06  1.450729252902393e-02  5.740273540583221e-10  1.934539638808387e-01  1.934534511681021e-01  1.656814750498744e-02  2.349814133430110e-03  6.923166486988200e-02  2.958118661331559e-02 
 5.320851785164274e-03  2.378993439090336e-03 -1.096896205162809e-06  1.096891661928169e-06  1.464038959416770e-02  5.731857391740289e-10  1.966078616188514e-01  1.966073497987058e-01  1.671910116205365e-02  2.378994453365773e-03  6.968025645131702e-02  2.979451478422268e-02 
 5.520851785164273e-03  2.408178751411273e-03 -1.046576468465692e-06  1.046571923590807e-06  1.477354499694948e-02  5.745957736331634e-10  1.997634568306616e-01  1.997629455372517e-01  1.687011887638554e-02  2.408179766002572e-03  7.012901476068245e-02  3.000792762987574e-02 
 5.720851785164273e-03  2.437370620832979e-03 -9.976982956058186e-07  9.976937482407505e-07  1.490676591280059e-02  5.738143727848093e-10  2.029209171005900e-01  2.029204067291225e-01  1.702120812890649e-02  2.437371636664014e-03  7.057796592982130e-02  3.022144025607218e-02 
 5.920851785164273e-03  2.466570580668838e-03 -9.502494196534115e-07  9.502448699819451e-07  1.504006104849336e-02  5.752977993801514e-10  2.060804103986855e-01  2.060799005835483e-01  1.717237897147149e-02  2.466571596930648e-03  7.102713616519117e-02  3.043506378376554e-02 
 6.120851785164272e-03  2.495780218455740e-03 -9.042173917382941e-07  9.042128388062772e-07  1.517343879028528e-02  5.745796532784669e-10  2.092421107788190e-01  2.092416019223729e-01  1.732363757123026e-02  2.495781236099881e-03  7.147654741591053e-02  3.064880458171958e-02 
 6.320851785164272e-03  2.525001239024358e-03 -8.595894836962836e-07  8.595849276307897e-07  1.530691013012460e-02  5.761524172528636e-10  2.124062082391292e-01  2.124056999756756e-01  1.747499559971096e-02  2.525002257238514e-03  7.192622446643404e-02  3.086267912694534e-02 
 6.520851785164272e-03  2.554235524350208e-03 -8.163527286746977e-07  8.163481684346218e-07  1.544048473414638e-02  5.755157524809711e-10  2.155729033654509e-01  2.155723960975487e-01  1.762646384784350e-02  2.554236544130393e-03  7.237619857501915e-02  3.107670094521907e-02 
 6.720851785164271e-03  2.583484895542006e-03 -7.744940501888677e-07  7.744894856721960e-07  1.557417461165887e-02  5.771748848985808e-10  2.187423949577962e-01  2.187418883261049e-01  1.777805015058468e-02  2.583485916059030e-03  7.282649741714912e-02  3.129088379214206e-02 
 6.920851785164271e-03  2.612751429488617e-03 -7.339999435616749e-07  7.339953736561071e-07  1.570799398781161e-02  5.766451552455966e-10  2.219149090216387e-01  2.219144034267989e-01  1.792976603452678e-02  2.612752451774733e-03  7.327715194656338e-02  3.150524135837134e-02 
 7.120851785164270e-03  2.642037351376874e-03 -6.948566104471473e-07  6.948520349362728e-07  1.584195142542311e-02  5.783864830473794e-10  2.250906872641069e-01  2.250901823476887e-01  1.808162442807296e-02  2.642038374608879e-03  7.372819655473514e-02  3.171978556206747e-02 
 7.320851785164270e-03  2.671344940288601e-03 -6.570500988282758e-07  6.570455162645252e-07  1.597606336841641e-02  5.779783462321518e-10  2.282699690737414e-01  2.282694652466776e-01  1.823363800677479e-02  2.671345965544871e-03  7.417966804980206e-02  3.193453674411477e-02 
 7.520851785164270e-03  2.700676568151206e-03 -6.205661024775146e-07  6.205615123969158e-07  1.611034861560581e-02  5.798565520925244e-10  2.314530123040805e-01  2.314525092037706e-01  1.838582074841129e-02  2.700677594599875e-03  7.463160337440118e-02  3.214951640488595e-02 
 7.720851785164269e-03  2.730034869370358e-03 -5.853899178449318e-07  5.853853185591354e-07  1.624482497196646e-02  5.795862500011884e-10  2.346400963241519e-01  2.346395943648742e-01  1.853818885573677e-02  2.730035898148494e-03  7.508404189281838e-02  3.236474309188890e-02 
 7.920851785164270e-03  2.759422586012503e-03 -5.515065227567619e-07  5.515019133524032e-07  1.637951293501000e-02  5.816116864400433e-10  2.378315129791607e-01  2.378310118051181e-01  1.869075647024161e-02  2.759423616304272e-03  7.553702460061477e-02  3.258023530259062e-02 
 8.120851785164271e-03  2.788842676787119e-03 -5.189005066092435e-07  5.188958850015216e-07  1.651443305694242e-02  5.814955195103132e-10  2.410275716084112e-01  2.410270716356196e-01  1.884354030790591e-02  2.788843709792509e-03  7.599059430792632e-02  3.279601158872369e-02 
 8.320851785164271e-03  2.818298338750458e-03 -4.875560183452666e-07  4.875513831130166e-07  1.664960944784930e-02  5.837058474303206e-10  2.442286053113157e-01  2.442281061829806e-01  1.899656235704514e-02  2.818299373682199e-03  7.644480076424749e-02  3.301209524894458e-02 
 8.520851785164272e-03  2.847793005753299e-03 -4.574567987942894e-07  4.574521471150414e-07  1.678507550237582e-02  5.838186617693141e-10  2.474349635238919e-01  2.474344656630645e-01  1.914984303937729e-02  2.847794043895177e-03  7.689969651902293e-02  3.322850914391653e-02 
 8.720851785164272e-03  2.877330254841985e-03 -4.285861672988335e-07  4.285814969514569e-07  1.692086263183003e-02  5.862453698034755e-10  2.506470116010897e-01  2.506465146529373e-01  1.930340134642638e-02  2.877331295445592e-03  7.735533208222015e-02  3.344527729839575e-02 
 8.920851785164273e-03  2.906914165404912e-03 -4.009268130054948e-07  4.009221203900127e-07  1.705701098701167e-02  5.866322588640773e-10  2.538651576507304e-01  2.538646620371574e-01  1.945726138629982e-02  2.906915209868494e-03  7.781176706794744e-02  3.366243490989198e-02 
 9.120851785164273e-03  2.936548937879525e-03 -3.744610450927963e-07  3.744563266594707e-07  1.719356631473131e-02  5.893705621287683e-10  2.570898138425920e-01  2.570893192185121e-01  1.961145146916826e-02  2.936549985527290e-03  7.826906268836739e-02  3.388000908268624e-02 
 9.320851785164274e-03  2.966239161443786e-03 -3.491705702327779e-07  3.491658209950186e-07  1.733057906874644e-02  5.901022341157112e-10  2.603214242462021e-01  2.603209310349132e-01  1.976600343840158e-02  2.966240213791717e-03  7.872728417547945e-02  3.409802894301346e-02 
 9.520851785164274e-03  2.995989980583208e-03 -3.250363915961938e-07  3.250316064205694e-07  1.746810540217399e-02  5.932095936931595e-10  2.635604809214192e-01  2.635599887729175e-01  1.992094607193459e-02  2.995991037094007e-03  7.918650609287610e-02  3.431653052578421e-02 
 9.720851785164275e-03  3.025807072082793e-03 -3.020388967417029e-07  3.020340686230037e-07  1.760621144480541e-02  5.943811434048693e-10  2.668075063187134e-01  2.668070156625509e-01  2.007631667660886e-02  3.025808134482129e-03  7.964680779886282e-02  3.453554949240641e-02 
 9.920851785164275e-03  3.055696476647649e-03 -2.801578587885701e-07  2.801529799932726e-07  1.774498071063600e-02  5.980295247518190e-10  2.700630482656673e-01  2.700625587550082e-01  2.023215817084478e-02  3.055697544553127e-03  8.010827062854015e-02  3.475512717512378e-02 
 1.012085178516428e-02  3.085664913252795e-03 -2.593723270482700e-07  2.593673875801655e-07  1.788451216674714e-02  5.998346734034573e-10  2.733276938429000e-01  2.733272059083466e-01  2.038851907927538e-02  3.085665988661511e-03  8.057098772340013e-02  3.497530369875293e-02 
 1.032085178516428e-02  3.115719853481411e-03 -2.396605339104416e-07  2.396555224573981e-07  1.802491442977454e-02  6.041787423988652e-10  2.766020854329302e-01  2.766015987212143e-01  2.054545271189507e-02  3.115720936279619e-03  8.103506035524469e-02  3.519612680151577e-02 
 1.052085178516428e-02  3.145869668048105e-03 -2.209998924904755e-07  2.209947945934647e-07  1.816631879039292e-02  6.067963656430149e-10  2.798869187421077e-01  2.798864336877012e-01  2.070301223091656e-02  3.145870760610189e-03  8.150059728740996e-02  3.541764783823323e-02 
 1.072085178516428e-02  3.176123626080095e-03 -2.033670295241419e-07  2.033618284228229e-07  1.830888644315437e-02  6.121407181941810e-10  2.831829315421663e-01  2.831824477864828e-01  2.086126641301392e-02  3.176124728714434e-03  8.196771971883947e-02  3.563992376642762e-02 
 1.092085178516428e-02  3.206492267544740e-03 -1.867376309620516e-07  1.867323057605455e-07  1.845280932346740e-02  6.159508301315406e-10  2.864909358870591e-01  2.864904538585892e-01  2.102029885417461e-02  3.206493383152720e-03  8.243656528411385e-02  3.586302558388563e-02 
 1.112085178516428e-02  3.236987481927234e-03 -1.710864347424168e-07  1.710809607390952e-07  1.859830992218282e-02  6.226562942745532e-10  2.898118219885005e-01  2.898113413273945e-01  2.118019802096766e-02  3.236988611436546e-03  8.290728076898474e-02  3.608701862898164e-02 
 1.132085178516428e-02  3.267622811391641e-03 -1.563872180619547e-07  1.563815646808012e-07  1.874565844968814e-02  6.281208682992605e-10  2.931465639134268e-01  2.931460850316416e-01  2.134107400106960e-02  3.267623958483355e-03  8.338002993940945e-02  3.631197610664951e-02 
 1.152085178516428e-02  3.298413709077265e-03 -1.426127732820740e-07  1.426069041629500e-07  1.889518161391558e-02  6.368045069574326e-10  2.964962311219095e-01  2.964957536470366e-01  2.150305187376698e-02  3.298414875569929e-03  8.385500018346678e-02  3.653798564639545e-02 
 1.172085178516428e-02  3.329378073047406e-03 -1.297348561652925e-07  1.297287266602795e-07  1.904726570350036e-02  6.445817451837028e-10  2.998620148294504e-01  2.998615391585325e-01  2.166626885471998e-02  3.329379263781764e-03  8.433240328774583e-02  3.676514427448735e-02 
 1.192085178516428e-02  3.360536608119450e-03 -1.177241907145508e-07  1.177177472344198e-07  1.920238023685004e-02  6.560829381554868e-10  3.032452449887705e-01  3.032447707265142e-01  2.183089701029536e-02  3.360537826249585e-03  8.481248162349098e-02  3.699356496460233e-02 
 1.212085178516428e-02  3.391913323673697e-03 -1.065504965640350e-07  1.065436737435752e-07  1.936109049652201e-02  6.672376348509108e-10  3.066474072876301e-01  3.066469348081234e-01  2.199713888417542e-02  3.391914575683779e-03  8.529551154491105e-02  3.722338023719409e-02 
 1.232085178516428e-02  3.423536389219489e-03 -9.618244659859642e-08  9.617516600056257e-08  1.952407548811777e-02  6.827832025539240e-10  3.100701981247402e-01  3.100697269907608e-01  2.216523388016863e-02  3.423537680236557e-03  8.578181016972158e-02  3.745473475157304e-02 
 1.252085178516428e-02  3.455439027944129e-03 -8.658772917888726e-08  8.657989546860123e-08  1.969215811755184e-02  6.988297627653487e-10  3.135155608595412e-01  3.135150914124828e-01  2.233546982379462e-02  3.455440366842288e-03  8.627174979108333e-02  3.768779643348423e-02 
 1.272085178516428e-02  3.487659983107819e-03 -7.773319171300036e-08  7.772469031551108e-08  1.986631790018327e-02  7.201724487619178e-10  3.169856949915740e-01  3.169852267502599e-01  2.250817956699101e-02  3.487661377778560e-03  8.676575862051274e-02  3.792276679821300e-02 
 1.292085178516428e-02  3.520244941988996e-03 -6.958483472536243e-08  6.957552774671156e-08  2.004772558402521e-02  7.431503583555494e-10  3.204831564994668e-01  3.204826897433668e-01  2.268376329609245e-02  3.520246404506810e-03  8.726433595548461e-02  3.815987735075612e-02 
 1.312085178516428e-02  3.553247012128264e-03 -6.210796037741992e-08  6.209768324973082e-08  2.023776503156505e-02  7.726813908360207e-10  3.240109136449377e-01  3.240104478311070e-01  2.286269267703718e-02  3.553248553495740e-03  8.776806970309668e-02  3.839939621751019e-02 
 1.332085178516428e-02  3.586724597387937e-03 -5.526744840631414e-08  5.525600576186046e-08  2.043797036515503e-02  8.047479892668008e-10  3.275723435788033e-01  3.275718789317670e-01  2.304549250580186e-02  3.586726230747619e-03  8.827763136489278e-02  3.864163094349613e-02 
 1.352085178516428e-02  3.620725598795472e-03 -4.902823416656317e-08  4.901539994463746e-08  2.064958925953823e-02  8.417998841088042e-10  3.311710490980345e-01  3.311705850725642e-01  2.323262538164753e-02  3.620727322849609e-03  8.879370113370527e-02  3.888689539583186e-02 
 1.372085178516429e-02  3.655178323579863e-03 -4.335732752524556e-08  4.334285739666964e-08  2.087059067618558e-02  8.628390968605774e-10  3.348092283741250e-01  3.348087655801960e-01  2.342367767864385e-02  3.655180049842176e-03  8.931648770949324e-02  3.913528625334432e-02 
 1.392085178516429e-02  3.688994827365886e-03 -3.823650110334621e-08  3.822026790277351e-08  2.107092061143261e-02  7.299283008540301e-10  3.384747353455547e-01  3.384742765606132e-01  2.361063831481904e-02  3.688995716736047e-03  8.984168797687565e-02  3.938486257732406e-02 
 1.412085178516429e-02  3.714222283162589e-03 -3.375430252913103e-08  3.373821810688548e-08  2.103384902383605e-02 -4.810904523030489e-10  3.420346295048666e-01  3.420342028567096e-01  2.373390494314588e-02  3.714216788835438e-03  9.033123004575132e-02  3.961834435493344e-02 
 1.432085178516429e-02  3.722637402467325e-03 -3.018399725885787e-08  3.017423807781400e-08  2.058734662151016e-02 -1.631308123717886e-09  3.450756495406224e-01  3.450753378100495e-01  2.373458582004174e-02  3.722626634545813e-03  9.071189696176302e-02  3.980153928780110e-02 
 1.452085178516429e-02  3.731787388967177e-03 -2.744839286197173e-08  2.743879090534469e-08  2.029395849717413e-02  2.973533990853991e-10  3.474817299138892e-01  3.474815084087247e-01  2.375024588226022e-02  3.731787468590402e-03  9.101918915647249e-02  3.994906349724406e-02 
 1.472085178516429e-02  3.750000275421013e-03 -2.521930269217671e-08  2.520855897905786e-08  2.036363444603529e-02  3.562019453062106e-10  3.494989194043252e-01  3.494987531205235e-01  2.384316255319741e-02  3.750000883588228e-03  9.130702340751570e-02  4.008571177592296e-02 
 1.492085178516429e-02  3.765386600869119e-03 -2.341654530336368e-08  2.340474351057847e-08  2.043383588713756e-02  2.528493487993703e-10  3.511299982259489e-01  3.511299070464065e-01  2.392208321083228e-02  3.765386932842134e-03  9.154304717714896e-02  4.019749890367351e-02 
 1.512085178516429e-02  3.776357449387703e-03 -2.205150687202086e-08  2.203818491144137e-08  2.048174946469469e-02  1.696542949814868e-10  3.522605027596027e-01  3.522605019922183e-01  2.397706741928014e-02  3.776357685083062e-03  9.170977844000085e-02  4.027614109620375e-02 
