 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 6.640000000000000e-08  1.882354677836505e-08  1.033866287736954e+00 -4.906427272191978e-05 -7.176836774981730e-11  1.235991016049173e-10  1.232103497326260e-10  1.140037082604260e+00  2.821233558209707e-01  1.292226970714089e+00  1.135750614733793e+00  2.837062903364354e-01  1.289340528351781e+00 
 7.140000000000000e-08  1.882354663183513e-08  1.033866287737076e+00 -4.906427272127824e-05 -7.176842006262506e-11  1.235991599318579e-10  1.232106595518671e-10  1.140037082603355e+00  2.821233558211292e-01  1.292226970713156e+00  1.135750614732795e+00  2.837062903365691e-01  1.289340528351055e+00 
 7.640000000000001e-08  1.882354675380787e-08  1.033866287736126e+00 -4.906427272134015e-05 -7.176834048223854e-11  1.235988861698945e-10  1.232100971846706e-10  1.140037082602370e+00  2.821233558202759e-01  1.292226970711938e+00  1.135750614731853e+00  2.837062903357078e-01  1.289340528349667e+00 
 8.140000000000001e-08  1.882354655881411e-08  1.033866287734981e+00 -4.906427272174697e-05 -7.176838553073293e-11  1.235988069341586e-10  1.232101955963465e-10  1.140037082601459e+00  2.821233558191619e-01  1.292226970710971e+00  1.135750614731101e+00  2.837062903346170e-01  1.289340528348744e+00 
 8.640000000000002e-08  1.882354668631629e-08  1.033866287734262e+00 -4.906427272165825e-05 -7.176832175254013e-11  1.235989745455581e-10  1.232102203229323e-10  1.140037082600298e+00  2.821233558184632e-01  1.292226970710215e+00  1.135750614730178e+00  2.837062903339275e-01  1.289340528347558e+00 
 9.140000000000002e-08  1.882354671401765e-08  1.033866287733670e+00 -4.906427272148951e-05 -7.176841727085741e-11  1.235988314305198e-10  1.232101256771649e-10  1.140037082598333e+00  2.821233558178804e-01  1.292226970708288e+00  1.135750614728203e+00  2.837062903333489e-01  1.289340528345793e+00 
 9.640000000000003e-08  1.882354669959776e-08  1.033866287733181e+00 -4.906427272159737e-05 -7.176822515007362e-11  1.235991501827585e-10  1.232103115500748e-10  1.140037082597605e+00  2.821233558173980e-01  1.292226970707219e+00  1.135750614727339e+00  2.837062903328648e-01  1.289340528344643e+00 
 1.014000000000000e-07  1.882354649983351e-08  1.033866287732548e+00 -4.906427272133891e-05 -7.176829058193943e-11  1.235990020807236e-10  1.232103723196066e-10  1.140037082597453e+00  2.821233558168227e-01  1.292226970706881e+00  1.135750614727020e+00  2.837062903322856e-01  1.289340528344644e+00 
 1.064000000000000e-07  1.882354683089464e-08  1.033866287732534e+00 -4.906427272162940e-05 -7.176825827260881e-11  1.235993665471171e-10  1.232104623337979e-10  1.140037082597344e+00  2.821233558167866e-01  1.292226970706950e+00  1.135750614726952e+00  2.837062903322544e-01  1.289340528344654e+00 
 1.114000000000000e-07  1.882354658006447e-08  1.033866287732479e+00 -4.906427272136798e-05 -7.176835739563361e-11  1.235991048081221e-10  1.232105938441333e-10  1.140037082597396e+00  2.821233558167329e-01  1.292226970706884e+00  1.135750614726966e+00  2.837062903322079e-01  1.289340528344438e+00 
 1.164000000000000e-07  1.882354677077563e-08  1.033866287731863e+00 -4.906427272158607e-05 -7.176829399717628e-11  1.235990280499646e-10  1.232104077289719e-10  1.140037082597169e+00  2.821233558161444e-01  1.292226970706464e+00  1.135750614726690e+00  2.837062903316093e-01  1.289340528343875e+00 
 1.214000000000000e-07  1.882354662278204e-08  1.033866287731772e+00 -4.906427272152755e-05 -7.176826369361968e-11  1.235992838202323e-10  1.232105261526483e-10  1.140037082597670e+00  2.821233558160356e-01  1.292226970706811e+00  1.135750614727169e+00  2.837062903314908e-01  1.289340528344286e+00 
 1.264000000000000e-07  1.882354659139438e-08  1.033866287732472e+00 -4.906427272167192e-05 -7.176836693666567e-11  1.235992491710919e-10  1.232105384329319e-10  1.140037082596814e+00  2.821233558166946e-01  1.292226970706082e+00  1.135750614726404e+00  2.837062903321657e-01  1.289340528343805e+00 
 1.314000000000001e-07  1.882354669395991e-08  1.033866287733422e+00 -4.906427272114991e-05 -7.176841930368354e-11  1.235997740792675e-10  1.232108946238388e-10  1.140037082598229e+00  2.821233558176052e-01  1.292226970707679e+00  1.135750614727796e+00  2.837062903330721e-01  1.289340528345091e+00 
 1.364000000000001e-07  1.882354689415784e-08  1.033866287733914e+00 -4.906427272108793e-05 -7.176822840283896e-11  1.235994205733124e-10  1.232107425966713e-10  1.140037082599075e+00  2.821233558180612e-01  1.292226970708557e+00  1.135750614728593e+00  2.837062903335315e-01  1.289340528346023e+00 
 1.414000000000001e-07  1.882354638675122e-08  1.033866287733748e+00 -4.906427272164373e-05 -7.176837403813696e-11  1.235987768801715e-10  1.232102313309725e-10  1.140037082597225e+00  2.821233558179352e-01  1.292226970707034e+00  1.135750614726823e+00  2.837062903333915e-01  1.289340528344481e+00 
 1.464000000000001e-07  1.882354649164779e-08  1.033866287733803e+00 -4.906427272160270e-05 -7.176839759269386e-11  1.235990358530298e-10  1.232106229075278e-10  1.140037082596610e+00  2.821233558179852e-01  1.292226970706161e+00  1.135750614726183e+00  2.837062903334495e-01  1.289340528344072e+00 
 1.514000000000001e-07  1.882354656515669e-08  1.033866287733836e+00 -4.906427272165259e-05 -7.176837273730611e-11  1.235995653159928e-10  1.232107488731855e-10  1.140037082598776e+00  2.821233558180722e-01  1.292226970708135e+00  1.135750614728323e+00  2.837062903335379e-01  1.289340528345637e+00 
 1.564000000000001e-07  1.882354663676825e-08  1.033866287733640e+00 -4.906427272133256e-05 -7.176836807513089e-11  1.235992390407962e-10  1.232107202502481e-10  1.140037082600377e+00  2.821233558179486e-01  1.292226970709623e+00  1.135750614729920e+00  2.837062903334040e-01  1.289340528347131e+00 
 1.614000000000001e-07  1.882354675402471e-08  1.033866287733278e+00 -4.906427272134866e-05 -7.176832844759443e-11  1.235989408428868e-10  1.232101557468345e-10  1.140037082599495e+00  2.821233558176102e-01  1.292226970709064e+00  1.135750614729047e+00  2.837062903330646e-01  1.289340528346662e+00 
 1.664000000000001e-07  1.882354668501524e-08  1.033866287733377e+00 -4.906427272127231e-05 -7.176825084571805e-11  1.235992032696460e-10  1.232104421693315e-10  1.140037082598993e+00  2.821233558176761e-01  1.292226970708399e+00  1.135750614728497e+00  2.837062903331108e-01  1.289340528346167e+00 
 1.714000000000001e-07  1.882354641906045e-08  1.033866287732624e+00 -4.906427272133127e-05 -7.176837401119073e-11  1.235985437386363e-10  1.232098208537241e-10  1.140037082596293e+00  2.821233558168840e-01  1.292226970705897e+00  1.135750614725805e+00  2.837062903323359e-01  1.289340528343453e+00 
 1.764000000000001e-07  1.882354675304893e-08  1.033866287732313e+00 -4.906427272108014e-05 -7.176833698558066e-11  1.235993850193291e-10  1.232107496287389e-10  1.140037082597481e+00  2.821233558165493e-01  1.292226970706647e+00  1.135750614727065e+00  2.837062903320186e-01  1.289340528344419e+00 
 1.814000000000001e-07  1.882354661145213e-08  1.033866287733096e+00 -4.906427272131588e-05 -7.176834682476831e-11  1.235995962745379e-10  1.232111223943864e-10  1.140037082598835e+00  2.821233558173069e-01  1.292226970708040e+00  1.135750614728431e+00  2.837062903327909e-01  1.289340528345874e+00 
 1.864000000000001e-07  1.882354669260466e-08  1.033866287733346e+00 -4.906427272101364e-05 -7.176832861027769e-11  1.235991996714364e-10  1.232105992007696e-10  1.140037082598602e+00  2.821233558176376e-01  1.292226970707807e+00  1.135750614728194e+00  2.837062903331029e-01  1.289340528345779e+00 
 1.914000000000001e-07  1.882354650438716e-08  1.033866287733130e+00 -4.906427272144950e-05 -7.176836791250057e-11  1.235991512299617e-10  1.232103714742677e-10  1.140037082599053e+00  2.821233558175130e-01  1.292226970708114e+00  1.135750614728628e+00  2.837062903329544e-01  1.289340528345950e+00 
 1.964000000000001e-07  1.882354685859601e-08  1.033866287732872e+00 -4.906427272132692e-05 -7.176832776980925e-11  1.235989336958159e-10  1.232102352984748e-10  1.140037082597010e+00  2.821233558172330e-01  1.292226970706612e+00  1.135750614726607e+00  2.837062903326749e-01  1.289340528344146e+00 
 2.014000000000001e-07  1.882354679164653e-08  1.033866287732849e+00 -4.906427272101954e-05 -7.176822078647752e-11  1.235991272638879e-10  1.232104056571293e-10  1.140037082596238e+00  2.821233558172014e-01  1.292226970705532e+00  1.135750614725761e+00  2.837062903326507e-01  1.289340528343147e+00 
 2.064000000000001e-07  1.882354652135492e-08  1.033866287732224e+00 -4.906427272109291e-05 -7.176836224770303e-11  1.235990254561086e-10  1.232103117787737e-10  1.140037082595401e+00  2.821233558166093e-01  1.292226970704518e+00  1.135750614724863e+00  2.837062903320546e-01  1.289340528342156e+00 
 2.114000000000001e-07  1.882354663655141e-08  1.033866287732615e+00 -4.906427272114610e-05 -7.176835140557543e-11  1.235995494048859e-10  1.232107250918884e-10  1.140037082597055e+00  2.821233558169733e-01  1.292226970706147e+00  1.135750614726613e+00  2.837062903324400e-01  1.289340528343391e+00 
 2.164000000000001e-07  1.882354671786657e-08  1.033866287733168e+00 -4.906427272137732e-05 -7.176836387379453e-11  1.235995926532342e-10  1.232107118459872e-10  1.140037082597867e+00  2.821233558175091e-01  1.292226970707054e+00  1.135750614727431e+00  2.837062903329644e-01  1.289340528344549e+00 
 2.214000000000001e-07  1.882354653290168e-08  1.033866287732575e+00 -4.906427272097721e-05 -7.176838710293196e-11  1.235990567880426e-10  1.232102589950686e-10  1.140037082598338e+00  2.821233558169158e-01  1.292226970707344e+00  1.135750614727868e+00  2.837062903323804e-01  1.289340528345019e+00 
 2.264000000000001e-07  1.882354666181332e-08  1.033866287733315e+00 -4.906427272132087e-05 -7.176838422974326e-11  1.235995633323306e-10  1.232107742282697e-10  1.140037082599372e+00  2.821233558176177e-01  1.292226970708521e+00  1.135750614728906e+00  2.837062903330920e-01  1.289340528346203e+00 
 2.314000000000002e-07  1.882354673223225e-08  1.033866287733282e+00 -4.906427272129461e-05 -7.176835200193956e-11  1.235989528055960e-10  1.232102043987129e-10  1.140037082598240e+00  2.821233558176042e-01  1.292226970707416e+00  1.135750614727788e+00  2.837062903330589e-01  1.289340528344963e+00 
 2.364000000000002e-07  1.882354659031018e-08  1.033866287733483e+00 -4.906427272127194e-05 -7.176833546764468e-11  1.235991650493800e-10  1.232105695546165e-10  1.140037082597505e+00  2.821233558177591e-01  1.292226970706882e+00  1.135750614727023e+00  2.837062903332207e-01  1.289340528344383e+00 
 2.414000000000001e-07  1.882354662738990e-08  1.033866287732616e+00 -4.906427272120584e-05 -7.176840485679547e-11  1.235990538493358e-10  1.232103456922788e-10  1.140037082597175e+00  2.821233558168836e-01  1.292226970706500e+00  1.135750614726671e+00  2.837062903323335e-01  1.289340528343977e+00 
 2.464000000000001e-07  1.882354683940563e-08  1.033866287731572e+00 -4.906427272136998e-05 -7.176823994948622e-11  1.235990477840675e-10  1.232102717479966e-10  1.140037082597579e+00  2.821233558158494e-01  1.292226970706773e+00  1.135750614727158e+00  2.837062903313195e-01  1.289340528344429e+00 
 2.514000000000001e-07  1.882354633026429e-08  1.033866287731637e+00 -4.906427272150002e-05 -7.176839087058745e-11  1.235990425287310e-10  1.232103316755776e-10  1.140037082595941e+00  2.821233558159200e-01  1.292226970705464e+00  1.135750614725556e+00  2.837062903313980e-01  1.289340528343127e+00 
 2.564000000000002e-07  1.882354665590441e-08  1.033866287732351e+00 -4.906427272125586e-05 -7.176839425856042e-11  1.235994426492708e-10  1.232106981172772e-10  1.140037082595316e+00  2.821233558166577e-01  1.292226970704636e+00  1.135750614724884e+00  2.837062903321219e-01  1.289340528342380e+00 
 2.614000000000002e-07  1.882354663340722e-08  1.033866287733035e+00 -4.906427272092454e-05 -7.176825098124332e-11  1.235998217431809e-10  1.232110454143381e-10  1.140037082597595e+00  2.821233558173067e-01  1.292226970706867e+00  1.135750614727203e+00  2.837062903327758e-01  1.289340528344458e+00 
 2.664000000000002e-07  1.882354657854659e-08  1.033866287732246e+00 -4.906427272109150e-05 -7.176834690608347e-11  1.235991810815986e-10  1.232104688661160e-10  1.140037082599376e+00  2.821233558165634e-01  1.292226970708499e+00  1.135750614728943e+00  2.837062903320388e-01  1.289340528346037e+00 
 2.714000000000002e-07  1.882354668756312e-08  1.033866287731640e+00 -4.906427272142170e-05 -7.176836154281280e-11  1.235989243627131e-10  1.232101318350944e-10  1.140037082597946e+00  2.821233558159703e-01  1.292226970707170e+00  1.135750614727451e+00  2.837062903314450e-01  1.289340528344657e+00 
 2.764000000000002e-07  1.882354662429992e-08  1.033866287731641e+00 -4.906427272147178e-05 -7.176826827432091e-11  1.235988849463381e-10  1.232102033060404e-10  1.140037082595502e+00  2.821233558159875e-01  1.292226970704923e+00  1.135750614725057e+00  2.837062903314497e-01  1.289340528342444e+00 
 2.814000000000002e-07  1.882354665563336e-08  1.033866287732350e+00 -4.906427272111259e-05 -7.176829033762337e-11  1.235996269725517e-10  1.232108834379217e-10  1.140037082596743e+00  2.821233558167118e-01  1.292226970705634e+00  1.135750614726251e+00  2.837062903321677e-01  1.289340528343506e+00 
 2.864000000000002e-07  1.882354644855075e-08  1.033866287732277e+00 -4.906427272126152e-05 -7.176837479718436e-11  1.235990716450931e-10  1.232105705642797e-10  1.140037082597008e+00  2.821233558166259e-01  1.292226970705791e+00  1.135750614726527e+00  2.837062903320919e-01  1.289340528343880e+00 
 2.914000000000002e-07  1.882354676535462e-08  1.033866287732504e+00 -4.906427272165382e-05 -7.176837140905257e-11  1.235993567346503e-10  1.232104676023428e-10  1.140037082597479e+00  2.821233558168585e-01  1.292226970706657e+00  1.135750614727080e+00  2.837062903323284e-01  1.289340528344195e+00 
 2.964000000000002e-07  1.882354661286159e-08  1.033866287733185e+00 -4.906427272135279e-05 -7.176842675741466e-11  1.235996956039285e-10  1.232108564023241e-10  1.140037082598653e+00  2.821233558175395e-01  1.292226970707860e+00  1.135750614728183e+00  2.837062903329948e-01  1.289340528345232e+00 
 3.014000000000002e-07  1.882354672854596e-08  1.033866287733651e+00 -4.906427272115476e-05 -7.176835029426820e-11  1.235992287453576e-10  1.232105868747462e-10  1.140037082599432e+00  2.821233558180147e-01  1.292226970708402e+00  1.135750614728988e+00  2.837062903334642e-01  1.289340528346046e+00 
 3.064000000000002e-07  1.882354688022584e-08  1.033866287733398e+00 -4.906427272134125e-05 -7.176822387608313e-11  1.235988306849041e-10  1.232102138261896e-10  1.140037082597364e+00  2.821233558177440e-01  1.292226970706839e+00  1.135750614726903e+00  2.837062903331938e-01  1.289340528344310e+00 
 3.114000000000002e-07  1.882354668983994e-08  1.033866287732456e+00 -4.906427272131540e-05 -7.176828857605953e-11  1.235988702537699e-10  1.232101135341005e-10  1.140037082596103e+00  2.821233558167985e-01  1.292226970705292e+00  1.135750614725574e+00  2.837062903322529e-01  1.289340528342742e+00 
 3.164000000000002e-07  1.882354649078042e-08  1.033866287732368e+00 -4.906427272123495e-05 -7.176833725657826e-11  1.235991661861619e-10  1.232106029073858e-10  1.140037082595855e+00  2.821233558167072e-01  1.292226970704914e+00  1.135750614725374e+00  2.837062903321638e-01  1.289340528342627e+00 
 3.214000000000002e-07  1.882354685556024e-08  1.033866287732398e+00 -4.906427272121416e-05 -7.176829689736415e-11  1.235991813613754e-10  1.232105047362672e-10  1.140037082595613e+00  2.821233558167461e-01  1.292226970704700e+00  1.135750614725170e+00  2.837062903322138e-01  1.289340528342425e+00 
 3.264000000000002e-07  1.882354640512845e-08  1.033866287732590e+00 -4.906427272111947e-05 -7.176837899841484e-11  1.235991080186413e-10  1.232104683375674e-10  1.140037082594914e+00  2.821233558169715e-01  1.292226970703938e+00  1.135750614724445e+00  2.837062903324303e-01  1.289340528341821e+00 
 3.314000000000002e-07  1.882354672144444e-08  1.033866287732176e+00 -4.906427272106200e-05 -7.176840469405927e-11  1.235988854374191e-10  1.232102242345305e-10  1.140037082593571e+00  2.821233558166117e-01  1.292226970702744e+00  1.135750614723098e+00  2.837062903320565e-01  1.289340528340462e+00 
 3.364000000000002e-07  1.882354687513009e-08  1.033866287732108e+00 -4.906427272127913e-05 -7.176827350559640e-11  1.235997199557134e-10  1.232109008512250e-10  1.140037082596887e+00  2.821233558165518e-01  1.292226970705419e+00  1.135750614726254e+00  2.837062903320022e-01  1.289340528343131e+00 
 3.414000000000002e-07  1.882354649582196e-08  1.033866287733027e+00 -4.906427272103813e-05 -7.176827033414622e-11  1.235996626523695e-10  1.232108585927513e-10  1.140037082597191e+00  2.821233558174080e-01  1.292226970706215e+00  1.135750614726762e+00  2.837062903328404e-01  1.289340528343820e+00 
 3.464000000000002e-07  1.882354672816649e-08  1.033866287733087e+00 -4.906427272123603e-05 -7.176834476483712e-11  1.235988985445037e-10  1.232104284490919e-10  1.140037082596350e+00  2.821233558174154e-01  1.292226970705562e+00  1.135750614726042e+00  2.837062903328750e-01  1.289340528343407e+00 
 3.514000000000002e-07  1.882354669287571e-08  1.033866287733022e+00 -4.906427272109028e-05 -7.176821506699342e-11  1.235991517575127e-10  1.232103446436521e-10  1.140037082595915e+00  2.821233558173413e-01  1.292226970705294e+00  1.135750614725529e+00  2.837062903328016e-01  1.289340528343004e+00 
 3.564000000000003e-07  1.882354641987360e-08  1.033866287732791e+00 -4.906427272160159e-05 -7.176835769400097e-11  1.235994118611489e-10  1.232106639479681e-10  1.140037082597556e+00  2.821233558170804e-01  1.292226970706542e+00  1.135750614727005e+00  2.837062903325362e-01  1.289340528344050e+00 
 3.614000000000003e-07  1.882354683029833e-08  1.033866287732337e+00 -4.906427272135986e-05 -7.176826786774510e-11  1.235993788973769e-10  1.232107086933306e-10  1.140037082599416e+00  2.821233558166412e-01  1.292226970708330e+00  1.135750614728961e+00  2.837062903321191e-01  1.289340528345975e+00 
 3.664000000000003e-07  1.882354668322631e-08  1.033866287732472e+00 -4.906427272135468e-05 -7.176825800155827e-11  1.235992286377112e-10  1.232104791999179e-10  1.140037082598649e+00  2.821233558167610e-01  1.292226970708104e+00  1.135750614728153e+00  2.837062903322214e-01  1.289340528345490e+00 
 3.714000000000003e-07  1.882354665221813e-08  1.033866287732971e+00 -4.906427272140267e-05 -7.176835812747008e-11  1.235991140285138e-10  1.232104129212839e-10  1.140037082596811e+00  2.821233558172166e-01  1.292226970706586e+00  1.135750614726394e+00  2.837062903326948e-01  1.289340528344016e+00 
 3.764000000000003e-07  1.882354675516312e-08  1.033866287732988e+00 -4.906427272117948e-05 -7.176840629341629e-11  1.235991399315568e-10  1.232105073146355e-10  1.140037082595951e+00  2.821233558172981e-01  1.292226970705505e+00  1.135750614725557e+00  2.837062903327631e-01  1.289340528342931e+00 
 3.814000000000003e-07  1.882354673136489e-08  1.033866287732209e+00 -4.906427272097785e-05 -7.176823653435525e-11  1.235988282432485e-10  1.232100186308351e-10  1.140037082594502e+00  2.821233558165204e-01  1.292226970703925e+00  1.135750614724038e+00  2.837062903319693e-01  1.289340528341499e+00 
 3.864000000000003e-07  1.882354644676182e-08  1.033866287731661e+00 -4.906427272111205e-05 -7.176835910330498e-11  1.235993135250689e-10  1.232102999660522e-10  1.140037082594658e+00  2.821233558159509e-01  1.292226970704021e+00  1.135750614724172e+00  2.837062903314130e-01  1.289340528341330e+00 
 3.914000000000003e-07  1.882354655257995e-08  1.033866287732549e+00 -4.906427272100406e-05 -7.176834807160081e-11  1.235999210507265e-10  1.232112345466308e-10  1.140037082597517e+00  2.821233558168192e-01  1.292226970706498e+00  1.135750614727162e+00  2.837062903322985e-01  1.289340528343885e+00 
 3.964000000000003e-07  1.882354663004619e-08  1.033866287732814e+00 -4.906427272117934e-05 -7.176839141263559e-11  1.235993431685913e-10  1.232106777173357e-10  1.140037082598363e+00  2.821233558170821e-01  1.292226970707533e+00  1.135750614727983e+00  2.837062903325638e-01  1.289340528345006e+00 
 4.014000000000003e-07  1.882354670127828e-08  1.033866287732215e+00 -4.906427272138646e-05 -7.176842336938875e-11  1.235991275280054e-10  1.232104860439441e-10  1.140037082599645e+00  2.821233558164683e-01  1.292226970708854e+00  1.135750614729204e+00  2.837062903319404e-01  1.289340528346349e+00 
 4.064000000000003e-07  1.882354681842632e-08  1.033866287732240e+00 -4.906427272126976e-05 -7.176834514425494e-11  1.235990281063208e-10  1.232106001070949e-10  1.140037082599821e+00  2.821233558165168e-01  1.292226970708983e+00  1.135750614729418e+00  2.837062903319909e-01  1.289340528346782e+00 
 4.114000000000003e-07  1.882354674920001e-08  1.033866287732506e+00 -4.906427272128761e-05 -7.176824282272786e-11  1.235993394404957e-10  1.232105383516168e-10  1.140037082600116e+00  2.821233558168262e-01  1.292226970709493e+00  1.135750614729649e+00  2.837062903322835e-01  1.289340528347061e+00 
 4.164000000000003e-07  1.882354648302838e-08  1.033866287732922e+00 -4.906427272148086e-05 -7.176836197644073e-11  1.235992634987456e-10  1.232105453735199e-10  1.140037082599280e+00  2.821233558172461e-01  1.292226970708669e+00  1.135750614728863e+00  2.837062903327003e-01  1.289340528346268e+00 
 4.214000000000003e-07  1.882354681658318e-08  1.033866287733206e+00 -4.906427272095865e-05 -7.176837897157448e-11  1.235993585234846e-10  1.232107567726147e-10  1.140037082599863e+00  2.821233558174942e-01  1.292226970709114e+00  1.135750614729472e+00  2.837062903329499e-01  1.289340528346802e+00 
 4.264000000000003e-07  1.882354667558268e-08  1.033866287732372e+00 -4.906427272131639e-05 -7.176834346384746e-11  1.235988063323950e-10  1.232099193755143e-10  1.140037082598286e+00  2.821233558166494e-01  1.292226970707681e+00  1.135750614727866e+00  2.837062903321187e-01  1.289340528345426e+00 
