 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999010856e-01  9.999997670373365e-01  1.750916506453430e-07  2.755622119376966e-12  2.588137580357785e-09 -2.506146157016512e-09  1.558287137186550e-08  9.146888466682189e-09  2.242650433379698e-08  0.000000000000000e+00 -5.287209845430243e-08 
 3.010000000000000e-01  3.009999998972325e-01  9.999997606394893e-01  1.800650024803925e-07  2.862964205985197e-12  2.659215532059226e-09 -2.577331427947258e-09  1.557595519917435e-08  9.075810516048891e-09  2.249768960473125e-08  0.000000000000000e+00 -5.286637356909719e-08 
 3.020000000000000e-01  3.019999998932824e-01  9.999997540598470e-01  1.851796495535497e-07  2.973006389683785e-12  2.732313166322998e-09 -2.650539105524374e-09  1.556903857873175e-08  9.002712881677768e-09  2.257089728223644e-08  0.000000000000000e+00 -5.286065112548273e-08 
 3.030000000000000e-01  3.029999998892331e-01  9.999997472932406e-01  1.904396065458030e-07  3.085815457326557e-12  2.807487909427018e-09 -2.725826653237935e-09  1.556212687082831e-08  8.927538139033689e-09  2.264618483002196e-08  0.000000000000000e+00 -5.285493616251980e-08 
 3.040000000000000e-01  3.039999998850816e-01  9.999997403343578e-01  1.958490022121049e-07  3.201469471469931e-12  2.884798778823556e-09 -2.803253167357355e-09  1.555521726250508e-08  8.850227268999436e-09  2.272361134406944e-08  0.000000000000000e+00 -5.284922600074756e-08 
 3.050000000000000e-01  3.049999998808252e-01  9.999997331777365e-01  2.014120826224126e-07  3.320047362032064e-12  2.964306456871508e-09 -2.882879423321475e-09  1.554830966978022e-08  8.770719591302937e-09  2.280323760010542e-08  0.000000000000000e+00 -5.284352073835830e-08 
 3.060000000000000e-01  3.059999998764614e-01  9.999997258177556e-01  2.071332144949930e-07  3.441617650590256e-12  3.046073392745460e-09 -2.964767923449299e-09  1.554140400560726e-08  8.688952655543938e-09  2.288512610016128e-08  0.000000000000000e+00 -5.283782038818204e-08 
 3.070000000000000e-01  3.069999998719869e-01  9.999997182486371e-01  2.130168886243971e-07  3.566271410126998e-12  3.130163777282185e-09 -3.048982946005747e-09  1.553450017971261e-08  8.604862270370054e-09  2.296934112278974e-08  0.000000000000000e+00 -5.283212474309973e-08 
 3.080000000000000e-01  3.079999998673989e-01  9.999997104644393e-01  2.190677234068225e-07  3.694086703198707e-12  3.216643622777910e-09 -3.135590595661376e-09  1.552759808285016e-08  8.518382425728457e-09  2.305594877237346e-08  0.000000000000000e+00 -5.282643417676388e-08 
 3.090000000000000e-01  3.089999998626945e-01  9.999997024590515e-01  2.252904684656398e-07  3.825145929170493e-12  3.305580814162651e-09 -3.224658855385752e-09  1.552069764161184e-08  8.429445233571034e-09  2.314501703216958e-08  0.000000000000000e+00 -5.282074845429985e-08 
 3.100000000000000e-01  3.099999998578700e-01  9.999996942261860e-01  2.316900083798953e-07  3.959547099918748e-12  3.397045207012076e-09 -3.316257639814778e-09  1.551379874037774e-08  8.337980839697736e-09  2.323661581652683e-08  0.000000000000000e+00 -5.281506768568219e-08 
