 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999989697e-01  9.999999998844734e-01  9.152716765925577e-11  2.870186727177426e-14  1.283462051910504e-12 -1.310059381166448e-12  6.178360234321779e-10 -5.673857628398952e-11  1.252948686447945e-09  0.000000000000000e+00 -2.181295365246298e-09 
 3.010000000000000e-01  3.009999999989451e-01  9.999999998800511e-01  9.500797652385861e-11  2.938968512999907e-14  1.332592890196747e-12 -1.359881378544284e-12  6.163771705077508e-10 -5.678770748424489e-11  1.252998508445323e-09  0.000000000000000e+00 -2.179942933191067e-09 
 3.020000000000000e-01  3.019999999989197e-01  9.999999998754575e-01  9.862196744518100e-11  3.009311549950766e-14  1.383624985412831e-12 -1.411609655852666e-12  6.149191680519122e-10 -5.683874095219873e-11  1.253050236722628e-09  0.000000000000000e+00 -2.178590965857377e-09 
 3.030000000000000e-01  3.029999999988940e-01  9.999999998706883e-01  1.023742522560472e-10  3.080955629508608e-14  1.436609511900908e-12 -1.465317380487874e-12  6.134639175724505e-10 -5.689172461130884e-11  1.253103944447271e-09  0.000000000000000e+00 -2.177242322622567e-09 
 3.040000000000000e-01  3.039999999988677e-01  9.999999998657351e-01  1.062701393077976e-10  3.154334432542427e-14  1.491639277367130e-12 -1.521080532682328e-12  6.120104561789560e-10 -5.694675350944025e-11  1.253159707599461e-09  0.000000000000000e+00 -2.175895018409917e-09 
 3.050000000000000e-01  3.049999999988408e-01  9.999999998605901e-01  1.103151410313686e-10  3.229361222878424e-14  1.548797548538339e-12 -1.578978013728903e-12  6.105587859005442e-10 -5.700391264794721e-11  1.253217605080509e-09  0.000000000000000e+00 -2.174550295465815e-09 
 3.060000000000000e-01  3.059999999988133e-01  9.999999998552483e-01  1.145149817893993e-10  3.305775791995202e-14  1.608142438650979e-12 -1.639091758370788e-12  6.091089039328859e-10 -5.706325753808685e-11  1.253277718825148e-09  0.000000000000000e+00 -2.173206973993933e-09 
 3.070000000000000e-01  3.069999999987854e-01  9.999999998497001e-01  1.188756060305858e-10  3.383838348414159e-14  1.669781500560557e-12 -1.701506851517513e-12  6.076608096259038e-10 -5.712489746733226e-11  1.253340133918293e-09  0.000000000000000e+00 -2.171865637414385e-09 
 3.080000000000000e-01  3.079999999987568e-01  9.999999998439383e-01  1.234031867578976e-10  3.463288683613897e-14  1.733793664185227e-12 -1.766311649453412e-12  6.062145088689775e-10 -5.718890876362228e-11  1.253404938716233e-09  0.000000000000000e+00 -2.170526264357483e-09 
 3.090000000000000e-01  3.089999999987277e-01  9.999999998379561e-01  1.281041343227536e-10  3.544387006115812e-14  1.800253522634452e-12 -1.833597905711649e-12  6.047699861253791e-10 -5.725536948940743e-11  1.253472224972489e-09  0.000000000000000e+00 -2.169188882578786e-09 
 3.100000000000000e-01  3.099999999986978e-01  9.999999998317413e-01  1.329851055577100e-10  3.627566996788900e-14  1.869298119062831e-12 -1.903460901793461e-12  6.033272427060265e-10 -5.732441321850126e-11  1.253542087968569e-09  0.000000000000000e+00 -2.167852875069756e-09 
 3.110000000000000e-01  3.109999999986675e-01  9.999999998252896e-01  1.380530132606849e-10  3.712308238590367e-14  1.940974291004211e-12 -1.975999582919103e-12  6.018862806196968e-10 -5.739608852305519e-11  1.253614626649698e-09  0.000000000000000e+00 -2.166519275172581e-09 
 3.120000000000000e-01  3.119999999986363e-01  9.999999998185873e-01  1.433150360442484e-10  3.799131148563006e-14  2.015433826762735e-12 -2.051316699004055e-12  6.004470900778449e-10 -5.747054979356449e-11  1.253689943765781e-09  0.000000000000000e+00 -2.165187416753432e-09 
 3.130000000000000e-01  3.129999999986046e-01  9.999999998116283e-01  1.487786285640499e-10  3.887341837316427e-14  2.092746115277439e-12 -2.129518951061978e-12  5.990096808136416e-10 -5.754786121469188e-11  1.253768146017837e-09  0.000000000000000e+00 -2.163857376693159e-09 
 3.140000000000000e-01  3.139999999985721e-01  9.999999998043997e-01  1.544515321409650e-10  3.977807666588618e-14  2.173054271235085e-12 -2.210717143243101e-12  5.975740439239089e-10 -5.762817023803870e-11  1.253849344210022e-09  0.000000000000000e+00 -2.162529189133230e-09 
 3.150000000000000e-01  3.149999999985391e-01  9.999999997968951e-01  1.603417857921232e-10  4.069921483162986e-14  2.256426816212969e-12 -2.295026340725075e-12  5.961401777983404e-10 -5.771154278299115e-11  1.253933653407502e-09  0.000000000000000e+00 -2.161203103873808e-09 
 3.160000000000000e-01  3.159999999985054e-01  9.999999997891008e-01  1.664577376865638e-10  4.163856759387130e-14  2.343019875323922e-12 -2.382566033681632e-12  5.947080766672850e-10 -5.779813497476795e-11  1.254021193100457e-09  0.000000000000000e+00 -2.159878420639629e-09 
 3.170000000000000e-01  3.169999999984708e-01  9.999999997810043e-01  1.728080570418583e-10  4.259873703782446e-14  2.432969624360803e-12 -2.473460307563002e-12  5.932777429092781e-10 -5.788808385641783e-11  1.254112087374342e-09  0.000000000000000e+00 -2.158556145017306e-09 
 3.180000000000000e-01  3.179999999984356e-01  9.999999997725982e-01  1.794017464786958e-10  4.358059052522734e-14  2.526357595326975e-12 -2.567838019931264e-12  5.918491757426956e-10 -5.798147269477351e-11  1.254206465086709e-09  0.000000000000000e+00 -2.157235361072827e-09 
 3.190000000000000e-01  3.189999999983996e-01  9.999999997638680e-01  1.862481548510286e-10  4.458499541781791e-14  2.623347719590911e-12 -2.665832984102583e-12  5.904223648060388e-10 -5.807846281901238e-11  1.254304460050878e-09  0.000000000000000e+00 -2.155916367731649e-09 
 3.200000000000000e-01  3.199999999983628e-01  9.999999997548007e-01  1.933569905701328e-10  4.560934963038221e-14  2.724083111839371e-12 -2.767584159858995e-12  5.889973129093047e-10 -5.817919821128883e-11  1.254406211226638e-09  0.000000000000000e+00 -2.154599615468874e-09 
 3.210000000000000e-01  3.209999999983254e-01  9.999999997453847e-01  2.007383354415597e-10  4.665105107770628e-14  2.828691274247832e-12 -2.873235851501392e-12  5.875740248418813e-10 -5.828380724103419e-11  1.254511862918279e-09  0.000000000000000e+00 -2.153284549172972e-09 
 3.220000000000000e-01  3.219999999982872e-01  9.999999997356069e-01  2.084026590347388e-10  4.771617129195604e-14  2.937318790950002e-12 -2.982937913526516e-12  5.861524868836833e-10 -5.839243389040285e-11  1.254621564980302e-09  0.000000000000000e+00 -2.151970968169039e-09 
 3.230000000000000e-01  3.229999999982480e-01  9.999999997254518e-01  2.163608336057518e-10  4.880991444355942e-14  3.050139134293471e-12 -3.096845964221687e-12  5.847327032782256e-10 -5.850525336636001e-11  1.254735473031001e-09  0.000000000000000e+00 -2.150660044577143e-09 
 3.240000000000000e-01  3.239999999982079e-01  9.999999997149061e-01  2.246241495945714e-10  4.992534163861251e-14  3.167298888411947e-12 -3.215121607482031e-12  5.833146623839105e-10 -5.862241312050700e-11  1.254853748674259e-09  0.000000000000000e+00 -2.149350251840607e-09 
 3.250000000000000e-01  3.249999999981671e-01  9.999999997039528e-01  2.332043317188529e-10  5.105898343016335e-14  3.288985403440824e-12 -3.337932663166380e-12  5.818983816647684e-10 -5.874410050287335e-11  1.254976559729942e-09  0.000000000000000e+00 -2.148042777063310e-09 
 3.260000000000000e-01  3.259999999981255e-01  9.999999996925792e-01  2.421135556872923e-10  5.222038079732982e-14  3.415342661428596e-12 -3.465453406321233e-12  5.804838381095145e-10 -5.887045776088997e-11  1.255104080473100e-09  0.000000000000000e+00 -2.146736863352812e-09 
 3.270000000000000e-01  3.269999999980828e-01  9.999999996807679e-01  2.513644655563588e-10  5.341040110184991e-14  3.546562349319345e-12 -3.597864815613544e-12  5.790710372048671e-10 -5.900167744875681e-11  1.255236491882391e-09  0.000000000000000e+00 -2.145433051942823e-09 
 3.280000000000000e-01  3.279999999980394e-01  9.999999996685014e-01  2.609701917552361e-10  5.462123808808172e-14  3.682839623504103e-12 -3.735354831327834e-12  5.776599824895976e-10 -5.913795385560907e-11  1.255373981898103e-09  0.000000000000000e+00 -2.144130822969317e-09 
 3.290000000000000e-01  3.289999999979949e-01  9.999999996557623e-01  2.709443698046028e-10  5.585809592645319e-14  3.824367038288687e-12 -3.878118623294427e-12  5.762506640839452e-10 -5.927948127037017e-11  1.255516745690073e-09  0.000000000000000e+00 -2.142830779563062e-09 
 3.300000000000000e-01  3.299999999979497e-01  9.999999996425328e-01  2.813011597560887e-10  5.712010725522632e-14  3.971340617425868e-12 -4.026358869132984e-12  5.748430837752332e-10 -5.942645571689877e-11  1.255664985935910e-09  0.000000000000000e+00 -2.141532172323500e-09 
 3.310000000000000e-01  3.309999999979031e-01  9.999999996287930e-01  2.920552663800090e-10  5.841681305351898e-14  4.123985007605765e-12 -4.180286043206376e-12  5.734372315653300e-10 -5.957910097441740e-11  1.255818913109982e-09  0.000000000000000e+00 -2.140235883043175e-09 
 3.320000000000000e-01  3.319999999978556e-01  9.999999996145255e-01  3.032219601303491e-10  5.973780498047532e-14  4.282493630495929e-12 -4.340118716699648e-12  5.720331127299363e-10 -5.973760959733778e-11  1.255978745783479e-09  0.000000000000000e+00 -2.138940960540621e-09 
