 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.150000000000000e-01  3.149999999999910e-01  9.999999999999371e-01  5.955408176226628e-14  2.524022657546254e-16  6.999609225566403e-16 -8.524177628861744e-16  1.115993335075312e-10 -5.243616567036941e-12  2.546994463031304e-10  0.000000000000000e+00 -3.898052980501072e-10 
 3.160000000000000e-01  3.159999999999907e-01  9.999999999999346e-01  6.176404711500786e-14  2.576064361825559e-16  7.259817746962923e-16 -8.840497462246106e-16  1.112801198126116e-10 -5.243643855592431e-12  2.546994779351139e-10  0.000000000000000e+00 -3.894958441986747e-10 
 3.170000000000000e-01  3.169999999999903e-01  9.999999999999325e-01  6.406999029254000e-14  2.671474153004283e-16  7.494005416219791e-16 -9.170554927086419e-16  1.109615124816830e-10 -5.243666874017744e-12  2.546995109408605e-10  0.000000000000000e+00 -3.891872230145106e-10 
 3.180000000000000e-01  3.179999999999901e-01  9.999999999999296e-01  6.647637915738834e-14  2.758210326803123e-16  7.814929259275498e-16 -9.514989523693350e-16  1.106435313180731e-10 -5.243699366743662e-12  2.546995453843197e-10  0.000000000000000e+00 -3.888788169360575e-10 
 3.190000000000000e-01  3.189999999999898e-01  9.999999999999278e-01  6.898789749435691e-14  2.844946500601964e-16  8.014422459012830e-16 -9.874471658065330e-16  1.103261510146374e-10 -5.243718915722023e-12  2.546995813325335e-10  0.000000000000000e+00 -3.885711394414644e-10 
 3.200000000000000e-01  3.199999999999893e-01  9.999999999999256e-01  7.160945566229584e-14  2.975050761300224e-16  8.265957363029465e-16 -1.024970416651220e-15  1.100093855025468e-10 -5.243742734830562e-12  2.546996188557843e-10  0.000000000000000e+00 -3.882642252252007e-10 
 3.210000000000000e-01  3.209999999999887e-01  9.999999999999223e-01  7.434620177703451e-14  3.122502256758253e-16  8.630249292984594e-16 -1.064142391630626e-15  1.096932189529250e-10 -5.243781365767158e-12  2.546996580277591e-10  0.000000000000000e+00 -3.879577481592529e-10 
 3.220000000000000e-01  3.219999999999887e-01  9.999999999999197e-01  7.720353345211786e-14  3.139849491518021e-16  8.916478666520765e-16 -1.105040348617373e-15  1.093776863160954e-10 -5.243808654322649e-12  2.546996989257164e-10  0.000000000000000e+00 -3.876521523328309e-10 
 3.230000000000000e-01  3.229999999999881e-01  9.999999999999168e-01  8.018711012529629e-14  3.313321839115702e-16  9.237402509576472e-16 -1.147745293062702e-15  1.090627412649116e-10 -5.243842081088818e-12  2.546997416306606e-10  0.000000000000000e+00 -3.873469589622554e-10 
 3.240000000000000e-01  3.239999999999877e-01  9.999999999999144e-01  8.330286600020284e-14  3.417405247674310e-16  9.514958265732759e-16 -1.192342163235083e-15  1.087484110662097e-10 -5.243867634920832e-12  2.546997862275307e-10  0.000000000000000e+00 -3.870425913200544e-10 
 3.250000000000000e-01  3.249999999999874e-01  9.999999999999110e-01  8.655702363400683e-14  3.512815038853034e-16  9.887923813067771e-16 -1.238920024704922e-15  1.084346881719395e-10 -5.243906265857429e-12  2.546998328053923e-10  0.000000000000000e+00 -3.867386053170181e-10 
 3.260000000000000e-01  3.259999999999869e-01  9.999999999999070e-01  8.995610820350222e-14  3.651592916931179e-16  1.033027829944185e-15 -1.287572274539893e-15  1.081215701629918e-10 -5.243950901647679e-12  2.546998814576422e-10  0.000000000000000e+00 -3.864351605477063e-10 
 3.270000000000000e-01  3.269999999999867e-01  9.999999999999037e-01  9.350696248366062e-14  3.712308238590367e-16  1.069457022939698e-15 -1.338396855698077e-15  1.078090629507918e-10 -5.243986063137324e-12  2.546999322822232e-10  0.000000000000000e+00 -3.861328745736765e-10 
 3.280000000000000e-01  3.279999999999861e-01  9.999999999999001e-01  9.721676257437603e-14  3.859759734048396e-16  1.110223024625153e-15 -1.391496482130169e-15  1.074971511767946e-10 -5.244027229480622e-12  2.546999853818499e-10  0.000000000000000e+00 -3.858306649274796e-10 
