 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999999949e-01  9.999999999999580e-01  3.543852743041265e-14  1.405126015541214e-16  4.657732532997722e-16 -5.072436578369484e-16  2.452855381242526e-10  2.112258142262480e-11  4.686555335248987e-10  0.000000000000000e+00 -7.636690342653271e-10 
 3.010000000000000e-01  3.009999999999948e-01  9.999999999999570e-01  3.660167422097788e-14  1.457167719820518e-16  4.770489558936215e-16 -5.238921721920140e-16  2.447212502454584e-10  2.112257152836643e-11  4.686555501734136e-10  0.000000000000000e+00 -7.631144848034207e-10 
 3.020000000000000e-01  3.019999999999944e-01  9.999999999999567e-01  3.786137158178953e-14  1.552577510999242e-16  4.813857645835634e-16 -5.419226475925610e-16  2.441583577851927e-10  2.112256754902116e-11  4.686555682038888e-10  0.000000000000000e+00 -7.625608998477670e-10 
 3.030000000000000e-01  3.029999999999942e-01  9.999999999999558e-01  3.914848997972580e-14  1.613292832658431e-16  4.909267437014358e-16 -5.603456095940280e-16  2.435964003718385e-10  2.112255714068260e-11  4.686555866268490e-10  0.000000000000000e+00 -7.620087096097880e-10 
 3.040000000000000e-01  3.039999999999939e-01  9.999999999999539e-01  4.048913011870098e-14  1.682681771697503e-16  5.117434254131575e-16 -5.795346464204625e-16  2.430353723829645e-10  2.112253631981448e-11  4.686556058158857e-10  0.000000000000000e+00 -7.614573173446079e-10 
 3.050000000000000e-01  3.049999999999937e-01  9.999999999999525e-01  4.188572178893195e-14  1.769417945496343e-16  5.273559366969487e-16 -5.995245364830119e-16  2.424752667434076e-10  2.112252122138563e-11  4.686556258057762e-10  0.000000000000000e+00 -7.609070355578852e-10 
 3.060000000000000e-01  3.059999999999934e-01  9.999999999999517e-01  4.334081052303674e-14  1.804112415015879e-16  5.360295540768327e-16 -6.203517148530482e-16  2.419160886464445e-10  2.112251203786992e-11  4.686556466329545e-10  0.000000000000000e+00 -7.603573016883481e-10 
 3.070000000000000e-01  3.069999999999933e-01  9.999999999999506e-01  4.485706326149425e-14  1.873501354054952e-16  5.490399801466587e-16 -6.420543543538202e-16  2.413578387232418e-10  2.112249989480789e-11  4.686556683355942e-10  0.000000000000000e+00 -7.598086780418357e-10 
 3.080000000000000e-01  3.079999999999929e-01  9.999999999999488e-01  4.643727429948562e-14  1.968911145233676e-16  5.681219383824035e-16 -6.646724506796066e-16  2.408005047647589e-10  2.112247907393977e-11  4.686556909536900e-10  0.000000000000000e+00 -7.592610744127272e-10 
 3.090000000000000e-01  3.089999999999927e-01  9.999999999999472e-01  4.808437152918642e-14  2.020952849512980e-16  5.872038966181483e-16 -6.882479117437570e-16  2.402441001816844e-10  2.112246224078745e-11  4.686557145291518e-10  0.000000000000000e+00 -7.587144561065530e-10 
 3.100000000000000e-01  3.099999999999923e-01  9.999999999999452e-01  4.980142299230199e-14  2.125036258071589e-16  6.088879400678583e-16 -7.128246514673601e-16  2.396886051685233e-10  2.112243917948393e-11  4.686557391058909e-10  0.000000000000000e+00 -7.581686357731777e-10 
 3.110000000000000e-01  3.109999999999922e-01  9.999999999999435e-01  5.159164375837775e-14  2.185751579730777e-16  6.279698983036032e-16 -7.384486882308242e-16  2.391340458130519e-10  2.112242009752800e-11  4.686557647299280e-10  0.000000000000000e+00 -7.576236064737075e-10 
 3.120000000000000e-01  3.119999999999920e-01  9.999999999999423e-01  5.345840314519064e-14  2.237793284010081e-16  6.418476861114175e-16 -7.651682482217909e-16  2.385803971575203e-10  2.112240621555378e-11  4.686557914494876e-10  0.000000000000000e+00 -7.570796804583680e-10 
 3.130000000000000e-01  3.129999999999913e-01  9.999999999999406e-01  5.540523229834974e-14  2.402592014227878e-16  6.600622826091739e-16 -7.930338739245277e-16  2.380276586790988e-10  2.112238938240145e-11  4.686558193151138e-10  0.000000000000000e+00 -7.565369201772044e-10 
 3.140000000000000e-01  3.139999999999911e-01  9.999999999999383e-01  5.743583214810947e-14  2.480654570646834e-16  6.852157730108375e-16 -8.220985380084918e-16  2.374758487396806e-10  2.112236285165099e-11  4.686558483797776e-10  0.000000000000000e+00 -7.559946248019323e-10 
 3.150000000000000e-01  3.149999999999910e-01  9.999999999999371e-01  5.955408176226628e-14  2.524022657546254e-16  6.999609225566403e-16 -8.524177628861744e-16  2.369249549362722e-10  2.112234897386548e-11  4.686558786990026e-10  0.000000000000000e+00 -7.554533980163215e-10 
 3.160000000000000e-01  3.159999999999907e-01  9.999999999999346e-01  6.176404711500786e-14  2.576064361825559e-16  7.259817746962923e-16 -8.840497462246106e-16  2.363749723576118e-10  2.112232121410345e-11  4.686559103309857e-10  0.000000000000000e+00 -7.549130802258120e-10 
 3.170000000000000e-01  3.169999999999903e-01  9.999999999999325e-01  6.406999029254000e-14  2.671474153004283e-16  7.494005416219791e-16 -9.170554927086419e-16  2.358259043893613e-10  2.112229917678070e-11  4.686559433367325e-10  0.000000000000000e+00 -7.543740947029321e-10 
 3.180000000000000e-01  3.179999999999901e-01  9.999999999999296e-01  6.647637915738834e-14  2.758210326803123e-16  7.814929259275498e-16 -9.514989523693350e-16  2.352777464554760e-10  2.112226570713634e-11  4.686559777801920e-10  0.000000000000000e+00 -7.538354075524901e-10 
 3.190000000000000e-01  3.189999999999898e-01  9.999999999999278e-01  6.898789749435691e-14  2.844946500601964e-16  8.014422459012830e-16 -9.874471658065330e-16  2.347305056149454e-10  2.112224662518040e-11  4.686560137284055e-10  0.000000000000000e+00 -7.532979277695874e-10 
 3.200000000000000e-01  3.199999999999893e-01  9.999999999999256e-01  7.160945566229584e-14  2.975050761300224e-16  8.265957363029465e-16 -1.024970416651220e-15  2.341841626224446e-10  2.112222233486532e-11  4.686560512516561e-10  0.000000000000000e+00 -7.527615096374519e-10 
 3.210000000000000e-01  3.209999999999887e-01  9.999999999999223e-01  7.434620177703451e-14  3.122502256758253e-16  8.630249292984594e-16 -1.064142391630626e-15  2.336387278866701e-10  2.112218468503129e-11  4.686560904236315e-10  0.000000000000000e+00 -7.522260074393118e-10 
 3.220000000000000e-01  3.219999999999887e-01  9.999999999999197e-01  7.720353345211786e-14  3.139849491518021e-16  8.916478666520765e-16 -1.105040348617373e-15  2.330942176300734e-10  2.112215641955735e-11  4.686561313215880e-10  0.000000000000000e+00 -7.516912615806072e-10 
 3.230000000000000e-01  3.229999999999881e-01  9.999999999999168e-01  8.018711012529629e-14  3.313321839115702e-16  9.237402509576472e-16 -1.147745293062702e-15  2.325505994606387e-10  2.112212345981361e-11  4.686561740265328e-10  0.000000000000000e+00 -7.511572234890807e-10 
 3.240000000000000e-01  3.239999999999877e-01  9.999999999999144e-01  8.330286600020284e-14  3.417405247674310e-16  9.514958265732759e-16 -1.192342163235083e-15  2.320078920964430e-10  2.112209743477505e-11  4.686562186234027e-10  0.000000000000000e+00 -7.506244413373509e-10 
 3.250000000000000e-01  3.249999999999874e-01  9.999999999999110e-01  8.655702363400683e-14  3.512815038853034e-16  9.887923813067771e-16 -1.238920024704922e-15  2.314660846889706e-10  2.112205978494102e-11  4.686562652012647e-10  0.000000000000000e+00 -7.500925751196165e-10 
 3.260000000000000e-01  3.259999999999869e-01  9.999999999999070e-01  8.995610820350222e-14  3.651592916931179e-16  1.033027829944185e-15 -1.287572274539893e-15  2.309251852880678e-10  2.112201417223232e-11  4.686563138535142e-10  0.000000000000000e+00 -7.495613264634394e-10 
 3.270000000000000e-01  3.269999999999867e-01  9.999999999999037e-01  9.350696248366062e-14  3.712308238590367e-16  1.069457022939698e-15 -1.338396855698077e-15  2.303851933003588e-10  2.112197947776510e-11  4.686563646780954e-10  0.000000000000000e+00 -7.490311186413480e-10 
 3.280000000000000e-01  3.279999999999861e-01  9.999999999999001e-01  9.721676257437603e-14  3.859759734048396e-16  1.110223024625153e-15 -1.391496482130169e-15  2.298460951478264e-10  2.112193784021526e-11  4.686564177777215e-10  0.000000000000000e+00 -7.485019585922360e-10 
 3.290000000000000e-01  3.289999999999857e-01  9.999999999998962e-01  1.010930344129939e-13  3.963843142607004e-16  1.152723749786584e-15 -1.446978875128910e-15  2.293078979921275e-10  2.112189498621080e-11  4.686564732601149e-10  0.000000000000000e+00 -7.479739226439365e-10 
 3.300000000000000e-01  3.299999999999854e-01  9.999999999998920e-01  1.051436711120190e-13  4.085273785925381e-16  1.199561283637958e-15 -1.504957011489589e-15  2.287706010630992e-10  2.112184763877863e-11  4.686565312382509e-10  0.000000000000000e+00 -7.474464348682553e-10 
 3.310000000000000e-01  3.309999999999847e-01  9.999999999998878e-01  1.093769511634571e-13  4.267419750902945e-16  1.246398817489331e-15 -1.565549384074939e-15  2.282341947400259e-10  2.112180080124707e-11  4.686565918306241e-10  0.000000000000000e+00 -7.469197797598427e-10 
 3.320000000000000e-01  3.319999999999844e-01  9.999999999998839e-01  1.138015575532933e-13  4.336808689942018e-16  1.290634266126739e-15 -1.628880275407154e-15  2.276987020494421e-10  2.112175742897376e-11  4.686566551615149e-10  0.000000000000000e+00 -7.463942279355607e-10 
 3.330000000000000e-01  3.329999999999841e-01  9.999999999998789e-01  1.184265978317659e-13  4.440892098500626e-16  1.346145417357996e-15 -1.695080044940533e-15  2.271640966529628e-10  2.112170243190497e-11  4.686567213612847e-10  0.000000000000000e+00 -7.458696753120010e-10 
 3.340000000000000e-01  3.339999999999834e-01  9.999999999998735e-01  1.232616251875006e-13  4.631711680858075e-16  1.405126015541207e-15 -1.764285430702693e-15  2.266303807596560e-10  2.112164294140846e-11  4.686567905666703e-10  0.000000000000000e+00 -7.453457541277865e-10 
 3.350000000000000e-01  3.349999999999828e-01  9.999999999998680e-01  1.283166605758534e-13  4.787836793695988e-16  1.466708698938383e-15 -1.836639866025048e-15  2.260975544195471e-10  2.112158222608910e-11  4.686568629211060e-10  0.000000000000000e+00 -7.448227627553551e-10 
 3.360000000000000e-01  3.359999999999825e-01  9.999999999998628e-01  1.336022159544405e-13  4.874572967494828e-16  1.523954573645617e-15 -1.912293812120827e-15  2.255656333666990e-10  2.112152324130451e-11  4.686569385750515e-10  0.000000000000000e+00 -7.443008746670544e-10 
 3.370000000000000e-01  3.369999999999820e-01  9.999999999998571e-01  1.391293186814445e-13  5.004677228193088e-16  1.587271980518770e-15 -1.991405107306308e-15  2.250346000039106e-10  2.112146130534181e-11  4.686570176863472e-10  0.000000000000000e+00 -7.437799441461125e-10 
 3.380000000000000e-01  3.379999999999814e-01  9.999999999998510e-01  1.449095371351361e-13  5.195496810550537e-16  1.655793557819853e-15 -2.074139333701703e-15  2.245044507530816e-10  2.112139314122792e-11  4.686571004205732e-10  0.000000000000000e+00 -7.432595617977889e-10 
 3.390000000000000e-01  3.389999999999810e-01  9.999999999998451e-01  1.509550076159602e-13  5.308253836489030e-16  1.720845688168983e-15 -2.160670202289850e-15  2.239751985189189e-10  2.112132722173813e-11  4.686571869514420e-10  0.000000000000000e+00 -7.427401647723998e-10 
 3.400000000000000e-01  3.399999999999802e-01  9.999999999998374e-01  1.572784625955592e-13  5.516420653606247e-16  1.806714500229834e-15 -2.251179957254061e-15  2.234468222481055e-10  2.112124048137792e-11  4.686572774611968e-10  0.000000000000000e+00 -7.422220098090194e-10 
 3.410000000000000e-01  3.409999999999798e-01  9.999999999998304e-01  1.638932603805381e-13  5.637851296924623e-16  1.884777056648789e-15 -2.345859800565636e-15  2.229193412829869e-10  2.112116466762742e-11  4.686573721410404e-10  0.000000000000000e+00 -7.417045626128172e-10 
 3.420000000000000e-01  3.419999999999793e-01  9.999999999998233e-01  1.708134162619120e-13  5.785302792382652e-16  1.963706974805733e-15 -2.444910337836479e-15  2.223927497941676e-10  2.112108436044920e-11  4.686574711915773e-10  0.000000000000000e+00 -7.411879133894140e-10 
 3.430000000000000e-01  3.429999999999786e-01  9.999999999998155e-01  1.780536352250450e-13  5.967448757360216e-16  2.049575786866583e-15 -2.548542046507547e-15  2.218670357571933e-10  2.112099762427770e-11  4.686575748232865e-10  0.000000000000000e+00 -7.406720551999158e-10 
 3.440000000000000e-01  3.439999999999777e-01  9.999999999998073e-01  1.856293462983920e-13  6.201636426617085e-16  2.140648769355364e-15 -2.656975767494005e-15  2.213421993565121e-10  2.112090741447053e-11  4.686576832570070e-10  0.000000000000000e+00 -7.401573280501240e-10 
 3.450000000000000e-01  3.449999999999774e-01  9.999999999997981e-01  1.935567386234936e-13  6.314393452555578e-16  2.242997454437994e-15 -2.770443221467336e-15  2.208182631107088e-10  2.112080557986789e-11  4.686577967244612e-10  0.000000000000000e+00 -7.396436833677812e-10 
 3.460000000000000e-01  3.459999999999765e-01  9.999999999997901e-01  2.018527993326732e-13  6.548581121812447e-16  2.332335713450798e-15 -2.889187551011639e-15  2.202951922114195e-10  2.112071486434881e-11  4.686579154687904e-10  0.000000000000000e+00 -7.391305313469055e-10 
 3.470000000000000e-01  3.469999999999757e-01  9.999999999997806e-01  2.105353533254068e-13  6.756747938929664e-16  2.437286483747393e-15 -3.013463889956284e-15  2.197730054874775e-10  2.112061078094255e-11  4.686580397451298e-10  0.000000000000000e+00 -7.386183646489642e-10 
 3.480000000000000e-01  3.479999999999752e-01  9.999999999997708e-01  2.196231050387232e-13  6.912873051767576e-16  2.545706700995942e-15 -3.143539961249828e-15  2.192516993683561e-10  2.112050148917716e-11  4.686581698212006e-10  0.000000000000000e+00 -7.381071624572756e-10 
 3.490000000000000e-01  3.489999999999746e-01  9.999999999997595e-01  2.291356823119259e-13  7.103692634125025e-16  2.671474153004258e-15 -3.279696704810653e-15  2.187312763414521e-10  2.112037710316932e-11  4.686583059779447e-10  0.000000000000000e+00 -7.375970010996725e-10 
 3.500000000000000e-01  3.499999999999737e-01  9.999999999997486e-01  2.390936824509821e-13  7.337880303381894e-16  2.792904796322632e-15 -3.422228936862175e-15  2.182117167208218e-10  2.112025516262768e-11  4.686584485101764e-10  0.000000000000000e+00 -7.370873324035366e-10 
 3.510000000000000e-01  3.509999999999731e-01  9.999999999997368e-01  2.495187206031349e-13  7.494005416219807e-16  2.923876418758878e-15 -3.571446042335062e-15  2.176930490665516e-10  2.112012332364580e-11  4.686585977272823e-10  0.000000000000000e+00 -7.365786629081229e-10 
 3.520000000000000e-01  3.519999999999722e-01  9.999999999997250e-01  2.604334805578932e-13  7.762887554996212e-16  3.054848041195125e-15 -3.727672701999043e-15  2.171752409814321e-10  2.111999321519869e-11  4.686587539539415e-10  0.000000000000000e+00 -7.360710134301130e-10 
 3.530000000000000e-01  3.529999999999716e-01  9.999999999997119e-01  2.718617680965552e-13  7.919012667834124e-16  3.200564813177173e-15 -3.891249656072724e-15  2.166583230717298e-10  2.111984801250915e-11  4.686589175308961e-10  0.000000000000000e+00 -7.355645574418547e-10 
 3.540000000000000e-01  3.539999999999708e-01  9.999999999996995e-01  2.838285670182356e-13  8.144526719711109e-16  3.339342691255314e-15 -4.062534506143082e-15  2.161422671574146e-10  2.111970872473275e-11  4.686590888157456e-10  0.000000000000000e+00 -7.350583443148829e-10 
 3.550000000000000e-01  3.549999999999700e-01  9.999999999996847e-01  2.963600979772429e-13  8.344019919448442e-16  3.502406697997131e-15 -4.241902557324819e-15  2.156270845697158e-10  2.111954566072830e-11  4.686592681837973e-10  0.000000000000000e+00 -7.345533663110261e-10 
 3.560000000000000e-01  3.559999999999691e-01  9.999999999996703e-01  3.094838802730265e-13  8.621575675604731e-16  3.663735981262969e-15 -4.429747702680841e-15  2.151127691306795e-10  2.111938432725863e-11  4.686594560289420e-10  0.000000000000000e+00 -7.340492973022706e-10 
 3.570000000000000e-01  3.569999999999683e-01  9.999999999996535e-01  3.232287967413697e-13  8.829742492721948e-16  3.849351393192483e-15 -4.626483352031850e-15  2.145993266826684e-10  2.111919922592913e-11  4.686596527645921e-10  0.000000000000000e+00 -7.335460332052080e-10 
 3.580000000000000e-01  3.579999999999673e-01  9.999999999996373e-01  3.376251619026876e-13  9.115971866258121e-16  4.029762634694066e-15 -4.832543407386079e-15  2.140867484107915e-10  2.111901830478931e-11  4.686598588246468e-10  0.000000000000000e+00 -7.330434838142176e-10 
 3.590000000000000e-01  3.589999999999664e-01  9.999999999996211e-01  3.527047935315035e-13  9.358833152894874e-16  4.210173876195648e-15 -5.048383287337469e-15  2.135750404628651e-10  2.111883789355011e-11  4.686600746645273e-10  0.000000000000000e+00 -7.325421695463420e-10 
 3.600000000000000e-01  3.599999999999657e-01  9.999999999996020e-01  3.685010878189616e-13  9.566999970012091e-16  4.421810140264813e-15 -5.274481002892182e-15  2.130641999855197e-10  2.111862625309962e-11  4.686603007622424e-10  0.000000000000000e+00 -7.320413618177214e-10 
 3.610000000000000e-01  3.609999999999647e-01  9.999999999995830e-01  3.850490983093983e-13  9.835882108788496e-16  4.632579042595988e-15 -5.511338287314494e-15  2.125542267010100e-10  2.111841513091799e-11  4.686605376195271e-10  0.000000000000000e+00 -7.315418030900035e-10 
 3.620000000000000e-01  3.619999999999636e-01  9.999999999995637e-01  4.023856188007572e-13  1.014813233446432e-15  4.847684753617105e-15 -5.759481782708589e-15  2.120451064221106e-10  2.111820125003212e-11  4.686607857630220e-10  0.000000000000000e+00 -7.310428341682674e-10 
 3.630000000000000e-01  3.629999999999627e-01  9.999999999995424e-01  4.205492704083219e-13  1.039099362110107e-15  5.083607146349942e-15 -6.019464286191231e-15  2.115368529578523e-10  2.111796359291821e-11  4.686610457455262e-10  0.000000000000000e+00 -7.305448228138901e-10 
 3.640000000000000e-01  3.639999999999616e-01  9.999999999995216e-01  4.395805930012488e-13  1.071191746415678e-15  5.314325368654848e-15 -6.291866058653900e-15  2.110294644647863e-10  2.111773287050950e-11  4.686613181472982e-10  0.000000000000000e+00 -7.300476371878873e-10 
 3.650000000000000e-01  3.649999999999606e-01  9.999999999994974e-01  4.595221412320474e-13  1.098079960293319e-15  5.583207507431244e-15 -6.577296199265252e-15  2.105229362848464e-10  2.111746450245316e-11  4.686616035774391e-10  0.000000000000000e+00 -7.295516034182726e-10 
 3.660000000000000e-01  3.659999999999596e-01  9.999999999994735e-01  4.804185853900492e-13  1.125835535908948e-15  5.848620199255684e-15 -6.876394089021083e-15  2.100172695813965e-10  2.111719857986301e-11  4.686619026753284e-10  0.000000000000000e+00 -7.290559512878226e-10 
 3.670000000000000e-01  3.669999999999585e-01  9.999999999994473e-01  5.023168173217518e-13  1.158795281952507e-15  6.140053743219775e-15 -7.189830906818034e-15  2.095124552007322e-10  2.111690888104482e-11  4.686622161121468e-10  0.000000000000000e+00 -7.285612706025192e-10 
 3.680000000000000e-01  3.679999999999574e-01  9.999999999994214e-01  5.252660616729898e-13  1.189152942782101e-15  6.428885201969900e-15 -7.518311221700586e-15  2.090085006825081e-10  2.111661917803792e-11  4.686625445924613e-10  0.000000000000000e+00 -7.280677209569221e-10 
 3.690000000000001e-01  3.689999999999562e-01  9.999999999993932e-01  5.493179927208455e-13  1.222112688825661e-15  6.742002789383700e-15 -7.862574665115742e-15  2.085054007099633e-10  2.111630744189468e-11  4.686628888559052e-10  0.000000000000000e+00 -7.275751705120471e-10 
 3.700000000000001e-01  3.699999999999549e-01  9.999999999993635e-01  5.745268570766243e-13  1.256807158345197e-15  7.070732888081289e-15 -8.223397687202365e-15  2.080031529124228e-10  2.111597733453592e-11  4.686632496789267e-10  0.000000000000000e+00 -7.270830849730637e-10 
 3.710000000000001e-01  3.709999999999538e-01  9.999999999993333e-01  6.009496025555063e-13  1.288032180912779e-15  7.406401880682784e-15 -8.601595401346124e-15  2.075017663976172e-10  2.111564079818388e-11  4.686636278766412e-10  0.000000000000000e+00 -7.265919292458635e-10 
