 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999999949e-01  9.999999999999662e-01  2.916256307105596e-14  1.422473250300982e-16  3.747002708109900e-16 -4.174136522210144e-16 -9.405875524364400e-12 -1.918603259929012e-11  9.282927972451279e-15  0.000000000000000e+00 -1.699138234712033e-14 
 3.010000000000000e-01  3.009999999999947e-01  9.999999999999657e-01  3.001689943698014e-14  1.491862189340054e-16  3.807718029769088e-16 -4.296420582721816e-16 -9.415464256082339e-12 -1.918603953818403e-11  9.295156378502344e-15  0.000000000000000e+00 -1.707464907395951e-14 
 3.020000000000000e-01  3.019999999999943e-01  9.999999999999657e-01  3.093637450351723e-14  1.561251128379126e-16  3.807718029769088e-16 -4.428028166291977e-16 -9.425083717403041e-12 -1.918603953818403e-11  9.308317136859450e-15  0.000000000000000e+00 -1.704689349835159e-14 
 3.030000000000000e-01  3.029999999999942e-01  9.999999999999644e-01  3.187422451522724e-14  1.621966450038315e-16  3.963843142607000e-16 -4.562265818061323e-16 -9.434695553906000e-12 -1.918605341597183e-11  9.321740902036293e-15  0.000000000000000e+00 -1.699138234711262e-14 
 3.040000000000000e-01  3.039999999999939e-01  9.999999999999633e-01  3.284798074068218e-14  1.700029006457271e-16  4.085273785925376e-16 -4.701642847936830e-16 -9.444325976577453e-12 -1.918606555903617e-11  9.335678605023927e-15  0.000000000000000e+00 -1.713016022519848e-14 
 3.050000000000000e-01  3.049999999999936e-01  9.999999999999625e-01  3.385918452888516e-14  1.778091562876227e-16  4.172009959724216e-16 -4.846379874426955e-16 -9.453967135649363e-12 -1.918607423265355e-11  9.350152307672853e-15  0.000000000000000e+00 -1.713016022519077e-14 
 3.060000000000000e-01  3.059999999999934e-01  9.999999999999630e-01  3.490944816294690e-14  1.821459649775647e-16  4.111294638065028e-16 -4.996707669079450e-16 -9.463609393154945e-12 -1.918606902848312e-11  9.365185087138104e-15  0.000000000000000e+00 -1.710240464957514e-14 
 3.070000000000000e-01  3.069999999999932e-01  9.999999999999623e-01  3.600045826567018e-14  1.899522206194604e-16  4.198030811863868e-16 -5.152867643934247e-16 -9.473268366720382e-12 -1.918607770210050e-11  9.380801084623584e-15  0.000000000000000e+00 -1.696362677149699e-14 
 3.080000000000000e-01  3.079999999999929e-01  9.999999999999610e-01  3.713397937254012e-14  1.960237527853792e-16  4.328135072562128e-16 -5.315112362937629e-16 -9.482928448927935e-12 -1.918609157988831e-11  9.397025556523921e-15  0.000000000000000e+00 -1.707464907395951e-14 
 3.090000000000000e-01  3.089999999999927e-01  9.999999999999601e-01  3.831185768044262e-14  2.020952849512980e-16  4.423544863740852e-16 -5.483706078509038e-16 -9.492609077157514e-12 -1.918610025350568e-11  9.413884928081166e-15  0.000000000000000e+00 -1.699138234712033e-14 
 3.100000000000000e-01  3.099999999999923e-01  9.999999999999591e-01  3.953602498086628e-14  2.125036258071589e-16  4.536301889679344e-16 -5.658925294513592e-16 -9.502298528189987e-12 -1.918611239657002e-11  9.431406849681510e-15  0.000000000000000e+00 -1.706077128615169e-14 
 3.110000000000000e-01  3.109999999999921e-01  9.999999999999591e-01  4.080850278677416e-14  2.211772431870429e-16  4.536301889679344e-16 -5.841059356955232e-16 -9.511992921079559e-12 -1.918611239657002e-11  9.449620255925785e-15  0.000000000000000e+00 -1.707464907396722e-14 
 3.120000000000000e-01  3.119999999999917e-01  9.999999999999583e-01  4.213140666279286e-14  2.307182223049153e-16  4.640385298237952e-16 -6.030411073771357e-16 -9.521700863476470e-12 -1.918612107018740e-11  9.468555427607296e-15  0.000000000000000e+00 -1.701913792272825e-14 
 3.130000000000000e-01  3.129999999999915e-01  9.999999999999567e-01  4.350695076884892e-14  2.350550309948574e-16  4.813857645835632e-16 -6.227297365178926e-16 -9.531415323294351e-12 -1.918613841742216e-11  9.488244056748138e-15  0.000000000000000e+00 -1.699138234712033e-14 
 3.140000000000000e-01  3.139999999999912e-01  9.999999999999556e-01  4.493745262789282e-14  2.463307335887066e-16  4.935288289154008e-16 -6.432049946094939e-16 -9.541143060877933e-12 -1.918615056048649e-11  9.508719314839656e-15  0.000000000000000e+00 -1.701913792272825e-14 
 3.150000000000000e-01  3.149999999999910e-01  9.999999999999539e-01  4.642533812888535e-14  2.524022657546254e-16  5.117434254131572e-16 -6.645016042230840e-16 -9.550883944572836e-12 -1.918616964244472e-11  9.530015924453339e-15  0.000000000000000e+00 -1.701913792273596e-14 
 3.160000000000000e-01  3.159999999999906e-01  9.999999999999526e-01  4.797314677677064e-14  2.610758831345095e-16  5.264885749589600e-16 -6.866559141538971e-16 -9.560624237267322e-12 -1.918618525495601e-11  9.552170234384057e-15  0.000000000000000e+00 -1.701913792272825e-14 
 3.170000000000000e-01  3.169999999999902e-01  9.999999999999520e-01  4.958353720176835e-14  2.723515857283587e-16  5.334274688628672e-16 -7.097059782776238e-16 -9.570386495279380e-12 -1.918619045912644e-11  9.575220298507871e-15  0.000000000000000e+00 -1.707464907396722e-14 
