 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999998301093e-01  9.999998134986303e-01  1.391676672016064e-07  4.732924989425680e-12  2.071968085620175e-09 -1.991954002676686e-09  5.979484936965012e-09  2.137003163719196e-09  1.034963177532879e-08  0.000000000000000e+00 -2.259465964878108e-08 
 3.010000000000000e-01  3.009999998243624e-01  9.999998084209667e-01  1.431200111754398e-07  4.893024353747055e-12  2.128379235915335e-09 -2.048525241937509e-09  5.976399825116734e-09  2.080592012665991e-09  1.040620301473711e-08  0.000000000000000e+00 -2.259260570716496e-08 
 3.020000000000000e-01  3.019999998184679e-01  9.999998031990205e-01  1.471846324568598e-07  5.057235880068234e-12  2.186393319568887e-09 -2.106703544367198e-09  5.973311245036203e-09  2.022577929543408e-09  1.046438131709653e-08  0.000000000000000e+00 -2.259055266514335e-08 
 3.030000000000000e-01  3.029999998124219e-01  9.999997978286882e-01  1.513647210375893e-07  5.225672325415154e-12  2.246055921864171e-09 -2.166534569398787e-09  5.970221310548050e-09  1.962915327583767e-09  1.052421234219889e-08  0.000000000000000e+00 -2.258850230179285e-08 
 3.040000000000000e-01  3.039999998062200e-01  9.999997923057554e-01  1.556635575468737e-07  5.398448181537230e-12  2.307413865036870e-09 -2.228065273790898e-09  5.967128779865518e-09  1.901557384556271e-09  1.058574304659136e-08  0.000000000000000e+00 -2.258645419037001e-08 
 3.050000000000000e-01  3.049999997998583e-01  9.999997866258872e-01  1.600845158266347e-07  5.575676205460400e-12  2.370515308477908e-09 -2.291343948486791e-09  5.964033550514420e-09  1.838455940341394e-09  1.064902172128719e-08  0.000000000000000e+00 -2.258440835464696e-08 
 3.060000000000000e-01  3.059999997933321e-01  9.999997807846219e-01  1.646310655798887e-07  5.757485634083626e-12  2.435409820173544e-09 -2.356420256522068e-09  5.960935467609398e-09  1.773561428703894e-09  1.071409802932254e-08  0.000000000000000e+00 -2.258236450344757e-08 
 3.070000000000000e-01  3.069999997866376e-01  9.999997747773757e-01  1.693067750943890e-07  5.943988357071106e-12  2.502148324663660e-09 -2.423345272009106e-09  5.957834441375561e-09  1.706822926316346e-09  1.078102304480957e-08  0.000000000000000e+00 -2.258032251187174e-08 
 3.080000000000000e-01  3.079999997797697e-01  9.999997685994289e-01  1.741153140436386e-07  6.135317948130492e-12  2.570783254830060e-09 -2.492171520228878e-09  5.954730306791166e-09  1.638187994021147e-09  1.084984929302930e-08  0.000000000000000e+00 -2.257828285176426e-08 
 3.090000000000000e-01  3.089999997727240e-01  9.999997622459335e-01  1.790604563674874e-07  6.331600174713792e-12  2.641368472099177e-09 -2.562953018861937e-09  5.951622949000377e-09  1.567602777018580e-09  1.092063079166235e-08  0.000000000000000e+00 -2.257624491250247e-08 
