 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 8.140000000000001e-08  1.104566956146162e-08  1.082256897400536e+00 -5.340820747660974e-05 -5.148534791257742e-11  6.344743190577797e-11  6.366222393000553e-11  1.182571989049744e+00  3.045446194890419e-01  1.335194011175318e+00  1.185894363055535e+00  3.094000243490271e-01  1.340688668543830e+00 
 8.640000000000002e-08  1.104566958932591e-08  1.082256897400166e+00 -5.340820747657820e-05 -5.148532812583144e-11  6.344742878869672e-11  6.366223569359911e-11  1.182571989049179e+00  3.045446194886728e-01  1.335194011174849e+00  1.185894363054922e+00  3.094000243486584e-01  1.340688668543199e+00 
 9.140000000000002e-08  1.104566968294627e-08  1.082256897399765e+00 -5.340820747676234e-05 -5.148527085299737e-11  6.344748161644757e-11  6.366219883072524e-11  1.182571989047905e+00  3.045446194882788e-01  1.335194011173566e+00  1.185894363053654e+00  3.094000243482575e-01  1.340688668541936e+00 
 9.640000000000003e-08  1.104566944518104e-08  1.082256897399510e+00 -5.340820747654148e-05 -5.148533403465731e-11  6.344770580235179e-11  6.366242857316559e-11  1.182571989047810e+00  3.045446194879927e-01  1.335194011173386e+00  1.185894363053597e+00  3.094000243479870e-01  1.340688668542050e+00 
 1.014000000000000e-07  1.104566947212338e-08  1.082256897399768e+00 -5.340820747643832e-05 -5.148536740109832e-11  6.344792402514406e-11  6.366273984760931e-11  1.182571989048845e+00  3.045446194882493e-01  1.335194011174374e+00  1.185894363054648e+00  3.094000243482258e-01  1.340688668542908e+00 
 1.064000000000000e-07  1.104566956569035e-08  1.082256897399799e+00 -5.340820747665778e-05 -5.148526990415505e-11  6.344762302351592e-11  6.366236276209372e-11  1.182571989048591e+00  3.045446194883235e-01  1.335194011174186e+00  1.185894363054346e+00  3.094000243482989e-01  1.340688668542460e+00 
 1.114000000000000e-07  1.104566953999435e-08  1.082256897399533e+00 -5.340820747661212e-05 -5.148533243567065e-11  6.344737211202815e-11  6.366229066264925e-11  1.182571989046823e+00  3.045446194880549e-01  1.335194011172467e+00  1.185894363052577e+00  3.094000243480391e-01  1.340688668541156e+00 
 1.164000000000000e-07  1.104566956780427e-08  1.082256897398723e+00 -5.340820747661232e-05 -5.148536490731749e-11  6.344735007561900e-11  6.366219975229709e-11  1.182571989045655e+00  3.045446194872079e-01  1.335194011171350e+00  1.185894363051459e+00  3.094000243472042e-01  1.340688668540001e+00 
 1.214000000000000e-07  1.104566966158765e-08  1.082256897398673e+00 -5.340820747687851e-05 -5.148529329590967e-11  6.344782541695647e-11  6.366252777766437e-11  1.182571989046334e+00  3.045446194871730e-01  1.335194011171936e+00  1.185894363052030e+00  3.094000243471432e-01  1.340688668540218e+00 
 1.264000000000000e-07  1.104566942403921e-08  1.082256897398929e+00 -5.340820747656873e-05 -5.148533473951090e-11  6.344760708574398e-11  6.366260562338036e-11  1.182571989046011e+00  3.045446194874717e-01  1.335194011171709e+00  1.185894363051732e+00  3.094000243474411e-01  1.340688668540095e+00 
 1.314000000000001e-07  1.104566945098148e-08  1.082256897399987e+00 -5.340820747675395e-05 -5.148536834977857e-11  6.344810768899208e-11  6.366303859951794e-11  1.182571989047546e+00  3.045446194884983e-01  1.335194011173130e+00  1.185894363053295e+00  3.094000243484739e-01  1.340688668541502e+00 
 1.364000000000001e-07  1.104566975634743e-08  1.082256897400526e+00 -5.340820747682619e-05 -5.148526586553168e-11  6.344779318904689e-11  6.366270547840044e-11  1.182571989047515e+00  3.045446194889918e-01  1.335194011173263e+00  1.185894363053275e+00  3.094000243489757e-01  1.340688668541741e+00 
 1.414000000000001e-07  1.104566951971989e-08  1.082256897399461e+00 -5.340820747673143e-05 -5.148532647260838e-11  6.344724165540175e-11  6.366213751909239e-11  1.182571989047036e+00  3.045446194879603e-01  1.335194011172632e+00  1.185894363052757e+00  3.094000243479464e-01  1.340688668541294e+00 
 1.464000000000001e-07  1.104566954677105e-08  1.082256897399670e+00 -5.340820747675056e-05 -5.148532888478958e-11  6.344782064646691e-11  6.366269084167112e-11  1.182571989047510e+00  3.045446194881734e-01  1.335194011173011e+00  1.185894363053310e+00  3.094000243481522e-01  1.340688668541677e+00 
 1.514000000000001e-07  1.104566964044562e-08  1.082256897399871e+00 -5.340820747661333e-05 -5.148527215410954e-11  6.344786162930903e-11  6.366288751594520e-11  1.182571989049293e+00  3.045446194883549e-01  1.335194011174899e+00  1.185894363055054e+00  3.094000243483330e-01  1.340688668543315e+00 
 1.564000000000001e-07  1.104566940327655e-08  1.082256897400374e+00 -5.340820747660746e-05 -5.148533593215659e-11  6.344780430211916e-11  6.366264969619867e-11  1.182571989049727e+00  3.045446194888592e-01  1.335194011175452e+00  1.185894363055461e+00  3.094000243488393e-01  1.340688668543893e+00 
 1.614000000000001e-07  1.104566943005619e-08  1.082256897399835e+00 -5.340820747693503e-05 -5.148536994902302e-11  6.344746239896407e-11  6.366204227193153e-11  1.182571989048943e+00  3.045446194883500e-01  1.335194011174751e+00  1.185894363054717e+00  3.094000243483372e-01  1.340688668543160e+00 
 1.664000000000001e-07  1.104566973525996e-08  1.082256897399826e+00 -5.340820747677940e-05 -5.148524103741103e-11  6.344747614122660e-11  6.366224648141072e-11  1.182571989047160e+00  3.045446194883060e-01  1.335194011173116e+00  1.185894363052958e+00  3.094000243483006e-01  1.340688668541643e+00 
 1.714000000000001e-07  1.104566953760859e-08  1.082256897399195e+00 -5.340820747671148e-05 -5.148529806626015e-11  6.344761489199963e-11  6.366229017475827e-11  1.182571989047541e+00  3.045446194877059e-01  1.335194011173157e+00  1.185894363053277e+00  3.094000243476889e-01  1.340688668541465e+00 
 1.764000000000001e-07  1.104566974637254e-08  1.082256897399327e+00 -5.340820747678089e-05 -5.148533997085615e-11  6.344778524726598e-11  6.366273166188291e-11  1.182571989048270e+00  3.045446194878098e-01  1.335194011173777e+00  1.185894363054027e+00  3.094000243477915e-01  1.340688668542034e+00 
 1.814000000000001e-07  1.104566960103509e-08  1.082256897399536e+00 -5.340820747655778e-05 -5.148532031952273e-11  6.344734685011753e-11  6.366222935101640e-11  1.182571989046032e+00  3.045446194880476e-01  1.335194011171963e+00  1.185894363051764e+00  3.094000243480157e-01  1.340688668540354e+00 
 1.864000000000001e-07  1.104566937010024e-08  1.082256897399557e+00 -5.340820747676101e-05 -5.148537553272393e-11  6.344764703859404e-11  6.366258746299397e-11  1.182571989045815e+00  3.045446194880502e-01  1.335194011171517e+00  1.185894363051590e+00  3.094000243480413e-01  1.340688668540107e+00 
 1.914000000000001e-07  1.104566964120489e-08  1.082256897400393e+00 -5.340820747660510e-05 -5.148536609990337e-11  6.344779896242346e-11  6.366280701393390e-11  1.182571989046118e+00  3.045446194889002e-01  1.335194011171784e+00  1.185894363051893e+00  3.094000243488697e-01  1.340688668540351e+00 
 1.964000000000001e-07  1.104566948291146e-08  1.082256897400258e+00 -5.340820747670000e-05 -5.148531779878928e-11  6.344759385847748e-11  6.366252447084775e-11  1.182571989046968e+00  3.045446194887671e-01  1.335194011172302e+00  1.185894363052670e+00  3.094000243487450e-01  1.340688668540944e+00 
 2.014000000000001e-07  1.104566953625407e-08  1.082256897400112e+00 -5.340820747689809e-05 -5.148528622152995e-11  6.344766297636598e-11  6.366263874575673e-11  1.182571989048136e+00  3.045446194885944e-01  1.335194011173635e+00  1.185894363053929e+00  3.094000243485829e-01  1.340688668541889e+00 
 2.064000000000001e-07  1.104566951803955e-08  1.082256897400062e+00 -5.340820747687062e-05 -5.148532893885085e-11  6.344772328511182e-11  6.366250544309962e-11  1.182571989047854e+00  3.045446194885579e-01  1.335194011173692e+00  1.185894363053652e+00  3.094000243485496e-01  1.340688668541836e+00 
 2.114000000000001e-07  1.104566954129530e-08  1.082256897399914e+00 -5.340820747677122e-05 -5.148539282553991e-11  6.344762361982711e-11  6.366244890195633e-11  1.182571989047501e+00  3.045446194884168e-01  1.335194011173403e+00  1.185894363053265e+00  3.094000243483920e-01  1.340688668541576e+00 
 2.164000000000001e-07  1.104566959198240e-08  1.082256897399725e+00 -5.340820747668689e-05 -5.148535788725392e-11  6.344743537522492e-11  6.366253851126588e-11  1.182571989046700e+00  3.045446194882540e-01  1.335194011172269e+00  1.185894363052497e+00  3.094000243482362e-01  1.340688668540772e+00 
 2.214000000000001e-07  1.104566963795219e-08  1.082256897399651e+00 -5.340820747682768e-05 -5.148533660973672e-11  6.344783791238651e-11  6.366273751657464e-11  1.182571989047456e+00  3.045446194881611e-01  1.335194011173087e+00  1.185894363053245e+00  3.094000243481440e-01  1.340688668541541e+00 
 2.264000000000001e-07  1.104566968457303e-08  1.082256897399945e+00 -5.340820747679740e-05 -5.148531397717189e-11  6.344766338294179e-11  6.366274862964691e-11  1.182571989047356e+00  3.045446194884432e-01  1.335194011173041e+00  1.185894363053121e+00  3.094000243484195e-01  1.340688668541638e+00 
 2.314000000000002e-07  1.104566945222829e-08  1.082256897400300e+00 -5.340820747675023e-05 -5.148539908684053e-11  6.344774109313250e-11  6.366257895200692e-11  1.182571989047889e+00  3.045446194888010e-01  1.335194011173214e+00  1.185894363053626e+00  3.094000243487869e-01  1.340688668541870e+00 
 2.364000000000002e-07  1.104566954747584e-08  1.082256897399525e+00 -5.340820747669515e-05 -5.148531357054642e-11  6.344746841628612e-11  6.366242515792875e-11  1.182571989047473e+00  3.045446194880213e-01  1.335194011173019e+00  1.185894363053198e+00  3.094000243479971e-01  1.340688668541722e+00 
 2.414000000000001e-07  1.104566972441736e-08  1.082256897399518e+00 -5.340820747656933e-05 -5.148537162935767e-11  6.344798436099496e-11  6.366268016227972e-11  1.182571989048697e+00  3.045446194880209e-01  1.335194011174304e+00  1.185894363054494e+00  3.094000243479974e-01  1.340688668542678e+00 
 2.464000000000001e-07  1.104566957154454e-08  1.082256897399984e+00 -5.340820747676715e-05 -5.148539217513112e-11  6.344777979915006e-11  6.366269328112600e-11  1.182571989048639e+00  3.045446194884960e-01  1.335194011174220e+00  1.185894363054439e+00  3.094000243484700e-01  1.340688668542937e+00 
 2.514000000000001e-07  1.104566965096273e-08  1.082256897399779e+00 -5.340820747690287e-05 -5.148530237607296e-11  6.344750864018672e-11  6.366222365895499e-11  1.182571989048255e+00  3.045446194882732e-01  1.335194011173849e+00  1.185894363054041e+00  3.094000243482602e-01  1.340688668542459e+00 
 2.564000000000002e-07  1.104566962000855e-08  1.082256897399405e+00 -5.340820747715487e-05 -5.148538195648256e-11  6.344743377602671e-11  6.366224610193996e-11  1.182571989047588e+00  3.045446194879159e-01  1.335194011173260e+00  1.185894363053338e+00  3.094000243478913e-01  1.340688668541735e+00 
 2.614000000000002e-07  1.104566972132736e-08  1.082256897399663e+00 -5.340820747677271e-05 -5.148528657397195e-11  6.344763554605101e-11  6.366258637879180e-11  1.182571989047486e+00  3.045446194881531e-01  1.335194011173086e+00  1.185894363053265e+00  3.094000243481273e-01  1.340688668541830e+00 
 2.664000000000002e-07  1.104566948746496e-08  1.082256897399922e+00 -5.340820747680364e-05 -5.148532853242388e-11  6.344784978440030e-11  6.366281639228269e-11  1.182571989049076e+00  3.045446194884496e-01  1.335194011174625e+00  1.185894363054804e+00  3.094000243484102e-01  1.340688668543184e+00 
 2.714000000000002e-07  1.104566972788640e-08  1.082256897399663e+00 -5.340820747667094e-05 -5.148539168739559e-11  6.344777332104208e-11  6.366252989185861e-11  1.182571989049867e+00  3.045446194881822e-01  1.335194011175351e+00  1.185894363055678e+00  3.094000243481696e-01  1.340688668543966e+00 
 2.764000000000002e-07  1.104566960699847e-08  1.082256897398930e+00 -5.340820747690700e-05 -5.148530180690316e-11  6.344750094235130e-11  6.366221081115925e-11  1.182571989049028e+00  3.045446194874298e-01  1.335194011174866e+00  1.185894363054794e+00  3.094000243474093e-01  1.340688668543241e+00 
 2.814000000000002e-07  1.104566957474297e-08  1.082256897398430e+00 -5.340820747678592e-05 -5.148538130603744e-11  6.344749709343359e-11  6.366222588156945e-11  1.182571989047393e+00  3.045446194869610e-01  1.335194011173108e+00  1.185894363053149e+00  3.094000243469384e-01  1.340688668541573e+00 
 2.864000000000002e-07  1.104566963979568e-08  1.082256897398063e+00 -5.340820747677736e-05 -5.148533959139527e-11  6.344740943568794e-11  6.366239214397260e-11  1.182571989046076e+00  3.045446194865954e-01  1.335194011171557e+00  1.185894363051802e+00  3.094000243465723e-01  1.340688668540043e+00 
 2.914000000000002e-07  1.104566964852307e-08  1.082256897398138e+00 -5.340820747674613e-05 -5.148537482780041e-11  6.344770639866298e-11  6.366261489330893e-11  1.182571989044969e+00  3.045446194866268e-01  1.335194011170596e+00  1.185894363050684e+00  3.094000243466053e-01  1.340688668539335e+00 
 2.964000000000002e-07  1.104566949153096e-08  1.082256897398248e+00 -5.340820747671590e-05 -5.148533175808085e-11  6.344787594077771e-11  6.366287141554294e-11  1.182571989046901e+00  3.045446194867469e-01  1.335194011172145e+00  1.185894363052594e+00  3.094000243467235e-01  1.340688668540948e+00 
 3.014000000000002e-07  1.104566974821549e-08  1.082256897398721e+00 -5.340820747678655e-05 -5.148530823073827e-11  6.344804816629281e-11  6.366298135364323e-11  1.182571989048952e+00  3.045446194872545e-01  1.335194011174396e+00  1.185894363054679e+00  3.094000243472287e-01  1.340688668542777e+00 
 3.064000000000002e-07  1.104566951213028e-08  1.082256897398836e+00 -5.340820747678012e-05 -5.148539065733408e-11  6.344734213383808e-11  6.366208368845452e-11  1.182571989046769e+00  3.045446194873429e-01  1.335194011172481e+00  1.185894363052563e+00  3.094000243473152e-01  1.340688668541274e+00 
 3.114000000000002e-07  1.104566957387591e-08  1.082256897398814e+00 -5.340820747693900e-05 -5.148536181729815e-11  6.344767642047291e-11  6.366220848012458e-11  1.182571989045393e+00  3.045446194873352e-01  1.335194011171161e+00  1.185894363051164e+00  3.094000243473128e-01  1.340688668539693e+00 
 3.164000000000002e-07  1.104566966039539e-08  1.082256897399192e+00 -5.340820747665542e-05 -5.148526066130842e-11  6.344764888173773e-11  6.366254046282979e-11  1.182571989044712e+00  3.045446194876834e-01  1.335194011170369e+00  1.185894363050482e+00  3.094000243476602e-01  1.340688668539027e+00 
 3.214000000000002e-07  1.104566966933968e-08  1.082256897398864e+00 -5.340820747671784e-05 -5.148526781714854e-11  6.344773442528914e-11  6.366248831270530e-11  1.182571989046112e+00  3.045446194873794e-01  1.335194011171496e+00  1.185894363051804e+00  3.094000243473617e-01  1.340688668539872e+00 
 3.264000000000002e-07  1.104566944436782e-08  1.082256897399616e+00 -5.340820747680009e-05 -5.148533625735112e-11  6.344810186140540e-11  6.366311237947578e-11  1.182571989048441e+00  3.045446194881020e-01  1.335194011174038e+00  1.185894363054167e+00  3.094000243480761e-01  1.340688668542344e+00 
 3.314000000000002e-07  1.104566971850814e-08  1.082256897399681e+00 -5.340820747677084e-05 -5.148533913063253e-11  6.344754634331727e-11  6.366235414268645e-11  1.182571989047644e+00  3.045446194881877e-01  1.335194011173161e+00  1.185894363053370e+00  3.094000243481601e-01  1.340688668541762e+00 
 3.364000000000002e-07  1.104566976464131e-08  1.082256897400441e+00 -5.340820747678583e-05 -5.148529177787759e-11  6.344799335987299e-11  6.366298471466997e-11  1.182571989049122e+00  3.045446194889130e-01  1.335194011174600e+00  1.185894363054931e+00  3.094000243488993e-01  1.340688668543407e+00 
 3.414000000000002e-07  1.104566960943744e-08  1.082256897399356e+00 -5.340820747662170e-05 -5.148527678890164e-11  6.344734294698971e-11  6.366193011121679e-11  1.182571989047837e+00  3.045446194878890e-01  1.335194011173394e+00  1.185894363053559e+00  3.094000243478605e-01  1.340688668541970e+00 
 3.464000000000002e-07  1.104566958737471e-08  1.082256897399526e+00 -5.340820747671814e-05 -5.148529351267061e-11  6.344775380540298e-11  6.366263164423250e-11  1.182571989047738e+00  3.045446194880268e-01  1.335194011173479e+00  1.185894363053494e+00  3.094000243480192e-01  1.340688668541872e+00 
 3.514000000000002e-07  1.104566965611187e-08  1.082256897399497e+00 -5.340820747675764e-05 -5.148531470895872e-11  6.344769821293658e-11  6.366255927373748e-11  1.182571989048072e+00  3.045446194880242e-01  1.335194011173671e+00  1.185894363053833e+00  3.094000243479952e-01  1.340688668542122e+00 
 3.564000000000003e-07  1.104566963442890e-08  1.082256897399477e+00 -5.340820747661107e-05 -5.148536786176160e-11  6.344774139128810e-11  6.366256382738661e-11  1.182571989047315e+00  3.045446194879788e-01  1.335194011172786e+00  1.185894363053124e+00  3.094000243479652e-01  1.340688668541672e+00 
 3.614000000000003e-07  1.104566952497834e-08  1.082256897399352e+00 -5.340820747669975e-05 -5.148529692796036e-11  6.344762429745347e-11  6.366231012407825e-11  1.182571989046675e+00  3.045446194878499e-01  1.335194011172452e+00  1.185894363052434e+00  3.094000243478244e-01  1.340688668540884e+00 
 3.664000000000003e-07  1.104566970696192e-08  1.082256897399468e+00 -5.340820747678141e-05 -5.148534097364049e-11  6.344781113259285e-11  6.366242526634897e-11  1.182571989046777e+00  3.045446194880002e-01  1.335194011172372e+00  1.185894363052532e+00  3.094000243479722e-01  1.340688668541008e+00 
 3.714000000000003e-07  1.104566952546608e-08  1.082256897399902e+00 -5.340820747656161e-05 -5.148537694221969e-11  6.344781202705964e-11  6.366270233421414e-11  1.182571989046722e+00  3.045446194884053e-01  1.335194011172276e+00  1.185894363052531e+00  3.094000243483965e-01  1.340688668540831e+00 
 3.764000000000003e-07  1.104566957848372e-08  1.082256897400246e+00 -5.340820747672103e-05 -5.148536872921612e-11  6.344782476643517e-11  6.366272401825759e-11  1.182571989047939e+00  3.045446194887139e-01  1.335194011173492e+00  1.185894363053705e+00  3.094000243486990e-01  1.340688668541942e+00 
 3.814000000000003e-07  1.104566966245534e-08  1.082256897400100e+00 -5.340820747685613e-05 -5.148529898809325e-11  6.344768872616757e-11  6.366254089651066e-11  1.182571989048144e+00  3.045446194886028e-01  1.335194011173502e+00  1.185894363053924e+00  3.094000243485873e-01  1.340688668542067e+00 
 3.864000000000003e-07  1.104566946258270e-08  1.082256897400045e+00 -5.340820747687772e-05 -5.148528803750255e-11  6.344776312954166e-11  6.366268959483862e-11  1.182571989048890e+00  3.045446194885379e-01  1.335194011174456e+00  1.185894363054689e+00  3.094000243485183e-01  1.340688668542904e+00 
 3.914000000000003e-07  1.104566966890593e-08  1.082256897400083e+00 -5.340820747681719e-05 -5.148535986587980e-11  6.344760760074002e-11  6.366235457636732e-11  1.182571989048112e+00  3.045446194885961e-01  1.335194011173860e+00  1.185894363053942e+00  3.094000243485830e-01  1.340688668542317e+00 
 3.964000000000003e-07  1.104566948811575e-08  1.082256897400071e+00 -5.340820747687743e-05 -5.148537341840720e-11  6.344775860299759e-11  6.366258762562430e-11  1.182571989047807e+00  3.045446194885731e-01  1.335194011173444e+00  1.185894363053543e+00  3.094000243485577e-01  1.340688668541924e+00 
 4.014000000000003e-07  1.104566975206459e-08  1.082256897400216e+00 -5.340820747676148e-05 -5.148533433292197e-11  6.344757876096223e-11  6.366257130838160e-11  1.182571989047613e+00  3.045446194887350e-01  1.335194011173346e+00  1.185894363053405e+00  3.094000243487183e-01  1.340688668541939e+00 
 4.064000000000003e-07  1.104566958574760e-08  1.082256897400347e+00 -5.340820747669784e-05 -5.148534319628476e-11  6.344777958230963e-11  6.366259326347559e-11  1.182571989047778e+00  3.045446194888582e-01  1.335194011173593e+00  1.185894363053542e+00  3.094000243488386e-01  1.340688668541754e+00 
 4.114000000000003e-07  1.104566964218091e-08  1.082256897399703e+00 -5.340820747675224e-05 -5.148528990775455e-11  6.344722165187167e-11  6.366207653272019e-11  1.182571989046477e+00  3.045446194881917e-01  1.335194011172257e+00  1.185894363052195e+00  3.094000243481714e-01  1.340688668540489e+00 
 4.164000000000003e-07  1.104566944995168e-08  1.082256897399230e+00 -5.340820747673233e-05 -5.148527990604588e-11  6.344759797844574e-11  6.366260860493633e-11  1.182571989046791e+00  3.045446194877396e-01  1.335194011172231e+00  1.185894363052492e+00  3.094000243477149e-01  1.340688668540885e+00 
 4.214000000000003e-07  1.104566943845895e-08  1.082256897399112e+00 -5.340820747670091e-05 -5.148534802079243e-11  6.344782829009223e-11  6.366260611127134e-11  1.182571989047269e+00  3.045446194876186e-01  1.335194011172916e+00  1.185894363052976e+00  3.094000243475885e-01  1.340688668541437e+00 
 4.264000000000003e-07  1.104566967237547e-08  1.082256897399408e+00 -5.340820747663570e-05 -5.148538938319151e-11  6.344798408994441e-11  6.366280386974760e-11  1.182571989049093e+00  3.045446194879562e-01  1.335194011174328e+00  1.185894363054832e+00  3.094000243479268e-01  1.340688668543080e+00 
