Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C48;CTX_L10_12,CTX_L8_45;CTX_L8_40;0.019;
C49;CTX_L10_12,CTX_L8_45;CTX_L8_43;0.002;
C50;CTX_L10_12,CTX_L8_45;CTX_L8_52;0.001;
C51;CTX_L10_12,CTX_L8_45;CTX_L8_53;0.011;
C52;CTX_L10_12,CTX_L8_45;CTX_L8_54;0.005;
C53;CTX_L10_12,CTX_L8_45;FILL_L50_16;0.002;
C54;CTX_L10_12,CTX_L8_45;FILL_L50_23;0.02;
C55;CTX_L10_12,CTX_L8_45;VSUBS;0.061;
C56;CTX_L10_13,CTX_L8_42;CTX_L10_2,CTX_L30_1,CTX_L8_78;0.028;
C57;CTX_L10_13,CTX_L8_42;CTX_L10_3,CTX_L30_2,CTX_L8_3;0.032;
C58;CTX_L10_13,CTX_L8_42;CTX_L10_4,CTX_L8_50,CTX_L8_71;1.266;
C59;CTX_L10_13,CTX_L8_42;CTX_L10_5,CTX_L30_3,CTX_L8_31;0.033;
C60;CTX_L10_13,CTX_L8_42;CTX_L10_7,CTX_L30_5;0.654;
C61;CTX_L10_13,CTX_L8_42;CTX_L10_8,CTX_L8_66;0.031;
C62;CTX_L10_13,CTX_L8_42;CTX_L10_9,CTX_L30_6,CTX_L8_24;0.083;
C63;CTX_L10_13,CTX_L8_42;CTX_L126_0,CTX_L134_0;0.02;
C64;CTX_L10_13,CTX_L8_42;CTX_L8_0;0.044;
C65;CTX_L10_13,CTX_L8_42;CTX_L8_25;0.004;
C66;CTX_L10_13,CTX_L8_42;CTX_L8_26;0.019;
C67;CTX_L10_13,CTX_L8_42;CTX_L8_27;0.039;
C68;CTX_L10_13,CTX_L8_42;CTX_L8_28;0.004;
C69;CTX_L10_13,CTX_L8_42;CTX_L8_29;0.021;
C70;CTX_L10_13,CTX_L8_42;CTX_L8_33;0.019;
C71;CTX_L10_13,CTX_L8_42;CTX_L8_34;0.039;
C72;CTX_L10_13,CTX_L8_42;CTX_L8_35;0.02;
C73;CTX_L10_13,CTX_L8_42;CTX_L8_36;0.021;
C74;CTX_L10_13,CTX_L8_42;CTX_L8_37;0.004;
C75;CTX_L10_13,CTX_L8_42;CTX_L8_39;0.017;
C76;CTX_L10_13,CTX_L8_42;CTX_L8_40;0.083;
C77;CTX_L10_13,CTX_L8_42;CTX_L8_43;0.096;
C78;CTX_L10_13,CTX_L8_42;CTX_L8_48;0.004;
C79;CTX_L10_13,CTX_L8_42;CTX_L8_49;0.017;
C80;CTX_L10_13,CTX_L8_42;CTX_L8_53;0.072;
C81;CTX_L10_13,CTX_L8_42;CTX_L8_54;0.051;
C82;CTX_L10_13,CTX_L8_42;CTX_L8_55;0.002;
C83;CTX_L10_13,CTX_L8_42;CTX_L8_56;0.002;
C84;CTX_L10_13,CTX_L8_42;CTX_L8_57;0.001;
C85;CTX_L10_13,CTX_L8_42;CTX_L8_58;0.0;
C86;CTX_L10_13,CTX_L8_42;CTX_L8_59;0.0;
C87;CTX_L10_13,CTX_L8_42;CTX_L8_61;0.051;
C88;CTX_L10_13,CTX_L8_42;CTX_L8_63;0.013;
C89;CTX_L10_13,CTX_L8_42;CTX_L8_65;0.069;
C90;CTX_L10_13,CTX_L8_42;CTX_L8_68;0.012;
C91;CTX_L10_13,CTX_L8_42;CTX_L8_70;0.092;
C92;CTX_L10_13,CTX_L8_42;CTX_L8_72;0.001;
C93;CTX_L10_13,CTX_L8_42;CTX_L8_73;0.003;
C94;CTX_L10_13,CTX_L8_42;CTX_L8_74;0.034;
C95;CTX_L10_13,CTX_L8_42;CTX_L8_75;0.013;
C96;CTX_L10_13,CTX_L8_42;CTX_L8_76;0.006;
C97;CTX_L10_13,CTX_L8_42;CTX_L8_79;0.021;
C98;CTX_L10_13,CTX_L8_42;CTX_L8_80;0.019;
C99;CTX_L10_13,CTX_L8_42;CTX_L8_81;0.006;
C100;CTX_L10_13,CTX_L8_42;CTX_L8_82;0.001;
C101;CTX_L10_13,CTX_L8_42;CTX_L8_85;0.015;
C102;CTX_L10_13,CTX_L8_42;FILL_L10_13;0.007;
C103;CTX_L10_13,CTX_L8_42;FILL_L30_0;0.017;
C104;CTX_L10_13,CTX_L8_42;FILL_L30_1;0.001;
C105;CTX_L10_13,CTX_L8_42;FILL_L30_10;0.001;
C106;CTX_L10_13,CTX_L8_42;FILL_L30_9;0.031;
C107;CTX_L10_13,CTX_L8_42;FILL_L50_10;0.004;
C108;CTX_L10_13,CTX_L8_42;FILL_L50_16;0.069;
C109;CTX_L10_13,CTX_L8_42;FILL_L50_17;0.004;
C110;CTX_L10_13,CTX_L8_42;FILL_L50_2;0.016;
C111;CTX_L10_13,CTX_L8_42;FILL_L50_23;0.017;
C112;CTX_L10_13,CTX_L8_42;FILL_L50_24;0.016;
C113;CTX_L10_13,CTX_L8_42;FILL_L50_3;0.005;
C114;CTX_L10_13,CTX_L8_42;FILL_L50_9;0.048;
C115;CTX_L10_13,CTX_L8_42;VSUBS;0.453;
C116;CTX_L10_14;CTX_L10_15;0.262;
C117;CTX_L10_14;CTX_L126_0,CTX_L134_0;0.013;
C118;CTX_L10_14;CTX_L126_1;0.034;
C119;CTX_L10_14;CTX_L50_0;0.003;
C120;CTX_L10_14;CTX_L50_1;0.012;
C121;CTX_L10_14;CTX_L50_2;0.015;
C122;CTX_L10_14;CTX_L50_3;0.019;
C123;CTX_L10_14;CTX_L50_4;0.023;
C124;CTX_L10_14;CTX_L50_5;0.024;
C125;CTX_L10_14;CTX_L50_6;0.027;
C126;CTX_L10_14;CTX_L50_7;0.008;
C127;CTX_L10_14;CTX_L50_8;0.011;
C128;CTX_L10_14;FILL_L10_12;0.04;
C129;CTX_L10_14;FILL_L10_13;0.015;
C130;CTX_L10_14;FILL_L10_2;0.026;
C131;CTX_L10_14;FILL_L10_5;0.04;
C132;CTX_L10_14;FILL_L10_8;0.04;
C133;CTX_L10_14;FILL_L30_12;0.007;
C134;CTX_L10_14;FILL_L30_13;0.298;
C135;CTX_L10_14;FILL_L30_17;0.006;
C136;CTX_L10_14;FILL_L30_18;0.298;
C137;CTX_L10_14;FILL_L30_20;0.001;
C138;CTX_L10_14;FILL_L30_21;0.097;
C139;CTX_L10_14;FILL_L30_4;0.007;
C140;CTX_L10_14;FILL_L30_5;0.295;
C141;CTX_L10_14;FILL_L8_1;0.203;
C142;CTX_L10_14;FILL_L8_10;0.32;
C143;CTX_L10_14;FILL_L8_11;0.004;
C144;CTX_L10_14;FILL_L8_13;0.117;
C145;CTX_L10_14;FILL_L8_14;0.002;
C146;CTX_L10_14;FILL_L8_2;0.003;
C147;CTX_L10_14;FILL_L8_4;0.32;
C148;CTX_L10_14;FILL_L8_5;0.004;
C149;CTX_L10_14;FILL_L8_7;0.32;
C150;CTX_L10_14;FILL_L8_8;0.004;
C151;CTX_L10_14;VSUBS;0.636;
C152;CTX_L10_15;CTX_L126_0,CTX_L134_0;0.0;
C153;CTX_L10_15;CTX_L126_1;0.029;
C154;CTX_L10_15;CTX_L50_10;0.031;
C155;CTX_L10_15;CTX_L50_6;0.004;
C156;CTX_L10_15;CTX_L50_7;0.006;
C157;CTX_L10_15;CTX_L50_8;0.029;
C158;CTX_L10_15;CTX_L50_9;0.092;
C159;CTX_L10_15;FILL_L30_13;0.102;
C160;CTX_L10_15;FILL_L30_14;0.008;
C161;CTX_L10_15;FILL_L30_18;0.102;
C162;CTX_L10_15;FILL_L30_19;0.008;
C163;CTX_L10_15;FILL_L30_21;0.032;
C164;CTX_L10_15;FILL_L30_22;0.002;
C165;CTX_L10_15;FILL_L30_5;0.102;
C166;CTX_L10_15;FILL_L30_6;0.008;
C167;CTX_L10_15;FILL_L8_1;0.01;
C168;CTX_L10_15;FILL_L8_10;0.015;
C169;CTX_L10_15;FILL_L8_11;0.215;
C170;CTX_L10_15;FILL_L8_13;0.006;
C171;CTX_L10_15;FILL_L8_14;0.079;
C172;CTX_L10_15;FILL_L8_2;0.136;
C173;CTX_L10_15;FILL_L8_4;0.015;
C174;CTX_L10_15;FILL_L8_5;0.215;
C175;CTX_L10_15;FILL_L8_7;0.015;
C176;CTX_L10_15;FILL_L8_8;0.215;
C177;CTX_L10_15;N;1.127;
C178;CTX_L10_15;VSUBS;0.403;
C179;CTX_L10_18;CTX_L10_19;0.31;
C180;CTX_L10_18;CTX_L50_12;0.031;
C181;CTX_L10_18;CTX_L50_13;0.01;
C182;CTX_L10_18;CTX_L50_14;0.009;
C183;CTX_L10_18;CTX_L50_15;0.008;
C184;CTX_L10_18;CTX_L50_16;0.006;
C185;CTX_L10_18;CTX_L8_4;0.001;
C186;CTX_L10_18;FILL_L30_14;0.236;
C187;CTX_L10_18;FILL_L30_19;0.236;
C188;CTX_L10_18;FILL_L30_22;0.078;
C189;CTX_L10_18;FILL_L30_6;0.233;
C190;CTX_L10_18;FILL_L8_11;0.203;
C191;CTX_L10_18;FILL_L8_14;0.075;
C192;CTX_L10_18;FILL_L8_2;0.128;
C193;CTX_L10_18;FILL_L8_5;0.203;
C194;CTX_L10_18;FILL_L8_8;0.203;
C195;CTX_L10_18;P;3.318;
C196;CTX_L10_18;VSUBS;0.36;
C197;CTX_L10_19;CTX_L10_20;1.127;
C198;CTX_L10_19;CTX_L126_0,CTX_L134_0;0.003;
C199;CTX_L10_19;CTX_L126_1;0.006;
C200;CTX_L10_19;CTX_L126_2;0.025;
C201;CTX_L10_19;CTX_L50_13;0.005;
C202;CTX_L10_19;CTX_L50_14;0.006;
C203;CTX_L10_19;CTX_L50_15;0.008;
C204;CTX_L10_19;CTX_L50_16;0.024;
C205;CTX_L10_19;CTX_L50_17;0.027;
C206;CTX_L10_19;CTX_L8_4;0.01;
C207;CTX_L10_19;FILL_L30_14;0.263;
C208;CTX_L10_19;FILL_L30_19;0.263;
C209;CTX_L10_19;FILL_L30_22;0.086;
C210;CTX_L10_19;FILL_L30_6;0.26;
C211;CTX_L10_19;FILL_L8_11;0.018;
C212;CTX_L10_19;FILL_L8_14;0.006;
C213;CTX_L10_19;FILL_L8_2;0.011;
C214;CTX_L10_19;FILL_L8_5;0.018;
C215;CTX_L10_19;FILL_L8_8;0.018;
C216;CTX_L10_19;VSUBS;0.592;
C217;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L10_3,CTX_L30_2,CTX_L8_3;0.116;
C218;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L10_4,CTX_L8_50,CTX_L8_71;0.045;
C219;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L10_7,CTX_L30_5;0.054;
C220;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L10_8,CTX_L8_66;0.021;
C221;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L126_0,CTX_L134_0;0.009;
C222;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_0;0.302;
C223;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_61;0.0;
C224;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_64;0.001;
C225;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_65;0.022;
C226;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_68;0.007;
C227;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_69;0.001;
C228;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_70;0.311;
C229;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_72;0.009;
C230;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_73;0.015;
C231;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_74;0.007;
C232;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_75;0.008;
C233;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_76;0.013;
C234;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_77;0.112;
C235;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_79;0.003;
C236;CTX_L10_2,CTX_L30_1,CTX_L8_78;CTX_L8_85;0.0;
C237;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L10_0;0.003;
C238;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L10_4;0.003;
C239;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L10_5;0.006;
C240;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L30_0;0.009;
C241;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L30_1;0.009;
C242;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L30_12;0.001;
C243;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L30_7;0.002;
C244;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L50_10;0.063;
C245;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L50_2;0.039;
C246;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L50_3;0.021;
C247;CTX_L10_2,CTX_L30_1,CTX_L8_78;FILL_L50_9;0.106;
C248;CTX_L10_2,CTX_L30_1,CTX_L8_78;VSUBS;0.295;
C249;CTX_L10_20;CTX_L126_0,CTX_L134_0;0.005;
C250;CTX_L10_20;CTX_L126_2;0.041;
C251;CTX_L10_20;CTX_L50_17;0.01;
C252;CTX_L10_20;CTX_L50_18;0.092;
C253;CTX_L10_20;CTX_L50_19;0.031;
C254;CTX_L10_20;CTX_L50_20;0.023;
C255;CTX_L10_20;CTX_L50_21;0.012;
C256;CTX_L10_20;CTX_L50_22;0.002;
C257;CTX_L10_20;CTX_L8_10;0.0;
C258;CTX_L10_20;CTX_L8_100;0.0;
C259;CTX_L10_20;CTX_L8_102;0.0;
C260;CTX_L10_20;CTX_L8_106;0.0;
C261;CTX_L10_20;CTX_L8_13;0.0;
C262;CTX_L10_20;CTX_L8_16;0.0;
C263;CTX_L10_20;CTX_L8_19;0.0;
C264;CTX_L10_20;CTX_L8_4;0.075;
C265;CTX_L10_20;CTX_L8_5;0.004;
C266;CTX_L10_20;CTX_L8_6;0.0;
C267;CTX_L10_20;CTX_L8_7;0.0;
C268;CTX_L10_20;CTX_L8_91;0.0;
C269;CTX_L10_20;CTX_L8_92;0.0;
C270;CTX_L10_20;CTX_L8_95;0.0;
C271;CTX_L10_20;FILL_L30_14;0.081;
C272;CTX_L10_20;FILL_L30_19;0.081;
C273;CTX_L10_20;FILL_L30_22;0.026;
C274;CTX_L10_20;FILL_L30_6;0.081;
C275;CTX_L10_20;FILL_L8_11;0.001;
C276;CTX_L10_20;FILL_L8_14;0.0;
C277;CTX_L10_20;FILL_L8_2;0.001;
C278;CTX_L10_20;FILL_L8_5;0.001;
C279;CTX_L10_20;FILL_L8_8;0.001;
C280;CTX_L10_20;VSUBS;0.873;
C281;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L10_4,CTX_L8_50,CTX_L8_71;0.035;
C282;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L10_5,CTX_L30_3,CTX_L8_31;0.055;
C283;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L10_7,CTX_L30_5;0.056;
C284;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L10_8,CTX_L8_66;0.02;
C285;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L126_0,CTX_L134_0;0.007;
C286;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L50_0;0.0;
C287;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_0;0.42;
C288;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_1;0.001;
C289;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_2;0.102;
C290;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_26;0.0;
C291;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_34;0.003;
C292;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_35;0.002;
C293;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_36;0.005;
C294;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_37;0.005;
C295;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_48;0.002;
C296;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_49;0.0;
C297;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_61;0.217;
C298;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_65;0.0;
C299;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_68;0.0;
C300;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_70;0.001;
C301;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_72;0.005;
C302;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_73;0.002;
C303;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_74;0.003;
C304;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_75;0.004;
C305;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_76;0.01;
C306;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_77;0.006;
C307;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_79;0.008;
C308;CTX_L10_3,CTX_L30_2,CTX_L8_3;CTX_L8_80;0.006;
C309;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L10_0;0.001;
C310;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L10_6;0.023;
C311;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L10_7;0.002;
C312;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L10_8;0.004;
C313;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L30_10;0.091;
C314;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L30_11;0.007;
C315;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L30_12;0.002;
C316;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L30_8;0.083;
C317;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L30_9;0.083;
C318;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L50_10;0.202;
C319;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L50_16;0.002;
C320;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L50_17;0.004;
C321;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L50_3;0.002;
C322;CTX_L10_3,CTX_L30_2,CTX_L8_3;FILL_L50_9;0.292;
C323;CTX_L10_3,CTX_L30_2,CTX_L8_3;VSUBS;0.267;
C324;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L10_5,CTX_L30_3,CTX_L8_31;0.001;
C325;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L10_8,CTX_L8_66;0.148;
C326;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L10_9,CTX_L30_6,CTX_L8_24;0.01;
C327;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L126_0,CTX_L134_0;0.001;
C328;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_0;0.05;
C329;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_1;0.001;
C330;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_26;0.0;
C331;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_35;0.059;
C332;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_36;0.032;
C333;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_37;0.221;
C334;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_38;0.0;
C335;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_61;0.002;
C336;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_63;0.013;
C337;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_64;0.0;
C338;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_65;0.108;
C339;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_68;0.02;
C340;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_70;0.086;
C341;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_72;0.218;
C342;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_73;0.096;
C343;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_74;0.024;
C344;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_75;0.0;
C345;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_76;0.045;
C346;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_79;0.021;
C347;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_80;0.018;
C348;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_81;0.007;
C349;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_82;0.0;
C350;CTX_L10_4,CTX_L8_50,CTX_L8_71;CTX_L8_85;0.016;
C351;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L30_0;0.052;
C352;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L30_8;0.016;
C353;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L30_9;0.009;
C354;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L50_16;0.007;
C355;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L50_2;0.088;
C356;CTX_L10_4,CTX_L8_50,CTX_L8_71;FILL_L50_9;0.153;
C357;CTX_L10_4,CTX_L8_50,CTX_L8_71;VSUBS;0.322;
C358;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L10_6,CTX_L30_4,CTX_L8_46;0.043;
C359;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L10_7,CTX_L30_5;0.099;
C360;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L10_8,CTX_L8_66;0.019;
C361;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L10_9,CTX_L30_6,CTX_L8_24;0.01;
C362;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L126_0,CTX_L134_0;0.005;
C363;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_0;0.001;
C364;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_1;0.001;
C365;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_2;0.003;
C366;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_25;0.009;
C367;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_26;0.017;
C368;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_27;0.007;
C369;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_28;0.008;
C370;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_29;0.013;
C371;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_30;0.112;
C372;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_32;0.0;
C373;CTX_L10_5,CTX_L30_3,CTX_L8_31;CTX_L8_33;0.003;
