 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
-4.000000000000000e+01  1.043808925784137e+00  3.208816504101866e-06 -2.482535383008540e-04  7.806566507034765e-01  4.232475622711760e-02  2.312058404472443e+00  1.901424598557193e+00  8.436435339425183e-01  7.806585238380003e-01  1.561348835313790e+00  7.806744176545342e-01  1.043802780103750e+00  1.043796938733408e+00  1.001998135037837e-08  0.000000000000000e+00 
-3.500000000000000e+01  1.043996374150277e+00  3.278222852640101e-06 -2.536108218425253e-04  7.749931732824686e-01  4.326692574340402e-02  2.311201928335408e+00  1.891447793043699e+00  8.386812678480580e-01  7.749964318939708e-01  1.550024687610590e+00  7.750123438029708e-01  1.043990225252442e+00  1.043984382129338e+00  1.002522711239284e-08  0.000000000000000e+00 
-3.000000000000000e+01  1.044169966696054e+00  3.347585819389140e-06 -2.589649421748025e-04  7.693073667247833e-01  4.421055746038506e-02  2.310375239463880e+00  1.881487641468290e+00  8.337313326963985e-01  7.693120612297247e-01  1.538655986600230e+00  7.693279932977675e-01  1.044163813925196e+00  1.044157968532033e+00  1.003154172874852e-08  0.000000000000000e+00 
-2.500000000000000e+01  1.044329919994158e+00  3.416901774812954e-06 -2.643156223096117e-04  7.635994138340788e-01  4.515565507000677e-02  2.309578171345465e+00  1.871543918064726e+00  8.287931539633844e-01  7.636055933072665e-01  1.527243095692822e+00  7.636215478437800e-01  1.044323762601389e+00  1.044317914362694e+00  1.003907734065484e-08  0.000000000000000e+00 
-2.000000000000000e+01  1.044476440806674e+00  3.486167097314677e-06 -2.696625857922589e-04  7.578694885050543e-01  4.610222217271023e-02  2.308810578473492e+00  1.861616418887752e+00  8.238662087753337e-01  7.578772005306124e-01  1.515786360227545e+00  7.578931801113652e-01  1.044470277943571e+00  1.044464426221793e+00  1.004799623044179e-08  0.000000000000000e+00 
-1.500000000000000e+01  1.044609728303399e+00  3.555378192590298e-06 -2.750055583787888e-04  7.521177562102853e-01  4.705026224848860e-02  2.308072333934519e+00  1.851704956963882e+00  8.189500236051146e-01  7.521270468886285e-01  1.504286108729221e+00  7.521430543619959e-01  1.044603559016636e+00  1.044597703109275e+00  1.005846943217670e-08  0.000000000000000e+00 
-1.000000000000000e+01  1.044729975570655e+00  3.624531503117361e-06 -2.803442685790069e-04  7.463443749694135e-01  4.799977898386819e-02  2.307363327570146e+00  1.841809359522711e+00  8.140441720166284e-01  7.463552887053015e-01  1.492742654433185e+00  7.463713272140515e-01  1.044723798797892e+00  1.044717937935729e+00  1.007067468492329e-08  0.000000000000000e+00 
-5.000000000000000e+00  1.044837368397011e+00  3.693623488961340e-06 -2.856784462203502e-04  7.405494953899225e-01  4.895077599823627e-02  2.306683465503287e+00  1.831929469904862e+00  8.091482710275396e-01  7.405620749872998e-01  1.481156295945194e+00  7.405781479701272e-01  1.044831182964606e+00  1.044825316311858e+00  1.008479345691927e-08  0.000000000000000e+00 
 0.000000000000000e+00  1.044932088731463e+00  3.762650661688600e-06 -2.910078251010063e-04  7.347332615823915e-01  4.990325718394158e-02  2.306032667484239e+00  1.822065140660760e+00  8.042619798484243e-01  7.347475480592449e-01  1.469527318499108e+00  7.347636592470347e-01  1.044925893354752e+00  1.044920020011403e+00  1.010100675516347e-08  0.000000000000000e+00 
 5.000000000000000e+00  1.045014311845441e+00  3.831609547089342e-06 -2.963321401678536e-04  7.288958110579561e-01  5.085722637566228e-02  2.305410867425845e+00  1.812216239044177e+00  7.993849958296337e-01  7.289118437157251e-01  1.457855994264182e+00  7.289279971290904e-01  1.045008105132638e+00  1.045002224139665e+00  1.011948923792219e-08  0.000000000000000e+00 
 1.000000000000000e+01  1.045084209284666e+00  3.900496713115951e-06 -3.016511295895881e-04  7.230372754228195e-01  5.181268758233960e-02  2.304818011204523e+00  1.802382641336187e+00  7.945170531934154e-01  7.230550917653902e-01  1.446142583395606e+00  7.230712916948145e-01  1.045077989745755e+00  1.045072100095751e+00  1.014040105897137e-08  0.000000000000000e+00 
 1.500000000000000e+01  1.045141948110837e+00  3.969308755114780e-06 -3.069645335538658e-04  7.171577805145235e-01  5.276964485336653e-02  2.304254056405353e+00  1.792564234495098e+00  7.896579200580870e-01  7.171774162846380e-01  1.434387334489386e+00  7.171936672407625e-01  1.045135714173353e+00  1.045129814826964e+00  1.016387664150463e-08  0.000000000000000e+00 
 2.000000000000000e+01  1.045187691320693e+00  4.038042294043679e-06 -3.122720942360907e-04  7.112574467266203e-01  5.372810229023485e-02  2.303718971578434e+00  1.782760915841698e+00  7.848073963376766e-01  7.112789359340020e-01  1.422590485203175e+00  7.112952425964609e-01  1.045181441354927e+00  1.045175531266437e+00  1.019000931986824e-08  0.000000000000000e+00 
 2.500000000000000e+01  1.045221600249160e+00  4.106693995345231e-06 -3.175735573371265e-04  7.053363894195123e-01  5.468806413274362e-02  2.303212734668918e+00  1.772972589287432e+00  7.799653123165868e-01  7.053597643979075e-01  1.410752263017727e+00  7.053761315014438e-01  1.045215332606161e+00  1.045209410760876e+00  1.021883046488958e-08  0.000000000000000e+00 
 3.000000000000000e+01  1.045243832917057e+00  4.175260540825561e-06 -3.228686697755373e-04  6.993947189488441e-01  5.564953459716010e-02  2.302735333559811e+00  1.763199169563683e+00  7.751315257029123e-01  6.994200105142486e-01  1.398872885447485e+00  6.994364427119885e-01  1.045237545983937e+00  1.045231611452095e+00  1.025028127840628e-08  0.000000000000000e+00 
 3.500000000000000e+01  1.045254547174800e+00  4.243738652141263e-06 -3.281571813836059e-04  6.934325410891353e-01  5.661251799035841e-02  2.302286764419482e+00  1.753440577830591e+00  7.703059207224849e-01  6.934597787332130e-01  1.386952560821983e+00  6.934762803920459e-01  1.045248239453291e+00  1.045242291465982e+00  1.028417488407925e-08  0.000000000000000e+00 
 4.000000000000000e+01  1.045253903054919e+00  4.312125102048521e-06 -3.334388463114286e-04  6.874499573690824e-01  5.757701878308965e-02  2.301867030638221e+00  1.743696739563426e+00  7.654884068975100e-01  6.874791695035938e-01  1.374991488872929e+00  6.874957444024301e-01  1.045247573271007e+00  1.045241611325508e+00  1.032014565667035e-08  0.000000000000000e+00 
 4.500000000000000e+01  1.045242062902742e+00  4.380416696949890e-06 -3.387134208654141e-04  6.814470651038688e-01  5.854304148095911e-02  2.301476143067518e+00  1.733967587357304e+00  7.606789167290823e-01  6.814782794833447e-01  1.362989860955380e+00  6.814949304176665e-01  1.045235710157641e+00  1.045229734162270e+00  1.035758181809097e-08  0.000000000000000e+00 
 5.000000000000000e+01  1.045219196176220e+00  4.448610305872661e-06 -3.439806665353437e-04  6.754239578043663e-01  5.951059076259609e-02  2.301114118266048e+00  1.724253056242475e+00  7.558774054975083e-01  6.754572020734937e-01  1.350947860812499e+00  6.754739302986937e-01  1.045212820152069e+00  1.045206830623130e+00  1.039553622508360e-08  0.000000000000000e+00 
 5.500000000000000e+01  1.045185484901805e+00  4.516702889935623e-06 -3.492403517463176e-04  6.693807255833709e-01  6.047967162551084e-02  2.300780976759591e+00  1.714553078820594e+00  7.510838509987767e-01  6.694160279865619e-01  1.338865665318617e+00  6.694328324667140e-01  1.045179086139467e+00  1.045173084467166e+00  1.043260880179812e-08  0.000000000000000e+00 
 6.000000000000000e+01  1.045141127230202e+00  4.584691500969924e-06 -3.544922517205706e-04  6.633174551919361e-01  6.145028928682898e-02  2.300476742688585e+00  1.704867586557274e+00  7.462982522638474e-01  6.633548456605157e-01  1.326743444789868e+00  6.633717220510142e-01  1.045134707501662e+00  1.045128696306428e+00  1.046679231612907e-08  0.000000000000000e+00 
 6.500000000000000e+01  1.045086350352449e+00  4.652573372556894e-06 -3.597361555811675e-04  6.572342309121596e-01  6.242244967160783e-02  2.300201439405318e+00  1.695196495324592e+00  7.415206321491198e-01  6.572737423348878e-01  1.314581364445902e+00  6.572906816116313e-01  1.045079913156798e+00  1.045073896764148e+00  1.049527087626023e-08  0.000000000000000e+00 
 7.000000000000000e+01  1.045021420455958e+00  4.720345962139954e-06 -3.649718691601090e-04  6.511311347870427e-01  6.339615946103182e-02  2.299955087237533e+00  1.685539700482805e+00  7.367510380255998e-01  6.511728048932478e-01  1.302379585222085e+00  6.511897915342969e-01  1.045014971676187e+00  1.045008956745669e+00  1.051415774610245e-08  0.000000000000000e+00 
 7.500000000000000e+01  1.044946662910417e+00  4.788007087197009e-06 -3.701992253271920e-04  6.450082476380988e-01  6.437142667553723e-02  2.299737697090953e+00  1.675897056759906e+00  7.319895464181450e-01  6.450521214189900e-01  1.290138265706918e+00  6.450691309737626e-01  1.044940211678649e+00  1.044934208032984e+00  1.051815550749693e-08  0.000000000000000e+00 
 8.000000000000000e+01  1.044862488853747e+00  4.855555106058837e-06 -3.754180970404083e-04  6.388656502583880e-01  6.534826138803702e-02  2.299549262034768e+00  1.666268351729420e+00  7.272362694398418e-01  6.389117831838353e-01  1.277857564552376e+00  6.389287790255680e-01  1.044856048685576e+00  1.044850070398454e+00  1.050011730260548e-08  0.000000000000000e+00 
 8.500000000000000e+01  1.044769432505213e+00  4.922989185089150e-06 -3.806284174124887e-04  6.327034250986169e-01  6.632667676937731e-02  2.299389744976351e+00  1.656653266105877e+00  7.224913651424456e-01  6.327518873656933e-01  1.265537644005400e+00  6.327688164389871e-01  1.044763022780176e+00  1.044757089597041e+00  1.045048249966614e-08  0.000000000000000e+00 
 9.000000000000000e+01  1.044668202985219e+00  4.990309684393030e-06 -3.858302082926084e-04  6.265216585699687e-01  6.730669055866648e-02  2.299259060954814e+00  1.647051315120986e+00  7.177550523849076e-01  6.265725407523233e-01  1.253178674671991e+00  6.265893279131914e-01  1.044661850870779e+00  1.044655990056654e+00  1.035655358315111e-08  0.000000000000000e+00 
 9.500000000000000e+01  1.044559755623115e+00  5.057518706364390e-06 -3.910236214938697e-04  6.203204442908301e-01  6.828832717927895e-02  2.299157051961576e+00  1.637461761622464e+00  7.130276322037958e-01  6.203738647645154e-01  1.240780842263639e+00  6.203904053447398e-01  1.044553498564765e+00  1.044547747297877e+00  1.020157314267554e-08  0.000000000000000e+00 
 1.000000000000000e+02  1.044445386582383e+00  5.124620834225257e-06 -3.962089953200642e-04  6.140998873347480e-01  6.927162052777402e-02  2.299083453000293e+00  1.627883493102987e+00  7.083095165459750e-01  6.141560020350513e-01  1.228344356427303e+00  6.141721520483702e-01  1.044439275513627e+00  1.044433683973574e+00  9.963550187748092e-09  0.000000000000000e+00 
 1.050000000000000e+02  1.044326854164188e+00  5.191624081944595e-06 -4.013869293260072e-04  6.078601095014142e-01  7.025661746520785e-02  2.299037848295592e+00  1.618314852881068e+00  7.036012642770295e-01  6.079191247345442e-01  1.215869461917491e+00  6.079346880599423e-01  1.044320957628346e+00  1.044315592965019e+00  9.613773488633359e-09  0.000000000000000e+00 
 1.100000000000000e+02  1.044206536916742e+00  5.258541145200830e-06 -4.065583848282196e-04  6.016012561049577e-01  7.124338234173200e-02  2.299019613494916e+00  1.608753402761643e+00  6.989036274166782e-01  6.016634452930660e-01  1.203356452844163e+00  6.016781568391028e-01  1.044200946339231e+00  1.044195897754038e+00  9.114935837835452e-09  0.000000000000000e+00 
 1.150000000000000e+02  1.044087638476025e+00  5.325391037211611e-06 -4.117248193012198e-04  5.953235044804432e-01  7.223200266931668e-02  2.299027839876474e+00  1.599195598265491e+00  6.942176105590248e-01  5.953892301272277e-01  1.190805691072059e+00  5.954027338591860e-01  1.044082474882437e+00  1.044077860108920e+00  8.418776798560994e-09  0.000000000000000e+00 
 1.200000000000000e+02  1.043974481974964e+00  5.392201550113098e-06 -4.168883859827036e-04  5.890270770384918e-01  7.322259789530951e-02  2.299061220331467e+00  1.589636304966919e+00  6.895445612639248e-01  5.890968193125617e-01  1.178217633938948e+00  5.891086395895715e-01  1.043969904518789e+00  1.043965878056571e+00  7.463132252400313e-09  0.000000000000000e+00 
 1.250000000000000e+02  1.043872932088476e+00  5.459012919510625e-06 -4.220522271541640e-04  5.827122607298867e-01  7.421533249742075e-02  2.299117879341364e+00  1.580068102793337e+00  6.848863067601596e-01  5.827866547320848e-01  1.165592875736124e+00  5.827961589891930e-01  1.043869148834577e+00  1.043865912371437e+00  6.168256584366573e-09  0.000000000000000e+00 
