 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.057570952261532e+00  8.005178142054186e-01  9.986838891841874e-01  6.169513002889037e-01  1.199999786924080e+00  2.115200490515282e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.057570952261530e+00  8.005178142054120e-01  9.986838891841876e-01  6.169513002889092e-01  1.199999786924075e+00  2.115200490515299e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.057570952261530e+00  8.005178142054056e-01  9.986838891841874e-01  6.169513002889173e-01  1.199999786924064e+00  2.115200490515318e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.057570952261528e+00  8.005178142053935e-01  9.986838891841872e-01  6.169513002889291e-01  1.199999786924054e+00  2.115200490515344e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.057570952261534e+00  8.005178142053848e-01  9.986838891841827e-01  6.169513002889514e-01  1.199999786924060e+00  2.115200490515345e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.057570952261540e+00  8.005178142053733e-01  9.986838891841520e-01  6.169513002889568e-01  1.199999786924058e+00  2.115200490515423e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.057570952261487e+00  8.005178142052621e-01  9.986838891840413e-01  6.169513002889315e-01  1.199999786923987e+00  2.115200490515508e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.057570952261420e+00  8.005178142050250e-01  9.986838891839663e-01  6.169513002892653e-01  1.199999786923867e+00  2.115200490515224e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.057570952261369e+00  8.005178142045933e-01  9.986838891839027e-01  6.169513002853504e-01  1.199999786923872e+00  2.115200490514069e+00 
 5.120000000000001e-10  0.000000000000000e+00  1.057570952261323e+00  8.005178142038032e-01  9.986838891836401e-01  6.169513002972538e-01  1.199999786924217e+00  2.115200490512518e+00 
 1.024000000000000e-09  0.000000000000000e+00  1.057570952262574e+00  8.005178142037342e-01  9.986838891838385e-01  6.169513002764269e-01  1.199999786923839e+00  2.115200490514720e+00 
 2.024000000000000e-09  0.000000000000000e+00  1.057570952266337e+00  8.005178142043916e-01  9.986838891836094e-01  6.169513003046592e-01  1.199999786924369e+00  2.115200490514291e+00 
 3.024000000000000e-09  0.000000000000000e+00  1.057570952269181e+00  8.005178142049153e-01  9.986838891830575e-01  6.169513002696737e-01  1.199999786923654e+00  2.115200490510381e+00 
 4.024000000000000e-09  0.000000000000000e+00  1.057570952271957e+00  8.005178142063815e-01  9.986838891824864e-01  6.169513003127691e-01  1.199999786924757e+00  2.115200490510963e+00 
 5.024000000000000e-09  0.000000000000000e+00  1.057570952274581e+00  8.005178142073445e-01  9.986838891819604e-01  6.169513002595505e-01  1.199999786923727e+00  2.115200490514192e+00 
 6.024000000000000e-09  0.000000000000000e+00  1.057570952277135e+00  8.005178142078310e-01  9.986838891814751e-01  6.169513003251973e-01  1.199999786924904e+00  2.115200490518222e+00 
 7.024000000000000e-09  0.000000000000000e+00  1.057570952279660e+00  8.005178142079995e-01  9.986838891810834e-01  6.169513002441827e-01  1.199999786923509e+00  2.115200490521493e+00 
 8.024000000000000e-09  0.000000000000000e+00  1.057570952282125e+00  8.005178142079857e-01  9.986838891807379e-01  6.169513003439824e-01  1.199999786925275e+00  2.115200490524070e+00 
 9.024000000000000e-09  0.000000000000000e+00  1.057570952284529e+00  8.005178142078799e-01  9.986838891804641e-01  6.169513002211268e-01  1.199999786923097e+00  2.115200490526351e+00 
 1.002400000000000e-08  0.000000000000000e+00  1.057570952286894e+00  8.005178142077842e-01  9.986838891803276e-01  6.169513003726471e-01  1.199999786925739e+00  2.115200490528926e+00 
 1.102400000000000e-08  0.000000000000000e+00  1.057570952289177e+00  8.005178142076849e-01  9.986838891802923e-01  6.169513001857850e-01  1.199999786922460e+00  2.115200490531905e+00 
 1.202400000000000e-08  0.000000000000000e+00  1.057570952291459e+00  8.005178142076046e-01  9.986838891803210e-01  6.169513004163412e-01  1.199999786926422e+00  2.115200490535212e+00 
 1.302400000000000e-08  0.000000000000000e+00  1.057570952293721e+00  8.005178142075110e-01  9.986838891804162e-01  6.169513001319232e-01  1.199999786921673e+00  2.115200490538742e+00 
 1.402400000000000e-08  0.000000000000000e+00  1.057570952296074e+00  8.005178142074592e-01  9.986838891805974e-01  6.169513004826491e-01  1.199999786927514e+00  2.115200490542378e+00 
 1.502400000000000e-08  0.000000000000000e+00  1.057570952298411e+00  8.005178142074028e-01  9.986838891808425e-01  6.169513000503274e-01  1.199999786920277e+00  2.115200490545894e+00 
 1.602400000000000e-08  0.000000000000000e+00  1.057570952300805e+00  8.005178142073692e-01  9.986838891810728e-01  6.169513005832982e-01  1.199999786929368e+00  2.115200490548630e+00 
 1.702400000000000e-08  0.000000000000000e+00  1.057570952303103e+00  8.005178142073499e-01  9.986838891812230e-01  6.169512999257822e-01  1.199999786918099e+00  2.115200490550994e+00 
 1.802400000000000e-08  0.000000000000000e+00  1.057570952305405e+00  8.005178142074191e-01  9.986838891813108e-01  6.169513007365482e-01  1.199999786931795e+00  2.115200490553852e+00 
 1.902400000000000e-08  0.000000000000000e+00  1.057570952307530e+00  8.005178142074468e-01  9.986838891813015e-01  6.169512997370697e-01  1.199999786914880e+00  2.115200490557448e+00 
 2.000000000000000e-08  0.000000000000000e+00  1.057570952306313e+00  8.005178142059562e-01  9.986838891799030e-01  6.169513009731057e-01  1.199999786935650e+00  2.115200490564386e+00 
 2.002000000000000e-08  1.199999999999971e-01  1.057914422179734e+00  8.008696161763559e-01  9.986919510071649e-01  6.208909096102054e-01  1.202954978021003e+00  2.115200496755386e+00 
 2.006000000000000e-08  3.599999999999914e-01  1.058472675795662e+00  8.014488088131680e-01  9.986968507316807e-01  6.298457134160949e-01  1.206744063523064e+00  2.115200502290198e+00 
 2.010823950549744e-08  6.494370329846262e-01  1.056552910361041e+00  7.995003878381570e-01  9.986659174612761e-01  6.533170700550154e-01  1.208549706719761e+00  2.115200460384419e+00 
 2.015411975274872e-08  9.247185164923085e-01  1.039980780872477e+00  7.875710602006689e-01  9.984951148389211e-01  7.027282851340916e-01  1.209309296690427e+00  2.115200207174366e+00 
 2.019358596444255e-08  1.161515786655289e+00  1.023914764397702e+00  7.747179188568929e-01  9.983600167381163e-01  7.841640477820911e-01  1.209530413301879e+00  2.115200136118016e+00 
 2.020000000000000e-08  1.199999999999991e+00  1.022363805773505e+00  7.733872480729820e-01  9.983468508335116e-01  8.027167383347352e-01  1.209732223850799e+00  2.115200158724226e+00 
 2.020418964520503e-08  1.200000000000000e+00  1.021328028953669e+00  7.723556747564323e-01  9.983342698716479e-01  8.153501341994855e-01  1.209112412943599e+00  2.115200170496548e+00 
 2.021256893561508e-08  1.200000000000000e+00  1.019570306831324e+00  7.702034291539360e-01  9.983170025445377e-01  8.423816106532833e-01  1.208275782643924e+00  2.115200202520524e+00 
 2.022932751643519e-08  1.200000000000000e+00  1.017344820689069e+00  7.668285524100791e-01  9.983042555504648e-01  9.039309946901306e-01  1.207687846948768e+00  2.115200291590662e+00 
 2.026002817832503e-08  1.200000000000000e+00  1.015765594358324e+00  7.647045142720188e-01  9.982886619688326e-01  1.016216414017349e+00  1.207068724847576e+00  2.115200453961481e+00 
 2.029680098421730e-08  1.200000000000000e+00  1.015154197370631e+00  7.644554960239496e-01  9.982562451010268e-01  1.112631741723868e+00  1.205818451560801e+00  2.115200492234648e+00 
 2.034104139221457e-08  1.200000000000000e+00  1.014786370069515e+00  7.641909125785491e-01  9.983205059616357e-01  1.169886473266350e+00  1.203334427253639e+00  2.115200014632771e+00 
 2.041122911979402e-08  1.200000000000000e+00  1.016154138970770e+00  7.643212268135463e-01  9.995963892327039e-01  1.198582942453809e+00  1.200818077460537e+00  2.115196862604698e+00 
 2.048705322777760e-08  1.200000000000000e+00  1.021724562235478e+00  7.645791472309602e-01  1.005210142222908e+00  1.200936959029303e+00  1.200781757345086e+00  2.115188154706300e+00 
 2.059268635515825e-08  1.200000000000000e+00  1.036822551162299e+00  7.650086512707691e-01  1.020704035097307e+00  1.199763001667967e+00  1.198569346101720e+00  2.115163519664444e+00 
 2.070516723818926e-08  1.200000000000000e+00  1.051319440239732e+00  7.654294029379731e-01  1.036167422674171e+00  1.199551542130793e+00  1.196050289996010e+00  2.115121220305783e+00 
 2.078399954469082e-08  1.200000000000000e+00  1.055808212780832e+00  7.657117293593458e-01  1.040591506677113e+00  1.200418282266268e+00  1.201869789583909e+00  2.115084070026662e+00 
 2.087166720161866e-08  1.200000000000000e+00  1.056794187081151e+00  7.660070818487424e-01  1.041330606453358e+00  1.199474943864891e+00  1.198177311385014e+00  2.115040163692617e+00 
 2.097558086731808e-08  1.200000000000000e+00  1.056848190000512e+00  7.663768606024237e-01  1.040996249895040e+00  1.200101693646161e+00  1.200816376562375e+00  2.114990882912064e+00 
 2.108617421099205e-08  1.200000000000000e+00  1.056924742618096e+00  7.667471269975319e-01  1.040694728095528e+00  1.199865249965565e+00  1.199618561659267e+00  2.114947700337539e+00 
 2.125273799025093e-08  1.200000000000000e+00  1.056981665029586e+00  7.672989075463180e-01  1.040154461249255e+00  1.200042200897413e+00  1.200144108256523e+00  2.114906469312352e+00 
 2.144804653692438e-08  1.200000000000000e+00  1.057009520648746e+00  7.679147496455955e-01  1.039489795788454e+00  1.199975950787525e+00  1.199997776228627e+00  2.114890949216084e+00 
 2.172539963505568e-08  1.200000000000000e+00  1.057038345919280e+00  7.687555837527311e-01  1.038524353581278e+00  1.199999734715355e+00  1.199920595116306e+00  2.114907743572484e+00 
 2.210203957334898e-08  1.200000000000000e+00  1.057071371268132e+00  7.698263920971057e-01  1.037240047508583e+00  1.200004040402778e+00  1.200130209783244e+00  2.114961233035271e+00 
 2.266547601886012e-08  1.200000000000000e+00  1.057122039550274e+00  7.713110886020421e-01  1.035387404260966e+00  1.199983126087579e+00  1.199839013119865e+00  2.115044241496186e+00 
 2.357485026440265e-08  1.200000000000000e+00  1.057194341130979e+00  7.734500939605509e-01  1.032609137403675e+00  1.200014194461264e+00  1.200178241774971e+00  2.115131169997902e+00 
 2.457485026440265e-08  1.200000000000000e+00  1.057254117748731e+00  7.755121352071813e-01  1.029806552151646e+00  1.199976669058977e+00  1.199806378063610e+00  2.115172392092853e+00 
 2.557485026440265e-08  1.200000000000000e+00  1.057300710416736e+00  7.773243449786602e-01  1.027245787746214e+00  1.200020478788546e+00  1.200207699805301e+00  2.115189460664832e+00 
 2.657485026440265e-08  1.200000000000000e+00  1.057335684666824e+00  7.789361031945559e-01  1.024877126489608e+00  1.199971153361470e+00  1.199778437815225e+00  2.115198129763990e+00 
 2.757485026440265e-08  1.200000000000000e+00  1.057367125085579e+00  7.803728268113300e-01  1.022692151883901e+00  1.200026105988812e+00  1.200234219582887e+00  2.115202082226783e+00 
 2.857485026440265e-08  1.200000000000000e+00  1.057390738413852e+00  7.816636918423401e-01  1.020654731436288e+00  1.199966194211527e+00  1.199753302548187e+00  2.115202829067119e+00 
 2.957485026440265e-08  1.200000000000000e+00  1.057414886965277e+00  7.828222020632329e-01  1.018770387202217e+00  1.200031143455170e+00  1.200258051752208e+00  2.115201599853794e+00 
 3.057485026440265e-08  1.200000000000000e+00  1.057432117565937e+00  7.838689759866326e-01  1.017011772498988e+00  1.199961745458187e+00  1.199730735622332e+00  2.115199436725734e+00 
 3.157485026440265e-08  1.200000000000000e+00  1.057452208229367e+00  7.848125039039329e-01  1.015392543792330e+00  1.200035648246667e+00  1.200279424076229e+00  2.115197164811392e+00 
 3.257485026440266e-08  1.200000000000000e+00  1.057465324777727e+00  7.856691698431965e-01  1.013888225150875e+00  1.199957763329745e+00  1.199710520588085e+00  2.115195379886166e+00 
 3.357485026440266e-08  1.200000000000000e+00  1.057482899481490e+00  7.864450905207158e-01  1.012515381471937e+00  1.200039671007595e+00  1.200298544099465e+00  2.115194441584916e+00 
 3.457485026440266e-08  1.200000000000000e+00  1.057493075035618e+00  7.871539800739593e-01  1.011248566370220e+00  1.199954207276852e+00  1.199692459504349e+00  2.115194505334916e+00 
 3.557485026440266e-08  1.200000000000000e+00  1.057508930240931e+00  7.878003829084561e-01  1.010104504479424e+00  1.200043257057150e+00  1.200315601208550e+00  2.115195565374214e+00 
 3.657485026440266e-08  1.200000000000000e+00  1.057516821973099e+00  7.883957696608264e-01  1.009055285023971e+00  1.199951039966971e+00  1.199676371365051e+00  2.115197509238958e+00 
 3.757485026440267e-08  1.200000000000000e+00  1.057531388069736e+00  7.889432699427121e-01  1.008117028162494e+00  1.200046447090651e+00  1.200330768437504e+00  2.115200162525741e+00 
 3.857485026440267e-08  1.200000000000000e+00  1.057537394652279e+00  7.894522430158392e-01  1.007259470045660e+00  1.199948227138631e+00  1.199662090650036e+00  2.115203331441994e+00 
 3.957485026440267e-08  1.200000000000000e+00  1.057550920412352e+00  7.899244810480087e-01  1.006498548777967e+00  1.200049277745199e+00  1.200344204043782e+00  2.115206831031451e+00 
 4.057485026440267e-08  1.200000000000000e+00  1.057555314254682e+00  7.903674126796859e-01  1.005802555904045e+00  1.199945737421770e+00  1.199649465985574e+00  2.115210507069104e+00 
 4.157485026440268e-08  1.200000000000000e+00  1.057567964406374e+00  7.907816768752505e-01  1.005188103455805e+00  1.200051782078827e+00  1.200356052881807e+00  2.115214244112666e+00 
 4.257485026440268e-08  1.200000000000000e+00  1.057570960887529e+00  7.911730730767144e-01  1.004623081890823e+00  1.199943542139525e+00  1.199638358892340e+00  2.115217968225991e+00 
 4.357485026440268e-08  1.200000000000000e+00  1.057582865507004e+00  7.915413764990459e-01  1.004125536774340e+00  1.200053989970178e+00  1.200366447603415e+00  2.115221640164875e+00 
 4.457485026440268e-08  1.200000000000000e+00  1.057584655167799e+00  7.918911294717309e-01  1.003663742620649e+00  1.199941615108508e+00  1.199628642629636e+00  2.115225247174207e+00 
 4.557485026440269e-08  1.200000000000000e+00  1.057595929864050e+00  7.922215662759693e-01  1.003257589426097e+00  1.200055928470159e+00  1.200375509727980e+00  2.115228790584514e+00 
