 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  9.376587330731156e-01  8.005178134958967e-01  9.986838891890463e-01  6.169513002889006e-01  1.199999786924096e+00  1.875348591496630e+00 
 2.000000000000000e-12  0.000000000000000e+00  9.376587330731140e-01  8.005178134958951e-01  9.986838891890448e-01  6.169513002889079e-01  1.199999786924094e+00  1.875348591496668e+00 
 4.000000000000001e-12  0.000000000000000e+00  9.376587330731125e-01  8.005178134958933e-01  9.986838891890436e-01  6.169513002889164e-01  1.199999786924088e+00  1.875348591496709e+00 
 8.000000000000001e-12  0.000000000000000e+00  9.376587330731099e-01  8.005178134958901e-01  9.986838891890421e-01  6.169513002889283e-01  1.199999786924079e+00  1.875348591496791e+00 
 1.600000000000000e-11  0.000000000000000e+00  9.376587330731163e-01  8.005178134958866e-01  9.986838891890233e-01  6.169513002889492e-01  1.199999786924090e+00  1.875348591496871e+00 
 3.200000000000001e-11  0.000000000000000e+00  9.376587330731270e-01  8.005178134958792e-01  9.986838891889702e-01  6.169513002889540e-01  1.199999786924089e+00  1.875348591496936e+00 
 6.400000000000001e-11  0.000000000000000e+00  9.376587330730862e-01  8.005178134957925e-01  9.986838891888691e-01  6.169513002889498e-01  1.199999786924036e+00  1.875348591496955e+00 
 1.280000000000000e-10  0.000000000000000e+00  9.376587330730309e-01  8.005178134956182e-01  9.986838891888146e-01  6.169513002893990e-01  1.199999786924000e+00  1.875348591496666e+00 
 2.560000000000000e-10  0.000000000000000e+00  9.376587330730000e-01  8.005178134955789e-01  9.986838891887987e-01  6.169513002836818e-01  1.199999786923825e+00  1.875348591495608e+00 
 5.120000000000001e-10  0.000000000000000e+00  9.376587330729821e-01  8.005178134956163e-01  9.986838891882432e-01  6.169513003010664e-01  1.199999786924129e+00  1.875348591494076e+00 
 1.024000000000000e-09  0.000000000000000e+00  9.376587330741341e-01  8.005178134958094e-01  9.986838891879077e-01  6.169513002702819e-01  1.199999786923754e+00  1.875348591495526e+00 
 2.024000000000000e-09  0.000000000000000e+00  9.376587330775757e-01  8.005178134962619e-01  9.986838891883848e-01  6.169513003117274e-01  1.199999786924521e+00  1.875348591493207e+00 
 3.024000000000000e-09  0.000000000000000e+00  9.376587330802519e-01  8.005178134964218e-01  9.986838891885579e-01  6.169513002608245e-01  1.199999786923816e+00  1.875348591488739e+00 
 4.024000000000000e-09  0.000000000000000e+00  9.376587330827900e-01  8.005178134977075e-01  9.986838891883882e-01  6.169513003238212e-01  1.199999786924925e+00  1.875348591489655e+00 
 5.024000000000000e-09  0.000000000000000e+00  9.376587330851417e-01  8.005178134998741e-01  9.986838891879913e-01  6.169513002461823e-01  1.199999786923573e+00  1.875348591492036e+00 
 6.024000000000000e-09  0.000000000000000e+00  9.376587330874367e-01  8.005178135012522e-01  9.986838891875383e-01  6.169513003417317e-01  1.199999786925301e+00  1.875348591493913e+00 
 7.024000000000000e-09  0.000000000000000e+00  9.376587330897069e-01  8.005178135018830e-01  9.986838891871141e-01  6.169513002236949e-01  1.199999786923115e+00  1.875348591494997e+00 
 8.024000000000000e-09  0.000000000000000e+00  9.376587330919718e-01  8.005178135021185e-01  9.986838891867390e-01  6.169513003693168e-01  1.199999786925706e+00  1.875348591496024e+00 
 9.024000000000000e-09  0.000000000000000e+00  9.376587330942131e-01  8.005178135021664e-01  9.986838891850189e-01  6.169513001899396e-01  1.199999786922601e+00  1.875348591496822e+00 
 1.002400000000000e-08  0.000000000000000e+00  9.376587330964457e-01  8.005178135021379e-01  9.986838891824624e-01  6.169513004110293e-01  1.199999786926413e+00  1.875348591497085e+00 
 1.102400000000000e-08  0.000000000000000e+00  9.376587330985856e-01  8.005178135020626e-01  9.986838891810786e-01  6.169513001382854e-01  1.199999786921744e+00  1.875348591496751e+00 
 1.202400000000000e-08  0.000000000000000e+00  9.376587331006313e-01  8.005178135020169e-01  9.986838891806568e-01  6.169513004745790e-01  1.199999786927418e+00  1.875348591496313e+00 
 1.302400000000000e-08  0.000000000000000e+00  9.376587331025075e-01  8.005178135019383e-01  9.986838891806743e-01  6.169513000599800e-01  1.199999786920502e+00  1.875348591496465e+00 
 1.402400000000000e-08  0.000000000000000e+00  9.376587331043579e-01  8.005178135019281e-01  9.986838891808530e-01  6.169513005713475e-01  1.199999786929084e+00  1.875348591497342e+00 
 1.502400000000000e-08  0.000000000000000e+00  9.376587331060912e-01  8.005178135019229e-01  9.986838891810519e-01  6.169512999406573e-01  1.199999786918232e+00  1.875348591498968e+00 
 1.602400000000000e-08  0.000000000000000e+00  9.376587331078774e-01  8.005178135019551e-01  9.986838891812222e-01  6.169513007183244e-01  1.199999786931490e+00  1.875348591500393e+00 
 1.702400000000000e-08  0.000000000000000e+00  9.376587331095049e-01  8.005178135019361e-01  9.986838891813136e-01  6.169512997596504e-01  1.199999786915277e+00  1.875348591500838e+00 
 1.802400000000000e-08  0.000000000000000e+00  9.376587331112134e-01  8.005178135020250e-01  9.986838891813511e-01  6.169513009417817e-01  1.199999786935409e+00  1.875348591500738e+00 
 1.902400000000000e-08  0.000000000000000e+00  9.376587331127068e-01  8.005178135020236e-01  9.986838891812940e-01  6.169512994839768e-01  1.199999786910418e+00  1.875348591500489e+00 
 2.000000000000000e-08  0.000000000000000e+00  9.376587331113481e-01  8.005178135005053e-01  9.986838891799005e-01  6.169513012865930e-01  1.199999786940983e+00  1.875348591503911e+00 
