Warning: singular matrix:  check node xt2f.n9

Note: Starting dynamic gmin stepping


The temperature limiting function received NaN.
Please check your power dissipation and improve your heat sink Rth!
    This message will be shown only once.

Note: Dynamic gmin stepping completed

Note: No compatibility mode selected!


Circuit: * g1_t2f post-layout testbench (g1_t2f_pex.spice, bandgap schematic view) post-layout f(t): hbt=hbt_typ mos=mos_tt res=res_typ cap=cap_typ vdd=3.3 v vdd12=1.2 v t=175 c mode=ptat

Doing analysis at TEMP = 175.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
sub!                                         0
vdd                                        3.3
vdd12                                      1.2
r4                                           0
en                                           0
mode                                         0
xbgr.d1                                2.47985
pbias                                  2.29768
xbgr.n1                               0.542481
pcasc                                  1.47857
xbgr.d2                                2.54115
xbgr.xrb.dt                                  0
xbgr.vb2                                1.3527
vbe                                    0.51878
xbgr.c2                               0.639391
xbgr.d5                                2.48047
xbgr.vd1                               1.03781
xbgr.xrx.dt                                  0
xbgr.vd2                              0.518888
xbgr.xqd1.s1                       1.86939e-06
xbgr.xqd1.t                          0.0363545
xbgr.xqd2.s1                       1.86937e-06
xbgr.xqd2.t                          0.0362973
xbgr.xq1.s1                        1.86936e-06
xbgr.xq1.t                           0.0361936
xbgr.b1b                           5.44864e-07
xbgr.xq1b.s1                        1.8645e-06
xbgr.xq1b.t                        2.76401e-05
dvbe                                 0.0844085
xbgr.xq2a.s1                       1.86515e-06
xbgr.xq2a.t                          0.0048689
xbgr.xq2b.s1                       1.86515e-06
xbgr.xq2b.t                          0.0048689
xbgr.xq2c.s1                       1.86515e-06
xbgr.xq2c.t                          0.0048689
xbgr.xq2d.s1                       1.86515e-06
xbgr.xq2d.t                          0.0048689
xbgr.xq2e.s1                       1.86515e-06
xbgr.xq2e.t                          0.0048689
xbgr.xq2f.s1                       1.86515e-06
xbgr.xq2f.t                          0.0048689
xbgr.xq2g.s1                       1.86515e-06
xbgr.xq2g.t                          0.0048689
xbgr.xq2h.s1                       1.86515e-06
xbgr.xq2h.t                          0.0048689
xbgr.xr1.dt                                  0
xbgr.d3                                 2.4802
vref                                   1.05765
xbgr.vbe3                             0.520524
xbgr.xr2.dt                                  0
xbgr.xq3.s1                        1.86959e-06
xbgr.xq3.t                           0.0379033
xbgr.d4                                2.48015
iptat                                        1
xbgr.det                               3.23632
xbgr.xrdet.dt                                0
xbgr.kick                          5.41893e-06
xbgr.r4n                                   3.3
fout                               2.65992e-05
xt2f.fon                               1.19999
xt2f.lsb                           4.01669e-06
xt2f.lsa                                   1.2
xt2f.qn                                    3.3
xt2f.q                             5.08499e-06
xt2f.rn                                    3.3
xt2f.ni182                           0.0429548
xt2f.ni183                             2.70551
xt2f.d2g                                   3.3
xt2f.sn                                    3.3
xt2f.d1g                                   3.3
xt2f.ni171                             2.66444
xt2f.a                             2.64656e-06
xt2f.ni170                           0.0474846
xt2f.ni169                          2.5425e-06
xt2f.c1                            2.64843e-06
xt2f.c2                            2.64843e-06
xt2f.dr                                2.48079
xt2f.vr                                1.60137
xt2f.do                                3.29993
xt2f.db                                 2.4799
xt2f.isrc                              3.29991
xt2f.nbias                            0.626977
xt2f.oa1                               2.27406
xt2f.ob2                               3.29993
xt2f.oa2                               2.27406
xt2f.ob1                               3.29993
xt2f.tail1                            0.511374
xt2f.tail2                            0.511374
xt2f.xq46.s1                                 0
xt2f.xq46.t                                  0
xt2f.xq47.s1                                 0
xt2f.xq47.t                                  0
xt2f.vth                                1.0579
xt2f.xq48.s1                       1.89788e-06
xt2f.xq48.t                           0.247019
xt2f.cap1                          1.19519e-06
xt2f.xq49.s1                       1.86453e-06
xt2f.xq49.t                        0.000175208
xt2f.xq50.s1                       1.89788e-06
xt2f.xq50.t                           0.247019
xt2f.cap2                          1.19518e-06
xt2f.xq51.s1                       1.86453e-06
xt2f.xq51.t                        0.000175208
xt2f.moden                                 3.3
xt2f.n7                                1.44123
xt2f.xr68.dt                                 0
xt2f.n15                              0.160136
xt2f.xr69.dt                                 0
xt2f.n8                                1.28109
xt2f.xr70.dt                                 0
xt2f.n9                                1.12095
xt2f.xr71.dt                                 0
xt2f.n10                              0.960818
xt2f.xr72.dt                                 0
xt2f.n11                              0.800682
xt2f.xr73.dt                                 0
xt2f.n12                              0.640545
xt2f.xr74.dt                                 0
xt2f.n13                              0.480409
xt2f.xr75.dt                                 0
xt2f.n14                              0.320272
xt2f.xr76.dt                                 0
xt2f.xr77.dt                                 0
xt2f.xc1.1                         1.19519e-06
xt2f.xc2.1                         1.19518e-06
vload#branch                       6.16686e-06
vmode#branch                                 0
ven#branch                                   0
vr4#branch                                   0
vdd12#branch                       -3.5066e-08
vdd#branch                        -7.60453e-05
vsub#branch                                  0

