22-Sep-2026 21:25:24 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 21:25:24 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 21:25:24 | INFO    | Running IHP-SG13G2 main checks on design /work/build/scratch/sense-fullassembly-20260922-r2/g1_sense_physical.gds, topcell: g1_sense_physical
2026-09-22 21:25:26 +0200: Memory Usage (408156K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/scratch/sense-fullassembly-20260922-r2/g1_sense_physical.gds
2026-09-22 21:25:26 +0200: Memory Usage (408156K) : Ruby Version for klayout: 3.2.3
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : Loading database to memory is complete.
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/scratch/sense-fullassembly-stock-20260922-r1/drc/g1_sense_physical_g1_sense_physical_main.lyrdb
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : Evaluate switches.
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : tables selected: main
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : deep mode is enabled.
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : FEOL enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : BEOL enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : OFFGRID enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : ANGLE enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : PIN enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : FORBIDDEN enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : RECOMMENDED enabled: true
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : PreCheck DRC enabled: false
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 21:25:26 +0200: Memory Usage (409316K) : Read in polygons from layers.
2026-09-22 21:25:26 +0200: Memory Usage (410676K) : activ_drw has 1011 polygons
2026-09-22 21:25:26 +0200: Memory Usage (410676K) : activ_pin has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (410676K) : activ_mask has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411372K) : activ_filler has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411372K) : activ_nofill has 4 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411372K) : activ_opc has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411372K) : activ_iopc has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411372K) : activ_noqrc has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411696K) : biwind_drw has 0 polygons
2026-09-22 21:25:26 +0200: Memory Usage (411696K) : biwind_opc has 0 polygons
