 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.312371613685951e-05 -6.984443311948947e-05 -6.991334416837053e-05  1.273220648443513e-07 -4.051885335045815e-08  1.365526941168657e-09  7.050476701903850e-10  1.410095340380770e-09  2.731053882337314e-09 
 1.312871613685951e-05 -6.983754863791955e-05 -6.990645337888049e-05  1.223502771570753e-07 -4.038614301386793e-08  1.360394521709615e-09  7.039232615543934e-10  1.407846523108787e-09  2.720789043419230e-09 
 1.313371613685951e-05 -6.983066478722981e-05 -6.989956322018668e-05  1.174356193439272e-07 -4.025436734281628e-08  1.355298797714180e-09  7.028028281008505e-10  1.405605656201701e-09  2.710597595428359e-09 
 1.313871613685951e-05 -6.982378156742346e-05 -6.989267369229717e-05  1.125773132579645e-07 -4.012355572823853e-08  1.350239355142537e-09  7.016863526504359e-10  1.403372705300872e-09  2.700478710285074e-09 
 1.314371613685951e-05 -6.981689897850707e-05 -6.988578479521980e-05  1.077746456084596e-07 -3.999361410544582e-08  1.345215849756316e-09  7.005738195584347e-10  1.401147639116869e-09  2.690431699512632e-09 
 1.314871613685951e-05 -6.981001702048550e-05 -6.987889652896225e-05  1.030266223729756e-07 -3.986460597018271e-08  1.340227862582543e-09  6.994652112972833e-10  1.398930422594567e-09  2.680455725165087e-09 
 1.315371613685951e-05 -6.980313569337209e-05 -6.987200889353238e-05  9.833270288563882e-08 -3.973646849363424e-08  1.335275039778600e-09  6.983605017306717e-10  1.396721003461343e-09  2.670550079557199e-09 
 1.315871613685951e-05 -6.979625499716568e-05 -6.986512188893763e-05  9.369159641921276e-08 -3.960920268320676e-08  1.330357005815335e-09  6.972596817098600e-10  1.394519363419720e-09  2.660714011630670e-09 
 1.316371613685951e-05 -6.978937493187441e-05 -6.985823551518532e-05  8.910293218167731e-08 -3.948283671653714e-08  1.325473372374522e-09  6.961627234637579e-10  1.392325446927516e-09  2.650946744749045e-09 
 1.316871613685951e-05 -6.978249549750159e-05 -6.985134977228249e-05  8.456620868930380e-08 -3.935735581935656e-08  1.320623778560344e-09  6.950696134679360e-10  1.390139226935872e-09  2.641247557120687e-09 
 1.317371613685952e-05 -6.977561669406135e-05 -6.984446466023652e-05  8.008046119953771e-08 -3.923263224772895e-08  1.315807934833237e-09  6.939803401388844e-10  1.387960680277769e-09  2.631615869666475e-09 
 1.317871613685952e-05 -6.976873852155470e-05 -6.983758017905454e-05  7.564485940295216e-08 -3.910889565624507e-08  1.311025362549648e-09  6.928948680503105e-10  1.385789736100621e-09  2.622050725099297e-09 
 1.318371613685952e-05 -6.976186097998343e-05 -6.983069632874324e-05  7.125878399049973e-08 -3.898594015274778e-08  1.306275804048659e-09  6.918131896643788e-10  1.383626379328758e-09  2.612551608097318e-09 
 1.318871613685952e-05 -6.975498406935832e-05 -6.982381310930940e-05  6.692138944860699e-08 -3.886381175434750e-08  1.301558903194662e-09  6.907352849545899e-10  1.381470569909180e-09  2.603117806389323e-09 
 1.319371613685952e-05 -6.974810778968199e-05 -6.981693052075960e-05  6.263235234043999e-08 -3.874247677731628e-08  1.296874338890475e-09  6.896611430292516e-10  1.379322286058503e-09  2.593748677780950e-09 
 1.319871613685952e-05 -6.974123214096052e-05 -6.981004856310034e-05  5.839062860305065e-08 -3.862197611588600e-08  1.292221745217741e-09  6.885907358163289e-10  1.377181471632658e-09  2.584443490435482e-09 
 1.320371613685952e-05 -6.973435712320126e-05 -6.980316723633814e-05  5.419561787366189e-08 -3.850229907092091e-08  1.287600790822970e-09  6.875240400130553e-10  1.375048080026111e-09  2.575201581645940e-09 
 1.320871613685952e-05 -6.972748273640435e-05 -6.979628654047908e-05  5.004685043884000e-08 -3.838339708537048e-08  1.283011179444399e-09  6.864610513217015e-10  1.372922102643403e-09  2.566022358888798e-09 
 1.321371613685952e-05 -6.972060898057630e-05 -6.978940647552921e-05  4.594378280931336e-08 -3.826537501166872e-08  1.278452528358031e-09  6.854017396928306e-10  1.370803479385661e-09  2.556905056716063e-09 
 1.321871613685952e-05 -6.971373585572301e-05 -6.978252704149449e-05  4.188528801639217e-08 -3.814802004735361e-08  1.273924626742730e-09  6.843460981184131e-10  1.368692196236826e-09  2.547849253485461e-09 
 1.322371613685952e-05 -6.970686336184957e-05 -6.977564823838084e-05  3.787142628346846e-08 -3.803143844332159e-08  1.269427121625405e-09  6.832941060792676e-10  1.366588212158535e-09  2.538854243250810e-09 
 1.322871613685952e-05 -6.969999149896068e-05 -6.976877006619407e-05  3.390095119635617e-08 -3.791565893318883e-08  1.264959671174510e-09  6.822457414986882e-10  1.364491482997376e-09  2.529919342349019e-09 
 1.323371613685953e-05 -6.969312026705508e-05 -6.976189252493951e-05  2.997369097173207e-08 -3.780062061976978e-08  1.260522002693343e-09  6.812009883558108e-10  1.362401976711622e-09  2.521044005386687e-09 
 1.323871613685953e-05 -6.968624966614599e-05 -6.975501561462286e-05  2.608900972504908e-08 -3.768635546245439e-08  1.256113799001068e-09  6.801598272340893e-10  1.360319654468179e-09  2.512227598002136e-09 
 1.324371613685953e-05 -6.967937969622846e-05 -6.974813933524925e-05  2.224622699055945e-08 -3.757287109300064e-08  1.251734755604772e-09  6.791222424283782e-10  1.358244484856756e-09  2.503469511209543e-09 
 1.324871613685953e-05 -6.967251035731500e-05 -6.974126368682411e-05  1.844485461805281e-08 -3.746001244353595e-08  1.247384663238293e-09  6.780882243702524e-10  1.356176448740505e-09  2.494769326476587e-09 
 1.325371613685953e-05 -6.966564164940209e-05 -6.973438866935238e-05  1.468430972290428e-08 -3.734798157171837e-08  1.243063129460923e-09  6.770577398649905e-10  1.354115479729981e-09  2.486126258921846e-09 
 1.325871613685953e-05 -6.965877357249679e-05 -6.972751428283899e-05  1.096399811293790e-08 -3.723664173602004e-08  1.238769924795443e-09  6.760307790256002e-10  1.352061558051200e-09  2.477539849590887e-09 
 1.326371613685953e-05 -6.965190612660329e-05 -6.972064052728882e-05  7.283453731056272e-09 -3.712598712748435e-08  1.234504783862495e-09  6.750073299431657e-10  1.350014659886331e-09  2.469009567724991e-09 
 1.326871613685953e-05 -6.964503931172567e-05 -6.971376740270669e-05  3.642292028854972e-09 -3.701608006568287e-08  1.230267391738098e-09  6.739873661882373e-10  1.347974732376475e-09  2.460534783476196e-09 
 1.327371613685953e-05 -6.963817312786494e-05 -6.970689490909717e-05  3.969115287090139e-11 -3.690681677000522e-08  1.226057524119088e-09  6.729708802978758e-10  1.345941760595752e-09  2.452115048238177e-09 
 1.327871613685953e-05 -6.963130757502556e-05 -6.970002304646471e-05 -3.524873076852109e-09 -3.679832838582360e-08  1.221874840470770e-09  6.719578404737562e-10  1.343915680947512e-09  2.443749680941540e-09 
 1.328371613685953e-05 -6.962444265321166e-05 -6.969315181481374e-05 -7.051477098220628e-09 -3.669043035231893e-08  1.217719170962081e-09  6.709482518644460e-10  1.341896503728892e-09  2.435438341924161e-09 
 1.328871613685953e-05 -6.961757836242198e-05 -6.968628121414833e-05 -1.054102674599515e-08 -3.658328987139112e-08  1.213590166833401e-09  6.699420771622300e-10  1.339884154324460e-09  2.427180333666802e-09 
 1.329371613685953e-05 -6.961071470266405e-05 -6.967941124447263e-05 -1.399368778690871e-08 -3.647677542216685e-08  1.209487626510087e-09  6.689393093036243e-10  1.337878618607249e-09  2.418975253020175e-09 
 1.329871613685954e-05 -6.960385167393928e-05 -6.967254190579065e-05 -1.741013739932676e-08 -3.637089796888284e-08  1.205411300639649e-09  6.679399364880540e-10  1.335879872976108e-09  2.410822601279298e-09 
 1.330371613685954e-05 -6.959698927624988e-05 -6.966567319810623e-05 -2.079091065862416e-08 -3.626579217931134e-08  1.201360849937970e-09  6.669439200531036e-10  1.333887840106207e-09  2.402721699875940e-09 
 1.330871613685954e-05 -6.959012750959597e-05 -6.965880512142297e-05 -2.413612924123286e-08 -3.616122486722888e-08  1.197336147205461e-09  6.659512722956105e-10  1.331902544591221e-09  2.394672294410922e-09 
 1.331371613685954e-05 -6.958326637398746e-05 -6.965193767574474e-05 -2.744664832267526e-08 -3.605741837953924e-08  1.193336835558997e-09  6.649619509257573e-10  1.329923901851515e-09  2.386673671117993e-09 
 1.331871613685954e-05 -6.957640586941863e-05 -6.964507086107490e-05 -3.072255378106046e-08 -3.595414341548951e-08  1.189362782307200e-09  6.639759624845675e-10  1.327951924969135e-09  2.378725564614401e-09 
 1.332371613685954e-05 -6.956954599589381e-05 -6.963820467741678e-05 -3.396458821545881e-08 -3.585153960235818e-08  1.185413682553455e-09  6.629932771988593e-10  1.325986554397719e-09  2.370827365106911e-09 
 1.332871613685954e-05 -6.956268675341842e-05 -6.963133912477373e-05 -3.717310832483428e-08 -3.574957528601834e-08  1.181489304869124e-09  6.620138808684728e-10  1.324027761736946e-09  2.362978609738248e-09 
 1.333371613685954e-05 -6.955582814198995e-05 -6.962447420314878e-05 -4.034819022145334e-08 -3.564828610595467e-08  1.177589394528360e-09  6.610377526610728e-10  1.322075505322146e-09  2.355178789056719e-09 
 1.333871613685954e-05 -6.954897016161446e-05 -6.961760991254508e-05 -4.349097412320027e-08 -3.554750522536177e-08  1.173713806829196e-09  6.600648876525855e-10  1.320129775305171e-09  2.347427613658391e-09 
 1.334371613685954e-05 -6.954211281228747e-05 -6.961074625296533e-05 -4.660118823991634e-08 -3.544740197339164e-08  1.169862236460215e-09  6.590952659738578e-10  1.318190531947716e-09  2.339724472920429e-09 
 1.334871613685954e-05 -6.953525609401967e-05 -6.960388322441256e-05 -4.967925905591600e-08 -3.534797073978974e-08  1.166034439933236e-09  6.581288595008018e-10  1.316257719001604e-09  2.332068879866471e-09 
 1.335371613685954e-05 -6.952840000680363e-05 -6.959702082688926e-05 -5.272598464247085e-08 -3.524900533273010e-08  1.162230305936142e-09  6.571656737234320e-10  1.314331347446864e-09  2.324460611872285e-09 
 1.335871613685955e-05 -6.952154455064689e-05 -6.959015906039809e-05 -5.574143623394046e-08 -3.515070809039665e-08  1.158449523240958e-09  6.562056765557100e-10  1.312411353111420e-09  2.316899046481917e-09 
 1.336371613685955e-05 -6.951468972554432e-05 -6.958329792494123e-05 -5.872623022121497e-08 -3.505298138476800e-08  1.154691905743206e-09  6.552488605306071e-10  1.310497721061214e-09  2.309383811486413e-09 
 1.336871613685955e-05 -6.950783553150347e-05 -6.957643742052110e-05 -6.168060917758982e-08 -3.495586285040399e-08  1.150957224438285e-09  6.542952043686670e-10  1.308590408737334e-09  2.301914448876569e-09 
 1.337371613685955e-05 -6.950098196852580e-05 -6.956957754714009e-05 -6.460517854345901e-08 -3.485929647487930e-08  1.147245291179979e-09  6.533446944345419e-10  1.306689388869084e-09  2.294490582359958e-09 
