 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.264000000000000e-07  4.816594492110422e-08  4.816594489862707e-08  4.550692933301086e-08  6.036433547420398e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 1.314000000000001e-07  4.816594488684343e-08  4.816594489830797e-08  4.550692913001434e-08  6.036433523855094e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042824267169181e-10 
 1.364000000000001e-07  4.816594489356549e-08  4.816594489791184e-08  4.550692917858659e-08  6.036433552105845e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 1.414000000000001e-07  4.816594491720110e-08  4.816594489899363e-08  4.550692918550855e-08  6.036433535159596e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 1.464000000000001e-07  4.816594488359083e-08  4.816594489836902e-08  4.550692928789111e-08  6.036433529141257e-08  1.199999999547859e+00  3.299999999875047e+00 -2.499058737726045e-10 -9.042824267169181e-10 
 1.514000000000001e-07  4.816594489595073e-08  4.816594489802271e-08  4.550692918376027e-08  6.036433532553106e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042828708061279e-10 
 1.564000000000001e-07  4.816594489334865e-08  4.816594489762235e-08  4.550692913952482e-08  6.036433542907576e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 1.614000000000001e-07  4.816594491915266e-08  4.816594489884289e-08  4.550692919501903e-08  6.036433546257252e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 1.664000000000001e-07  4.816594488467503e-08  4.816594489833881e-08  4.550692925405045e-08  6.036433519549626e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 1.714000000000001e-07  4.816594489334865e-08  4.816594489786941e-08  4.550692913691596e-08  6.036433547374827e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042828708061279e-10 
 1.764000000000001e-07  4.816594491698425e-08  4.816594489891740e-08  4.550692912131700e-08  6.036433523939459e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042833148953378e-10 
 1.814000000000001e-07  4.816594488662659e-08  4.816594489847672e-08  4.550692943527146e-08  6.036433541892153e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042833148953378e-10 
 1.864000000000001e-07  4.816594489291497e-08  4.816594489799139e-08  4.550692928526870e-08  6.036433535118091e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 1.914000000000001e-07  4.816594489530021e-08  4.816594489767153e-08  4.550692924706412e-08  6.036433512417270e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042833148953378e-10 
 1.964000000000001e-07  4.816594491741794e-08  4.816594489880572e-08  4.550692941794794e-08  6.036433537453869e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042833148953378e-10 
 2.014000000000001e-07  4.816594488640975e-08  4.816594489838540e-08  4.550692894958615e-08  6.036433519129497e-08  1.199999999547859e+00  3.299999999875047e+00 -2.499058737726045e-10 -9.042828708061279e-10 
 2.064000000000001e-07  4.816594489530021e-08  4.816594489806122e-08  4.550692917422607e-08  6.036433531542088e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042833148953378e-10 
 2.114000000000001e-07  4.816594491980318e-08  4.816594489931880e-08  4.550692932860968e-08  6.036433545419367e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042828708061279e-10 
 2.164000000000001e-07  4.816594488402451e-08  4.816594489875590e-08  4.550692936763757e-08  6.036433540735106e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 2.214000000000001e-07  4.816594489399917e-08  4.816594489828270e-08  4.550692917858320e-08  6.036433518684805e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042833148953378e-10 
 2.264000000000001e-07  4.816594489486653e-08  4.816594489792131e-08  4.550692914907935e-08  6.036433541478123e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042833148953378e-10 
 2.314000000000002e-07  4.816594491763478e-08  4.816594489904048e-08  4.550692927134686e-08  6.036433531247151e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042833148953378e-10 
 2.364000000000002e-07  4.816594488727712e-08  4.816594489865500e-08  4.550692911092899e-08  6.036433537740675e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 2.414000000000001e-07  4.816594489161392e-08  4.816594489809448e-08  4.550692930694935e-08  6.036433536866029e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 2.464000000000001e-07  4.816594491958634e-08  4.816594489926257e-08  4.550692915339244e-08  6.036433543185064e-08  1.199999999547859e+00  3.299999999875047e+00 -2.499067619510242e-10 -9.042828708061279e-10 
 2.514000000000001e-07  4.816594488619291e-08  4.816594489881074e-08  4.550692938501869e-08  6.036433524372293e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 2.564000000000002e-07  4.816594488814448e-08  4.816594489800291e-08  4.550692924189384e-08  6.036433547495614e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042828708061279e-10 
 2.614000000000002e-07  4.816594489551705e-08  4.816594489759511e-08  4.550692933122532e-08  6.036433536374241e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 2.664000000000002e-07  4.816594491871898e-08  4.816594489878793e-08  4.550692912916053e-08  6.036433538610239e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 2.714000000000002e-07  4.816594488619291e-08  4.816594489837348e-08  4.550692942664527e-08  6.036433543849476e-08  1.199999999547859e+00  3.299999999875046e+00 -2.499076501294439e-10 -9.042824267169181e-10 
 2.764000000000002e-07  4.816594489573389e-08  4.816594489807900e-08  4.550692917858659e-08  6.036433547876440e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042824267169181e-10 
 2.814000000000002e-07  4.816594491785162e-08  4.816594489922275e-08  4.550692934510988e-08  6.036433535112501e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 2.864000000000002e-07  4.816594488445819e-08  4.816594489865739e-08  4.550692918463780e-08  6.036433529563249e-08  1.199999999547859e+00  3.299999999875046e+00 -2.499076501294439e-10 -9.042828708061279e-10 
 2.914000000000002e-07  4.816594489269813e-08  4.816594489810825e-08  4.550692914127987e-08  6.036433538962266e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042824267169181e-10 
 2.964000000000002e-07  4.816594489595073e-08  4.816594489780180e-08  4.550692928700342e-08  6.036433535397273e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 3.014000000000002e-07  4.816594491633373e-08  4.816594489886427e-08  4.550692923143467e-08  6.036433519338545e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 3.064000000000002e-07  4.816594488315715e-08  4.816594489821461e-08  4.550692935811014e-08  6.036433530739609e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042824267169181e-10 
 3.114000000000002e-07  4.816594489725178e-08  4.816594489795142e-08  4.550692916035844e-08  6.036433539939403e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 3.164000000000002e-07  4.816594491806846e-08  4.816594489912649e-08  4.550692916639271e-08  6.036433562207560e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 3.214000000000002e-07  4.816594488315715e-08  4.816594489849562e-08  4.550692924011168e-08  6.036433513411856e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042833148953378e-10 
 3.264000000000002e-07  4.816594489226445e-08  4.816594489790903e-08  4.550692906233979e-08  6.036433554349974e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042833148953378e-10 
 3.314000000000002e-07  4.816594489616757e-08  4.816594489761687e-08  4.550692912735465e-08  6.036433525164946e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 3.364000000000002e-07  4.816594492088738e-08  4.816594489897999e-08  4.550692942746181e-08  6.036433525422783e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042833148953378e-10 
 3.414000000000002e-07  4.816594488012138e-08  4.816594489822729e-08  4.550692917416847e-08  6.036433557246996e-08  1.199999999547859e+00  3.299999999875046e+00 -2.499094264862833e-10 -9.042833148953378e-10 
 3.464000000000002e-07  4.816594489551705e-08  4.816594489782269e-08  4.550692924192094e-08  6.036433539436774e-08  1.199999999547859e+00  3.299999999875046e+00 -2.499076501294439e-10 -9.042828708061279e-10 
 3.514000000000002e-07  4.816594489595073e-08  4.816594489757925e-08  4.550692930346635e-08  6.036433519043439e-08  1.199999999547858e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042837589845476e-10 
 3.564000000000003e-07  4.816594492002002e-08  4.816594489890571e-08  4.550692935201828e-08  6.036433553400959e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042833148953378e-10 
 3.614000000000003e-07  4.816594488163926e-08  4.816594489824108e-08  4.550692921328106e-08  6.036433558347462e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 3.664000000000003e-07  4.816594489399917e-08  4.816594489776827e-08  4.550692921067898e-08  6.036433533618335e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 3.714000000000003e-07  4.816594492045370e-08  4.816594489903836e-08  4.550692919330803e-08  6.036433559894313e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 3.764000000000003e-07  4.816594488337399e-08  4.816594489845624e-08  4.550692929570414e-08  6.036433537325120e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042833148953378e-10 
 3.814000000000003e-07  4.816594489464969e-08  4.816594489803642e-08  4.550692937896409e-08  6.036433556169909e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042828708061279e-10 
 3.864000000000003e-07  4.816594489595073e-08  4.816594489777487e-08  4.550692922980498e-08  6.036433552483622e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042824267169181e-10 
 3.914000000000003e-07  4.816594491720110e-08  4.816594489890727e-08  4.550692924714205e-08  6.036433535148076e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042824267169181e-10 
 3.964000000000003e-07  4.816594488532555e-08  4.816594489841230e-08  4.550692926961214e-08  6.036433521558788e-08  1.199999999547859e+00  3.299999999875051e+00 -2.498987683452469e-10 -9.042824267169181e-10 
 4.014000000000003e-07  4.816594489508337e-08  4.816594489804956e-08  4.550692938413100e-08  6.036433548653508e-08  1.199999999547859e+00  3.299999999875051e+00 -2.498987683452469e-10 -9.042833148953378e-10 
 4.064000000000003e-07  4.816594492002002e-08  4.816594489930936e-08  4.550692912045303e-08  6.036433551556968e-08  1.199999999547859e+00  3.299999999875050e+00 -2.498996565236666e-10 -9.042833148953378e-10 
 4.114000000000003e-07  4.816594487925402e-08  4.816594489844959e-08  4.550692944745518e-08  6.036433533577508e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042828708061279e-10 
 4.164000000000003e-07  4.816594489378233e-08  4.816594489788919e-08  4.550692924620354e-08  6.036433547991129e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042833148953378e-10 
 4.214000000000003e-07  4.816594489790230e-08  4.816594489771489e-08  4.550692936677698e-08  6.036433535681538e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 4.264000000000003e-07  4.816594492067054e-08  4.816594489909515e-08  4.550692914733446e-08  6.036433542831512e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042833148953378e-10 
 4.314000000000003e-07  4.816594488163926e-08  4.816594489843549e-08  4.550692911091882e-08  6.036433572959119e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 4.364000000000003e-07  4.816594489942018e-08  4.816594489829089e-08  4.550692928263951e-08  6.036433548347391e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042828708061279e-10 
 4.414000000000003e-07  4.816594491459901e-08  4.816594489926495e-08  4.550692925747247e-08  6.036433542796614e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 4.464000000000003e-07  4.816594488554239e-08  4.816594489871169e-08  4.550692927311886e-08  6.036433535650875e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042824267169181e-10 
 4.514000000000003e-07  4.816594488922868e-08  4.816594489794610e-08  4.550692936158298e-08  6.036433518879623e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 4.564000000000004e-07  4.816594489530021e-08  4.816594489754149e-08  4.550692916292665e-08  6.036433529318457e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042824267169181e-10 
 4.614000000000004e-07  4.816594492002002e-08  4.816594489881995e-08  4.550692928089801e-08  6.036433525000622e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 4.664000000000004e-07  4.816594488467503e-08  4.816594489833541e-08  4.550692927741501e-08  6.036433532763001e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 4.714000000000004e-07  4.816594489052972e-08  4.816594489769614e-08  4.550692932863001e-08  6.036433547922180e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 4.764000000000004e-07  4.816594489551705e-08  4.816594489736018e-08  4.550692923752653e-08  6.036433541127282e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 4.814000000000004e-07  4.816594491850214e-08  4.816594489857655e-08  4.550692898423997e-08  6.036433523520855e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042828708061279e-10 
 4.864000000000003e-07  4.816594488749396e-08  4.816594489826402e-08  4.550692928004420e-08  6.036433529005563e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042824267169181e-10 
 4.914000000000003e-07  4.816594489248129e-08  4.816594489780494e-08  4.550692926616302e-08  6.036433557517708e-08  1.199999999547859e+00  3.299999999875050e+00 -2.498996565236666e-10 -9.042824267169181e-10 
 4.964000000000002e-07  4.816594492023686e-08  4.816594489906348e-08  4.550692938498480e-08  6.036433511873813e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 5.014000000000002e-07  4.816594487968770e-08  4.816594489824579e-08  4.550692921757044e-08  6.036433553858187e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 5.064000000000001e-07  4.816594489573389e-08  4.816594489783328e-08  4.550692924964927e-08  6.036433544090542e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 5.114000000000001e-07  4.816594489031288e-08  4.816594489723434e-08  4.550692931127261e-08  6.036433552425854e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 5.164000000000000e-07  4.816594492262211e-08  4.816594489863392e-08  4.550692917681799e-08  6.036433549178838e-08  1.199999999547859e+00  3.299999999875051e+00 -2.498987683452469e-10 -9.042828708061279e-10 
 5.214000000000000e-07  4.816594488575923e-08  4.816594489826661e-08  4.550692919242711e-08  6.036433534061672e-08  1.199999999547859e+00  3.299999999875051e+00 -2.498987683452469e-10 -9.042824267169181e-10 
 5.263999999999999e-07  4.816594489313181e-08  4.816594489783091e-08  4.550692920112106e-08  6.036433538969381e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 5.313999999999999e-07  4.816594491806846e-08  4.816594489895959e-08  4.550692925923429e-08  6.036433551769743e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042828708061279e-10 
 5.363999999999999e-07  4.816594488706027e-08  4.816594489856860e-08  4.550692937367522e-08  6.036433548036530e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 5.413999999999998e-07  4.816594489139708e-08  4.816594489799820e-08  4.550692912390215e-08  6.036433536898385e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 5.463999999999998e-07  4.816594489616757e-08  4.816594489770553e-08  4.550692919329447e-08  6.036433519731399e-08  1.199999999547859e+00  3.299999999875051e+00 -2.498978801668272e-10 -9.042824267169181e-10 
 5.513999999999997e-07  4.816594491785162e-08  4.816594489887321e-08  4.550692920541043e-08  6.036433559506711e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042833148953378e-10 
 5.563999999999997e-07  4.816594488532555e-08  4.816594489839137e-08  4.550692926006777e-08  6.036433548571516e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 5.613999999999996e-07  4.816594489183076e-08  4.816594489783076e-08  4.550692915945720e-08  6.036433545990437e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 5.663999999999996e-07  4.816594492175474e-08  4.816594489915082e-08  4.550692915430046e-08  6.036433525690445e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042824267169181e-10 
 5.713999999999995e-07  4.816594488163926e-08  4.816594489846887e-08  4.550692921671324e-08  6.036433536997319e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499005447020863e-10 -9.042828708061279e-10 
 5.763999999999995e-07  4.816594488987920e-08  4.816594489771890e-08  4.550692903370669e-08  6.036433554473302e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042828708061279e-10 
 5.813999999999994e-07  4.816594489508337e-08  4.816594489731982e-08  4.550692933036473e-08  6.036433547203049e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 5.863999999999994e-07  4.816594492002002e-08  4.816594489861386e-08  4.550692908139803e-08  6.036433526319113e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 5.913999999999993e-07  4.816594488142242e-08  4.816594489794377e-08  4.550692921239676e-08  6.036433535687975e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499032092373454e-10 -9.042828708061279e-10 
 5.963999999999993e-07  4.816594489421601e-08  4.816594489750138e-08  4.550692918809708e-08  6.036433565708347e-08  1.199999999547859e+00  3.299999999875047e+00 -2.499058737726045e-10 -9.042833148953378e-10 
 6.013999999999992e-07  4.816594489681809e-08  4.816594489732043e-08  4.550692930087443e-08  6.036433523896429e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 6.063999999999992e-07  4.816594492023686e-08  4.816594489869616e-08  4.550692930516720e-08  6.036433533313742e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499040974157651e-10 -9.042824267169181e-10 
 6.113999999999991e-07  4.816594488489187e-08  4.816594489826330e-08  4.550692913778671e-08  6.036433555191417e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042828708061279e-10 
 6.163999999999991e-07  4.816594489052972e-08  4.816594489764469e-08  4.550692913693290e-08  6.036433539158947e-08  1.199999999547859e+00  3.299999999875048e+00 -2.499049855941848e-10 -9.042828708061279e-10 
 6.213999999999990e-07  4.816594489876966e-08  4.816594489752169e-08  4.550692925920041e-08  6.036433550362313e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
 6.263999999999990e-07  4.816594491850214e-08  4.816594489879453e-08  4.550692908316664e-08  6.036433536304276e-08  1.199999999547859e+00  3.299999999875050e+00 -2.499014328805060e-10 -9.042824267169181e-10 
 6.313999999999989e-07  4.816594488619291e-08  4.816594489840469e-08  4.550692913954515e-08  6.036433556819075e-08  1.199999999547859e+00  3.299999999875049e+00 -2.499023210589257e-10 -9.042824267169181e-10 
