2026-09-23 04:43:36 +0200: Memory Usage (407680K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/trip-internal-build-20260923-r4/g1_trip.gds
2026-09-23 04:43:36 +0200: Memory Usage (407680K) : Ruby Version for klayout: 3.2.3
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : Loading database to memory is complete.
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/trip-internal-drc-20260923-r4/reports/g1_trip_g1_trip_main.lyrdb
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : Evaluate switches.
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : tables selected: main
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : deep mode is enabled.
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : FEOL enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : BEOL enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : OFFGRID enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : ANGLE enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : PIN enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : FORBIDDEN enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : RECOMMENDED enabled: true
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : PreCheck DRC enabled: false
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 04:43:36 +0200: Memory Usage (408816K) : Read in polygons from layers.
2026-09-23 04:43:36 +0200: Memory Usage (409648K) : activ_drw has 3764 polygons
2026-09-23 04:43:36 +0200: Memory Usage (410908K) : activ_pin has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (410908K) : activ_mask has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (410908K) : activ_filler has 202 polygons
2026-09-23 04:43:36 +0200: Memory Usage (410908K) : activ_nofill has 5 polygons
2026-09-23 04:43:36 +0200: Memory Usage (410908K) : activ_opc has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411172K) : activ_iopc has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411172K) : activ_noqrc has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411172K) : biwind_drw has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411172K) : biwind_opc has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411436K) : pemwind_drw has 0 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411436K) : gatpoly_drw has 7215 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411436K) : gatpoly_pin has 1191 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411436K) : gatpoly_filler has 202 polygons
2026-09-23 04:43:36 +0200: Memory Usage (411436K) : gatpoly_nofill has 5 polygons
