# Logfile created on 2026-09-19 09:34:38 +0200 by logger.rb/v1.5.3
2026-09-19 09:34:38 +0200: Memory Usage (802688K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/g1_gate_lay/g1_gate.gds
2026-09-19 09:34:38 +0200: Memory Usage (802688K) : Ruby Version for klayout: 3.2.3
2026-09-19 09:34:38 +0200: Memory Usage (804992K) : Loading database to memory is complete.
2026-09-19 09:34:38 +0200: Memory Usage (804992K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/g1_gate_lay/drc_gate3/g1_gate_g1_gate_main.lyrdb
2026-09-19 09:34:38 +0200: Memory Usage (805120K) : Evaluate switches.
2026-09-19 09:34:38 +0200: Memory Usage (805120K) : tables selected: main
2026-09-19 09:34:38 +0200: Memory Usage (805120K) : KLayout will use 16 thread(s) in tiling mode.
2026-09-19 09:34:38 +0200: Memory Usage (805120K) : deep mode is enabled.
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : FEOL enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : BEOL enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : OFFGRID enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : ANGLE enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : PIN enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : FORBIDDEN enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : RECOMMENDED enabled: true
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : PreCheck DRC enabled: false
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : CONNECTIVITY_RULES enabled: true.
2026-09-19 09:34:38 +0200: Memory Usage (805248K) : Read in polygons from layers.
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_drw has 198 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_pin has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_mask has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_filler has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_nofill has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_opc has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_iopc has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : activ_noqrc has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : biwind_drw has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : biwind_opc has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : pemwind_drw has 0 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : gatpoly_drw has 165 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : gatpoly_pin has 47 polygons
2026-09-19 09:34:38 +0200: Memory Usage (807936K) : gatpoly_filler has 0 polygons
