point	time_s	cml_diff_V	cmos_out_n_V	cmos_out_p_V	cm_n_V	cm_p_V
228	4.19e-10	0.4038152342431558	0.00013637253527148951	1.2000186743714756	0.83077329131744582	1.169648983444151
229	4.2099999999999999e-10	0.38556801371975702	0.00015088839754362482	1.200017955565456	0.8303942245567949	1.1699777690981827
230	4.2299999999999999e-10	0.36732079319635824	0.00016457953665466318	1.200017121053327	0.8300188378055291	1.1703303115226029
231	4.2499999999999998e-10	0.34907357267295902	0.00017744357962146129	1.2000162219075157	0.82964871715706978	1.1707050183010024
232	4.2699999999999997e-10	0.33082635214956024	0.00018949258830203153	1.2000152939477498	0.82928514147146304	1.1711003743887369
233	4.2899999999999997e-10	0.31257913162616147	0.00020074417206439321	1.2000143596353694	0.82892909504548118	1.1715149285626671
234	4.3099999999999996e-10	0.29433191110276224	0.00021122250240412921	1.2000134347854876	0.82858132345816271	1.1719472997639893
235	4.3299999999999995e-10	0.27608469057936347	0.00022095352333867391	1.2000125290059902	0.82824234816242037	1.1723961658828423
236	4.3499999999999995e-10	0.25783747005596469	0.00022996608310882349	1.2000116490664017	0.82791251271989819	1.1728602698876174
237	4.3699999999999994e-10	0.23959024953256591	0.00023828917366364166	1.2000107987964894	0.82759199686651841	1.1733384102868816
238	4.3899999999999993e-10	0.22134302900916669	0.00024595289387030483	1.2000099808257321	0.82728085379891092	1.1738294462859962
239	4.4099999999999992e-10	0.20309580848576791	0.00025298674477314265	1.2000091963325255	0.8269790225042255	1.17433228949827
240	4.4299999999999992e-10	0.18484858796236869	0.00025942037244686134	1.200008445981481	0.82668635707335358	1.1748459078547617
241	4.4499999999999991e-10	0.16660136743896992	0.0002652824433780343	1.2000077296684519	0.82640263676587056	1.175369318259522
242	4.469999999999999e-10	0.14835414691557114	0.00027060119348265577	1.2000070470556956	0.82612758844973921	1.1759015892326126
243	4.489999999999999e-10	0.13010692639217236	0.00027540364477657286	1.2000063973570019	0.82586089429837617	1.1764418342922935
244	4.5099999999999989e-10	0.11185970586877314	0.00027971600623066806	1.2000057796660188	0.82560220847720034	1.1769892134400493
245	4.5299999999999988e-10	0.093612485345374363	0.00028356310668375961	1.2000051927872095	0.8253511626305543	1.177542927116749
246	4.5499999999999988e-10	0.075365264821975142	0.00028696869036060058	1.2000046354538187	0.82510737788646282	1.1781022166941291
247	4.5699999999999987e-10	0.057118044298576809	0.00028995499594147711	1.200004106197466	0.82487046843160772	1.1786663588954327
248	4.5899999999999986e-10	0.038870823775177588	0.00029254298007397317	1.2000036035041237	0.82464004980981176	1.1792346654697234
249	4.6099999999999986e-10	0.02062360325177881	0.00029475199946182862	1.200003125712394	0.82441574093949122	1.1798064779938024
250	4.6299999999999985e-10	0.0023763827283800332	0.00029659998579778524	1.2000026711323639	0.82419716955679601	1.1803811668924458
251	4.6499999999999984e-10	-0.015870837795019188	0.00029810320129824985	1.2000022379634223	0.82398397302891824	1.1809581265509279
252	4.6699999999999983e-10	-0.034118058318417965	0.00029927638021481906	1.2000018243892758	0.82377580165712783	1.1815367738170695
253	4.6899999999999983e-10	-0.052365278841817187	0.00030010463769669649	1.2000014139466328	0.82357237877345135	1.1821164230456358
254	4.7099999999999982e-10	-0.070612499365215964	0.00030061342184123374	1.200001017913519	0.82337340162139427	1.1826965362220259
255	4.7299999999999981e-10	-0.088859719888614741	0.00030084940042512942	1.2000006552754816	0.82317851264916908	1.1832766954443985
256	4.7499999999999981e-10	-0.10710694041201352	0.00030080769237389449	1.2000003085926332	0.82298741408557652	1.1838563663361958
257	4.769999999999998e-10	-0.12535416093541274	0.00030048820923667119	1.1999999702044695	0.82279982360724824	1.1844350252347968
258	4.7899999999999979e-10	-0.14360138145881152	0.00029989390037427066	1.1999996381736706	0.82261547092962861	1.1850121476663926
259	4.8099999999999979e-10	-0.16184860198221029	0.00029902567125622559	1.1999993099242394	0.82243409878061835	1.1855872094536095
260	4.8299999999999978e-10	-0.18009582250560952	0.00029788411715953034	1.1999989842032963	0.82225546048713061	1.1861596796370406
261	4.8499999999999977e-10	-0.19834304302900829	0.00029646739270666744	1.1999986587881508	0.82207931990323668	1.1867290190760909
262	4.8699999999999977e-10	-0.21659026355240707	0.00029477248713721815	1.1999983320101246	0.82190544934932586	1.1872946751069924
263	4.8899999999999976e-10	-0.23483748407580629	0.00029279402775095331	1.1999980015693441	0.82173362892655888	1.1878560785588088
264	4.9099999999999975e-10	-0.25308470459920507	0.0002905250416500027	1.1999976654421378	0.82156364462985731	1.1884126391131786
265	4.9299999999999975e-10	-0.27133192512260385	0.00028795621334853916	1.1999973212032398	0.82139528731261857	1.1889637413210592
266	4.9499999999999974e-10	-0.28957914564600307	0.00028507631975993597	1.1999969665534138	0.82122835089970803	1.1895087401287949
267	4.9699999999999973e-10	-0.30782636616940184	0.00028187173435562096	1.1999965989151569	0.82106263115008504	1.190046956193352
268	4.9899999999999972e-10	-0.32607358669280062	0.00027832666631194547	1.1999962157463113	0.82089792393480721	1.19057767127839
269	5.0099999999999972e-10	-0.34432080721619984	0.00027442280101991345	1.1999958142884206	0.82073402387858896	1.1911001230109477
270	5.0299999999999971e-10	-0.36256802773959862	0.00027013942392078993	1.1999953917627229	0.82057072268665321	1.191613499990215
271	5.049999999999997e-10	-0.3808152482629974	0.00026545313857784247	1.1999949452052452	0.82040780771264588	1.1921169360632931
272	5.069999999999997e-10	-0.39906246878639662	0.00026033792625873575	1.1999944715999609	0.82024506032988653	1.1926095050848424
273	5.0899999999999969e-10	-0.4173096893097954	0.00025476491332204754	1.1999939677649449	0.82008225445900673	1.1930902147816027
274	5.1099999999999968e-10	-0.43555690983319417	0.00024870240244312392	1.1999934304542221	0.81991915499144385	1.1935580011832221
275	5.1299999999999968e-10	-0.45380413035659339	0.00024211568059945288	1.1999928562763813	0.8197555163106105	1.1940117221786257
276	5.1499999999999967e-10	-0.47205135087999217	0.00023496705119196992	1.1999922417837716	0.81959108079106879	1.194450151723309
277	5.1699999999999966e-10	-0.49029857140339095	0.00022721568727518404	1.1999915834146033	0.81942557735775545	1.1948719732564494
278	5.1899999999999966e-10	-0.50854579192679017	0.00021881769206177903	1.1999908775810173	0.8192587201040411	1.1952757738864499
279	5.2099999999999965e-10	-0.52679301245018895	0.00020972601171714844	1.1999901206310182	0.81909020695281787	1.195660037929869
280	5.2299999999999964e-10	-0.54504023297358772	0.00019989055207458861	1.1999893089426341	0.81891971846113221	1.1960231413861573
281	5.2476046517334837e-10	-0.56110203109451673	0.00019057619445556062	1.1999885462687792	0.81876775189968853	1.196323898520016
282	5.265209303466971e-10	-0.57716382921544573	0.00018060599482211392	1.1999877357923485	0.81861375061622121	1.1966056549479673
283	5.2672093034669706e-10	-0.57716382921544618	0.0001793643429643943	1.1999876041224429	0.81859603167776285	1.1966360186638834
284	5.2712093034669708e-10	-0.57716382921544618	0.0001766569160396303	1.1999872165122931	0.81856041771780874	1.196695379231854
285	5.2792093034669712e-10	-0.57716382921544618	0.00016964610835767946	1.199985589942161	0.81848897307471091	1.1968047806281785
286	5.2952093034669709e-10	-0.57716382921544618	0.00015090693805186461	1.1999805742228296	0.81835212392279044	1.1969875561975416
287	5.3152093034669709e-10	-0.57716382921544618	0.00012368379936467111	1.1999747751675143	0.81820000018902639	1.1971565972611184
288	5.3352093034669708e-10	-0.57716382921544618	9.5535376161970387e-05	1.1999711061433771	0.81807086463219447	1.1972657078347826
289	5.3552093034669707e-10	-0.57716382921544618	6.752117078046016e-05	1.1999691695722254	0.81796341385463622	1.1973185977971548
290	5.3752093034669707e-10	-0.57716382921544618	4.0295935803291716e-05	1.1999685339109021	0.81787593337361331	1.1973190883751155
291	5.3952093034669706e-10	-0.57716382921544618	1.4115997500063759e-05	1.1999687476320691	0.81780669757423008	1.1972704135919776
292	5.4152093034669705e-10	-0.57716382921544618	-1.0780075750005391e-05	1.1999695510687896	0.81775414799367718	1.1971760789929504
293	5.4352093034669705e-10	-0.57716382921544618	-3.4232950233137327e-05	1.1999707641421391	0.81771685721846188	1.1970395448904847
294	5.4552093034669704e-10	-0.57716382921544618	-5.6196288219012569e-05	1.1999722250178326	0.81769351964091364	1.1968640546610172
295	5.4752093034669703e-10	-0.57716382921544618	-7.6649092641878358e-05	1.1999738330388374	0.81768296855422706	1.196652750683969
296	5.4952093034669702e-10	-0.57716382921544618	-9.5651443499100708e-05	1.1999754895272925	0.81768413223442749	1.1964084231479477
297	5.5152093034669702e-10	-0.57716382921544618	-0.00011320163536920891	1.1999771720091983	0.81769605191014005	1.1961339892935321
298	5.5352093034669701e-10	-0.57716382921544618	-0.00012936710569555476	1.199978834505353	0.81771784707974882	1.1958320098853372
299	5.55520930346697e-10	-0.57716382921544618	-0.00014422978520739482	1.1999804405978205	0.81774871714550257	1.1955048894249687
300	5.57520930346697e-10	-0.57716382921544618	-0.00015783943914671195	1.199981989928175	0.81778789999807344	1.1951549446113858
301	5.5952093034669699e-10	-0.57716382921544618	-0.00017031084267571384	1.1999834470191122	0.81783475806901618	1.1947841423084649
302	5.6152093034669698e-10	-0.57716382921544618	-0.00018171331338712182	1.1999848155985264	0.81788867207613747	1.1943944045746864
303	5.6352093034669698e-10	-0.57716382921544618	-0.00019211675759084335	1.1999860991889328	0.81794909173872632	1.193987497945654
304	5.6552093034669697e-10	-0.57716382921544618	-0.00020161365152560062	1.1999872864130654	0.81801554942326904	1.1935649720177968
305	5.6752093034669696e-10	-0.57716382921544618	-0.0002102411173938723	1.1999884006361952	0.81808752761884296	1.1931284185081465
306	5.6952093034669696e-10	-0.57716382921544618	-0.00021806961149239967	1.1999894381224256	0.81816459053890955	1.1926792070455785
307	5.7152093034669695e-10	-0.57716382921544618	-0.00022516720237925059	1.1999903964388183	0.81824633549746273	1.1922186015185026
308	5.7352093034669694e-10	-0.57716382921544618	-0.00023159165784791824	1.1999912810504456	0.81833239169564331	1.1917477542018569
309	5.7552093034669693e-10	-0.57716382921544618	-0.00023740016222906224	1.1999920943581692	0.81842241498046098	1.1912677217936993
310	5.7752093034669693e-10	-0.57716382921544618	-0.0002426431755031544	1.1999928419319335	0.8185160882239001	1.1907794670196605
311	5.7952093034669692e-10	-0.57716382921544618	-0.00024736966048904963	1.1999935271495248	0.81861311625082234	1.1902838688986754
312	5.8152093034669691e-10	-0.57716382921544618	-0.00025162343792101138	1.1999941549512581	0.81871322682549286	1.1897817274237905
313	5.8352093034669691e-10	-0.57716382921544618	-0.00025544627387386054	1.1999947288932353	0.81881616610528452	1.1892737705607221
314	5.855209303466969e-10	-0.57716382921544618	-0.00025887582627642791	1.1999952532995042	0.8189216997545038	1.1887606598991367
315	5.8752093034669689e-10	-0.57716382921544618	-0.00026194752049812919	1.1999957315965948	0.81902960904419775	1.1882429957991132
316	5.8952093034669689e-10	-0.57716382921544618	-0.0002646934362549036	1.1999961675511122	0.81913969187063029	1.1877213229762145
317	5.9152093034669688e-10	-0.57716382921544618	-0.00026714346364420383	1.1999965643151782	0.81925175949784546	1.1871961345606155
318	5.9352093034669687e-10	-0.57716382921544618	-0.00026932474069413237	1.1999969251515055	0.81936563739129187	1.186667877139894
319	5.9552093034669687e-10	-0.57716382921544618	-0.00027123932384048866	1.1999972649049155	0.81948107423180871	1.1861370526370945
320	5.9752093034669686e-10	-0.57716382921544618	-0.00027294462255361696	1.1999975634954008	0.81959800614651357	1.1856039180134246
321	5.9876046517334843e-10	-0.57716382921544618	-0.00027391029839002323	1.1999977271939357	0.81967119097637253	1.1852724553881178
322	6e-10	-0.57716382921544618	-0.00027480186779826887	1.1999978841855194	0.81974486440548677	1.1849403084087291
323	6.0019999999999995e-10	-0.57533910716310688	-0.00027499094565425208	1.1999978776684932	0.81975677435553207	1.184886422271505
324	6.0059999999999997e-10	-0.57168966305842694	-0.00027553731508922485	1.1999977617033941	0.81978062228070503	1.184777925209985
325	6.0140000000000001e-10	-0.56439077484906708	-0.00027787767414705344	1.1999968071633516	0.81982942230862055	1.1845555768097515
326	6.0299999999999999e-10	-0.54979299843034823	-0.00028624756999673373	1.1999933378598162	0.81993777656653188	1.1840905718700017
327	6.0499999999999998e-10	-0.53154577790694901	-0.00029925698024696468	1.1999893599028493	0.82009993951765714	1.183479491459561
328	6.0699999999999997e-10	-0.51329855738355024	-0.00031197789142611843	1.1999873343209928	0.82029364366636515	1.1828432622772134
329	6.0899999999999996e-10	-0.49505133686015146	-0.0003232776558956818	1.1999869852326253	0.82051780344262992	1.1821882285398948
330	6.1099999999999996e-10	-0.47680411633675224	-0.0003326434200036088	1.1999878315113777	0.82077072761838188	1.1815200830954462
331	6.1299999999999995e-10	-0.45855689581335346	-0.00033986601284652362	1.1999894414629453	0.82105080107723483	1.1808440673734579
332	6.1499999999999994e-10	-0.44030967528995468	-0.00034490736557085677	1.1999914910995992	0.82135647106822252	1.1801648137523821
333	6.1699999999999994e-10	-0.42206245476655546	-0.00034787957223397781	1.1999937201498965	0.82168622868291297	1.1794862686650549
334	6.1899999999999993e-10	-0.40381523424315668	-0.00034895123520778393	1.19999595749511	0.82203861928802802	1.178811759728785
335	6.2099999999999992e-10	-0.38556801371975791	-0.00034834130833000243	1.1999980817555809	0.82241222526159707	1.1781440025082517
336	6.2299999999999992e-10	-0.36732079319635869	-0.00034638358564642591	1.1999999669820247	0.82280585972439224	1.1774847052047654
337	6.2499999999999991e-10	-0.34907357267295991	-0.00034325556199604756	1.2000016227763024	0.82321820206877483	1.1768356181202413
338	6.269999999999999e-10	-0.33082635214956113	-0.00033902664256485471	1.2000031178208495	0.82364779154309675	1.1761985236904953
339	6.289999999999999e-10	-0.31257913162616191	-0.00033395038569128399	1.2000043904872471	0.82409338555530998	1.1755743237521243
340	6.3099999999999989e-10	-0.29433191110276313	-0.0003282348389366252	1.2000054284785697	0.82455379726458333	1.1749636420550693
341	6.3299999999999988e-10	-0.27608469057936436	-0.00032205346305530513	1.2000062463183114	0.82502788223454437	1.1743668031767567
342	6.3499999999999988e-10	-0.25783747005596513	-0.00031555915573722171	1.2000068610256143	0.82551455014929453	1.1737839246437363
343	6.3699999999999987e-10	-0.23959024953256636	-0.00030888199467660193	1.200007295647942	0.82601275597380697	1.1732149122483444
344	6.3899999999999986e-10	-0.22134302900916758	-0.00030213457086836204	1.2000075709950242	0.8265215078859196	1.1726595294329116
345	6.4099999999999985e-10	-0.2030958084857688	-0.0002954110061380022	1.2000077092260897	0.8270398605344409	1.1721173985177675
346	6.4299999999999985e-10	-0.18484858796236958	-0.0002887901666428494	1.20000772993669	0.82756692012275279	1.1715880523928315
347	6.4499999999999984e-10	-0.1666013674389708	-0.00028233603898331072	1.2000076523421785	0.82810183880402877	1.171070937530968
348	6.4699999999999983e-10	-0.14835414691557203	-0.0002760999713118939	1.2000074932999201	0.8286438176596419	1.170565452142394
349	6.4899999999999983e-10	-0.13010692639217281	-0.00027012169924239826	1.2000072685710075	0.82919210175305746	1.1700709490190131
350	6.5099999999999982e-10	-0.11185970586877403	-0.00026443099724304808	1.2000069918510705	0.82974598154198331	1.1695867632809906
351	6.5299999999999981e-10	-0.093612485345375251	-0.00025904890769967714	1.2000066755077061	0.83030478834588883	1.1691122142046131
352	6.5499999999999981e-10	-0.07536526482197603	-0.00025398898606254772	1.2000063301517314	0.83086789459330157	1.1686466249759233
353	6.569999999999998e-10	-0.057118044298577253	-0.0002492585002448755	1.2000059650819046	0.8314347095807143	1.1681893232628191
354	6.5899999999999979e-10	-0.038870823775178476	-0.00024485937047658002	1.2000055881431213	0.83200467886075402	1.1677396548820744
355	6.6099999999999979e-10	-0.020623603251779254	-0.00024078923155479437	1.2000052060052622	0.83257728023146105	1.1672969831947491
356	6.6299999999999978e-10	-0.0023763827283804773	-0.00023704212990938167	1.2000048241688683	0.83315202249840714	1.1668606982046599
357	6.6499999999999977e-10	0.0158708377950183	-0.00023360941113537148	1.2000044471459925	0.83372844165984317	1.1664302149995527
358	6.6699999999999976e-10	0.034118058318417521	-0.00023048021903115945	1.2000040785365353	0.83430609921640964	1.1660049794850904
359	6.6899999999999976e-10	0.052365278841816298	-0.00022764220839111005	1.2000037211471712	0.8348845785247726	1.165584466135178
360	6.7099999999999975e-10	0.070612499365215076	-0.00022508188229247716	1.200003377096565	0.8354634827789823	1.1651681813048871
361	6.7299999999999974e-10	0.088859719888614297	-0.00022278514889667589	1.2000030478917687	0.83604243150121815	1.1647556605379552
362	6.7499999999999974e-10	0.10710694041201307	-0.00022073752852369566	1.2000027345402786	0.8366210582759166	1.1643464701842481
363	6.7699999999999973e-10	0.12535416093541185	-0.00021892458084971089	1.2000024375949463	0.83719900733878205	1.1639402044707468
364	6.7899999999999972e-10	0.14360138145881107	-0.00021733200962986698	1.2000021572620072	0.83777593110902016	1.1635364859692572
365	6.8099999999999972e-10	0.16184860198220985	-0.00021594598802043841	1.2000018934214614	0.8383514868276396	1.1631349625868559
366	6.8299999999999971e-10	0.18009582250560863	-0.00021475318516500641	1.2000016457264866	0.83892533390401414	1.1627353072840332
367	6.849999999999997e-10	0.19834304302900785	-0.00021374101532911638	1.2000014136042492	0.83949713054634012	1.1623372150918823
368	6.869999999999997e-10	0.21659026355240663	-0.00021289760683840253	1.2000011963455244	0.84006653091464112	1.1619404023654678
369	6.8899999999999969e-10	0.2348374840758054	-0.00021221199699245075	1.2000009930899009	0.84063318167973511	1.1615446038935193
370	6.9099999999999968e-10	0.25308470459920462	-0.00021167406014155343	1.2000008029061666	0.84119671895795445	1.1611495718827873
371	6.9299999999999967e-10	0.2713319251226034	-0.00021127466614800916	1.2000006247652566	0.84175676473125371	1.1607550731931306
372	6.9499999999999967e-10	0.28957914564600218	-0.00021100558081216247	1.2000004576127552	0.84231292352776954	1.1603608881820393
373	6.9699999999999966e-10	0.3078263661694014	-0.00021085960147954053	1.200000300332509	0.84286477863693354	1.1599668080745242
374	6.9899999999999965e-10	0.32607358669280018	-0.00021083043988828765	1.2000001518127668	0.84341188849536275	1.1595726337484962
375	7.0099999999999965e-10	0.34432080721619895	-0.00021091284476276728	1.2000000109030271	0.84395378263709575	1.1591781732335784
376	7.0299999999999964e-10	0.36256802773959818	-0.00021110247424643847	1.1999998764753355	0.84448995774854907	1.1587832404851064
377	7.0499999999999963e-10	0.38081524826299695	-0.00021139601204611669	1.1999997473765891	0.84501987330800499	1.1583876529983224
378	7.0699999999999963e-10	0.39906246878639573	-0.0002117910341437601	1.1999996224863441	0.84554294728691459	1.157991230598076
379	7.0899999999999962e-10	0.41730968930979451	-0.0002122861222774719	1.1999995006664934	0.84605855145615416	1.157593793153572
380	7.1099999999999961e-10	0.43555690983319373	-0.00021288072739200636	1.1999993808167875	0.84656600673710702	1.1571951594007499
381	7.1299999999999961e-10	0.45380413035659251	-0.00021357528179183349	1.1999992618235951	0.84706457818865721	1.1567951447477798
382	7.149999999999996e-10	0.47205135087999128	-0.00021437105985694371	1.1999991426141512	0.84755347005195902	1.1563935601455948
383	7.1699999999999959e-10	0.4902985714033905	-0.00021527028805945481	1.199999022105928	0.84803182048353343	1.1559902099849289
384	7.1899999999999959e-10	0.50854579192678928	-0.00021627600160800675	1.1999988992605441	0.848498696395657	1.1555848910371977
385	7.2099999999999958e-10	0.5267930124501885	-0.00021739214970473153	1.1999987730350818	0.84895308806908587	1.155177390459404
386	7.2299999999999957e-10	0.54504023297358684	-0.00021862344518386312	1.1999986424364615	0.84939390396581904	1.1547674848405864
387	7.247604651733483e-10	0.56110203109451628	-0.00021980686818867667	1.1999985230847292	0.84976977663601916	1.1544044994550797
388	7.2652093034669714e-10	0.57716382921544618	-0.0002210880814235705	1.1999983989206779	0.85013335744592633	1.1540392990958928
389	7.2672093034669709e-10	0.57716382921544618	-0.00022125740147727058	1.1999983746148519	0.85017356387994658	1.1539975764006674
390	7.2712093034669711e-10	0.57716382921544618	-0.00022162082947757566	1.1999983123200273	0.85025298355491996	1.1539139881271088
391	7.2792093034669715e-10	0.57716382921544618	-0.00022218592828698869	1.1999982960894544	0.85040480567751908	1.1537471599929952
392	7.2952093034669713e-10	0.57716382921544618	-0.00022072314704768559	1.1999996992157294	0.85068061329624034	1.1534232503517436
393	7.3152093034669712e-10	0.57716382921544618	-0.00021354160805131528	1.2000036171310333	0.85097898170592268	1.1530448939063636
394	7.3352093034669711e-10	0.57716382921544618	-0.0002025870450924061	1.2000078049161957	0.85123015265932178	1.1526974972646553
395	7.3552093034669711e-10	0.57716382921544618	-0.0001900942976671427	1.2000109258526725	0.85143658980962622	1.1523789089247933
396	7.375209303466971e-10	0.57716382921544618	-0.0001772001727128325	1.200012850521408	0.85160078776980064	1.1520866856823946
397	7.3952093034669709e-10	0.57716382921544618	-0.00016449092273468358	1.2000138036346533	0.85172528775556722	1.151818551203039
398	7.4152093034669709e-10	0.57716382921544618	-0.00015225854980849274	1.2000140695908301	0.85181268759796025	1.1515724409575321
399	7.4352093034669708e-10	0.57716382921544618	-0.00014065796222634264	1.2000138761587185	0.851865515763088	1.1513464857266242
400	7.4552093034669707e-10	0.57716382921544618	-0.00012975458771002923	1.2000133969990974	0.85188632419916877	1.1511390017027494
401	7.4752093034669706e-10	0.57716382921544618	-0.00011957334868029079	1.2000127481059693	0.8518773527050354	1.1509484451264096
402	7.4952093034669706e-10	0.57716382921544618	-0.00011010665813587783	1.2000120106655556	0.85184075260517944	1.1507734149765716
403	7.5152093034669705e-10	0.57716382921544618	-0.00010132465785356315	1.2000112406617942	0.85177873082758004	1.150612669438499
404	7.5352093034669704e-10	0.57716382921544618	-9.3190902353490479e-05	1.2000104725950964	0.85169328117479681	1.1504650688475107
405	7.5552093034669704e-10	0.57716382921544618	-8.5665859843264691e-05	1.2000097266304224	0.85158627006703391	1.1503295782443643
406	7.5752093034669703e-10	0.57716382921544618	-7.8705711955062707e-05	1.200009016306264	0.85145948217555312	1.1502052615376017
407	7.5952093034669702e-10	0.57716382921544618	-7.226971920798464e-05	1.2000083472612242	0.85131451743981446	1.150091258494881
408	7.6152093034669702e-10	0.57716382921544618	-6.6316664026455641e-05	1.2000077228559423	0.85115289453618503	1.1499867899815104
409	7.6352093034669701e-10	0.57716382921544618	-6.080731721030963e-05	1.2000071438674274	0.85097605761027328	1.1498911482736831
410	7.65520930346697e-10	0.57716382921544618	-5.5705476496914486e-05	1.200006609105607	0.85078530780638739	1.1498036843865069
411	7.67520930346697e-10	0.57716382921544618	-5.0977666724572046e-05	1.2000061164415277	0.85058187312458566	1.1497238061242059
412	7.6952093034669699e-10	0.57716382921544618	-4.6592005112588986e-05	1.2000056638613399	0.85036689472942129	1.1496509755720052
413	7.7152093034669698e-10	0.57716382921544618	-4.2520152805036737e-05	1.2000052483893744	0.85014142618138888	1.1495846979846689
414	7.7352093034669697e-10	0.57716382921544618	-3.8735341194751083e-05	1.2000048675143242	0.84990644410210592	1.1495245238323935
415	7.7552093034669697e-10	0.57716382921544618	-3.5213746246209876e-05	1.2000045183419814	0.84966284826011296	1.1494700388330594
416	7.7752093034669696e-10	0.57716382921544618	-3.1933011588936022e-05	1.2000041984411851	0.84941147093077429	1.1494208663599386
417	7.7952093034669695e-10	0.57716382921544618	-2.8873192125800085e-05	1.2000039052578844	0.84915307764275527	1.1493766588229077
418	7.8152093034669695e-10	0.57716382921544618	-2.6015652371536024e-05	1.2000036366273383	0.84888837520126847	1.1493371000129038
419	7.8352093034669694e-10	0.57716382921544618	-2.3343713500822982e-05	1.2000033903843399	0.84861801290464334	1.1493018978191369
420	7.8552093034669693e-10	0.57716382921544618	-2.0842238452278838e-05	1.2000031644611648	0.84834261284525025	1.1492707844196171
421	7.8752093034669693e-10	0.57716382921544618	-1.8496714534521619e-05	1.2000029574301934	0.84806270111948001	1.1492435159345955
422	7.8952093034669692e-10	0.57716382921544618	-1.6293779568854472e-05	1.2000027678746377	0.8477787595707712	1.1492198701998029
423	7.9152093034669691e-10	0.57716382921544618	-1.4222437138444732e-05	1.2000025937869254	0.84749127546837566	1.1491996382645493
424	7.9352093034669691e-10	0.57716382921544618	-1.2271779071315603e-05	1.2000024339621829	0.84720067529342158	1.1491826313805054
425	7.955209303466969e-10	0.57716382921544618	-1.0431917076225705e-05	1.2000022872619391	0.84690734993361616	1.1491686749190926
426	7.9752093034669689e-10	0.57716382921544618	-8.6937750538584879e-06	1.200002152571118	0.84661165848682896	1.1491576095878344
427	7.9876046517334846e-10	0.57716382921544618	-7.6642699148865567e-06	1.2000020746634719	0.8464273542656976	1.149152141487547
428	8.0000000000000003e-10	0.57716382921544618	-6.6688523446267745e-06	1.2000020007177268	0.84624234977108947	1.1491476938833269
429	8.0019999999999999e-10	0.57533910716310688	-6.517619079882131e-06	1.2000019857548021	0.84621226611643541	1.1491470577798482
430	8.0060000000000001e-10	0.5716896630584265	-6.2025993298187032e-06	1.2000019641693045	0.84615153551322764	1.1491459024206918
431	8.0140000000000004e-10	0.56439077484906663	-5.1701594801500939e-06	1.2000021639166172	0.84602577178910776	1.1491455701580875
432	8.0300000000000002e-10	0.54979299843034779	5.178468903688227e-08	1.2000042012551893	0.84575708348250966	1.1491603379266504
433	8.0500000000000001e-10	0.53154577790694901	1.2253921042815197e-05	1.2000087671875377	0.84539476401596758	1.1492144806369018
434	8.07e-10	0.51329855738354979	2.8331203819564887e-05	1.2000133626746419	0.84500884708240631	1.1493093108489103
435	8.09e-10	0.49505133686015101	4.6039679945319989e-05	1.20001675724554	0.84460393562432412	1.1494426992070716
436	8.1099999999999999e-10	0.47680411633675224	6.4183358652436517e-05	1.2000188497558433	0.84418434433457834	1.1496121120552902
437	8.1299999999999998e-10	0.45855689581335302	8.2166777372660871e-05	1.200019907897057	0.84375416412124649	1.1498152957761154
438	8.1499999999999998e-10	0.44030967528995424	9.9679509498906693e-05	1.2000202348501023	0.84331713141826603	1.15005017311317
439	8.1699999999999997e-10	0.42206245476655546	0.00011653962546603891	1.2000200637899674	0.84287650313171691	1.1503148046712082
440	8.1899999999999996e-10	0.40381523424315624	0.00013265133854190037	1.200019569683703	0.84243510645297448	1.1506073700438135
441	8.2099999999999996e-10	0.38556801371975746	0.00014795997089372959	1.2000188693976006	0.84199531697077989	1.1509261419759944
442	8.2299999999999995e-10	0.36732079319635869	0.00016244520496233594	1.2000180457344727	0.84155912940117039	1.1512694847073339
443	8.2499999999999994e-10	0.34907357267295991	0.00017610258973627113	1.2000171521270553	0.84112816260316225	1.1516358364502961
444	8.2699999999999994e-10	0.33082635214956069	0.00018894299641819545	1.2000162261644771	0.84070372531033621	1.1520237137624156
445	8.2899999999999993e-10	0.31257913162616191	0.0002009834599722149	1.2000152916030509	0.84028682888489237	1.1524316978098044
446	8.3099999999999992e-10	0.29433191110276313	0.00021224799200553202	1.2000143651903128	0.83987824361707175	1.1528584404005873
447	8.3299999999999992e-10	0.27608469057936391	0.00022276264963544401	1.2000134571884136	0.83947851342885427	1.1533026526179835
448	8.3499999999999991e-10	0.25783747005596513	0.00023255656917275935	1.2000125748198593	0.83908800247880844	1.1537631107259627
449	8.369999999999999e-10	0.23959024953256636	0.00024165913176715792	1.2000117222151596	0.83870690934702596	1.1542386465077099
450	8.3899999999999989e-10	0.22134302900916714	0.00025010088178106793	1.2000109021993335	0.83833530461775774	1.1547281522617816
451	8.4099999999999989e-10	0.20309580848576836	0.0002579117835688205	1.2000101160666179	0.83797314332391493	1.1552305724129965
452	8.4299999999999988e-10	0.18484858796236958	0.0002651219458603693	1.2000093645451679	0.83762029449244746	1.1557449073075072
453	8.4499999999999987e-10	0.16660136743897036	0.00027176047665261605	1.2000086475539657	0.8372765513129784	1.1562702057863083
454	8.4699999999999987e-10	0.14835414691557158	0.00027785602611657412	1.2000079647536079	0.83694165375515561	1.1568055677458917
455	8.4899999999999986e-10	0.13010692639217281	0.00028343599159136312	1.2000073153360478	0.83661529635567788	1.1573501374524624
