 frequency                ir                       ii                       vr                       vi                      
 1.00000000000000000e+00 -9.99999999970542230e-01  1.41133004859673311e-10  1.47641438632882593e+01  6.86986397129102887e-03 
 1.02329299228075410e+00 -9.99999999970546005e-01  1.44420414863177804e-10  1.47641438634919275e+01  7.02988365974403177e-03 
 1.04712854805089939e+00 -9.99999999970548892e-01  1.47784398434047670e-10  1.47641438637047049e+01  7.19363068556492895e-03 
 1.07151930523760619e+00 -9.99999999970552556e-01  1.51226739410117300e-10  1.47641438639247475e+01  7.36119186959425728e-03 
 1.09647819614318465e+00 -9.99999999970556330e-01  1.54749262557853096e-10  1.47641438641557023e+01  7.53265605498972240e-03 
 1.12201845430196312e+00 -9.99999999970559994e-01  1.58353836011808358e-10  1.47641438643993919e+01  7.70811415433203268e-03 
 1.14815362149688238e+00 -9.99999999970564546e-01  1.62042370732522201e-10  1.47641438646594381e+01  7.88765919782789642e-03 
 1.17489755493952908e+00 -9.99999999970569209e-01  1.65816822295453137e-10  1.47641438649303982e+01  8.07138638263595054e-03 
 1.20226443461741250e+00 -9.99999999970573650e-01  1.69679192137811574e-10  1.47641438652049963e+01  8.25939312334149182e-03 
 1.23026877081238117e+00 -9.99999999970578091e-01  1.73631528425921555e-10  1.47641438654959671e+01  8.45177910360700620e-03 
 1.25892541179416684e+00 -9.99999999970583420e-01  1.77675926272061191e-10  1.47641438658087534e+01  8.64864632902574530e-03 
 1.28824955169313360e+00 -9.99999999970588083e-01  1.81814530336547875e-10  1.47641438661288245e+01  8.85009918120657248e-03 
 1.31825673855640679e+00 -9.99999999970594078e-01  1.86049534610897849e-10  1.47641438664688849e+01  9.05624447311807398e-03 
 1.34896288259165331e+00 -9.99999999970600184e-01  1.90383185236751851e-10  1.47641438668198557e+01  9.26719150572278758e-03 
 1.38038426460288455e+00 -9.99999999970606401e-01  1.94817779313252726e-10  1.47641438671908372e+01  9.48305212592957976e-03 
 1.41253754462275394e+00 -9.99999999970612397e-01  1.99355668258072161e-10  1.47641438675745533e+01  9.70394078589655214e-03 
 1.44543977074592700e+00 -9.99999999970619169e-01  2.03999258241091552e-10  1.47641438679782659e+01  9.92997460371501488e-03 
 1.47910838816820678e+00 -9.99999999970626274e-01  2.08751011485444615e-10  1.47641438684092581e+01  1.01612734255070811e-02 
 1.51356124843620754e+00 -9.99999999970633380e-01  2.13613447134879120e-10  1.47641438688511641e+01  1.03979598889696826e-02 
 1.54881661891248057e+00 -9.99999999970641373e-01  2.18589143639001671e-10  1.47641438693094287e+01  1.06401594883986650e-02 
 1.58489319246111271e+00 -9.99999999970649034e-01  2.23680738753277708e-10  1.47641438698040783e+01  1.08880006412274879e-02 
 1.62181009735892911e+00 -9.99999999970657472e-01  2.28890932466377373e-10  1.47641438703059897e+01  1.11416147561160129e-02 
 1.65958690743755977e+00 -9.99999999970666020e-01  2.34222487325436157e-10  1.47641438708442827e+01  1.14011363026248688e-02 
 1.69824365246174347e+00 -9.99999999970675235e-01  2.39678229953937949e-10  1.47641438714025721e+01  1.16667028825132267e-02 
 1.73780082874937447e+00 -9.99999999970685005e-01  2.45261053003278939e-10  1.47641438719863185e+01  1.19384553026968977e-02 
 1.77827941003892165e+00 -9.99999999970695219e-01  2.50973916779070882e-10  1.47641438725937064e+01  1.22165376499061579e-02 
 1.81970085860998210e+00 -9.99999999970705766e-01  2.56819850325343269e-10  1.47641438732356498e+01  1.25010973670823342e-02 
 1.86208713666286596e+00 -9.99999999970716758e-01  2.62801953159266799e-10  1.47641438739103279e+01  1.27922853315540451e-02 
 1.90546071796324568e+00 -9.99999999970727860e-01  2.68923397222717298e-10  1.47641438746122891e+01  1.30902559350344252e-02 
 1.94984459975804381e+00 -9.99999999970740960e-01  2.75187427641217230e-10  1.47641438753560568e+01  1.33951671654814839e-02 
 1.99526231496887796e+00 -9.99999999970753506e-01  2.81597366518643311e-10  1.47641438761253010e+01  1.37071806908656210e-02 
 2.04173794466952740e+00 -9.99999999970766162e-01  2.88156611744604108e-10  1.47641438769254627e+01  1.40264619448879652e-02 
 2.08929613085403743e+00 -9.99999999970780262e-01  2.94868641548089172e-10  1.47641438777747176e+01  1.43531802146955600e-02 
 2.13796208950222999e+00 -9.99999999970795250e-01  3.01737014389048819e-10  1.47641438786530603e+01  1.46875087306397242e-02 
 2.18776162394955032e+00 -9.99999999970809905e-01  3.08765372427841078e-10  1.47641438795896178e+01  1.50296247581248946e-02 
 2.23872113856833721e+00 -9.99999999970826337e-01  3.15957441850492349e-10  1.47641438805661664e+01  1.53797096915974825e-02 
 2.29086765276777049e+00 -9.99999999970842324e-01  3.23317036121303913e-10  1.47641438815809192e+01  1.57379491507228277e-02 
 2.34422881531991933e+00 -9.99999999970859754e-01  3.30848057500734982e-10  1.47641438826393081e+01  1.61045330788041827e-02 
 2.39883291901948770e+00 -9.99999999970878739e-01  3.38554498454865516e-10  1.47641438837540608e+01  1.64796558434924696e-02 
 2.45470891568502747e+00 -9.99999999970897502e-01  3.46440446209045350e-10  1.47641438849233850e+01  1.68635163398428642e-02 
 2.51188643150957702e+00 -9.99999999970917819e-01  3.54510080796330285e-10  1.47641438861472576e+01  1.72563180957714980e-02 
 2.57039578276886038e+00 -9.99999999970938358e-01  3.62767681129014252e-10  1.47641438874202375e+01  1.76582693799687655e-02 
 2.63026799189537819e+00 -9.99999999970961340e-01  3.71217626082831487e-10  1.47641438887659415e+01  1.80695833123259535e-02 
 2.69153480392691202e+00 -9.99999999970983877e-01  3.79864395364318264e-10  1.47641438901698585e+01  1.84904779769343372e-02 
 2.75422870333816272e+00 -9.99999999971008191e-01  3.88712574064462024e-10  1.47641438916410532e+01  1.89211765377163277e-02 
 2.81838293126444972e+00 -9.99999999971033171e-01  3.97766853309222679e-10  1.47641438931722639e+01  1.93619073567497975e-02 
 2.88403150312660150e+00 -9.99999999971059705e-01  4.07032033295298690e-10  1.47641438947871233e+01  1.98129041153488651e-02 
 2.95120922666638119e+00 -9.99999999971087128e-01  4.16513027626935761e-10  1.47641438964747280e+01  2.02744059379642988e-02 
 3.01995172040201165e+00 -9.99999999971116438e-01  4.26214862231724667e-10  1.47641438982478004e+01  2.07466575189712600e-02 
 3.09029543251358563e+00 -9.99999999971146969e-01  4.36142681865814286e-10  1.47641439000936110e+01  2.12299092524090190e-02 
 3.16227766016837419e+00 -9.99999999971178832e-01  4.46301750330752034e-10  1.47641439020321688e+01  2.17244173647431725e-02 
 3.23593656929627738e+00 -9.99999999971211695e-01  4.56697453509249951e-10  1.47641439040580238e+01  2.22304440507204472e-02 
 3.31131121482590540e+00 -9.99999999971246778e-01  4.67335303485152953e-10  1.47641439061802533e+01  2.27482576123877699e-02 
 3.38844156139201980e+00 -9.99999999971282638e-01  4.78220941145524048e-10  1.47641439084043338e+01  2.32781326013496194e-02 
 3.46736850452531042e+00 -9.99999999971321718e-01  4.89360137915367810e-10  1.47641439107429608e+01  2.38203499643390437e-02 
 3.54813389233574838e+00 -9.99999999971362019e-01  5.00758800094439072e-10  1.47641439131725196e+01  2.43751971921785972e-02 
 3.63078054770100689e+00 -9.99999999971403875e-01  5.12422971242487701e-10  1.47641439157312035e+01  2.49429684722128273e-02 
 3.71535229097171849e+00 -9.99999999971447284e-01  5.24358835431865122e-10  1.47641439184080969e+01  2.55239648442897350e-02 
 3.80189396320560480e+00 -9.99999999971493359e-01  5.36572721801173436e-10  1.47641439211977268e+01  2.61184943603762591e-02 
 3.89045144994279868e+00 -9.99999999971541986e-01  5.49071106289988897e-10  1.47641439241382955e+01  2.67268722478914318e-02 
 3.98107170553496470e+00 -9.99999999971592390e-01  5.61860615325149304e-10  1.47641439272098030e+01  2.73494210768436032e-02 
 4.07380277804111923e+00 -9.99999999971644571e-01  5.74948030591243553e-10  1.47641439304213478e+01  2.79864709308624802e-02 
 4.16869383470334576e+00 -9.99999999971700859e-01  5.88340290548494682e-10  1.47641439337856237e+01  2.86383595822129744e-02 
 4.26579518801591817e+00 -9.99999999971758147e-01  6.02044496721132472e-10  1.47641439373099548e+01  2.93054326708867656e-02 
 4.36515832240165125e+00 -9.99999999971818765e-01  6.16067914998436050e-10  1.47641439410106798e+01  2.99880438878653496e-02 
 4.46683592150962205e+00 -9.99999999971881826e-01  6.30417979971542586e-10  1.47641439448696179e+01  3.06865551626509456e-02 
 4.57088189614874096e+00 -9.99999999971948439e-01  6.45102302306022057e-10  1.47641439489176776e+01  3.14013368551674457e-02 
 4.67735141287197198e+00 -9.99999999972018383e-01  6.60128664838749435e-10  1.47641439531603194e+01  3.21327679521297080e-02 
 4.78630092322637335e+00 -9.99999999972091547e-01  6.75505036889373356e-10  1.47641439575957243e+01  3.28812362679863843e-02 
 4.89778819368445184e+00 -9.99999999972167375e-01  6.91239570790869173e-10  1.47641439622439101e+01  3.36471386505458880e-02 
 5.01187233627271223e+00 -9.99999999972247422e-01  7.07340609695794598e-10  1.47641439671048555e+01  3.44308811913895535e-02 
 5.12861383991363784e+00 -9.99999999972332021e-01  7.23816688877332304e-10  1.47641439722040175e+01  3.52328794411859575e-02 
 5.24807460249771474e+00 -9.99999999972418951e-01  7.40676545270269049e-10  1.47641439775377936e+01  3.60535586300229985e-02 
 5.37031796370251602e+00 -9.99999999972511433e-01  7.57929119205719148e-10  1.47641439831279637e+01  3.68933538928698512e-02 
 5.49540873857623335e+00 -9.99999999972606801e-01  7.75583556145847952e-10  1.47641439889745687e+01  3.77527105002901098e-02 
 5.62341325190347785e+00 -9.99999999972707720e-01  7.93649219260617045e-10  1.47641439951048508e+01  3.86320840945325109e-02 
 5.75439937337155616e+00 -9.99999999972813525e-01  8.12135684657294687e-10  1.47641440015242793e+01  3.95319409311158318e-02 
 5.88843655355587625e+00 -9.99999999972923770e-01  8.31052755258243625e-10  1.47641440082364941e+01  4.04527581260460331e-02 
 6.02559586074356357e+00 -9.99999999973038678e-01  8.50410461668282824e-10  1.47641440152760595e+01  4.13950239087884642e-02 
 6.16595001861480707e+00 -9.99999999973159803e-01  8.70219066077815295e-10  1.47641440226338538e+01  4.23592378811328829e-02 
 6.30957344480191740e+00 -9.99999999973286591e-01  8.90489072237488077e-10  1.47641440303499021e+01  4.33459112820906434e-02 
 6.45654229034653948e+00 -9.99999999973419262e-01  9.11231228493958323e-10  1.47641440384278404e+01  4.43555672589586447e-02 
 6.60693448007594419e+00 -9.99999999973558484e-01  9.32456530825659380e-10  1.47641440468767513e+01  4.53887411446996306e-02 
 6.76082975391980145e+00 -9.99999999973703924e-01  9.54176234552184255e-10  1.47641440557384804e+01  4.64459807417840626e-02 
 6.91830970918934796e+00 -9.99999999973855691e-01  9.76401855201647351e-10  1.47641440650203002e+01  4.75278466126567642e-02 
 7.07945784384136179e+00 -9.99999999974015119e-01  9.99145176750620978e-10  1.47641440747294652e+01  4.86349123768891820e-02 
 7.24435960074988294e+00 -9.99999999974182430e-01  1.02241825812934839e-09  1.47641440848968966e+01  4.97677650154196780e-02 
 7.41310241300915695e+00 -9.99999999974357068e-01  1.04623343972695682e-09  1.47641440955517069e+01  5.09270051817117056e-02 
 7.58577575029181883e+00 -9.99999999974540033e-01  1.07060334816194702e-09  1.47641441066920596e+01  5.21132475202452372e-02 
 7.76247116628689771e+00 -9.99999999974732323e-01  1.09554090452212982e-09  1.47641441183670548e+01  5.33271209924105413e-02 
 7.94328234724279447e+00 -9.99999999974932274e-01  1.12105933217088172e-09  1.47641441305912675e+01  5.45692692099892726e-02 
 8.12830516164097183e+00 -9.99999999975143328e-01  1.14717215978291098e-09  1.47641441433919329e+01  5.58403507764078169e-02 
 8.31763771102668947e+00 -9.99999999975363263e-01  1.17389323348732200e-09  1.47641441567945471e+01  5.71410396359371756e-02 
 8.51138038202374325e+00 -9.99999999975593745e-01  1.20123672120442393e-09  1.47641441708300096e+01  5.84720254310268361e-02 
 8.70963589956078366e+00 -9.99999999975835663e-01  1.22921711958462465e-09  1.47641441855274120e+01  5.98340138679627070e-02 
 8.91250938133743098e+00 -9.99999999976087794e-01  1.25784926658517593e-09  1.47641442009176949e+01  6.12277270910415797e-02 
 9.12010839355907166e+00 -9.99999999976352694e-01  1.28714834190385430e-09  1.47641442170299211e+01  6.26539040654619656e-02 
 9.33254300796988367e+00 -9.99999999976630582e-01  1.31712987998938713e-09  1.47641442339041085e+01  6.41133009691328831e-02 
 9.54992586021433176e+00 -9.99999999976920795e-01  1.34780977784770828e-09  1.47641442515675489e+01  6.56066915936093370e-02 
 9.77237220955807828e+00 -9.99999999977224219e-01  1.37920430371557545e-09  1.47641442700784378e+01  6.71348677543679162e-02 
 9.99999999999996980e+00 -9.99999999977542298e-01  1.41133010139737891e-09  1.47641442894385726e+01  6.86986397106351954e-02 
 1.02329299228075108e+01 -9.99999999977875698e-01  1.44420420414292927e-09  1.47641443097297991e+01  7.02988365950009825e-02 
 1.04712854805089641e+01 -9.99999999978224863e-01  1.47784404592316010e-09  1.47641443309721172e+01  7.19363068530345789e-02 
 1.07151930523760317e+01 -9.99999999978590237e-01  1.51226745709331922e-09  1.47641443532146326e+01  7.36119186931392944e-02 
 1.09647819614318163e+01 -9.99999999978972931e-01  1.54749269388326782e-09  1.47641443765118989e+01  7.53265605468924349e-02 
 1.12201845430195988e+01 -9.99999999979373722e-01  1.58353843319331000e-09  1.47641444009021061e+01  7.70811415400994016e-02 
 1.14815362149687914e+01 -9.99999999979792831e-01  1.62042378560461886e-09  1.47641444264343580e+01  7.88765919748265765e-02 
 1.17489755493952579e+01 -9.99999999980232479e-01  1.65816830752230082e-09  1.47641444531741080e+01  8.07138638226583965e-02 
 1.20226443461740899e+01 -9.99999999980693000e-01  1.69679201245109823e-09  1.47641444811795566e+01  8.25939312294476646e-02 
 1.23026877081237753e+01 -9.99999999981174392e-01  1.73631538053636847e-09  1.47641445105034563e+01  8.45177910318175296e-02 
 1.25892541179416302e+01 -9.99999999981678767e-01  1.77675936723770134e-09  1.47641445412076227e+01  8.64864632857000881e-02 
 1.28824955169312965e+01 -9.99999999982207233e-01  1.81814541373725991e-09  1.47641445733629748e+01  8.85009918071797963e-02 
 1.31825673855640257e+01 -9.99999999982759680e-01  1.86049546775646224e-09  1.47641446070295430e+01  9.05624447259436860e-02 
 1.34896288259164887e+01 -9.99999999983339438e-01  1.90383197921917269e-09  1.47641446422818579e+01  9.26719150516149975e-02 
 1.38038426460287997e+01 -9.99999999983945509e-01  1.94817792887463925e-09  1.47641446791945103e+01  9.48305212532795094e-02 
 1.41253754462274923e+01 -9.99999999984580779e-01  1.99355682916485533e-09  1.47641447178511278e+01  9.70394078525174536e-02 
 1.44543977074592220e+01 -9.99999999985245580e-01  2.03999273896970923e-09  1.47641447583299268e+01  9.92997460302394025e-02 
