 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 1.673412767626605e-07  1.200000000000000e+00  9.929630943855819e-01  7.972886948581888e-01  9.993850581337407e-01  1.200000681032826e+00  1.200304133287592e+00  2.000061323378500e+00  1.006982350094503e+00 
 1.683412767626605e-07  1.200000000000000e+00  9.932071553796519e-01  7.973995247234997e-01  9.993338605582492e-01  1.199996420629124e+00  1.199698993488628e+00  2.000058248923003e+00  1.006736522394091e+00 
 1.692706383813302e-07  1.200000000000000e+00  9.934242545980040e-01  7.974962880585166e-01  9.992901435925877e-01  1.200000780993285e+00  1.200296669048550e+00  2.000055484040299e+00  1.006515717956811e+00 
 1.702000000000000e-07  1.200000000000000e+00  9.936365169375204e-01  7.975925916544626e-01  9.992498646663572e-01  1.199996408343620e+00  1.199706649755593e+00  2.000052805169043e+00  1.006302324437599e+00 
 1.702200000000000e-07  1.080000000000063e+00  9.934157999480063e-01  7.973849746209213e-01  9.992448183047902e-01  1.199975538693616e+00  1.199961349601623e+00  2.000052748374650e+00  1.006293584864752e+00 
 1.702600000000000e-07  8.400000000001080e-01  9.931588687326087e-01  7.971353637626052e-01  9.992372105200615e-01  1.200009773918538e+00  1.200028789378703e+00  2.000052634253735e+00  1.006278646966106e+00 
 1.703300000000000e-07  4.199999999999494e-01  9.976484808282426e-01  8.012803189308577e-01  9.993046477058092e-01  1.200172697075939e+00  1.199976687249715e+00  2.000052439109476e+00  1.006332741446338e+00 
 1.704000000000000e-07  0.000000000000000e+00  1.016680840186403e+00  8.192082818006237e-01  9.996710104775370e-01  1.193629513836136e+00  1.200022153985106e+00  2.000052378005356e+00  1.006684415896745e+00 
 1.704089850931594e-07  0.000000000000000e+00  1.020279984943779e+00  8.220190851315935e-01  9.997441823155760e-01  1.196743156802178e+00  1.200005441841971e+00  2.000052396819968e+00  1.006755670235376e+00 
 1.704269552794781e-07  0.000000000000000e+00  1.026465837270473e+00  8.265434581232727e-01  9.998746348814317e-01  1.202445257043677e+00  1.199994927375905e+00  2.000052459928850e+00  1.006882530608036e+00 
 1.704543749177518e-07  0.000000000000000e+00  1.032327822988504e+00  8.307856680189626e-01  9.998720297341191e-01  1.200634023727646e+00  1.199999912850828e+00  2.000052693054058e+00  1.006876326955230e+00 
 1.704847886662226e-07  0.000000000000000e+00  1.035311007338388e+00  8.329137758172814e-01  9.991831772740013e-01  1.200005393353460e+00  1.199996204930095e+00  2.000053263645279e+00  1.006188220580576e+00 
 1.705220621703568e-07  0.000000000000000e+00  1.036528777859365e+00  8.336321987015598e-01  9.965335134499402e-01  1.200352411380248e+00  1.199999738112819e+00  2.000054702987220e+00  1.003471168788480e+00 
 1.705656095963925e-07  0.000000000000000e+00  1.036892264443982e+00  8.337261308635292e-01  9.889764219551511e-01  1.199671891738070e+00  1.199986529505216e+00  2.000057946396290e+00  9.958883942226416e-01 
 1.706107578844701e-07  0.000000000000000e+00  1.036998270405665e+00  8.336869651918435e-01  9.769249848452786e-01  1.200337976601237e+00  1.199862651579102e+00  2.000063697902564e+00  9.837280718828127e-01 
 1.706551423949995e-07  0.000000000000000e+00  1.037006531633031e+00  8.336019200919625e-01  9.636469476390903e-01  1.199676244473015e+00  1.199790100212252e+00  2.000072140464781e+00  9.705587440033716e-01 
 1.707123024384301e-07  0.000000000000000e+00  1.036962157875250e+00  8.334636990585221e-01  9.565243060219375e-01  1.200306318102313e+00  1.200424464959979e+00  2.000087061512761e+00  9.635059540673299e-01 
 1.707673410525755e-07  0.000000000000000e+00  1.036890687328420e+00  8.333111197739419e-01  9.566354697752416e-01  1.199714041525837e+00  1.201191563767150e+00  2.000104955212543e+00  9.638152183061339e-01 
 1.708303512856525e-07  0.000000000000000e+00  1.036796843636279e+00  8.331269207611824e-01  9.564314826599287e-01  1.200266160287120e+00  1.203515959423191e+00  2.000127793214733e+00  9.631770468051811e-01 
 1.709042376613549e-07  0.000000000000000e+00  1.036679514957365e+00  8.329015319890500e-01  9.561859848721102e-01  1.199750178612181e+00  1.200608806535971e+00  2.000154718578451e+00  9.627299511827394e-01 
 1.709734056252891e-07  0.000000000000000e+00  1.036569317897224e+00  8.326877637125394e-01  9.566033694661319e-01  1.200231710859326e+00  1.199657509413523e+00  2.000177554695179e+00  9.630736598302064e-01 
 1.710757114251310e-07  0.000000000000000e+00  1.036408624342487e+00  8.323682571355642e-01  9.569403485194014e-01  1.199779586013044e+00  1.200221017855094e+00  2.000203936523533e+00  9.632125147487722e-01 
 1.711819661446830e-07  0.000000000000000e+00  1.036247767016924e+00  8.320379911121926e-01  9.574259867095118e-01  1.200209015280734e+00  1.199794357017739e+00  2.000221050111835e+00  9.635518041413299e-01 
 1.713944755837871e-07  0.000000000000000e+00  1.035943173030041e+00  8.313860623889807e-01  9.582131287395886e-01  1.199795959070342e+00  1.200165234805757e+00  2.000229569838166e+00  9.638776143551721e-01 
 1.718096326722833e-07  0.000000000000000e+00  1.035397828851954e+00  8.301669720362392e-01  9.597949795156285e-01  1.200200915152220e+00  1.199814354490824e+00  2.000195681917186e+00  9.646356366431950e-01 
 1.724349542133978e-07  0.000000000000000e+00  1.034638903766251e+00  8.284699492558176e-01  9.619122249345882e-01  1.199800474221612e+00  1.200159033692913e+00  2.000124113146609e+00  9.653923046709830e-01 
 1.734349542133978e-07  0.000000000000000e+00  1.033472991738377e+00  8.260678203013805e-01  9.650727778143806e-01  1.200198003916090e+00  1.199822350347657e+00  2.000062097717948e+00  9.666852124087427e-01 
 1.744349542133978e-07  0.000000000000000e+00  1.032330806872098e+00  8.239831928987817e-01  9.678625556126218e-01  1.199802703639415e+00  1.200158151553164e+00  2.000044172186852e+00  9.677542295304002e-01 
 1.754349542133978e-07  0.000000000000000e+00  1.031214572542284e+00  8.221564416387744e-01  9.704754555943631e-01  1.200195782058926e+00  1.199827960772396e+00  2.000037175194520e+00  9.689444409759259e-01 
 1.764349542133978e-07  0.000000000000000e+00  1.030129746567054e+00  8.205433416829435e-01  9.728277917938777e-01  1.199804916961790e+00  1.200156447517340e+00  2.000033727790234e+00  9.699384548028634e-01 
 1.774349542133978e-07  0.000000000000000e+00  1.029078189228127e+00  8.191139325702066e-01  9.750614064959000e-01  1.200193576426697e+00  1.199832497296206e+00  2.000032696855747e+00  9.710503497582633e-01 
 1.784349542133978e-07  0.000000000000000e+00  1.028060227580469e+00  8.178417778215821e-01  9.770815067291819e-01  1.199807113948526e+00  1.200154453738459e+00  2.000032932933367e+00  9.719742514356513e-01 
 1.794349542133978e-07  0.000000000000000e+00  1.027075790668747e+00  8.167080566279180e-01  9.790019045389278e-01  1.200191387250309e+00  1.199836372104145e+00  2.000033444193692e+00  9.730133845225100e-01 
 1.804349542133978e-07  0.000000000000000e+00  1.026124258486436e+00  8.156936352178890e-01  9.807289412207273e-01  1.199809294378724e+00  1.200152371156685e+00  2.000033549536987e+00  9.738720326314322e-01 
 1.814349542133978e-07  0.000000000000000e+00  1.025204996696802e+00  8.147846382064470e-01  9.823612778616440e-01  1.200189214742461e+00  1.199839792575896e+00  2.000032811779892e+00  9.748433595876246e-01 
 1.824349542133978e-07  0.000000000000000e+00  1.024317103297083e+00  8.139656809743973e-01  9.838144980583001e-01  1.199811458048249e+00  1.200150283480878e+00  2.000031077662221e+00  9.756411886820154e-01 
 1.834349542133978e-07  0.000000000000000e+00  1.023459750889705e+00  8.132260471963269e-01  9.851788823253000e-01  1.200187059097403e+00  1.199842880121959e+00  2.000028402380845e+00  9.765492363362999e-01 
 1.844349542133978e-07  0.000000000000000e+00  1.022631973300651e+00  8.125533428308073e-01  9.863814144560948e-01  1.199813604770968e+00  1.200148225965451e+00  2.000024977339591e+00  9.772903430727947e-01 
 1.854349542133978e-07  0.000000000000000e+00  1.021832888001679e+00  8.119397169332860e-01  9.875058700163425e-01  1.200184920493021e+00  1.199845713537435e+00  2.000021031787414e+00  9.781393062501940e-01 
 1.864349542133978e-07  0.000000000000000e+00  1.021061550426734e+00  8.113755877517457e-01  9.884895381032797e-01  1.199815734376747e+00  1.200146211984020e+00  2.000016775399050e+00  9.788275249075997e-01 
 1.874349542133978e-07  0.000000000000000e+00  1.020317077124225e+00  8.108557300979418e-01  9.894093172823214e-01  1.200182799092261e+00  1.199848347714959e+00  2.000012355262978e+00  9.796213280270437e-01 
 1.884349542133977e-07  0.000000000000000e+00  1.019598576361152e+00  8.103730084949761e-01  9.902106518199867e-01  1.199817846712052e+00  1.200144244610563e+00  2.000007848968089e+00  9.802602656102962e-01 
 1.894349542133977e-07  0.000000000000000e+00  1.018905181800523e+00  8.099243317775582e-01  9.909627144161147e-01  1.200180695040831e+00  1.199850822807297e+00  2.000003270298095e+00  9.810025837734186e-01 
 1.904349542133977e-07  0.000000000000000e+00  1.018236063369535e+00  8.095044296504910e-01  9.916171974876229e-01  1.199819941636310e+00  1.200142322092187e+00  1.999998593348414e+00  9.815956244866796e-01 
 1.914349542133977e-07  0.000000000000000e+00  1.017590376631207e+00  8.091117228463488e-01  9.922351006997340e-01  1.200178608471102e+00  1.199853169189723e+00  1.999993776475435e+00  9.822898867918097e-01 
 1.924349542133977e-07  0.000000000000000e+00  1.016967355395394e+00  8.087421912657995e-01  9.927731740671024e-01  1.199822019025178e+00  1.200140440566124e+00  1.999988788968386e+00  9.828401911437886e-01 
 1.934349542133977e-07  0.000000000000000e+00  1.016366179172156e+00  8.083951978489077e-01  9.932843922425919e-01  1.200176539502245e+00  1.199855410377639e+00  1.999983628242534e+00  9.834895878594535e-01 
 1.944349542133977e-07  0.000000000000000e+00  1.015786147428245e+00  8.080674749031587e-01  9.937300379030846e-01  1.199824078767400e+00  1.200138595448701e+00  1.999978332179081e+00  9.840001014099434e-01 
 1.954349542133977e-07  0.000000000000000e+00  1.015226465952936e+00  8.077589149760956e-01  9.941556376373131e-01  1.200174488237547e+00  1.199857564867827e+00  1.999972979892300e+00  9.846076021627943e-01 
 1.964349542133977e-07  0.000000000000000e+00  1.014686501905010e+00  8.074666783268771e-01  9.945268843618006e-01  1.199826120763415e+00  1.200136782143078e+00  1.999967687609790e+00  9.850810746708814e-01 
 1.974349542133977e-07  0.000000000000000e+00  1.014165489340004e+00  8.071909449547150e-01  9.948826029660962e-01  1.200172454771029e+00  1.199859647367793e+00  1.999962596343894e+00  9.856494532297886e-01 
 1.984349542133977e-07  0.000000000000000e+00  1.013662864074734e+00  8.069291322220868e-01  9.951929151744765e-01  1.199828144927849e+00  1.200134996387663e+00  1.999957858686172e+00  9.860884610086815e-01 
 1.994349542133977e-07  0.000000000000000e+00  1.013177888667252e+00  8.066815941432360e-01  9.954906592525062e-01  1.200170439181921e+00  1.199861669655093e+00  1.999953622573914e+00  9.866203184464553e-01 
 2.004349542133977e-07  0.000000000000000e+00  1.012710066348107e+00  8.064459347443882e-01  9.957503811641254e-01  1.199830151186204e+00  1.200133234409311e+00  1.999950018464528e+00  9.870272822924216e-01 
 2.014349542133977e-07  0.000000000000000e+00  1.012258686042614e+00  8.062226413259661e-01  9.959995205479067e-01  1.200168441538870e+00  1.199863641203712e+00  1.999947147446987e+00  9.875250627132429e-01 
 2.024349542133977e-07  0.000000000000000e+00  1.011823314885331e+00  8.060094821233916e-01  9.962169602284858e-01  1.199832139475051e+00  1.200131492972707e+00  1.999945075036226e+00  9.879022577966600e-01 
 2.034349542133977e-07  0.000000000000000e+00  1.011403264146350e+00  8.058070649911604e-01  9.964251918935827e-01  1.200166461899590e+00  1.199865569652790e+00  1.999943827386705e+00  9.883682556207309e-01 
 2.044349542133977e-07  0.000000000000000e+00  1.010998159978157e+00  8.056133129241625e-01  9.966072736295777e-01  1.199834109742598e+00  1.200129769370195e+00  1.999943393031789e+00  9.887178143801427e-01 
 2.054349542133977e-07  0.000000000000000e+00  1.010607331228699e+00  8.054289446301880e-01  9.967810961898858e-01  1.200164500310718e+00  1.199867461166179e+00  1.999943726376288e+00  9.891541760639678e-01 
 2.064349542133977e-07  0.000000000000000e+00  1.010230458030067e+00  8.052520255977249e-01  9.969336918056226e-01  1.199836061946392e+00  1.200128061384427e+00  1.999944754950320e+00  9.894780879109792e-01 
 2.074349542133977e-07  0.000000000000000e+00  1.009866882452726e+00  8.050833704025896e-01  9.970786353398098e-01  1.200162556808943e+00  1.199869320714778e+00  1.999946386725028e+00  9.898868124194294e-01 
 2.084349542133977e-07  0.000000000000000e+00  1.009516334388425e+00  8.049211692549526e-01  9.972067248010240e-01  1.199837996055327e+00  1.200126367238891e+00  1.999948519016663e+00  9.901869243107653e-01 
 2.094349542133977e-07  0.000000000000000e+00  1.009178165898541e+00  8.047663133993802e-01  9.973274728040431e-01  1.200160631422224e+00  1.199871152299045e+00  1.999951045846313e+00  9.905698658393923e-01 
 2.104349542133977e-07  0.000000000000000e+00  1.008852153659384e+00  8.046170976475069e-01  9.974352458253842e-01  1.199839912046543e+00  1.200124685542818e+00  1.999953865222914e+00  9.908478862552723e-01 
 2.114349542133976e-07  0.000000000000000e+00  1.008537657757893e+00  8.044744704118023e-01  9.975357316648426e-01  1.200158724167291e+00  1.199872959127752e+00  1.999956884015834e+00  9.912067607373002e-01 
 2.124349542133976e-07  0.000000000000000e+00  1.008234499821906e+00  8.043368124000594e-01  9.976266841697540e-01  1.199841809905882e+00  1.200123015237056e+00  1.999960021971669e+00  9.914642675522284e-01 
 2.134349542133976e-07  0.000000000000000e+00  1.007942046971301e+00  8.042051124298100e-01  9.977101915613320e-01  1.200156835054413e+00  1.199874743765160e+00  1.999963213311001e+00  9.918006625581411e-01 
 2.144349542133976e-07  0.000000000000000e+00  1.007660164679203e+00  8.040778219167972e-01  9.977872277720420e-01  1.199843689628830e+00  1.200121355543258e+00  1.999966407481925e+00  9.920391137008727e-01 
 2.154349542133976e-07  0.000000000000000e+00  1.007388226599622e+00  8.039559571762150e-01  9.978564935204038e-01  1.200154964084040e+00  1.199876508245763e+00  1.999969568086532e+00  9.923545001800419e-01 
 2.164349542133976e-07  0.000000000000000e+00  1.007126141191971e+00  8.038380288982216e-01  9.979220250547384e-01  1.199845551218961e+00  1.200119705918494e+00  1.999972671423248e+00  9.925752452970998e-01 
 2.174349542133976e-07  0.000000000000000e+00  1.006873288202218e+00  8.037250714571609e-01  9.979793330773691e-01  1.200153111248415e+00  1.199878254173249e+00  1.999975704013936e+00  9.928709893788825e-01 
 2.184349542133976e-07  0.000000000000000e+00  1.006629618105554e+00  8.036156463775231e-01  9.980353648620065e-01  1.199847394686722e+00  1.200118066015065e+00  1.999978660282340e+00  9.930752808723559e-01 
 2.192174771066988e-07  0.000000000000000e+00  1.006444910598561e+00  8.035333429107672e-01  9.980721455726327e-01  1.200151023000360e+00  1.199880210644011e+00  1.999980920013902e+00  9.933017422645952e-01 
 2.200000000000000e-07  0.000000000000000e+00  1.006265545044974e+00  8.034527760797359e-01  9.981115635265670e-01  1.199849724138898e+00  1.200115962636553e+00  1.999983134030345e+00  9.934432478018308e-01 
 2.200200000000000e-07  1.199999999999773e-01  1.006543227469481e+00  8.037294820181516e-01  9.981130043080387e-01  1.200002962972225e+00  1.200008969110263e+00  1.999983190117934e+00  9.934679476361561e-01 
 2.200600000000000e-07  3.599999999999318e-01  1.006971685848887e+00  8.041557140921930e-01  9.981188817729320e-01  1.199998719135528e+00  1.199989409108054e+00  1.999983303034390e+00  9.934846778879076e-01 
 2.200994914658569e-07  5.969487951411532e-01  1.005332210026318e+00  8.026082996535988e-01  9.981128130300817e-01  1.200002848168853e+00  1.200005509157422e+00  1.999983417519388e+00  9.934823572566426e-01 
 2.201406626023264e-07  8.439756139583516e-01  9.893784321937164e-01  7.910232691327085e-01  9.980787666123598e-01  1.199958990932103e+00  1.199989039369549e+00  1.999983536322882e+00  9.934563958423157e-01 
 2.201703313011632e-07  1.021987806979142e+00  9.739255207810139e-01  7.789045859378754e-01  9.980238916447056e-01  1.199662536153338e+00  1.199999780580252e+00  1.999983603720959e+00  9.934017131087450e-01 
 2.202000000000000e-07  1.199999999999931e+00  9.661790592755490e-01  7.703207291848295e-01  9.979444390132125e-01  1.200160894034721e+00  1.199991698152554e+00  1.999983601105920e+00  9.933250539115597e-01 
 2.202038589064926e-07  1.200000000000000e+00  9.657008633939715e-01  7.697046708812281e-01  9.979333151630713e-01  1.200398859920693e+00  1.199994779509268e+00  1.999983590696007e+00  9.933137442240025e-01 
 2.202115767194777e-07  1.200000000000000e+00  9.648821481890683e-01  7.687481354117014e-01  9.979145387344530e-01  1.201092905400273e+00  1.199999351377497e+00  1.999983563039277e+00  9.932952127606595e-01 
 2.202270123454480e-07  1.200000000000000e+00  9.637159657951958e-01  7.677501510976505e-01  9.978895978912400e-01  1.202054562083633e+00  1.200003037604554e+00  1.999983457073803e+00  9.932723729522758e-01 
 2.202578835973885e-07  1.200000000000000e+00  9.626536060998714e-01  7.670665391626214e-01  9.978577578588677e-01  1.202121657396665e+00  1.200003426107771e+00  1.999982930414882e+00  9.932475596942086e-01 
 2.202920610584695e-07  1.200000000000000e+00  9.625699419222025e-01  7.670571788072964e-01  9.979222532471449e-01  1.203117343933359e+00  1.200013258567516e+00  1.999981605042941e+00  9.933343305908500e-01 
 2.203437047453422e-07  1.200000000000000e+00  9.626255126414474e-01  7.671976597888759e-01  9.988920955156489e-01  1.201877492030184e+00  1.200047392002697e+00  1.999977258249887e+00  9.944064085925423e-01 
 2.204182543621121e-07  1.200000000000000e+00  9.628078160941879e-01  7.674521289344371e-01  1.006046863268100e+00  1.199815282918776e+00  1.200127922654059e+00  1.999964103087211e+00  1.001801935475804e+00 
 2.204966723668767e-07  1.200000000000000e+00  9.630690808832606e-01  7.677731829570139e-01  1.020870817717691e+00  1.199976130802580e+00  1.194897870415498e+00  1.999940131065279e+00  1.016765567282232e+00 
 2.205664429988142e-07  1.200000000000000e+00  9.632511922861072e-01  7.680342358343104e-01  1.034030070191245e+00  1.199995008604410e+00  1.202305761883873e+00  1.999910588466956e+00  1.029306770900565e+00 
 2.206327235520887e-07  1.200000000000000e+00  9.634147120129861e-01  7.682759053650208e-01  1.040384461706702e+00  1.199975926230161e+00  1.200687226008158e+00  1.999877523507176e+00  1.035638040462703e+00 
 2.207013878534490e-07  1.200000000000000e+00  9.635717829499996e-01  7.685247645830405e-01  1.041819863075360e+00  1.199985064496452e+00  1.199250962433852e+00  1.999841385590144e+00  1.037145566106823e+00 
 2.207878410173942e-07  1.200000000000000e+00  9.637515372793366e-01  7.688252240427482e-01  1.041502003703668e+00  1.199981410090485e+00  1.200676779248643e+00  1.999798463252566e+00  1.036929974513741e+00 
 2.208838035735495e-07  1.200000000000000e+00  9.639387560951945e-01  7.691552598393552e-01  1.041349493670763e+00  1.199983710387621e+00  1.199391996339697e+00  1.999759659387235e+00  1.036908309637159e+00 
 2.210111139904110e-07  1.200000000000000e+00  9.641634673937295e-01  7.695753063839493e-01  1.040915541793127e+00  1.199983719045408e+00  1.200558308764510e+00  1.999727363051780e+00  1.036686612215270e+00 
 2.212657348241340e-07  1.200000000000000e+00  9.645708386340698e-01  7.703844948371696e-01  1.040050060676351e+00  1.199984502357597e+00  1.199464319743951e+00  1.999718862003802e+00  1.036317028542868e+00 
 2.216291697842614e-07  1.200000000000000e+00  9.650806947059953e-01  7.714599799261315e-01  1.038733856004812e+00  1.199986276045364e+00  1.200518902552185e+00  1.999777222436401e+00  1.035785498206463e+00 
 2.223425862549321e-07  1.200000000000000e+00  9.659842076374597e-01  7.733736193657907e-01  1.036291740446740e+00  1.199987381295279e+00  1.199488259080314e+00  1.999912750322456e+00  1.034894590991430e+00 
 2.233425862549321e-07  1.200000000000000e+00  9.671584180774336e-01  7.756952795138501e-01  1.033104722648208e+00  1.199990214891877e+00  1.200505301710421e+00  2.000006612820662e+00  1.033702272891475e+00 
 2.243425862549321e-07  1.200000000000000e+00  9.682909771280610e-01  7.777002977418179e-01  1.030218878461188e+00  1.199990598891095e+00  1.199499485693642e+00  2.000026159958812e+00  1.032559376923131e+00 
 2.253425862549321e-07  1.200000000000000e+00  9.693824243071182e-01  7.794498767118342e-01  1.027545617768084e+00  1.199992759732919e+00  1.200494202356869e+00  2.000031927406000e+00  1.031422571102648e+00 
 2.263425862549321e-07  1.200000000000000e+00  9.704395471514567e-01  7.809968706969856e-01  1.025093269462431e+00  1.199992380669524e+00  1.199510509085448e+00  2.000034532964098e+00  1.030336731312668e+00 
 2.273425862549321e-07  1.200000000000000e+00  9.714571048340338e-01  7.823647185668345e-01  1.022801790821306e+00  1.199994345029658e+00  1.200483303833721e+00  2.000034480569428e+00  1.029267254255199e+00 
 2.283425862549321e-07  1.200000000000000e+00  9.724427518864613e-01  7.835860374098960e-01  1.020690831294468e+00  1.199993496265020e+00  1.199521331023093e+00  2.000032929717565e+00  1.028247703694409e+00 
 2.293425862549321e-07  1.200000000000000e+00  9.733912295677652e-01  7.846722401354426e-01  1.018720785007241e+00  1.199995440247510e+00  1.200472604391933e+00  2.000031001331589e+00  1.027247628201493e+00 
 2.303425862549321e-07  1.200000000000000e+00  9.743101233976447e-01  7.856483137247264e-01  1.016914679005962e+00  1.199994249146525e+00  1.199531953386814e+00  2.000029457448025e+00  1.026294043951947e+00 
 2.313425862549321e-07  1.200000000000000e+00  9.751941618097302e-01  7.865207216259562e-01  1.015242364920686e+00  1.199996250808161e+00  1.200462102177583e+00  2.000028747048095e+00  1.025361164433308e+00 
 2.323425862549321e-07  1.200000000000000e+00  9.760508278568235e-01  7.873107129647310e-01  1.013722629474015e+00  1.199994783233592e+00  1.199542378144490e+00  2.000029035446991e+00  1.024470971306527e+00 
 2.333425862549321e-07  1.200000000000000e+00  9.768748435392554e-01  7.880218123229847e-01  1.012328399610529e+00  1.199996880946623e+00  1.200451795264038e+00  2.000030278024941e+00  1.023601906461222e+00 
 2.343425862549321e-07  1.200000000000000e+00  9.776735540357958e-01  7.886723653052038e-01  1.011071938183871e+00  1.199995175559718e+00  1.199552607323295e+00  2.000032300761638e+00  1.022771827102422e+00 
 2.353425862549321e-07  1.200000000000000e+00  9.784416816352528e-01  7.892633166887638e-01  1.009927483521574e+00  1.199997389229430e+00  1.200441681667486e+00  2.000034889438846e+00  1.021962837496742e+00 
 2.363425862549321e-07  1.200000000000000e+00  9.791864141393991e-01  7.898102698240690e-01  1.008901696660060e+00  1.199995471064655e+00  1.199562642997568e+00  2.000037845385537e+00  1.021189367406215e+00 
 2.373425862549321e-07  1.200000000000000e+00  9.799024870712625e-01  7.903118136049687e-01  1.007970656509479e+00  1.199997811121922e+00  1.200431759364847e+00  2.000041026509213e+00  1.020436648914007e+00 
 2.383425862549320e-07  1.200000000000000e+00  9.805969253305400e-01  7.907811163480587e-01  1.007137498452341e+00  1.199995697713647e+00  1.199572487274326e+00  2.000044354983550e+00  1.019716261211237e+00 
 2.393425862549321e-07  1.200000000000000e+00  9.812644940576752e-01  7.912148573074143e-01  1.006381216285861e+00  1.199998169371530e+00  1.200422026297487e+00  2.000047813956777e+00  1.019016090538756e+00 
 2.403425862549321e-07  1.200000000000000e+00  9.819120565117699e-01  7.916242916096821e-01  1.005703309133003e+00  1.199995873810000e+00  1.199582142287278e+00  2.000051424847008e+00  1.018345351439671e+00 
 2.413425862549321e-07  1.200000000000000e+00  9.825344218366145e-01  7.920047703412790e-01  1.005086357268345e+00  1.199998479250952e+00  1.200412480383561e+00  2.000055225528909e+00  1.017694169537357e+00 
 2.423425862549321e-07  1.200000000000000e+00  9.831382935758062e-01  7.923662103736120e-01  1.004531385184604e+00  1.199996011825301e+00  1.199591610190719e+00  2.000059243844592e+00  1.017069803369473e+00 
 2.433425862549322e-07  1.200000000000000e+00  9.837185343241200e-01  7.927031798275048e-01  1.004024590251825e+00  1.199998751401925e+00  1.200403119517833e+00  2.000063481072499e+00  1.016464255179497e+00 
 2.443425862549322e-07  1.200000000000000e+00  9.842816881003100e-01  7.930247350850197e-01  1.003566978026324e+00  1.199996120544406e+00  1.199600893156604e+00  2.000067898873053e+00  1.015883170187134e+00 
 2.453425862549322e-07  1.200000000000000e+00  9.848226757962122e-01  7.933250628910054e-01  1.003147916817687e+00  1.199998993473480e+00  1.200393941576688e+00  2.000072418346003e+00  1.015320111261203e+00 
 2.463425862549322e-07  1.200000000000000e+00  9.853478810431895e-01  7.936126767972626e-01  1.002768409647947e+00  1.199996206329566e+00  1.199609993371742e+00  2.000076923380975e+00  1.014779398375400e+00 
 2.473425862549322e-07  1.200000000000000e+00  9.858522854773002e-01  7.938816204495086e-01  1.002420351046833e+00  1.199999211107931e+00  1.200384944420369e+00  2.000081272694166e+00  1.014255882284570e+00 
 2.483425862549323e-07  1.200000000000000e+00  9.863421122694495e-01  7.941400349565187e-01  1.002104595186975e+00  1.199996273897424e+00  1.199618913036673e+00  2.000085312695159e+00  1.013752801602400e+00 
 2.493425862549323e-07  1.200000000000000e+00  9.868124060857645e-01  7.943819324402043e-01  1.001814940043648e+00  1.199999408561610e+00  1.200376125891473e+00  2.000088893636713e+00  1.013266062251228e+00 
 2.503425862549323e-07  1.200000000000000e+00  9.872692317105225e-01  7.946151534698973e-01  1.001551959507746e+00  1.199996326816498e+00  1.199627654365587e+00  2.000091882592661e+00  1.012798029506184e+00 
 2.513425862549323e-07  1.200000000000000e+00  9.877077001160728e-01  7.948337168590365e-01  1.001310862830993e+00  1.199999589108757e+00  1.200367483819250e+00  2.000094175448276e+00  1.012345467783170e+00 
 2.523425862549324e-07  1.200000000000000e+00  9.881337221009082e-01  7.950451864540293e-01  1.001091894689391e+00  1.199996367833060e+00  1.199636219583319e+00  2.000095703549705e+00  1.011910047039384e+00 
 2.533425862549324e-07  1.200000000000000e+00  9.885424791165858e-01  7.952435965552156e-01  1.000891329546647e+00  1.199999755310501e+00  1.200359016017284e+00  2.000096437592606e+00  1.011489224751163e+00 
 2.543425862549324e-07  1.200000000000000e+00  9.889397338971215e-01  7.954362445929950e-01  1.000709110791052e+00  1.199996399094603e+00  1.199644610929839e+00  2.000096386368076e+00  1.011084127465488e+00 
 2.553425862549324e-07  1.200000000000000e+00  9.893207425975103e-01  7.956171850175499e-01  1.000542344547822e+00  1.199999909200811e+00  1.200350720284748e+00  2.000095593215865e+00  1.010692766451576e+00 
 2.563425862549324e-07  1.200000000000000e+00  9.896911261502160e-01  7.957934617936919e-01  1.000390742885598e+00  1.199996422301874e+00  1.199652830653485e+00  2.000094129144683e+00  1.010315853410642e+00 
 2.573425862549325e-07  1.200000000000000e+00  9.900462187505183e-01  7.959591590430247e-01  1.000252078516157e+00  1.200000052417161e+00  1.200342594407309e+00  2.000092085264261e+00  1.009951835646952e+00 
 2.583425862549325e-07  1.200000000000000e+00  9.903915051659730e-01  7.961210860125827e-01  1.000125910774416e+00  1.199996438818425e+00  1.199660881015905e+00  2.000089564120535e+00  1.009601117652207e+00 
 2.593425862549325e-07  1.200000000000000e+00  9.907223995139540e-01  7.962733703592855e-01  1.000010549074739e+00  1.200000186293556e+00  1.200334636157390e+00  2.000086671938962e+00  1.009262482740427e+00 
 2.603425862549325e-07  1.200000000000000e+00  9.910442549562369e-01  7.964226082634305e-01  9.999054678927954e-01  1.199996449750181e+00  1.199668764289629e+00  2.000083511496919e+00  1.008936117380939e+00 
 2.613425862549326e-07  1.200000000000000e+00  9.913525659096203e-01  7.965629855113661e-01  9.998094013511822e-01  1.200000311928395e+00  1.200326843293833e+00  2.000080176799420e+00  1.008621055809461e+00 
 2.623425862549326e-07  1.200000000000000e+00  9.916525574710717e-01  7.967009060162440e-01  9.997217907331577e-01  1.199996455999788e+00  1.199676482757514e+00  2.000076749199938e+00  1.008317339818310e+00 
