seed,linear_maximum_abs_residual_C,linear_calibration_status,candidate_cold_residual_C,candidate_hot_residual_C,candidate_maximum_abs_residual_C,candidate_endpoint_status
51044,0.7471671032915026,passed,0.15306271333265897,0.09650805044037725,0.15306271333265897,passed
51045,0.29952577590401575,passed,0.5928500606105729,0.21949654974589805,0.5928500606105729,passed
51046,1.0576137877478828,passed,-0.15193710566330054,0.0354822552297378,0.15193710566330054,passed
51047,0.4466915795463393,passed,0.4482663181496065,0.18803875188342545,0.4482663181496065,passed
51048,0.9995576878280445,passed,-0.09489961467456709,0.005808753800209843,0.09489961467456709,passed
51049,0.6514826346379863,passed,0.24706837382522195,0.1432134828140761,0.24706837382522195,passed
51050,0.5456684021474842,passed,0.35102606889068255,0.1715463639694974,0.35102606889068255,passed
51051,0.9573383159089701,passed,-0.053420992295372116,0.010656229256966299,0.053420992295372116,passed
51052,0.8247004773846385,passed,0.07688968186362644,0.06235518220131553,0.07688968186362644,passed
51053,1.4460631317797947,passed,-0.5335710078784146,-0.08871238820341887,0.5335710078784146,passed
51054,1.2213214755098818,passed,-0.3127725007105724,-0.04380006572085904,0.3127725007105724,passed
51055,0.27814175128322915,passed,0.6138588971203447,0.20853609028188203,0.6138588971203447,passed
51056,1.2063522014338446,passed,-0.2980658663276401,-0.0033993701665195886,0.2980658663276401,passed
51057,1.8599460559364758,passed,-0.9401922516335404,-0.2346608448257257,0.9401922516335404,passed
51058,0.7490503191742448,passed,0.15121253894805875,0.05691027654563641,0.15121253894805875,passed
51059,0.39599537189340595,passed,0.4980730480394797,0.17285970339062828,0.4980730480394797,passed
51060,1.9564286045601023,passed,-1.034981989581631,-0.1768207555505228,1.034981989581631,passed
51061,0.5674609244689179,passed,0.329615901875556,0.13727652628018916,0.329615901875556,passed
51062,0.6533353687210735,passed,0.24524814642939674,0.16462694656625843,0.24524814642939674,passed
51063,2.3065348400123895,failed,-1.3789455227380287,-0.2715962233040443,1.3789455227380287,passed
51064,0.6255851635686867,passed,0.2725114672260105,0.1247366528209426,0.2725114672260105,passed
51065,0.20602539877504,passed,0.6847099500158293,0.28143380686327646,0.6847099500158293,passed
51066,0.527181903768053,passed,0.36918821698856874,0.14231587772246712,0.36918821698856874,passed
51067,0.16352690298535322,passed,0.7264627989668639,0.25783318914633924,0.7264627989668639,passed
51068,1.1087062165692174,passed,-0.20213310492113834,0.028306608316967186,0.20213310492113834,passed
51069,0.3273270987878618,passed,0.5655365189560086,0.23743523551205215,0.5655365189560086,passed
51070,1.3569951820574175,passed,-0.4460657778218078,-0.05601424931288079,0.4460657778218078,passed
51071,0.45440278107747645,passed,0.44069041159625755,0.17052755034541178,0.44069041159625755,passed
51072,1.0917543019389768,passed,-0.18547861591311232,-0.002928971963157778,0.18547861591311232,passed
51073,0.5161515891707182,passed,0.380025001931358,0.19254044457370867,0.380025001931358,passed
51074,0.632243005364657,passed,0.2659704389453239,0.15187385792671648,0.2659704389453239,passed
51075,1.3702674051804706,passed,-0.4591051364391916,-0.07648770966778784,0.4591051364391916,passed
51076,1.1033766313237265,passed,-0.1968970285943925,-0.017761940238784746,0.1968970285943925,passed
51077,0.5473028231929646,passed,0.3494203241750995,0.17889034427327033,0.3494203241750995,passed
51078,0.051465755854138706,passed,0.8693603364166762,0.2980722260103761,0.8693603364166762,passed
51079,1.332133809544331,passed,-0.4216406043664662,-0.09252473648150783,0.4216406043664662,passed
51080,0.44613672687972894,passed,0.44881143578609084,0.18926638200326806,0.44881143578609084,passed
51081,1.1810597042904334,passed,-0.2732171324324639,-0.025199054864359027,0.2732171324324639,passed
51082,1.1179500321881477,passed,-0.2112147354611551,-0.05551764765132816,0.2112147354611551,passed
51083,1.7146504208303668,passed,-0.7974458651296317,-0.12768455074905205,0.7974458651296317,passed
51084,0.8647102903222361,passed,0.037581851195703564,0.02726800361443793,0.037581851195703564,passed
51085,0.5878648802141981,passed,0.3095699386854207,0.15438177283202492,0.3095699386854207,passed
51086,1.495990664390277,passed,-0.5826225493235384,-0.11048438187896181,0.5826225493235384,passed
51087,0.5496772875753777,passed,0.34708752036978296,0.20494056771960345,0.34708752036978296,passed
51088,0.9698718798975818,passed,-0.06573465173932647,0.062058593794830585,0.06573465173932647,passed
51089,1.9057827111277845,passed,-0.9852246911366649,-0.15846059945533852,0.9852246911366649,passed
51090,1.0540860918587782,passed,-0.14847130408924158,0.0481990011243596,0.14847130408924158,passed
51091,0.5618611456799556,passed,0.33511743113183456,0.11419203141562662,0.33511743113183456,passed
51092,0.8254818529565142,passed,0.0761220157234419,0.10232903096348878,0.10232903096348878,passed
51093,1.2105299413747446,passed,-0.3021703067664845,0.007310660042449513,0.3021703067664845,passed
51094,1.3052229869314687,passed,-0.39520193893079636,-0.1197341336674782,0.39520193893079636,passed
51095,0.8455658256224723,passed,0.05639042142871631,0.022969188624713865,0.05639042142871631,passed
51096,2.0505516896387377,failed,-1.1274536613683495,-0.26183235611944156,1.1274536613683495,passed
51097,1.40175678223018,passed,-0.4900420244181234,-0.14974471031946734,0.4900420244181234,passed
51098,0.03603052958744968,passed,0.8517222163031946,0.31966953983945245,0.8517222163031946,passed
51099,0.43736818659326104,passed,0.45742612981934627,0.2162316655788743,0.45742612981934627,passed
51100,1.8346197147307493,passed,-0.9153102674786666,-0.16134304189247928,0.9153102674786666,passed
51101,0.4091835457318922,passed,0.48511626404074093,0.2736742195311308,0.48511626404074093,passed
51102,0.9496284202619449,passed,-0.04584636871406644,0.03786999466419161,0.04584636871406644,passed
51103,1.1992980310628099,passed,-0.29113546315680594,-0.0832892120898947,0.29113546315680594,passed
51104,0.9070625128048846,passed,-0.004027290850387999,0.022633794801066642,0.022633794801066642,passed
51105,0.9454446950103659,passed,-0.041736047978332635,0.004564681401134862,0.041736047978332635,passed
51106,0.9286312108391428,passed,-0.02521756063196534,0.029739316042125097,0.029739316042125097,passed
51107,0.9275067789503879,passed,-0.024112857184597658,-0.0064910705629870336,0.024112857184597658,passed
51108,1.1446217775154963,passed,-0.23741851828265226,-0.040335886279933675,0.23741851828265226,passed
51109,1.4107579899283138,passed,-0.49888530365456774,-0.043716015656215745,0.49888530365456774,passed
51110,0.8105080342943012,passed,0.09083311495663793,0.08212020590725899,0.09083311495663793,passed
51111,0.8068739708659223,passed,0.0944034178246369,0.08764101424981163,0.0944034178246369,passed
51112,0.4353880476338787,passed,0.459371526740739,0.2427655647821041,0.459371526740739,passed
51113,1.5505961311584286,passed,-0.6362699493904458,-0.11518187206780794,0.6362699493904458,passed
51114,0.43761158157431623,passed,0.4571870052646858,0.2504608216108153,0.4571870052646858,passed
51115,0.14704644936099953,passed,0.742654098871391,0.20915553120819652,0.742654098871391,passed
51116,0.768852851723139,passed,0.1317574468324807,0.12203937330291126,0.1317574468324807,passed
51117,1.1163637849965227,passed,-0.2096563193770038,-0.035025070281719195,0.2096563193770038,passed
51118,0.5436982304181726,passed,0.35296167345957485,0.14703330360471512,0.35296167345957485,passed
51119,0.9817111905360179,passed,-0.07736623868341752,0.04627697810106213,0.07736623868341752,passed
51120,1.4614244084223742,passed,-0.5486627670438864,-0.09626710862744403,0.5486627670438864,passed
51121,1.2620926293630532,passed,-0.3528283143754791,-0.07331685442295566,0.3528283143754791,passed
51122,1.0478886493143733,passed,-0.14238259723901336,0.0035168118740216414,0.14238259723901336,passed
51123,0.7080788217456586,passed,0.19146518110976984,0.09706562943630104,0.19146518110976984,passed
51124,0.6260773933424844,passed,0.2720278737478736,0.10287236485271478,0.2720278737478736,passed
51125,1.3193444751064618,passed,-0.40907566203036794,6.86187404426164e-05,0.40907566203036794,passed
51126,2.1104163274242467,failed,-1.1862679589692746,-0.28002454127650367,1.1862679589692746,passed
51127,1.72153771299989,passed,-0.8042123180191325,-0.18572579248380805,0.8042123180191325,passed
51128,1.2107520740113245,passed,-0.30238854202986687,-0.04232746170679036,0.30238854202986687,passed
51129,1.303290976026446,passed,-0.3933038256448995,-0.06669611213172288,0.3933038256448995,passed
51130,0.9749150508081641,passed,-0.07068933894298368,-0.028677475658867024,0.07068933894298368,passed
51131,1.6774479084102438,passed,-0.7608960801828175,-0.2317678316192513,0.7608960801828175,passed
51132,1.6343038982305274,passed,-0.7185090425547074,-0.14695948198286146,0.7185090425547074,passed
51133,1.2481414620390439,passed,-0.3391219238045622,-0.031190516880613472,0.3391219238045622,passed
51134,1.427602925349575,passed,-0.5154346904308511,-0.05998716351547273,0.5154346904308511,passed
51135,1.2062298008539472,passed,-0.29794561329682523,-0.028439327080121757,0.29794561329682523,passed
51136,1.3243436802546995,passed,-0.4139871548620775,-0.06670566921846444,0.4139871548620775,passed
51137,0.652570107968458,passed,0.2459999804888966,0.06372774314564822,0.2459999804888966,passed
51138,0.3632413060355617,passed,0.5302524355420957,0.24569803715900207,0.5302524355420957,passed
51139,1.9315717450952263,passed,-1.0105612499919303,-0.1670939480206357,1.0105612499919303,passed
51140,0.8628634200591563,passed,0.03939631765371843,0.07039047814062371,0.07039047814062371,passed
51141,1.9658316943660168,passed,-1.044220099802807,-0.22140202587721092,1.044220099802807,passed
51142,1.6498809966802952,passed,-0.7338128368792667,-0.22906609836034875,0.7338128368792667,passed
51143,0.24741800805927028,passed,0.6440435845123034,0.25674936830802153,0.6440435845123034,passed
51144,0.5862606832714334,passed,0.31114598958779993,0.143348477657824,0.31114598958779993,passed
51145,0.022533008565545742,passed,0.86518331222927,0.3274103315455932,0.86518331222927,passed
51146,1.211217019278962,passed,-0.3028453297153959,-0.008656445666119339,0.3028453297153959,passed
51147,0.7659588818097092,passed,0.13460064131310645,0.08324315651594816,0.13460064131310645,passed
51148,1.972377453301931,passed,-1.050651011745515,-0.2928469390576396,1.050651011745515,passed
51149,0.7159703013703904,passed,0.18371215948749153,0.10607599530518996,0.18371215948749153,passed
51150,0.8846846306175706,passed,0.01795796574397457,0.03765957844660761,0.03765957844660761,passed
51151,0.6143408788573481,passed,0.28355846812313246,0.17826639564779612,0.28355846812313246,passed
51152,1.6809109830335132,passed,-0.764298394287465,-0.1232520564092141,0.764298394287465,passed
51153,0.42698264087758275,passed,0.46762945851330073,0.23578887094693357,0.46762945851330073,passed
51154,0.7579151665682531,passed,0.14250322753977684,0.09651297164108996,0.14250322753977684,passed
51155,0.8438460396945402,passed,0.05808003327832978,0.05045298896953909,0.05808003327832978,passed
51156,0.23468402623576878,passed,0.6565541454096362,0.28022884874164333,0.6565541454096362,passed
51157,2.1067149494530497,failed,-1.1826315226091069,-0.26038032477129036,1.1826315226091069,passed
51158,0.2839100418198939,passed,0.6081918126975268,0.22129175950865942,0.6081918126975268,passed
51159,1.5085095956334413,passed,-0.5949218327572581,-0.02674584768229238,0.5949218327572581,passed
51160,0.0819272176979382,passed,0.8066307971736038,0.2903681474064399,0.8066307971736038,passed
51161,0.7748891697520293,passed,0.12582703752745772,0.10720177453248425,0.12582703752745772,passed
51162,1.0104350776727955,passed,-0.10558615796816895,0.03936687218026691,0.10558615796816895,passed
51163,2.2571871047402396,failed,-1.330463605940551,-0.29056484503713875,1.330463605940551,passed
51164,1.212352646881456,passed,-0.3039610324448816,-0.0419440542696492,0.3039610324448816,passed
51165,1.1186230684404848,passed,-0.211875963122516,0.011184195924798246,0.211875963122516,passed
51166,1.6704264571627618,passed,-0.7539978220702466,-0.11144323137713741,0.7539978220702466,passed
51167,1.233931612566522,passed,-0.3251613897287413,-0.036804960092879924,0.3251613897287413,passed
51168,1.224768087848929,passed,-0.31615864136593075,-0.024299129184825574,0.31615864136593075,passed
51169,0.2817987409389673,passed,0.610266070271436,0.26850694900065264,0.610266070271436,passed
51170,1.528764498209668,passed,-0.6148213579538222,-0.09093581247871896,0.6148213579538222,passed
51171,1.8362201568805148,passed,-0.9168826294668335,-0.19267426208391214,0.9168826294668335,passed
51172,1.9498490641119446,passed,-1.0285178888318427,-0.2374612442834234,1.0285178888318427,passed
51173,1.475636658392375,passed,-0.5626256594998509,-0.09827340005833207,0.5626256594998509,passed
51174,0.7909488190217218,passed,0.11004915885894206,0.12063077191082527,0.12063077191082527,passed
51175,1.4597057133433822,passed,-0.5469742269039912,-0.05665836083869635,0.5469742269039912,passed
51176,2.363675467093856,failed,-1.435083603090476,-0.30957455061160033,1.435083603090476,passed
51177,1.8712057913703717,passed,-0.9512544321663867,-0.16021885774762268,0.9512544321663867,passed
51178,1.8437276505473505,passed,-0.9242584022617919,-0.18318624310910536,0.9242584022617919,passed
51179,1.7366338896065798,passed,-0.8190436283957752,-0.18374607182727232,0.8190436283957752,passed
51180,1.0811363242007275,passed,-0.17504693327510523,-0.04602166383187978,0.17504693327510523,passed
51181,0.07046149186861328,passed,0.9563458083556853,0.37834961607914863,0.9563458083556853,passed
51182,0.7674784654589786,passed,0.13310771914262887,0.08678182585262562,0.13310771914262887,passed
51183,0.8069784463212102,passed,0.09430077541758664,0.10268304579996368,0.10268304579996368,passed
51184,1.1201139723615938,passed,-0.21334070875790445,-0.01379732861907712,0.21334070875790445,passed
51185,1.0962760925521593,passed,-0.18992107056831742,0.04127504674572435,0.18992107056831742,passed
51186,1.3441997803434873,passed,-0.4334948746615339,-0.03941311426316929,0.4334948746615339,passed
51187,1.7758998013445222,passed,-0.8576206097984098,-0.21514538777321945,0.8576206097984098,passed
51188,0.5555865124982375,passed,0.3412819742901547,0.1522096367968686,0.3412819742901547,passed
51189,0.24407624750602963,passed,0.6473267130329106,0.3143394969185067,0.6473267130329106,passed
51190,0.579990316883567,passed,0.31730634081424824,0.1887125854601095,0.31730634081424824,passed
51191,1.3291662501109585,passed,-0.4187251115126074,-0.06878152500080148,0.4187251115126074,passed
51192,0.5728847729040467,passed,0.32428721623063694,0.1613857270177732,0.32428721623063694,passed
51193,1.5535248661684733,passed,-0.6391472990052876,-0.11999994268971648,0.6391472990052876,passed
51194,1.3881303139205983,passed,-0.47665463593544644,-0.05469549459751022,0.47665463593544644,passed
51195,0.4920053362543655,passed,0.4037476027438416,0.18458651633707746,0.4037476027438416,passed
51196,1.0102497288319512,passed,-0.10540406111953615,0.06175223506757277,0.10540406111953615,passed
51197,1.1385981072117346,passed,-0.2315005347952237,-0.022585884087959585,0.2315005347952237,passed
51198,0.6501426746159495,passed,0.24838482391035654,0.1526811045779084,0.24838482391035654,passed
51199,1.5476148316605958,passed,-0.6333409575450162,-0.09885302694011955,0.6333409575450162,passed
51200,1.5858933181570336,passed,-0.6709478383313154,-0.14039962553924568,0.6709478383313154,passed
51201,0.788262854435672,passed,0.11268799751817937,0.11391189146040404,0.11391189146040404,passed
51202,0.8192737746705347,passed,0.08222117170847554,0.08416642005872177,0.08416642005872177,passed
51203,0.10819351424312629,passed,0.7808253494330231,0.257007785989515,0.7808253494330231,passed
51204,1.0351854093504471,passed,-0.1299022388275688,0.05331620314015595,0.1299022388275688,passed
51205,1.7736655812907145,passed,-0.8554255896995429,-0.20959173464947867,0.8554255896995429,passed
51206,1.6570779258681512,passed,-0.7408834941274378,-0.15076321514081314,0.7408834941274378,passed
51207,1.4289171964801,passed,-0.5167259023425643,-0.07829419615079303,0.5167259023425643,passed
51208,0.455064050625154,passed,0.44004074418975136,0.2340885874381371,0.44004074418975136,passed
51209,1.490418847764218,passed,-0.5771484916269571,-0.06732037374084143,0.5771484916269571,passed
51210,0.2613559173213815,passed,0.6303502193872461,0.25828809355917315,0.6303502193872461,passed
51211,1.2169501921189863,passed,-0.30847791259043333,-0.05292080954995981,0.30847791259043333,passed
51212,1.67764727088813,passed,-0.7610919447956945,-0.08467404669005418,0.7610919447956945,passed
51213,1.075246651668735,passed,-0.1692605965347127,0.02737405966341555,0.1692605965347127,passed
51214,0.4898188409472084,passed,0.40589573543879,0.18581445369470373,0.40589573543879,passed
51215,1.6542228116769735,passed,-0.7380784736356105,-0.18165221796492403,0.7380784736356105,passed
51216,0.48211649816757074,passed,0.4134629386696673,0.1615181943508759,0.4134629386696673,passed
51217,0.08424399892662393,passed,0.8043546644565183,0.26957762987913725,0.8043546644565183,passed
51218,1.0860517741171094,passed,-0.17987614038165134,0.02603902056040397,0.17987614038165134,passed
51219,1.175026701678135,passed,-0.2672899803742155,-0.029231767392403185,0.2672899803742155,passed
51220,0.9721814162441831,passed,-0.06800366668761626,0.08821530583931292,0.08821530583931292,passed
51221,0.2869201194254032,passed,0.6052345476635921,0.2204804744418425,0.6052345476635921,passed
51222,2.271197036051447,failed,-1.3442277294696723,-0.33651930607996405,1.3442277294696723,passed
51223,1.6229973414198184,passed,-0.7074008621379235,-0.11819235332310996,0.7074008621379235,passed
51224,1.6565263598481295,passed,-0.7403416054725014,-0.11874699815356848,0.7403416054725014,passed
51225,1.239889880484995,passed,-0.33101511833223896,-0.0036887344103320174,0.33101511833223896,passed
51226,1.2734955554912943,passed,-0.36403117328578816,-0.0657749857554677,0.36403117328578816,passed
51227,2.2637448182629356,failed,-1.3369062627238009,-0.28065337080983,1.3369062627238009,passed
51228,1.0367497837400634,passed,-0.13143916587354454,0.014196834105149492,0.13143916587354454,passed
51229,1.4688086671622216,passed,-0.5559174670997606,-0.08745802517789514,0.5559174670997606,passed
51230,0.6989475770467237,passed,0.20043621581500304,0.16123418537004852,0.20043621581500304,passed
51231,0.8924757260467118,passed,0.01030356705123836,0.07008037286766466,0.07008037286766466,passed
51232,0.023610562696219972,passed,0.882294080112942,0.32631768049208176,0.882294080112942,passed
51233,0.6398394391691937,passed,0.2585072864898379,0.09518305901946178,0.2585072864898379,passed
51234,0.04149473906745982,passed,0.8619498159956507,0.3081829403460432,0.8619498159956507,passed
51235,0.06727946652490857,passed,0.8210215498540379,0.30781238897110086,0.8210215498540379,passed
51236,0.7908076745513171,passed,0.11018782691397888,0.09173304454422748,0.11018782691397888,passed
51237,0.7824297980990735,passed,0.11841871140862281,0.03724689749383003,0.11841871140862281,passed
51238,0.7070238802951536,passed,0.19250161334617388,0.10703654719958422,0.19250161334617388,passed
51239,0.5155630511714833,passed,0.38060321388280016,0.09958898977362196,0.38060321388280016,passed
51240,0.696421252378542,passed,0.20291821547903055,0.0775747023167952,0.20291821547903055,passed
51241,0.8128033844679834,passed,0.08857803728128033,0.10618431896853053,0.10618431896853053,passed
51242,0.8630197421006187,passed,0.03924273832194558,0.05948059784859083,0.05948059784859083,passed
51243,1.7603264745806229,passed,-0.8423205209845435,-0.17778650364996906,0.8423205209845435,passed
51244,0.5315861382151468,passed,0.3648612559468347,0.1781007555538281,0.3648612559468347,passed
51245,0.43673458879040084,passed,0.4580486109887829,0.15345119208399183,0.4580486109887829,passed
51246,0.4547151287497968,passed,0.44038354414270486,0.21108568650463155,0.44038354414270486,passed
51247,0.9930014598295713,passed,-0.08845841735164583,0.12017187235399263,0.12017187235399263,passed
51248,1.0878861706358265,passed,-0.18167835195029625,-0.06685885936434488,0.18167835195029625,passed
51249,0.44911406762341244,passed,1.3283548290665976,0.43044011464996856,1.3283548290665976,passed
51250,1.7078942787420885,passed,-0.7908082612600822,-0.13357198497010359,0.7908082612600822,passed
51251,0.7644498688108001,passed,0.1360831782979517,0.1073121035599911,0.1360831782979517,passed
51252,1.7645432072525153,passed,-0.8464632700170611,-0.21325054480075778,0.8464632700170611,passed
51253,0.6163616673352692,passed,0.28157313488926405,0.1406873513161031,0.28157313488926405,passed
51254,2.0789202949132317,failed,-1.1553245323007957,-0.3230424613953744,1.1553245323007957,passed
51255,1.2846261731006052,passed,-0.37496650139888743,-0.01014522143054819,0.37496650139888743,passed
51256,0.4709800967769695,passed,0.4244039490861553,0.18838260707772747,0.4244039490861553,passed
51257,0.7382874473204311,passed,0.16178657349778547,0.14863225974058025,0.16178657349778547,passed
51258,0.5244996092041418,passed,0.371823450017132,0.18769247709697368,0.371823450017132,passed
51259,2.124607422266223,failed,-1.2002100674692784,-0.24831751248413525,1.2002100674692784,passed
51260,1.7829225733797358,passed,-0.8645201655251569,-0.11717431958609836,0.8645201655251569,passed
51261,0.2726619925735463,passed,0.6192425120799356,0.22861782646847928,0.6192425120799356,passed
51262,0.8023639332127743,passed,0.09883432572846118,0.10880174926504083,0.10880174926504083,passed
51263,0.17226089452701387,passed,0.7178820475119565,0.272566067005215,0.7178820475119565,passed
51264,0.31878867544166667,passed,0.5739251335088156,0.2138563496477559,0.5739251335088156,passed
51265,0.8301132948538594,passed,0.07157183364353159,0.11379324533157842,0.11379324533157842,passed
51266,1.0269515900343862,passed,-0.12181288395028389,0.003241947556858804,0.12181288395028389,passed
51267,0.7411507357465439,passed,0.15897352219003125,0.15350250173172242,0.15897352219003125,passed
51268,1.6800184106462552,passed,-0.7634214823080967,-0.16479077754604532,0.7634214823080967,passed
51269,0.20913302680993695,passed,0.6816568460994219,0.2458046717697755,0.6816568460994219,passed
51270,1.1305643617660337,passed,-0.2236077434417325,-0.04351854434536051,0.2236077434417325,passed
51271,1.483146210023719,passed,-0.5700034541518093,-0.11837191712606909,0.5700034541518093,passed
51272,0.6705350301626822,passed,0.2283502573903533,0.08576061946779134,0.2283502573903533,passed
51273,0.4712496908631323,passed,0.42413908509630005,0.12943513210828428,0.42413908509630005,passed
51274,0.8878381930755239,passed,0.014859733335562453,0.07875369075128447,0.07875369075128447,passed
51275,0.821884621439338,passed,0.07965613290541995,0.07899672476074215,0.07965613290541995,passed
51276,0.6292493322064701,passed,0.2689115873521075,0.12144242374495207,0.2689115873521075,passed
51277,0.7428228437043742,passed,0.15733075178849276,0.13107086720408745,0.15733075178849276,passed
51278,1.6688386134855904,passed,-0.7524378375112946,-0.12810149136279847,0.7524378375112946,passed
51279,1.7182196390924815,passed,-0.8009524605561822,-0.15586301621544862,0.8009524605561822,passed
51280,0.8488019880167315,passed,0.05321103832072538,0.09962053951166183,0.09962053951166183,passed
51281,0.46295484428614486,passed,0.43228839649580664,0.1762900312688629,0.43228839649580664,passed
51282,1.868493654833344,passed,-0.9485898807496582,-0.17261075880827548,0.9485898807496582,passed
51283,0.3535860915952611,passed,0.5397382468072891,0.2188582994147339,0.5397382468072891,passed
51284,0.7957705417070855,passed,0.10531203451548521,0.08492160137873839,0.10531203451548521,passed
51285,1.7166427153719042,passed,-0.7994032043604236,-0.12027695225003754,0.7994032043604236,passed
51286,1.8326190809433456,passed,-0.9133447353161799,-0.19984092691210265,0.9133447353161799,passed
51287,1.0601082435785685,passed,-0.1543877956366373,0.011570711402640654,0.1543877956366373,passed
51288,1.3964062245028828,passed,-0.4847853435770588,-0.0365012670473277,0.4847853435770588,passed
51289,1.3195790945033679,passed,-0.40930616497071526,-0.06465079456785361,0.40930616497071526,passed
51290,1.1434716150935742,passed,-0.2362885357508162,0.007069101951685752,0.2362885357508162,passed
51291,1.0227363551917534,passed,-0.1176716064672263,0.07451824447905153,0.1176716064672263,passed
51292,1.6876088110255836,passed,-0.7708787071963457,-0.11744060844415571,0.7708787071963457,passed
51293,1.0639480786345104,passed,-0.15816025981703774,-0.011615324642804126,0.15816025981703774,passed
51294,0.8804145007509874,passed,0.022153175103930778,0.11345037593113716,0.11345037593113716,passed
51295,1.5665285181358684,passed,-0.6519227986157503,-0.09239646215911534,0.6519227986157503,passed
51296,2.010027231413005,failed,-1.0876402149938116,-0.26130343976262793,1.0876402149938116,passed
51297,0.5990890384810825,passed,0.2985427111092065,0.14511009492397875,0.2985427111092065,passed
51298,0.7860762745611538,passed,0.11483621329672644,0.12992271147713552,0.12992271147713552,passed
51299,1.75893265911823,passed,-0.8409511603663447,-0.18398490448612392,0.8409511603663447,passed
51300,0.6867362581033944,passed,0.21243328408435502,0.11320525016323302,0.21243328408435502,passed
