calibration_a_K_s,calibration_b_s,frequency_Hz,group,inferred_temperature_C,residual_C,role,seed,source_run,status,temperature_C
0.0001998966473899205,2.816984416667881e-09,1609736.653120062,smoke20_eight_temperatures,50.09675586986549,0.09675586986548979,independent,51005,t2f_mc20_mid_a_20260921_01_s51005,passed,50.0
0.0001998966473899205,2.816984416667881e-09,1733855.556178058,smoke20_eight_temperatures,75.14306106084433,0.14306106084433168,independent,51005,t2f_mc20_mid_a_20260921_01_s51005,passed,75.0
0.00019661111148654178,8.486100833333122e-09,1172041.477961884,smoke20_eight_temperatures,-40.39866304373521,-0.3986630437352119,independent,51006,t2f_mc20_20260921_01_s51006,passed,-40.0
0.00019661111148654178,8.486100833333122e-09,1497178.566990506,smoke20_eight_temperatures,25.0,0.0,calibration,51006,t2f_mc20_20260921_01_s51006,passed,25.0
0.00019661111148654178,8.486100833333122e-09,1867826.088580718,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51006,t2f_mc20_20260921_01_s51006,passed,100.0
0.00019661111148654178,8.486100833333122e-09,1990162.87368573,smoke20_eight_temperatures,124.86001546572555,-0.13998453427444701,independent,51006,t2f_mc20_20260921_01_s51006,passed,125.0
0.00019661111148654178,8.486100833333122e-09,1272318.858373735,smoke20_eight_temperatures,-20.26759718022842,-0.26759718022842094,independent,51006,t2f_mc20_mid_a_20260921_01_s51006,passed,-20.0
0.00019661111148654178,8.486100833333122e-09,1372439.157198838,smoke20_eight_temperatures,-0.13348209547427814,-0.13348209547427814,independent,51006,t2f_mc20_mid_a_20260921_01_s51006,passed,0.0
0.00019661111148654178,8.486100833333122e-09,1621277.647850388,smoke20_eight_temperatures,50.05800128993417,0.0580012899341682,independent,51006,t2f_mc20_mid_a_20260921_01_s51006,passed,50.0
0.00019661111148654178,8.486100833333122e-09,1744779.91836829,smoke20_eight_temperatures,75.04868044268449,0.04868044268448557,independent,51006,t2f_mc20_mid_a_20260921_01_s51006,passed,75.0
0.00019162337909391287,1.4992287249998957e-08,1193004.845911121,smoke20_eight_temperatures,-40.37906923155592,-0.379069231555917,independent,51007,t2f_mc20_20260921_01_s51007,passed,-40.0
0.00019162337909391287,1.4992287249998957e-08,1520449.47527388,smoke20_eight_temperatures,25.0,0.0,calibration,51007,t2f_mc20_20260921_01_s51007,passed,25.0
0.00019162337909391287,1.4992287249998957e-08,1892071.063351033,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51007,t2f_mc20_20260921_01_s51007,passed,100.0
0.00019162337909391287,1.4992287249998957e-08,2014393.851264208,smoke20_eight_temperatures,124.8754736784017,-0.12452632159829591,independent,51007,t2f_mc20_20260921_01_s51007,passed,125.0
0.00019162337909391287,1.4992287249998957e-08,1294214.408618432,smoke20_eight_temperatures,-20.241009377974024,-0.24100937797402366,independent,51007,t2f_mc20_mid_a_20260921_01_s51007,passed,-20.0
0.00019162337909391287,1.4992287249998957e-08,1395060.457124691,smoke20_eight_temperatures,-0.11319625014414214,-0.11319625014414214,independent,51007,t2f_mc20_mid_a_20260921_01_s51007,passed,0.0
0.00019162337909391287,1.4992287249998957e-08,1645268.070210581,smoke20_eight_temperatures,50.09509787278256,0.09509787278255999,independent,51007,t2f_mc20_mid_a_20260921_01_s51007,passed,50.0
0.00019162337909391287,1.4992287249998957e-08,1769062.002416759,smoke20_eight_temperatures,75.07948050192363,0.07948050192362643,independent,51007,t2f_mc20_mid_a_20260921_01_s51007,passed,75.0
0.0001894736606845312,8.782165625000222e-09,1212752.670386634,smoke20_eight_temperatures,-40.89162216251668,-0.8916221625166827,independent,51008,t2f_mc20_20260921_01_s51008,passed,-40.0
0.0001894736606845312,8.782165625000222e-09,1552120.346755326,smoke20_eight_temperatures,25.0,0.0,calibration,51008,t2f_mc20_20260921_01_s51008,passed,25.0
0.0001894736606845312,8.782165625000222e-09,1935920.077475521,smoke20_eight_temperatures,100.0,0.0,calibration,51008,t2f_mc20_20260921_01_s51008,passed,100.0
0.0001894736606845312,8.782165625000222e-09,2061868.955341207,smoke20_eight_temperatures,124.72443973161353,-0.27556026838647085,independent,51008,t2f_mc20_20260921_01_s51008,passed,125.0
0.0001894736606845312,8.782165625000222e-09,1317651.197798468,smoke20_eight_temperatures,-20.56695573212994,-0.5669557321299408,independent,51008,t2f_mc20_mid_a_20260921_01_s51008,passed,-20.0
0.0001894736606845312,8.782165625000222e-09,1422061.181693736,smoke20_eight_temperatures,-0.2992905700903066,-0.2992905700903066,independent,51008,t2f_mc20_mid_a_20260921_01_s51008,passed,0.0
0.0001894736606845312,8.782165625000222e-09,1680894.563682318,smoke20_eight_temperatures,50.10713389851156,0.10713389851156307,independent,51008,t2f_mc20_mid_a_20260921_01_s51008,passed,50.0
0.0001894736606845312,8.782165625000222e-09,1809233.922864669,smoke20_eight_temperatures,75.18689655019097,0.18689655019096563,independent,51008,t2f_mc20_mid_a_20260921_01_s51008,passed,75.0
0.00021571455858928942,-2.189904970833278e-08,1104564.342909515,smoke20_eight_temperatures,-40.50677621053694,-0.5067762105369411,independent,51009,t2f_mc20_20260921_01_s51009,passed,-40.0
0.00021571455858928942,-2.189904970833278e-08,1425290.968697225,smoke20_eight_temperatures,25.0,0.0,calibration,51009,t2f_mc20_20260921_01_s51009,passed,25.0
0.00021571455858928942,-2.189904970833278e-08,1797941.28980038,smoke20_eight_temperatures,100.0,0.0,calibration,51009,t2f_mc20_20260921_01_s51009,passed,100.0
0.00021571455858928942,-2.189904970833278e-08,1922648.717779561,smoke20_eight_temperatures,124.83642736548381,-0.16357263451618564,independent,51009,t2f_mc20_20260921_01_s51009,passed,125.0
0.00021571455858928942,-2.189904970833278e-08,1202953.702447146,smoke20_eight_temperatures,-20.31591855124384,-0.31591855124383983,independent,51009,t2f_mc20_mid_a_20260921_01_s51009,passed,-20.0
0.00021571455858928942,-2.189904970833278e-08,1301640.449323029,smoke20_eight_temperatures,-0.14901323015948265,-0.14901323015948265,independent,51009,t2f_mc20_mid_a_20260921_01_s51009,passed,0.0
0.00021571455858928942,-2.189904970833278e-08,1549236.778183958,smoke20_eight_temperatures,50.07687010788777,0.07687010788777116,independent,51009,t2f_mc20_mid_a_20260921_01_s51009,passed,50.0
0.00021571455858928942,-2.189904970833278e-08,1673471.069764289,smoke20_eight_temperatures,75.08032790381185,0.08032790381184896,independent,51009,t2f_mc20_mid_a_20260921_01_s51009,passed,75.0
0.000169285295100454,3.9671713083333646e-08,1302747.747406657,smoke20_eight_temperatures,-40.595001067247864,-0.5950010672478641,independent,51010,t2f_mc20_20260921_01_s51010,passed,-40.0
0.000169285295100454,3.9671713083333646e-08,1646206.040382669,smoke20_eight_temperatures,25.0,0.0,calibration,51010,t2f_mc20_20260921_01_s51010,passed,25.0
0.000169285295100454,3.9671713083333646e-08,2027010.934203732,smoke20_eight_temperatures,100.0,0.0,calibration,51010,t2f_mc20_20260921_01_s51010,passed,100.0
0.000169285295100454,3.9671713083333646e-08,2150053.294446035,smoke20_eight_temperatures,124.7629038199575,-0.23709618004249933,independent,51010,t2f_mc20_20260921_01_s51010,passed,125.0
0.000169285295100454,3.9671713083333646e-08,1409549.805649511,smoke20_eight_temperatures,-20.400374303474933,-0.4003743034749334,independent,51010,t2f_mc20_mid_a_20260921_01_s51010,passed,-20.0
0.000169285295100454,3.9671713083333646e-08,1515434.798133667,smoke20_eight_temperatures,-0.19941246385985778,-0.19941246385985778,independent,51010,t2f_mc20_mid_a_20260921_01_s51010,passed,0.0
0.000169285295100454,3.9671713083333646e-08,1775232.094953614,smoke20_eight_temperatures,50.13878622859056,0.13878622859056122,independent,51010,t2f_mc20_mid_a_20260921_01_s51010,passed,50.0
0.000169285295100454,3.9671713083333646e-08,1902073.188447663,smoke20_eight_temperatures,75.12319448005582,0.12319448005581535,independent,51010,t2f_mc20_mid_a_20260921_01_s51010,passed,75.0
0.00020838751128289383,-5.983637625000164e-09,1125468.81051593,smoke20_eight_temperatures,-40.18523289995801,-0.1852328999580095,independent,51011,t2f_mc20_20260921_01_s51011,passed,-40.0
0.00020838751128289383,-5.983637625000164e-09,1443102.439348208,smoke20_eight_temperatures,25.0,0.0,calibration,51011,t2f_mc20_20260921_01_s51011,passed,25.0
0.00020838751128289383,-5.983637625000164e-09,1810048.324896434,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51011,t2f_mc20_20260921_01_s51011,passed,100.0
0.00020838751128289383,-5.983637625000164e-09,1932428.996821758,smoke20_eight_temperatures,124.94096156263964,-0.059038437360356966,independent,51011,t2f_mc20_20260921_01_s51011,passed,125.0
0.00020838751128289383,-5.983637625000164e-09,1223004.375986095,smoke20_eight_temperatures,-20.14267321263057,-0.14267321263056942,independent,51011,t2f_mc20_mid_b_20260921_01_s51011,passed,-20.0
0.00020838751128289383,-5.983637625000164e-09,1320802.767411998,smoke20_eight_temperatures,-0.06941032187415885,-0.06941032187415885,independent,51011,t2f_mc20_mid_b_20260921_01_s51011,passed,0.0
0.00020838751128289383,-5.983637625000164e-09,1565557.270384363,smoke20_eight_temperatures,50.06479525677429,0.0647952567742891,independent,51011,t2f_mc20_mid_b_20260921_01_s51011,passed,50.0
0.00020838751128289383,-5.983637625000164e-09,1687824.068814274,smoke20_eight_temperatures,75.05482260727973,0.05482260727973198,independent,51011,t2f_mc20_mid_b_20260921_01_s51011,passed,75.0
0.00019251656868963328,1.2262014666666736e-08,1191795.767322435,smoke20_eight_temperatures,-40.30684093844789,-0.3068409384478912,independent,51012,t2f_mc20_20260921_01_s51012,passed,-40.0
0.00019251656868963328,1.2262014666666736e-08,1519835.948907675,smoke20_eight_temperatures,25.0,0.0,calibration,51012,t2f_mc20_20260921_01_s51012,passed,25.0
0.00019251656868963328,1.2262014666666736e-08,1893276.926302776,smoke20_eight_temperatures,100.0,0.0,calibration,51012,t2f_mc20_20260921_01_s51012,passed,100.0
0.00019251656868963328,1.2262014666666736e-08,2016550.586872936,smoke20_eight_temperatures,124.91227464036677,-0.08772535963322525,independent,51012,t2f_mc20_20260921_01_s51012,passed,125.0
0.00019251656868963328,1.2262014666666736e-08,1293016.74788024,smoke20_eight_temperatures,-20.212531320683524,-0.21253132068352443,independent,51012,t2f_mc20_mid_b_20260921_01_s51012,passed,-20.0
0.00019251656868963328,1.2262014666666736e-08,1393923.955175587,smoke20_eight_temperatures,-0.1299990088077152,-0.1299990088077152,independent,51012,t2f_mc20_mid_b_20260921_01_s51012,passed,0.0
0.00019251656868963328,1.2262014666666736e-08,1645055.943725926,smoke20_eight_temperatures,50.070431195934816,0.07043119593481606,independent,51012,t2f_mc20_mid_b_20260921_01_s51012,passed,50.0
0.00019251656868963328,1.2262014666666736e-08,1769500.839296367,smoke20_eight_temperatures,75.06364603560888,0.06364603560888327,independent,51012,t2f_mc20_mid_b_20260921_01_s51012,passed,75.0
0.0001761057627980661,2.8569564833335105e-08,1273104.560157095,smoke20_eight_temperatures,-40.486503551423226,-0.4865035514232261,independent,51013,t2f_mc20_20260921_01_s51013,passed,-40.0
0.0001761057627980661,2.8569564833335105e-08,1614905.741484476,smoke20_eight_temperatures,25.0,0.0,calibration,51013,t2f_mc20_20260921_01_s51013,passed,25.0
0.0001761057627980661,2.8569564833335105e-08,1997949.354731037,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51013,t2f_mc20_20260921_01_s51013,passed,100.0
0.0001761057627980661,2.8569564833335105e-08,2122781.411493083,smoke20_eight_temperatures,124.81968371747723,-0.18031628252276732,independent,51013,t2f_mc20_20260921_01_s51013,passed,125.0
0.0001761057627980661,2.8569564833335105e-08,1379169.812179483,smoke20_eight_temperatures,-20.307684126999618,-0.307684126999618,independent,51013,t2f_mc20_mid_b_20260921_01_s51013,passed,-20.0
0.0001761057627980661,2.8569564833335105e-08,1484547.759896297,smoke20_eight_temperatures,-0.13315259784866385,-0.13315259784866385,independent,51013,t2f_mc20_mid_b_20260921_01_s51013,passed,0.0
0.0001761057627980661,2.8569564833335105e-08,1744039.336807241,smoke20_eight_temperatures,50.091344816737546,0.09134481673754635,independent,51013,t2f_mc20_mid_b_20260921_01_s51013,passed,50.0
0.0001761057627980661,2.8569564833335105e-08,1871631.574939368,smoke20_eight_temperatures,75.07530509740866,0.0753050974086591,independent,51013,t2f_mc20_mid_b_20260921_01_s51013,passed,75.0
0.00020357667381953925,-6.93425970833211e-09,1151850.462165599,smoke20_eight_temperatures,-40.518197941301366,-0.5181979413013664,independent,51014,t2f_mc20_20260921_01_s51014,passed,-40.0
0.00020357667381953925,-6.93425970833211e-09,1479584.872872218,smoke20_eight_temperatures,25.0,0.0,calibration,51014,t2f_mc20_20260921_01_s51014,passed,25.0
0.00020357667381953925,-6.93425970833211e-09,1856567.834985465,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51014,t2f_mc20_20260921_01_s51014,passed,100.0
0.00020357667381953925,-6.93425970833211e-09,1982075.103798795,smoke20_eight_temperatures,124.883594200277,-0.11640579972299747,independent,51014,t2f_mc20_20260921_01_s51014,passed,125.0
0.00020357667381953925,-6.93425970833211e-09,1252701.136826281,smoke20_eight_temperatures,-20.32544369363069,-0.3254436936306888,independent,51014,t2f_mc20_mid_b_20260921_01_s51014,passed,-20.0
0.00020357667381953925,-6.93425970833211e-09,1353488.697481149,smoke20_eight_temperatures,-0.17328012457585373,-0.17328012457585373,independent,51014,t2f_mc20_mid_b_20260921_01_s51014,passed,0.0
0.00020357667381953925,-6.93425970833211e-09,1605307.628612481,smoke20_eight_temperatures,50.055387926937385,0.055387926937385146,independent,51014,t2f_mc20_mid_b_20260921_01_s51014,passed,50.0
0.00020357667381953925,-6.93425970833211e-09,1731275.899481688,smoke20_eight_temperatures,75.11641017872739,0.11641017872739212,independent,51014,t2f_mc20_mid_b_20260921_01_s51014,passed,75.0
0.0002032637700531334,1.527287166666537e-09,1144187.178724754,smoke20_eight_temperatures,-40.171069166487996,-0.17106916648799597,independent,51015,t2f_mc20_20260921_01_s51015,passed,-40.0
0.0002032637700531334,1.527287166666537e-09,1463534.617212978,smoke20_eight_temperatures,25.0,0.0,calibration,51015,t2f_mc20_20260921_01_s51015,passed,25.0
0.0002032637700531334,1.527287166666537e-09,1830659.216951538,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51015,t2f_mc20_20260921_01_s51015,passed,100.0
0.0002032637700531334,1.527287166666537e-09,1952694.74926484,smoke20_eight_temperatures,124.94935841881437,-0.05064158118563,independent,51015,t2f_mc20_20260921_01_s51015,passed,125.0
0.0002032637700531334,1.527287166666537e-09,1242390.744934384,smoke20_eight_temperatures,-20.136884095749593,-0.13688409574959337,independent,51015,t2f_mc20_mid_b_20260921_01_s51015,passed,-20.0
0.0002032637700531334,1.527287166666537e-09,1340879.243013327,smoke20_eight_temperatures,-0.038522792939545525,-0.038522792939545525,independent,51015,t2f_mc20_mid_b_20260921_01_s51015,passed,0.0
0.0002032637700531334,1.527287166666537e-09,1586116.720346804,smoke20_eight_temperatures,50.03296073118929,0.03296073118929144,independent,51015,t2f_mc20_mid_b_20260921_01_s51015,passed,50.0
0.0002032637700531334,1.527287166666537e-09,1708502.190299808,smoke20_eight_temperatures,75.03514141484533,0.03514141484532729,independent,51015,t2f_mc20_mid_b_20260921_01_s51015,passed,75.0
0.00019230249615729774,1.3125579958333992e-08,1189985.67554743,smoke20_eight_temperatures,-40.68180484765733,-0.6818048476573324,independent,51016,t2f_mc20_20260921_01_s51016,passed,-40.0
0.00019230249615729774,1.3125579958333992e-08,1519499.788267201,smoke20_eight_temperatures,25.0,0.0,calibration,51016,t2f_mc20_20260921_01_s51016,passed,25.0
0.00019230249615729774,1.3125579958333992e-08,1892238.440019707,smoke20_eight_temperatures,100.00000000000006,5.684341886080802e-14,calibration,51016,t2f_mc20_20260921_01_s51016,passed,100.0
0.00019230249615729774,1.3125579958333992e-08,2014413.633148587,smoke20_eight_temperatures,124.74731305939866,-0.2526869406013361,independent,51016,t2f_mc20_20260921_01_s51016,passed,125.0
0.00019230249615729774,1.3125579958333992e-08,1291888.474497718,smoke20_eight_temperatures,-20.431325245352525,-0.43132524535252514,independent,51016,t2f_mc20_mid_b_20260921_01_s51016,passed,-20.0
0.00019230249615729774,1.3125579958333992e-08,1393381.698192653,smoke20_eight_temperatures,-0.2073895217999393,-0.2073895217999393,independent,51016,t2f_mc20_mid_b_20260921_01_s51016,passed,0.0
0.00019230249615729774,1.3125579958333992e-08,1644686.798181305,smoke20_eight_temperatures,50.10564766147991,0.10564766147990667,independent,51016,t2f_mc20_mid_b_20260921_01_s51016,passed,50.0
0.00019230249615729774,1.3125579958333992e-08,1769083.322939968,smoke20_eight_temperatures,75.1364351290178,0.13643512901779786,independent,51016,t2f_mc20_mid_b_20260921_01_s51016,passed,75.0
0.00020146394758876427,-2.8397037083323863e-09,1158099.469018631,smoke20_eight_temperatures,-40.599488686013814,-0.5994886860138138,independent,51017,t2f_mc20_20260921_01_s51017,passed,-40.0
0.00020146394758876427,-2.8397037083323863e-09,1486163.032641992,smoke20_eight_temperatures,25.0,0.0,calibration,51017,t2f_mc20_20260921_01_s51017,passed,25.0
0.00020146394758876427,-2.8397037083323863e-09,1861985.882423039,smoke20_eight_temperatures,100.0,0.0,calibration,51017,t2f_mc20_20260921_01_s51017,passed,100.0
0.00020146394758876427,-2.8397037083323863e-09,1986483.469850271,smoke20_eight_temperatures,124.80990011887434,-0.19009988112566134,independent,51017,t2f_mc20_20260921_01_s51017,passed,125.0
0.00020146394758876427,-2.8397037083323863e-09,1259197.453650909,smoke20_eight_temperatures,-20.370984172824592,-0.37098417282459195,independent,51017,t2f_mc20_mid_b_20260921_01_s51017,passed,-20.0
0.00020146394758876427,-2.8397037083323863e-09,1360127.158288028,smoke20_eight_temperatures,-0.187691660820974,-0.187691660820974,independent,51017,t2f_mc20_mid_b_20260921_01_s51017,passed,0.0
0.00020146394758876427,-2.8397037083323863e-09,1611845.127472771,smoke20_eight_temperatures,50.099118511255654,0.09911851125565363,independent,51017,t2f_mc20_mid_b_20260921_01_s51017,passed,50.0
0.00020146394758876427,-2.8397037083323863e-09,1737190.069005532,smoke20_eight_temperatures,75.11315029758265,0.11315029758264927,independent,51017,t2f_mc20_mid_b_20260921_01_s51017,passed,75.0
0.0001796471844481961,2.5944703416665982e-08,1254313.958076281,smoke20_eight_temperatures,-40.23636637485495,-0.2363663748549527,independent,51018,t2f_mc20_20260921_01_s51018,passed,-40.0
0.0001796471844481961,2.5944703416665982e-08,1591129.611528688,smoke20_eight_temperatures,25.0,0.0,calibration,51018,t2f_mc20_20260921_01_s51018,passed,25.0
