Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C32;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;CTX_L8_16;0.521;
C33;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;CTX_L8_7;0.082;
C34;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;CTX_L8_77;0.11;
C35;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;N;0.248;
C36;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;P;0.105;
C37;CTX_L10_1,CTX_L30_1,CTX_L30_22,CTX_L50_0,CTX_L8_15;VSUBS;5.961;
C38;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;0.024;
C39;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;0.0;
C40;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_13,CTX_L8_76;0.033;
C41;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;0.22;
C42;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_15,CTX_L10_19,CTX_L10_8,CTX_L30_13,CTX_L30_21,CTX_L8_62;0.608;
C43;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_16,CTX_L30_8,CTX_L8_74;0.108;
C44;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_17,CTX_L8_12,CTX_L8_19,CTX_L8_31,CTX_L8_42;0.0;
C45;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_18,CTX_L8_4;1.8;
C46;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_20,CTX_L10_22,CTX_L30_17,CTX_L8_65;0.006;
C47;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_24;0.003;
C48;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_25,CTX_L30_3,CTX_L50_5;0.002;
C49;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_7,CTX_L30_14;0.257;
C50;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L10_9,CTX_L30_9,CTX_L8_59;0.026;
C51;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L126_0;0.02;
C52;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L126_1,CTX_L30_0,CTX_L50_1,CTX_L67_0;0.037;
C53;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L126_2,CTX_L134_0;0.005;
C54;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L134_1;0.015;
C55;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L30_12;0.017;
C56;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L30_15,CTX_L50_3;0.0;
C57;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L30_5;0.714;
C58;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_17;0.15;
C59;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_23;0.002;
C60;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_24;0.007;
C61;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_26;0.11;
C62;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_28;0.013;
C63;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_29;0.014;
C64;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_30;0.252;
C65;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_32;0.017;
C66;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_33;0.0;
C67;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_35;0.027;
C68;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_36;0.002;
C69;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_39;0.0;
C70;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_40;0.049;
C71;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_41;0.002;
C72;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_44;0.0;
C73;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_45;0.017;
C74;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_46;0.024;
C75;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_47;0.0;
C76;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_50;0.012;
C77;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_52;0.029;
C78;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_56;0.33;
C79;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;CTX_L8_63;0.001;
C80;CTX_L10_10,CTX_L10_3,CTX_L30_4,CTX_L8_27,CTX_L8_53;VSUBS;0.358;
C81;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;1.048;
C82;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_13,CTX_L8_76;0.314;
C83;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;0.096;
C84;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_15,CTX_L10_19,CTX_L10_8,CTX_L30_13,CTX_L30_21,CTX_L8_62;0.402;
C85;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_16,CTX_L30_8,CTX_L8_74;0.049;
C86;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_17,CTX_L8_12,CTX_L8_19,CTX_L8_31,CTX_L8_42;0.027;
C87;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_18,CTX_L8_4;0.285;
C88;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_20,CTX_L10_22,CTX_L30_17,CTX_L8_65;1.669;
C89;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_24;0.163;
C90;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_25,CTX_L30_3,CTX_L50_5;0.002;
C91;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_7,CTX_L30_14;0.264;
C92;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L10_9,CTX_L30_9,CTX_L8_59;0.112;
C93;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L126_0;0.05;
C94;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L134_1;0.008;
C95;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L30_12;1.026;
C96;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L30_15,CTX_L50_3;0.008;
C97;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L30_19,CTX_L50_2;0.058;
C98;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_25;0.0;
C99;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_32;0.0;
C100;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_33;0.0;
C101;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_36;0.001;
C102;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_37;0.0;
C103;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_39;0.001;
C104;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_40;0.168;
C105;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_41;0.004;
C106;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_43;0.0;
C107;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_44;0.009;
C108;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_45;0.026;
C109;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_46;0.003;
C110;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_47;0.025;
C111;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_48;0.106;
C112;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_50;0.009;
C113;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_51;0.001;
C114;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_52;0.251;
C115;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_54;0.003;
C116;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_55;0.008;
C117;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_56;0.006;
C118;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_57;0.005;
C119;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_58;0.005;
C120;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_60;0.001;
C121;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_61;0.022;
C122;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_63;0.08;
C123;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_70;0.002;
C124;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;CTX_L8_75;0.001;
C125;CTX_L10_11,CTX_L10_23,CTX_L10_6,CTX_L30_11,CTX_L30_16,CTX_L8_49;VSUBS;0.419;
C126;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_13,CTX_L8_76;0.0;
C127;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;0.353;
C128;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_15,CTX_L10_19,CTX_L10_8,CTX_L30_13,CTX_L30_21,CTX_L8_62;0.075;
C129;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_16,CTX_L30_8,CTX_L8_74;0.743;
C130;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_17,CTX_L8_12,CTX_L8_19,CTX_L8_31,CTX_L8_42;0.7;
C131;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_18,CTX_L8_4;0.236;
C132;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_20,CTX_L10_22,CTX_L30_17,CTX_L8_65;0.818;
C133;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_7,CTX_L30_14;0.02;
C134;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L10_9,CTX_L30_9,CTX_L8_59;0.029;
C135;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L126_0;0.01;
C136;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L126_2,CTX_L134_0;0.001;
C137;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L134_1;0.011;
C138;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L30_12;0.024;
C139;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L30_15,CTX_L50_3;0.001;
C140;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L30_19,CTX_L50_2;0.292;
C141;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L30_5;0.558;
C142;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_17;0.0;
C143;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_18;0.0;
C144;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_22;0.0;
C145;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_25;0.001;
C146;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_28;0.001;
C147;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_29;0.015;
C148;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_30;0.052;
C149;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_32;0.009;
C150;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_33;0.024;
C151;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_34;0.009;
C152;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_36;0.016;
C153;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_39;0.042;
C154;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_40;0.036;
C155;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_41;0.016;
C156;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_43;0.009;
C157;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_44;0.042;
C158;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_45;0.001;
C159;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_47;0.015;
C160;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_50;0.012;
C161;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_52;0.048;
C162;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_57;0.0;
C163;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_58;0.005;
C164;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_61;0.051;
C165;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_63;0.074;
C166;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_68;0.0;
C167;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_70;0.003;
C168;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_71;0.003;
C169;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_73;0.02;
C170;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;CTX_L8_75;0.003;
C171;CTX_L10_12,CTX_L10_21,CTX_L30_18,CTX_L30_6;VSUBS;0.181;
C172;CTX_L10_13,CTX_L8_76;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;0.011;
C173;CTX_L10_13,CTX_L8_76;CTX_L10_15,CTX_L10_19,CTX_L10_8,CTX_L30_13,CTX_L30_21,CTX_L8_62;0.0;
C174;CTX_L10_13,CTX_L8_76;CTX_L10_16,CTX_L30_8,CTX_L8_74;0.067;
C175;CTX_L10_13,CTX_L8_76;CTX_L10_20,CTX_L10_22,CTX_L30_17,CTX_L8_65;0.202;
C176;CTX_L10_13,CTX_L8_76;CTX_L10_24;2.663;
C177;CTX_L10_13,CTX_L8_76;CTX_L10_25,CTX_L30_3,CTX_L50_5;0.002;
C178;CTX_L10_13,CTX_L8_76;CTX_L10_7,CTX_L30_14;0.243;
C179;CTX_L10_13,CTX_L8_76;CTX_L10_9,CTX_L30_9,CTX_L8_59;1.123;
C180;CTX_L10_13,CTX_L8_76;CTX_L126_0;0.067;
C181;CTX_L10_13,CTX_L8_76;CTX_L126_1,CTX_L30_0,CTX_L50_1,CTX_L67_0;0.027;
C182;CTX_L10_13,CTX_L8_76;CTX_L126_2,CTX_L134_0;0.0;
C183;CTX_L10_13,CTX_L8_76;CTX_L134_1;0.002;
C184;CTX_L10_13,CTX_L8_76;CTX_L30_12;0.026;
C185;CTX_L10_13,CTX_L8_76;CTX_L30_15,CTX_L50_3;0.013;
C186;CTX_L10_13,CTX_L8_76;CTX_L30_19,CTX_L50_2;0.023;
C187;CTX_L10_13,CTX_L8_76;CTX_L30_5;0.029;
C188;CTX_L10_13,CTX_L8_76;CTX_L50_4;0.002;
C189;CTX_L10_13,CTX_L8_76;CTX_L8_13;0.033;
C190;CTX_L10_13,CTX_L8_76;CTX_L8_17;0.029;
C191;CTX_L10_13,CTX_L8_76;CTX_L8_2;0.0;
C192;CTX_L10_13,CTX_L8_76;CTX_L8_30;0.027;
C193;CTX_L10_13,CTX_L8_76;CTX_L8_37;0.0;
C194;CTX_L10_13,CTX_L8_76;CTX_L8_40;0.016;
C195;CTX_L10_13,CTX_L8_76;CTX_L8_52;0.018;
C196;CTX_L10_13,CTX_L8_76;CTX_L8_55;0.016;
C197;CTX_L10_13,CTX_L8_76;CTX_L8_57;0.003;
C198;CTX_L10_13,CTX_L8_76;CTX_L8_63;0.127;
C199;CTX_L10_13,CTX_L8_76;CTX_L8_75;0.163;
C200;CTX_L10_13,CTX_L8_76;CTX_L8_9;0.005;
C201;CTX_L10_13,CTX_L8_76;VSUBS;0.399;
C202;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_15,CTX_L10_19,CTX_L10_8,CTX_L30_13,CTX_L30_21,CTX_L8_62;1.211;
C203;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_16,CTX_L30_8,CTX_L8_74;1.372;
C204;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_17,CTX_L8_12,CTX_L8_19,CTX_L8_31,CTX_L8_42;0.035;
C205;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_18,CTX_L8_4;0.043;
C206;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_20,CTX_L10_22,CTX_L30_17,CTX_L8_65;0.12;
C207;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_24;0.003;
C208;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_25,CTX_L30_3,CTX_L50_5;0.002;
C209;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_7,CTX_L30_14;0.188;
C210;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L10_9,CTX_L30_9,CTX_L8_59;0.543;
C211;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L126_0;0.023;
C212;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L134_1;0.013;
C213;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L30_12;0.018;
C214;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L30_15,CTX_L50_3;0.001;
C215;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L30_19,CTX_L50_2;0.2;
C216;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L30_5;0.005;
C217;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_30;0.193;
C218;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_32;0.0;
C219;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_35;0.011;
C220;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_36;0.001;
C221;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_37;0.103;
C222;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_40;0.188;
C223;CTX_L10_14,CTX_L10_5,CTX_L30_10,CTX_L30_20,CTX_L8_38;CTX_L8_45;0.007;
