# Logfile created on 2026-09-19 09:35:14 +0200 by logger.rb/v1.5.3
2026-09-19 09:35:14 +0200: Memory Usage (802832K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/g1_sense_lay/g1_sense.gds
2026-09-19 09:35:14 +0200: Memory Usage (802832K) : Ruby Version for klayout: 3.2.3
2026-09-19 09:35:14 +0200: Memory Usage (805264K) : Loading database to memory is complete.
2026-09-19 09:35:14 +0200: Memory Usage (805264K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/g1_sense_lay/drc_sense3/g1_sense_g1_sense_main.lyrdb
2026-09-19 09:35:14 +0200: Memory Usage (805392K) : Evaluate switches.
2026-09-19 09:35:14 +0200: Memory Usage (805392K) : tables selected: main
2026-09-19 09:35:14 +0200: Memory Usage (805392K) : KLayout will use 16 thread(s) in tiling mode.
2026-09-19 09:35:14 +0200: Memory Usage (805392K) : deep mode is enabled.
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : FEOL enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : BEOL enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : OFFGRID enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : ANGLE enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : PIN enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : FORBIDDEN enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : RECOMMENDED enabled: true
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : PreCheck DRC enabled: false
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : CONNECTIVITY_RULES enabled: true.
2026-09-19 09:35:14 +0200: Memory Usage (805520K) : Read in polygons from layers.
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_drw has 665 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_pin has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_mask has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_filler has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_nofill has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_opc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_iopc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : activ_noqrc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : biwind_drw has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : biwind_opc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : pemwind_drw has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_drw has 1134 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_pin has 55 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_filler has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_nofill has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_opc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_iopc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808336K) : gatpoly_noqrc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808464K) : cont_drw has 23447 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808592K) : cont_opc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808720K) : nsd_drw has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808720K) : nsd_block has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808720K) : metal1_drw has 2432 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808848K) : metal1_pin has 306 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808848K) : metal1_mask has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808976K) : metal1_filler has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (808976K) : metal1_nofill has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809104K) : metal1_slit has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809232K) : metal1_text has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809360K) : metal1_opc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809360K) : metal1_noqrc has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809360K) : metal1_res has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809488K) : metal1_iprobe has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809488K) : metal1_diffprb has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809616K) : passiv_drw has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809616K) : passiv_pin has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809744K) : passiv_sbump has 0 polygons
2026-09-19 09:35:14 +0200: Memory Usage (809744K) : passiv_pillar has 0 polygons
