# Logfile created on 2026-09-23 00:56:57 +0200 by logger.rb/v1.5.3
2026-09-23 00:56:57 +0200: Memory Usage (407904K) : Starting running IHP-SG13G2 KLayout DRC runset on <results-root>/bgr-assembly-signalbypass-20260922-r1/bank.gds
2026-09-23 00:56:57 +0200: Memory Usage (407904K) : Ruby Version for klayout: 3.2.3
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : Loading database to memory is complete.
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : IHP-SG13G2 KLayout DRC runset output at: <results-root>/bgr-assembly-signalbypass-20260922-r1-drc/reports/bank_g1_bgr_main.lyrdb
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : Evaluate switches.
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : tables selected: main
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : deep mode is enabled.
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : FEOL enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : BEOL enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : OFFGRID enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : ANGLE enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : PIN enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : FORBIDDEN enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : RECOMMENDED enabled: true
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : PreCheck DRC enabled: false
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 00:56:57 +0200: Memory Usage (409068K) : Read in polygons from layers.
2026-09-23 00:56:57 +0200: Memory Usage (409384K) : activ_drw has 3157 polygons
2026-09-23 00:56:57 +0200: Memory Usage (410928K) : activ_pin has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (410928K) : activ_mask has 301 polygons
2026-09-23 00:56:57 +0200: Memory Usage (410928K) : activ_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411192K) : activ_nofill has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411192K) : activ_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411192K) : activ_iopc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411192K) : activ_noqrc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : biwind_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : biwind_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : pemwind_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : gatpoly_drw has 2238 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : gatpoly_pin has 336 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : gatpoly_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411456K) : gatpoly_nofill has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411508K) : gatpoly_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411508K) : gatpoly_iopc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411508K) : gatpoly_noqrc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411508K) : cont_drw has 52492 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411824K) : cont_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411824K) : nsd_drw has 60 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411824K) : nsd_block has 301 polygons
2026-09-23 00:56:57 +0200: Memory Usage (411824K) : metal1_drw has 9205 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412088K) : metal1_pin has 3986 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412088K) : metal1_mask has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412088K) : metal1_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412088K) : metal1_nofill has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412352K) : metal1_slit has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412352K) : metal1_text has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412352K) : metal1_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412352K) : metal1_noqrc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412700K) : metal1_res has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412700K) : metal1_iprobe has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412700K) : metal1_diffprb has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412700K) : passiv_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412700K) : passiv_pin has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412964K) : passiv_sbump has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412964K) : passiv_pillar has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412964K) : passiv_pdl has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (412964K) : metal2_drw has 8972 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413392K) : metal2_pin has 593 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413392K) : metal2_mask has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413392K) : metal2_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413392K) : metal2_nofill has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413652K) : metal2_slit has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413652K) : metal2_text has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413652K) : metal2_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413652K) : metal2_noqrc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413652K) : metal2_res has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413916K) : metal2_iprobe has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413916K) : metal2_diffprb has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413916K) : baspoly_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413916K) : baspoly_pin has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (413916K) : psd_drw has 2249 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414180K) : nldb_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414180K) : digibnd_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414180K) : via1_drw has 7834 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414444K) : backmetal1_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414444K) : backmetal1_pin has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414444K) : backmetal1_mask has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414444K) : backmetal1_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414708K) : backmetal1_nofill has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414708K) : backmetal1_slit has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414708K) : backmetal1_text has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414708K) : backmetal1_opc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (414708K) : backmetal1_noqrc has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415000K) : backmetal1_res has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415000K) : backmetal1_iprobe has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415108K) : backmetal1_diffprb has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415108K) : backpassiv_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415108K) : res_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415368K) : sram_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415368K) : trans_drw has 301 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415368K) : ind_drw has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415368K) : ind_pin has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415368K) : ind_text has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415632K) : salblock_drw has 399 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415632K) : via2_drw has 6264 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415896K) : metal3_drw has 4432 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415896K) : metal3_pin has 9 polygons
2026-09-23 00:56:57 +0200: Memory Usage (415896K) : metal3_mask has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (416160K) : metal3_filler has 0 polygons
2026-09-23 00:56:57 +0200: Memory Usage (416160K) : metal3_nofill has 0 polygons
