 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04077770e+00  3.66953333e-06  2.02140657e-05  7.83397629e-01  4.23413177e-02  2.64806434e+00  2.23971491e+00 
-3.50000000e+01  1.04090039e+00  3.74892042e-06  2.06316152e-05  7.77795372e-01  4.32838438e-02  2.64685296e+00  2.22942133e+00 
-3.00000000e+01  1.04100951e+00  3.82825881e-06  2.10491971e-05  7.72170894e-01  4.42278346e-02  2.64566832e+00  2.21914084e+00 
-2.50000000e+01  1.04110527e+00  3.90754432e-06  2.14667945e-05  7.66524376e-01  4.51732939e-02  2.64451030e+00  2.20887325e+00 
-2.00000000e+01  1.04118788e+00  3.98677284e-06  2.18843909e-05  7.60855993e-01  4.61202252e-02  2.64337880e+00  2.19861838e+00 
-1.50000000e+01  1.04125755e+00  4.06594027e-06  2.23019697e-05  7.55165912e-01  4.70686325e-02  2.64227371e+00  2.18837607e+00 
-1.00000000e+01  1.04131448e+00  4.14504253e-06  2.27195145e-05  7.49454290e-01  4.80185192e-02  2.64119497e+00  2.17814619e+00 
-5.00000000e+00  1.04135885e+00  4.22407558e-06  2.31370090e-05  7.43721278e-01  4.89698892e-02  2.64014250e+00  2.16792861e+00 
 0.00000000e+00  1.04139086e+00  4.30303542e-06  2.35544370e-05  7.37967020e-01  4.99227462e-02  2.63911627e+00  2.15772320e+00 
 5.00000000e+00  1.04141069e+00  4.38191809e-06  2.39717826e-05  7.32191654e-01  5.08770941e-02  2.63811622e+00  2.14752988e+00 
 1.00000000e+01  1.04141850e+00  4.46071967e-06  2.43890300e-05  7.26395311e-01  5.18329370e-02  2.63714235e+00  2.13734853e+00 
 1.50000000e+01  1.04141448e+00  4.53943625e-06  2.48061635e-05  7.20578117e-01  5.27902788e-02  2.63619462e+00  2.12717907e+00 
 2.00000000e+01  1.04139878e+00  4.61806400e-06  2.52231676e-05  7.14740193e-01  5.37491238e-02  2.63527304e+00  2.11702142e+00 
 2.50000000e+01  1.04137157e+00  4.69659911e-06  2.56400270e-05  7.08881654e-01  5.47094762e-02  2.63437760e+00  2.10687551e+00 
 3.00000000e+01  1.04133301e+00  4.77503781e-06  2.60567264e-05  7.03002612e-01  5.56713404e-02  2.63350833e+00  2.09674127e+00 
 3.50000000e+01  1.04128326e+00  4.85337641e-06  2.64732511e-05  6.97103171e-01  5.66347208e-02  2.63266522e+00  2.08661864e+00 
 4.00000000e+01  1.04122247e+00  4.93161126e-06  2.68895864e-05  6.91183434e-01  5.75996220e-02  2.63184831e+00  2.07650757e+00 
