 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03101838e+00  2.83281266e-06  1.50965267e-05  7.73404280e-01  4.23127066e-02  2.68370165e+00  2.27493113e+00 
-3.50000000e+01  1.03093540e+00  2.89421054e-06  1.54138604e-05  7.67581041e-01  4.32556826e-02  2.68324332e+00  2.26536468e+00 
-3.00000000e+01  1.03083906e+00  2.95557601e-06  1.57311746e-05  7.61735302e-01  4.42001689e-02  2.68281775e+00  2.25581653e+00 
-2.50000000e+01  1.03072955e+00  3.01690570e-06  1.60484546e-05  7.55867243e-01  4.51461680e-02  2.68242476e+00  2.24628644e+00 
-2.00000000e+01  1.03060707e+00  3.07819623e-06  1.63656853e-05  7.49977035e-01  4.60936823e-02  2.68206415e+00  2.23677420e+00 
-1.50000000e+01  1.03047180e+00  3.13944428e-06  1.66828523e-05  7.44064842e-01  4.70427142e-02  2.68173577e+00  2.22727960e+00 
-1.00000000e+01  1.03032394e+00  3.20064653e-06  1.69999408e-05  7.38130819e-01  4.79932664e-02  2.68143948e+00  2.21780246e+00 
-5.00000000e+00  1.03016365e+00  3.26179969e-06  1.73169364e-05  7.32175115e-01  4.89453415e-02  2.68117517e+00  2.20834263e+00 
 0.00000000e+00  1.02999110e+00  3.32290048e-06  1.76338249e-05  7.26197872e-01  4.98989421e-02  2.68094271e+00  2.19889994e+00 
 5.00000000e+00  1.02980646e+00  3.38394567e-06  1.79505918e-05  7.20199224e-01  5.08540709e-02  2.68074202e+00  2.18947426e+00 
 1.00000000e+01  1.02960988e+00  3.44493204e-06  1.82672231e-05  7.14179300e-01  5.18107309e-02  2.68057302e+00  2.18006546e+00 
 1.50000000e+01  1.02940152e+00  3.50585640e-06  1.85837049e-05  7.08138224e-01  5.27689248e-02  2.68043565e+00  2.17067344e+00 
 2.00000000e+01  1.02918153e+00  3.56671557e-06  1.89000231e-05  7.02076113e-01  5.37286556e-02  2.68032984e+00  2.16129808e+00 
 2.50000000e+01  1.02895005e+00  3.62750644e-06  1.92161642e-05  6.95993081e-01  5.46899262e-02  2.68025556e+00  2.15193930e+00 
 3.00000000e+01  1.02870722e+00  3.68822591e-06  1.95321146e-05  6.89889234e-01  5.56527397e-02  2.68021277e+00  2.14259700e+00 
 3.50000000e+01  1.02845318e+00  3.74887093e-06  1.98478610e-05  6.83764677e-01  5.66170994e-02  2.68020144e+00  2.13327113e+00 
 4.00000000e+01  1.02818808e+00  3.80943854e-06  2.01633903e-05  6.77619508e-01  5.75830088e-02  2.68022156e+00  2.12396159e+00 
 4.50000000e+01  1.02791206e+00  3.86992585e-06  2.04786900e-05  6.71453824e-01  5.85504716e-02  2.68027311e+00  2.11466832e+00 
 5.00000000e+01  1.02762527e+00  3.93033012e-06  2.07937481e-05  6.65267715e-01  5.95194923e-02  2.68035608e+00  2.10539124e+00 
 5.50000000e+01  1.02732787e+00  3.99064878e-06  2.11085536e-05  6.59061273e-01  6.04900760e-02  2.68047047e+00  2.09613027e+00 
 6.00000000e+01  1.02702005e+00  4.05087959e-06  2.14230965e-05  6.52834583e-01  6.14622292e-02  2.68061626e+00  2.08688529e+00 
 6.50000000e+01  1.02670204e+00  4.11102071e-06  2.17373693e-05  6.46587735e-01  6.24359603e-02  2.68079341e+00  2.07765617e+00 
 7.00000000e+01  1.02637412e+00  4.17107094e-06  2.20513668e-05  6.40320815e-01  6.34112806e-02  2.68100189e+00  2.06844269e+00 
 7.50000000e+01  1.02603665e+00  4.23102993e-06  2.23650880e-05  6.34033914e-01  6.43882053e-02  2.68124161e+00  2.05924455e+00 
 8.00000000e+01  1.02569010e+00  4.29089843e-06  2.26785368e-05  6.27727127e-01  6.53667546e-02  2.68151244e+00  2.05006132e+00 
 8.50000000e+01  1.02533506e+00  4.35067833e-06  2.29917227e-05  6.21400554e-01  6.63469540e-02  2.68181421e+00  2.04089243e+00 
 9.00000000e+01  1.02497221e+00  4.41037269e-06  2.33046607e-05  6.15054299e-01  6.73288338e-02  2.68214669e+00  2.03173711e+00 
 9.50000000e+01  1.02460234e+00  4.46998555e-06  2.36173712e-05  6.08688469e-01  6.83124281e-02  2.68250962e+00  2.02259441e+00 
 1.00000000e+02  1.02422635e+00  4.52952201e-06  2.39298805e-05  6.02303174e-01  6.92977743e-02  2.68290269e+00  2.01346308e+00 
 1.05000000e+02  1.02384529e+00  4.58898883e-06  2.42422243e-05  5.95898530e-01  7.02849156e-02  2.68332551e+00  2.00434144e+00 
 1.10000000e+02  1.02346052e+00  4.64839591e-06  2.45544552e-05  5.89474666e-01  7.12739069e-02  2.68377756e+00  1.99522711e+00 
 1.15000000e+02  1.02307397e+00  4.70775855e-06  2.48666536e-05  5.83031742e-01  7.22648241e-02  2.68425804e+00  1.98611658e+00 
 1.20000000e+02  1.02268840e+00  4.76710065e-06  2.51789439e-05  5.76569967e-01  7.32577781e-02  2.68476578e+00  1.97700457e+00 
 1.25000000e+02  1.02230791e+00  4.82645912e-06  2.54915161e-05  5.70089626e-01  7.42529325e-02  2.68529897e+00  1.96788327e+00 
 1.30000000e+02  1.02193852e+00  4.88588975e-06  2.58046557e-05  5.63591116e-01  7.52505288e-02  2.68585489e+00  1.95874108e+00 
 1.35000000e+02  1.02158897e+00  4.94547545e-06  2.61187847e-05  5.57075000e-01  7.62509202e-02  2.68642951e+00  1.94956105e+00 
 1.40000000e+02  1.02127193e+00  5.00533740e-06  2.64345174e-05  5.50542070e-01  7.72546179e-02  2.68701696e+00  1.94031865e+00 
 1.45000000e+02  1.02100554e+00  5.06565028e-06  2.67527370e-05  5.43993446e-01  7.82623550e-02  2.68760873e+00  1.93097866e+00 
 1.50000000e+02  1.02081548e+00  5.12666297e-06  2.70746991e-05  5.37430699e-01  7.92751716e-02  2.68819272e+00  1.92149109e+00 
 1.55000000e+02  1.02073793e+00  5.18872625e-06  2.74021707e-05  5.30856022e-01  8.02945302e-02  2.68875180e+00  1.91178554e+00 
 1.60000000e+02  1.02082327e+00  5.25232977e-06  2.77376149e-05  5.24272455e-01  8.13224676e-02  2.68926202e+00  1.90176379e+00 
 1.65000000e+02  1.02114122e+00  5.31815083e-06  2.80844356e-05  5.17684181e-01  8.23617945e-02  2.68969021e+00  1.89128995e+00 
 1.70000000e+02  1.02178735e+00  5.38711819e-06  2.84472963e-05  5.11096899e-01  8.34163531e-02  2.68999085e+00  1.88017756e+00 
 1.75000000e+02  1.02289171e+00  5.46049484e-06  2.88325346e-05  5.04518309e-01  8.44913449e-02  2.69010204e+00  1.86817295e+00 
