 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03813561e+00  3.20913075e-06  1.71163984e-05  7.80658665e-01  4.23288974e-02  2.06704794e+00  1.65852446e+00 
-3.50000000e+01  1.03819836e+00  3.27854361e-06  1.74753164e-05  7.74995230e-01  4.32711552e-02  2.06624119e+00  1.64863323e+00 
-3.00000000e+01  1.03824736e+00  3.34791308e-06  1.78341796e-05  7.69309467e-01  4.42148751e-02  2.06546457e+00  1.63875856e+00 
-2.50000000e+01  1.03828285e+00  3.41723552e-06  1.81929721e-05  7.63601557e-01  4.51600609e-02  2.06471791e+00  1.62890020e+00 
-2.00000000e+01  1.03830503e+00  3.48650733e-06  1.85516780e-05  7.57871675e-01  4.61067162e-02  2.06400105e+00  1.61905796e+00 
-1.50000000e+01  1.03831410e+00  3.55572490e-06  1.89102817e-05  7.52119986e-01  4.70548445e-02  2.06331388e+00  1.60923163e+00 
-1.00000000e+01  1.03831027e+00  3.62488468e-06  1.92687676e-05  7.46346648e-01  4.80044493e-02  2.06265628e+00  1.59942105e+00 
-5.00000000e+00  1.03829373e+00  3.69398312e-06  1.96271204e-05  7.40551812e-01  4.89555345e-02  2.06202814e+00  1.58962604e+00 
 0.00000000e+00  1.03826465e+00  3.76301675e-06  1.99853247e-05  7.34735621e-01  4.99081039e-02  2.06142939e+00  1.57984646e+00 
 5.00000000e+00  1.03822323e+00  3.83198210e-06  2.03433656e-05  7.28898214e-01  5.08621613e-02  2.06085995e+00  1.57008217e+00 
 1.00000000e+01  1.03816963e+00  3.90087574e-06  2.07012280e-05  7.23039722e-01  5.18177107e-02  2.06031978e+00  1.56033304e+00 
 1.50000000e+01  1.03810403e+00  3.96969427e-06  2.10588973e-05  7.17160271e-01  5.27747562e-02  2.05980881e+00  1.55059895e+00 
 2.00000000e+01  1.03802659e+00  4.03843433e-06  2.14163589e-05  7.11259982e-01  5.37333021e-02  2.05932702e+00  1.54087979e+00 
 2.50000000e+01  1.03793749e+00  4.10709261e-06  2.17735982e-05  7.05338969e-01  5.46933524e-02  2.05887437e+00  1.53117545e+00 
 3.00000000e+01  1.03783687e+00  4.17566583e-06  2.21306011e-05  6.99397344e-01  5.56549117e-02  2.05845086e+00  1.52148585e+00 
 3.50000000e+01  1.03772490e+00  4.24415076e-06  2.24873535e-05  6.93435212e-01  5.66179845e-02  2.05805647e+00  1.51181090e+00 
 4.00000000e+01  1.03760173e+00  4.31254424e-06  2.28438419e-05  6.87452676e-01  5.75825753e-02  2.05769119e+00  1.50215050e+00 
 4.50000000e+01  1.03746753e+00  4.38084321e-06  2.32000528e-05  6.81449833e-01  5.85486893e-02  2.05735504e+00  1.49250459e+00 
