 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03563969e+00  2.83185062e-06  1.50916094e-05  7.78104983e-01  4.23150892e-02  2.62758015e+00  2.21894836e+00 
-3.50000000e+01  1.03564590e+00  2.89309276e-06  1.54081617e-05  7.72384516e-01  4.32570460e-02  2.62708849e+00  2.20937115e+00 
-3.00000000e+01  1.03563824e+00  2.95429605e-06  1.57246624e-05  7.66641620e-01  4.42004632e-02  2.62662962e+00  2.19981321e+00 
-2.50000000e+01  1.03561691e+00  3.01545728e-06  1.60410972e-05  7.60876478e-01  4.51453442e-02  2.62620335e+00  2.19027431e+00 
-2.00000000e+01  1.03558213e+00  3.07657326e-06  1.63574522e-05  7.55089264e-01  4.60916924e-02  2.62580949e+00  2.18075419e+00 
-1.50000000e+01  1.03553411e+00  3.13764080e-06  1.66737136e-05  7.49280144e-01  4.70395113e-02  2.62544790e+00  2.17125266e+00 
-1.00000000e+01  1.03547303e+00  3.19865677e-06  1.69898676e-05  7.43449275e-01  4.79888046e-02  2.62511843e+00  2.16176949e+00 
-5.00000000e+00  1.03539909e+00  3.25961806e-06  1.73059007e-05  7.37596808e-01  4.89395759e-02  2.62482096e+00  2.15230451e+00 
 0.00000000e+00  1.03531248e+00  3.32052159e-06  1.76217994e-05  7.31722887e-01  4.98918291e-02  2.62455539e+00  2.14285754e+00 
 5.00000000e+00  1.03521338e+00  3.38136430e-06  1.79375504e-05  7.25827649e-01  5.08455681e-02  2.62432162e+00  2.13342841e+00 
 1.00000000e+01  1.03510195e+00  3.44214316e-06  1.82531405e-05  7.19911226e-01  5.18007969e-02  2.62411958e+00  2.12401698e+00 
 1.50000000e+01  1.03497838e+00  3.50285517e-06  1.85685567e-05  7.13973744e-01  5.27575195e-02  2.62394919e+00  2.11462311e+00 
 2.00000000e+01  1.03484282e+00  3.56349735e-06  1.88837861e-05  7.08015323e-01  5.37157401e-02  2.62381040e+00  2.10524667e+00 
 2.50000000e+01  1.03469545e+00  3.62406677e-06  1.91988158e-05  7.02036079e-01  5.46754628e-02  2.62370317e+00  2.09588754e+00 
 3.00000000e+01  1.03453641e+00  3.68456051e-06  1.95136333e-05  6.96036121e-01  5.56366919e-02  2.62362746e+00  2.08654561e+00 
 3.50000000e+01  1.03436586e+00  3.74497568e-06  1.98282259e-05  6.90015556e-01  5.65994318e-02  2.62358326e+00  2.07722077e+00 
 4.00000000e+01  1.03418395e+00  3.80530942e-06  2.01425812e-05  6.83974485e-01  5.75636869e-02  2.62357053e+00  2.06791294e+00 
 4.50000000e+01  1.03399084e+00  3.86555895e-06  2.04566871e-05  6.77913005e-01  5.85294618e-02  2.62358927e+00  2.05862202e+00 
 5.00000000e+01  1.03378666e+00  3.92572150e-06  2.07705317e-05  6.71831210e-01  5.94967611e-02  2.62363949e+00  2.04934793e+00 
 5.50000000e+01  1.03357158e+00  3.98579441e-06  2.10841034e-05  6.65729191e-01  6.04655899e-02  2.62372117e+00  2.04009057e+00 
 6.00000000e+01  1.03334575e+00  4.04577512e-06  2.13973911e-05  6.59607033e-01  6.14359535e-02  2.62383433e+00  2.03084986e+00 
 6.50000000e+01  1.03310933e+00  4.10566124e-06  2.17103845e-05  6.53464821e-01  6.24078580e-02  2.62397897e+00  2.02162569e+00 
 7.00000000e+01  1.03286251e+00  4.16545060e-06  2.20230743e-05  6.47302638e-01  6.33813105e-02  2.62415510e+00  2.01241792e+00 
 7.50000000e+01  1.03260551e+00  4.22514144e-06  2.23354532e-05  6.41120566e-01  6.43563195e-02  2.62436270e+00  2.00322639e+00 
 8.00000000e+01  1.03233860e+00  4.28473253e-06  2.26475163e-05  6.34918686e-01  6.53328961e-02  2.62460174e+00  1.99405082e+00 
 8.50000000e+01  1.03206213e+00  4.34422353e-06  2.29592630e-05  6.28697084e-01  6.63110552e-02  2.62487217e+00  1.98489086e+00 
 9.00000000e+01  1.03177657e+00  4.40361533e-06  2.32706986e-05  6.22455850e-01  6.72908168e-02  2.62517385e+00  1.97574592e+00 
 9.50000000e+01  1.03148256e+00  4.46291065e-06  2.35818370e-05  6.16195082e-01  6.82722094e-02  2.62550660e+00  1.96661515e+00 
 1.00000000e+02  1.03118102e+00  4.52211474e-06  2.38927045e-05  6.09914894e-01  6.92552718e-02  2.62587009e+00  1.95749728e+00 
 1.05000000e+02  1.03087318e+00  4.58123620e-06  2.42033438e-05  6.03615416e-01  7.02400576e-02  2.62626384e+00  1.94839042e+00 
