 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-1.96000000e+02  1.02585946e+00  1.04080421e-06  6.22355210e-06  9.42821595e-01  1.36441089e-02  2.35497318e+00  2.22321636e+00 
-1.92000000e+02  1.02632933e+00  1.09548955e-06  6.50109329e-06  9.38928529e-01  1.43610288e-02  2.35331875e+00  2.21463904e+00 
-1.88000000e+02  1.02677830e+00  1.15024803e-06  6.77686477e-06  9.35008723e-01  1.50789119e-02  2.35169447e+00  2.20608264e+00 
-1.84000000e+02  1.02720730e+00  1.20507947e-06  7.05235557e-06  9.31063125e-01  1.57977582e-02  2.35010168e+00  2.19754853e+00 
-1.80000000e+02  1.02761719e+00  1.25998370e-06  7.32789516e-06  9.27092597e-01  1.65175678e-02  2.34854099e+00  2.18903731e+00 
-1.76000000e+02  1.02800873e+00  1.31496053e-06  7.60359682e-06  9.23097925e-01  1.72383405e-02  2.34701248e+00  2.18054909e+00 
-1.72000000e+02  1.02838263e+00  1.37000979e-06  7.87952061e-06  9.19079827e-01  1.79600762e-02  2.34551590e+00  2.17208364e+00 
-1.68000000e+02  1.02873953e+00  1.42513127e-06  8.15570190e-06  9.15038965e-01  1.86827743e-02  2.34405076e+00  2.16364049e+00 
-1.64000000e+02  1.02908004e+00  1.48032479e-06  8.43216335e-06  9.10975949e-01  1.94064345e-02  2.34261642e+00  2.15521904e+00 
-1.60000000e+02  1.02940470e+00  1.53559015e-06  8.70892037e-06  9.06891341e-01  2.01310563e-02  2.34121215e+00  2.14681856e+00 
-1.56000000e+02  1.02971401e+00  1.59092716e-06  8.98598382e-06  9.02785665e-01  2.08566389e-02  2.33983718e+00  2.13843832e+00 
-1.52000000e+02  1.03000846e+00  1.64633561e-06  9.26336163e-06  8.98659406e-01  2.15831820e-02  2.33849069e+00  2.13007752e+00 
-1.48000000e+02  1.03028847e+00  1.70181533e-06  9.54105970e-06  8.94513017e-01  2.23106847e-02  2.33717188e+00  2.12173538e+00 
-1.44000000e+02  1.03055446e+00  1.75736612e-06  9.81908251e-06  8.90346921e-01  2.30391466e-02  2.33587995e+00  2.11341112e+00 
-1.40000000e+02  1.03080681e+00  1.81298783e-06  1.00974335e-05  8.86161514e-01  2.37685671e-02  2.33461411e+00  2.10510399e+00 
-1.36000000e+02  1.03104588e+00  1.86868028e-06  1.03761154e-05  8.81957168e-01  2.44989455e-02  2.33337362e+00  2.09681324e+00 
-1.32000000e+02  1.03127200e+00  1.92444332e-06  1.06551303e-05  8.77734232e-01  2.52302814e-02  2.33215775e+00  2.08853818e+00 
-1.28000000e+02  1.03148551e+00  1.98027682e-06  1.09344799e-05  8.73493036e-01  2.59625743e-02  2.33096580e+00  2.08027813e+00 
-1.24000000e+02  1.03168669e+00  2.03618064e-06  1.12141657e-05  8.69233888e-01  2.66958239e-02  2.32979712e+00  2.07203245e+00 
-1.20000000e+02  1.03187583e+00  2.09215467e-06  1.14941887e-05  8.64957083e-01  2.74300297e-02  2.32865107e+00  2.06380051e+00 
-1.16000000e+02  1.03205320e+00  2.14819880e-06  1.17745499e-05  8.60662898e-01  2.81651914e-02  2.32752707e+00  2.05558174e+00 
-1.12000000e+02  1.03221906e+00  2.20431296e-06  1.20552501e-05  8.56351595e-01  2.89013089e-02  2.32642455e+00  2.04737559e+00 
-1.08000000e+02  1.03237365e+00  2.26049704e-06  1.23362903e-05  8.52023424e-01  2.96383819e-02  2.32534297e+00  2.03918154e+00 
-1.04000000e+02  1.03251720e+00  2.31675004e-06  1.26176803e-05  8.47678616e-01  3.03764104e-02  2.32428187e+00  2.03099911e+00 
-1.00000000e+02  1.03264990e+00  2.37301882e-06  1.28999143e-05  8.43317062e-01  3.11153933e-02  2.32324317e+00  2.02282972e+00 
-9.60000000e+01  1.03277154e+00  2.42883050e-06  1.31870362e-05  8.38935987e-01  3.18553225e-02  2.32224754e+00  2.01468968e+00 
-9.20000000e+01  1.03288251e+00  2.48459447e-06  1.34748158e-05  8.34538183e-01  3.25962051e-02  2.32127608e+00  2.00656416e+00 
-8.80000000e+01  1.03298305e+00  2.54036459e-06  1.37627215e-05  8.30124184e-01  3.33380423e-02  2.32032596e+00  1.99845085e+00 
-8.40000000e+01  1.03307333e+00  2.59613870e-06  1.40507437e-05  8.25694165e-01  3.40808342e-02  2.31939690e+00  1.99034947e+00 
-8.00000000e+01  1.03315351e+00  2.65191466e-06  1.43388732e-05  8.21248289e-01  3.48245814e-02  2.31848863e+00  1.98225977e+00 
-7.60000000e+01  1.03322375e+00  2.70769036e-06  1.46271006e-05  8.16786714e-01  3.55692846e-02  2.31760091e+00  1.97418148e+00 
-7.20000000e+01  1.03328422e+00  2.76346371e-06  1.49154169e-05  8.12309590e-01  3.63149444e-02  2.31673352e+00  1.96611438e+00 
-6.80000000e+01  1.03333505e+00  2.81923262e-06  1.52038130e-05  8.07817061e-01  3.70615617e-02  2.31588625e+00  1.95805825e+00 
-6.40000000e+01  1.03337641e+00  2.87499503e-06  1.54922798e-05  8.03309262e-01  3.78091375e-02  2.31505892e+00  1.95001288e+00 
-6.00000000e+01  1.03340841e+00  2.93074888e-06  1.57808084e-05  7.98786327e-01  3.85576727e-02  2.31425134e+00  1.94197810e+00 
-5.60000000e+01  1.03343121e+00  2.98649213e-06  1.60693899e-05  7.94248380e-01  3.93071683e-02  2.31346336e+00  1.93395371e+00 
-5.20000000e+01  1.03344493e+00  3.04222276e-06  1.63580154e-05  7.89695541e-01  4.00576254e-02  2.31269482e+00  1.92593957e+00 
-4.80000000e+01  1.03344969e+00  3.09793876e-06  1.66466763e-05  7.85127926e-01  4.08090454e-02  2.31194560e+00  1.91793551e+00 
-4.40000000e+01  1.03344562e+00  3.15363812e-06  1.69353637e-05  7.80545645e-01  4.15614293e-02  2.31121557e+00  1.90994140e+00 
-4.00000000e+01  1.03343283e+00  3.20931885e-06  1.72240690e-05  7.75948804e-01  4.23147784e-02  2.31050461e+00  1.90195710e+00 
