 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04403694e+00  3.20640368e-06  1.73161058e-05  7.86765329e-01  4.23205410e-02  2.55354164e+00  2.14536513e+00 
-3.50000000e+01  1.04420900e+00  3.27551084e-06  1.76758556e-05  7.81234814e-01  4.32609300e-02  2.55264821e+00  2.13542636e+00 
-3.00000000e+01  1.04436640e+00  3.34456242e-06  1.80355213e-05  7.75682026e-01  4.42026976e-02  2.55178482e+00  2.12550565e+00 
-2.50000000e+01  1.04450939e+00  3.41355505e-06  1.83950888e-05  7.70107153e-01  4.51458487e-02  2.55095129e+00  2.11560275e+00 
-2.00000000e+01  1.04463820e+00  3.48248539e-06  1.87545441e-05  7.64510371e-01  4.60903884e-02  2.55014749e+00  2.10571743e+00 
-1.50000000e+01  1.04475306e+00  3.55135018e-06  1.91138736e-05  7.58891849e-01  4.70363222e-02  2.54937329e+00  2.09584946e+00 
-1.00000000e+01  1.04485419e+00  3.62014620e-06  1.94730639e-05  7.53251750e-01  4.79836556e-02  2.54862859e+00  2.08599863e+00 
-5.00000000e+00  1.04494181e+00  3.68887024e-06  1.98321017e-05  7.47590227e-01  4.89323940e-02  2.54791329e+00  2.07616475e+00 
 0.00000000e+00  1.04501613e+00  3.75751914e-06  2.01909739e-05  7.41907428e-01  4.98825430e-02  2.54722731e+00  2.06634763e+00 
 5.00000000e+00  1.04507736e+00  3.82608980e-06  2.05496675e-05  7.36203496e-01  5.08341085e-02  2.54657058e+00  2.05654710e+00 
 1.00000000e+01  1.04512570e+00  3.89457912e-06  2.09081700e-05  7.30478565e-01  5.17870963e-02  2.54594305e+00  2.04676299e+00 
 1.50000000e+01  1.04516135e+00  3.96298408e-06  2.12664686e-05  7.24732765e-01  5.27415124e-02  2.54534468e+00  2.03699514e+00 
 2.00000000e+01  1.04518450e+00  4.03130167e-06  2.16245511e-05  7.18966222e-01  5.36973630e-02  2.54477542e+00  2.02724340e+00 
 2.50000000e+01  1.04519536e+00  4.09952891e-06  2.19824051e-05  7.13179054e-01  5.46546542e-02  2.54423526e+00  2.01750764e+00 
 3.00000000e+01  1.04519409e+00  4.16766288e-06  2.23400185e-05  7.07371376e-01  5.56133925e-02  2.54372418e+00  2.00778770e+00 
 3.50000000e+01  1.04518090e+00  4.23570066e-06  2.26973793e-05  7.01543299e-01  5.65735842e-02  2.54324216e+00  1.99808347e+00 
 4.00000000e+01  1.04515595e+00  4.30363940e-06  2.30544758e-05  6.95694929e-01  5.75352358e-02  2.54278921e+00  1.98839483e+00 
 4.50000000e+01  1.04511942e+00  4.37147627e-06  2.34112962e-05  6.89826366e-01  5.84983539e-02  2.54236534e+00  1.97872165e+00 
 5.00000000e+01  1.04507150e+00  4.43920847e-06  2.37678290e-05  6.83937709e-01  5.94629451e-02  2.54197055e+00  1.96906382e+00 
 5.50000000e+01  1.04501235e+00  4.50683330e-06  2.41240630e-05  6.78029053e-01  6.04290163e-02  2.54160486e+00  1.95942123e+00 
 6.00000000e+01  1.04494216e+00  4.57434809e-06  2.44799872e-05  6.72100486e-01  6.13965745e-02  2.54126830e+00  1.94979376e+00 
 6.50000000e+01  1.04486109e+00  4.64175031e-06  2.48355912e-05  6.66152099e-01  6.23656271e-02  2.54096088e+00  1.94018129e+00 
 7.00000000e+01  1.04476935e+00  4.70903757e-06  2.51908654e-05  6.60183974e-01  6.33361819e-02  2.54068263e+00  1.93058368e+00 
 7.50000000e+01  1.04466712e+00  4.77620775e-06  2.55458010e-05  6.54196197e-01  6.43082477e-02  2.54043356e+00  1.92100076e+00 
 8.00000000e+01  1.04455466e+00  4.84325908e-06  2.59003914e-05  6.48188848e-01  6.52818344e-02  2.54021368e+00  1.91143232e+00 
 8.50000000e+01  1.04443222e+00  4.91019036e-06  2.62546326e-05  6.42162009e-01  6.62569543e-02  2.54002297e+00  1.90187803e+00 
 9.00000000e+01  1.04430018e+00  4.97700130e-06  2.66085249e-05  6.36115766e-01  6.72336224e-02  2.53986138e+00  1.89233745e+00 
 9.50000000e+01  1.04415898e+00  5.04369293e-06  2.69620752e-05  6.30050206e-01  6.82118591e-02  2.53972882e+00  1.88280991e+00 
 1.00000000e+02  1.04400928e+00  5.11026834e-06  2.73153005e-05  6.23965426e-01  6.91916920e-02  2.53962507e+00  1.87329442e+00 
 1.05000000e+02  1.04385198e+00  5.17673367e-06  2.76682330e-05  6.17861539e-01  7.01731602e-02  2.53954980e+00  1.86378945e+00 
 1.10000000e+02  1.04368840e+00  5.24309964e-06  2.80209272e-05  6.11738678e-01  7.11563197e-02  2.53950248e+00  1.85429272e+00 
 1.15000000e+02  1.04352044e+00  5.30938359e-06  2.83734710e-05  6.05597012e-01  7.21412512e-02  2.53948224e+00  1.84480079e+00 
 1.20000000e+02  1.04335085e+00  5.37561254e-06  2.87259999e-05  5.99436760e-01  7.31280713e-02  2.53948779e+00  1.83530855e+00 
 1.25000000e+02  1.04318364e+00  5.44182728e-06  2.90787183e-05  5.93258215e-01  7.41169478e-02  2.53951718e+00  1.82580850e+00 
 1.30000000e+02  1.04302454e+00  5.50808807e-06  2.94319279e-05  5.87061776e-01  7.51081206e-02  2.53956753e+00  1.81628964e+00 
 1.35000000e+02  1.04288172e+00  5.57448247e-06  2.97860668e-05  5.80847989e-01  7.61019309e-02  2.53963467e+00  1.80673610e+00 
 1.40000000e+02  1.04276681e+00  5.64113609e-06  3.01417639e-05  5.74617604e-01  7.70988603e-02  2.53971262e+00  1.79712513e+00 
 1.45000000e+02  1.04269617e+00  5.70822741e-06  3.04999138e-05  5.68371663e-01  7.80995861e-02  2.53979285e+00  1.78742433e+00 
 1.50000000e+02  1.04269281e+00  5.77600829e-06  3.08617786e-05  5.62111604e-01  7.91050568e-02  2.53986331e+00  1.77758794e+00 
 1.55000000e+02  1.04278886e+00  5.84483161e-06  3.12291275e-05  5.55839416e-01  8.01165944e-02  2.53990708e+00  1.76755174e+00 
 1.60000000e+02  1.04302899e+00  5.91518845e-06  3.16044221e-05  5.49557845e-01  8.11360318e-02  2.53990056e+00  1.75722632e+00 
 1.65000000e+02  1.04347486e+00  5.98775714e-06  3.19910621e-05  5.43270652e-01  8.21658926e-02  2.53981109e+00  1.74648802e+00 
 1.70000000e+02  1.04421100e+00  6.06346749e-06  3.23937067e-05  5.36982963e-01  8.32096236e-02  2.53959386e+00  1.73516726e+00 
 1.75000000e+02  1.04535238e+00  6.14358394e-06  3.28186903e-05  5.30701699e-01  8.42718915e-02  2.53918791e+00  1.72303331e+00 
