 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03810753e+00  3.20880632e-06  1.72215046e-05  7.80656586e-01  4.23246195e-02  2.31052692e+00  1.90204466e+00 
-3.50000000e+01  1.03816966e+00  3.27821239e-06  1.75815697e-05  7.74993106e-01  4.32667852e-02  2.30967210e+00  1.89210624e+00 
-3.00000000e+01  1.03821806e+00  3.34757508e-06  1.79415959e-05  7.69307298e-01  4.42104131e-02  2.30884707e+00  1.88218404e+00 
-2.50000000e+01  1.03825294e+00  3.41689077e-06  1.83015675e-05  7.63599343e-01  4.51555070e-02  2.30805167e+00  1.87227783e+00 
-2.00000000e+01  1.03827452e+00  3.48615582e-06  1.86614691e-05  7.57869416e-01  4.61020704e-02  2.30728576e+00  1.86238740e+00 
-1.50000000e+01  1.03828299e+00  3.55536665e-06  1.90212851e-05  7.52117682e-01  4.70501068e-02  2.30654921e+00  1.85251258e+00 
-1.00000000e+01  1.03827855e+00  3.62451969e-06  1.93810001e-05  7.46344299e-01  4.79996198e-02  2.30584191e+00  1.84265319e+00 
-5.00000000e+00  1.03826140e+00  3.69361142e-06  1.97405990e-05  7.40549418e-01  4.89506132e-02  2.30516379e+00  1.83280908e+00 
 0.00000000e+00  1.03823171e+00  3.76263834e-06  2.01000668e-05  7.34733182e-01  4.99030908e-02  2.30451475e+00  1.82298009e+00 
 5.00000000e+00  1.03818968e+00  3.83159697e-06  2.04593886e-05  7.28895730e-01  5.08570564e-02  2.30389475e+00  1.81316611e+00 
 1.00000000e+01  1.03813547e+00  3.90048388e-06  2.08185497e-05  7.23037193e-01  5.18125141e-02  2.30330371e+00  1.80336700e+00 
 1.50000000e+01  1.03806926e+00  3.96929568e-06  2.11775354e-05  7.17157696e-01  5.27694679e-02  2.30274162e+00  1.79358266e+00 
 2.00000000e+01  1.03799120e+00  4.03802897e-06  2.15363312e-05  7.11257361e-01  5.37279219e-02  2.30220843e+00  1.78381298e+00 
 2.50000000e+01  1.03790147e+00  4.10668043e-06  2.18949230e-05  7.05336302e-01  5.46878803e-02  2.30170412e+00  1.77405787e+00 
 3.00000000e+01  1.03780022e+00  4.17524673e-06  2.22532963e-05  6.99394630e-01  5.56493473e-02  2.30122869e+00  1.76431724e+00 
 3.50000000e+01  1.03768759e+00  4.24372460e-06  2.26114372e-05  6.93432450e-01  5.66123273e-02  2.30078214e+00  1.75459101e+00 
 4.00000000e+01  1.03756376e+00  4.31211080e-06  2.29693319e-05  6.87449864e-01  5.75768246e-02  2.30036446e+00  1.74487912e+00 
