 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03346278e+00  3.20966473e-06  1.72259706e-05  7.75951013e-01  4.23192974e-02  2.36702534e+00  1.95843391e+00 
-3.50000000e+01  1.03343536e+00  3.27924369e-06  1.75869042e-05  7.70184691e-01  4.32624402e-02  2.36621153e+00  1.94851443e+00 
-3.00000000e+01  1.03339471e+00  3.34878661e-06  1.79478358e-05  7.64395968e-01  4.42070960e-02  2.36542754e+00  1.93861022e+00 
-2.50000000e+01  1.03334104e+00  3.41828968e-06  1.83087488e-05  7.58585025e-01  4.51532672e-02  2.36467319e+00  1.92872107e+00 
-2.00000000e+01  1.03327455e+00  3.48774909e-06  1.86696267e-05  7.52752033e-01  4.61009562e-02  2.36394834e+00  1.91884681e+00 
-1.50000000e+01  1.03319542e+00  3.55716105e-06  1.90304530e-05  7.46897157e-01  4.70501656e-02  2.36325288e+00  1.90898726e+00 
-1.00000000e+01  1.03310384e+00  3.62652180e-06  1.93912115e-05  7.41020552e-01  4.80008980e-02  2.36258668e+00  1.89914228e+00 
-5.00000000e+00  1.03299998e+00  3.69582761e-06  1.97518859e-05  7.35122365e-01  4.89531559e-02  2.36194967e+00  1.88931173e+00 
 0.00000000e+00  1.03288401e+00  3.76507479e-06  2.01124602e-05  7.29202740e-01  4.99069421e-02  2.36134175e+00  1.87949548e+00 
 5.00000000e+00  1.03275610e+00  3.83425964e-06  2.04729186e-05  7.23261811e-01  5.08622592e-02  2.36076287e+00  1.86969344e+00 
 1.00000000e+01  1.03261639e+00  3.90337853e-06  2.08332451e-05  7.17299706e-01  5.18191102e-02  2.36021296e+00  1.85990549e+00 
 1.50000000e+01  1.03246505e+00  3.97242782e-06  2.11934241e-05  7.11316551e-01  5.27774979e-02  2.35969201e+00  1.85013156e+00 
 2.00000000e+01  1.03230223e+00  4.04140394e-06  2.15534402e-05  7.05312461e-01  5.37374251e-02  2.35919996e+00  1.84037156e+00 
 2.50000000e+01  1.03212806e+00  4.11030332e-06  2.19132778e-05  6.99287550e-01  5.46988949e-02  2.35873681e+00  1.83062543e+00 
 3.00000000e+01  1.03194269e+00  4.17912246e-06  2.22729219e-05  6.93241926e-01  5.56619103e-02  2.35830254e+00  1.82089310e+00 
 3.50000000e+01  1.03174627e+00  4.24785789e-06  2.26323574e-05  6.87175693e-01  5.66264745e-02  2.35789715e+00  1.81117453e+00 
 4.00000000e+01  1.03153892e+00  4.31650623e-06  2.29915698e-05  6.81088948e-01  5.75925910e-02  2.35752064e+00  1.80146966e+00 
