 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03560774e+00  2.83152517e-06  1.49346321e-05  7.78102631e-01  4.23103469e-02  1.97091069e+00  1.56232585e+00 
-3.50000000e+01  1.03561327e+00  2.89276057e-06  1.52494262e-05  7.72382113e-01  4.32522026e-02  1.97037567e+00  1.55270626e+00 
-3.00000000e+01  1.03560492e+00  2.95395713e-06  1.55641449e-05  7.66639167e-01  4.41955184e-02  1.96987318e+00  1.54310570e+00 
-2.50000000e+01  1.03558291e+00  3.01511164e-06  1.58787739e-05  7.60873975e-01  4.51402980e-02  1.96940305e+00  1.53352392e+00 
-2.00000000e+01  1.03554745e+00  3.07622090e-06  1.61932987e-05  7.55086711e-01  4.60865449e-02  1.96896508e+00  1.52396070e+00 
-1.50000000e+01  1.03549874e+00  3.13728172e-06  1.65077053e-05  7.49277541e-01  4.70342624e-02  1.96855915e+00  1.51441582e+00 
-1.00000000e+01  1.03543698e+00  3.19829099e-06  1.68219794e-05  7.43446621e-01  4.79834543e-02  1.96818511e+00  1.50488908e+00 
-5.00000000e+00  1.03536235e+00  3.25924557e-06  1.71361072e-05  7.37594103e-01  4.89341241e-02  1.96784285e+00  1.49538030e+00 
 0.00000000e+00  1.03527505e+00  3.32014239e-06  1.74500751e-05  7.31720131e-01  4.98862759e-02  1.96753226e+00  1.48588931e+00 
 5.00000000e+00  1.03517526e+00  3.38097839e-06  1.77638692e-05  7.25824843e-01  5.08399134e-02  1.96725327e+00  1.47641596e+00 
 1.00000000e+01  1.03506314e+00  3.44175054e-06  1.80774761e-05  7.19908369e-01  5.17950406e-02  1.96700579e+00  1.46696009e+00 
 1.50000000e+01  1.03493887e+00  3.50245585e-06  1.83908824e-05  7.13970836e-01  5.27516617e-02  1.96678976e+00  1.45752158e+00 
 2.00000000e+01  1.03480262e+00  3.56309132e-06  1.87040748e-05  7.08012364e-01  5.37097807e-02  1.96660514e+00  1.44810031e+00 
 2.50000000e+01  1.03465454e+00  3.62365401e-06  1.90170402e-05  7.02033068e-01  5.46694017e-02  1.96645188e+00  1.43869615e+00 
 3.00000000e+01  1.03449480e+00  3.68414099e-06  1.93297655e-05  6.96033058e-01  5.56305291e-02  1.96632996e+00  1.42930901e+00 
 3.50000000e+01  1.03432354e+00  3.74454937e-06  1.96422378e-05  6.90012441e-01  5.65931671e-02  1.96623936e+00  1.41993878e+00 
 4.00000000e+01  1.03414091e+00  3.80487627e-06  1.99544443e-05  6.83971317e-01  5.75573200e-02  1.96618006e+00  1.41058539e+00 
 4.50000000e+01  1.03394707e+00  3.86511886e-06  2.02663724e-05  6.77909784e-01  5.85229923e-02  1.96615206e+00  1.40124873e+00 
 5.00000000e+01  1.03374215e+00  3.92527434e-06  2.05780096e-05  6.71827934e-01  5.94901885e-02  1.96615536e+00  1.39192875e+00 
 5.50000000e+01  1.03352630e+00  3.98533997e-06  2.08893436e-05  6.65725858e-01  6.04589132e-02  1.96618997e+00  1.38262535e+00 
 6.00000000e+01  1.03329967e+00  4.04531310e-06  2.12003626e-05  6.59603642e-01  6.14291714e-02  1.96625592e+00  1.37333847e+00 
 6.50000000e+01  1.03306240e+00  4.10519116e-06  2.15110552e-05  6.53461368e-01  6.24009683e-02  1.96635320e+00  1.36406800e+00 
 7.00000000e+01  1.03281466e+00  4.16497176e-06  2.18214108e-05  6.47299118e-01  6.33743098e-02  1.96648185e+00  1.35481386e+00 
 7.50000000e+01  1.03255663e+00  4.22465275e-06  2.21314200e-05  6.41116971e-01  6.43492028e-02  1.96664186e+00  1.34557589e+00 
 8.00000000e+01  1.03228851e+00  4.28423237e-06  2.24410752e-05  6.34915005e-01  6.53256556e-02  1.96683325e+00  1.33635391e+00 
 8.50000000e+01  1.03201059e+00  4.34370945e-06  2.27503717e-05  6.28693298e-01  6.63036790e-02  1.96705598e+00  1.32714760e+00 
 9.00000000e+01  1.03172321e+00  4.40308370e-06  2.30593092e-05  6.22451932e-01  6.72832875e-02  1.96730999e+00  1.31795651e+00 
 9.50000000e+01  1.03142687e+00  4.46235627e-06  2.33678943e-05  6.16190996e-01  6.82645013e-02  1.96759517e+00  1.30877995e+00 
 1.00000000e+02  1.03112225e+00  4.52153036e-06  2.36761438e-05  6.09910585e-01  6.92473496e-02  1.96791128e+00  1.29961682e+00 
 1.05000000e+02  1.03081036e+00  4.58061235e-06  2.39840902e-05  6.03610816e-01  7.02318746e-02  1.96825796e+00  1.29046547e+00 
 1.10000000e+02  1.03049269e+00  4.63961327e-06  2.42917888e-05  5.97291830e-01  7.12181381e-02  1.96863460e+00  1.28132335e+00 
 1.15000000e+02  1.03017137e+00  4.69855091e-06  2.45993284e-05  5.90953809e-01  7.22062306e-02  1.96904027e+00  1.27218665e+00 
