 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04406555e+00  3.20673402e-06  1.73179747e-05  7.86767448e-01  4.23248629e-02  2.61061727e+00  2.20239879e+00 
-3.50000000e+01  1.04423823e+00  3.27584812e-06  1.76777632e-05  7.81236978e-01  4.32653448e-02  2.60977513e+00  2.19251040e+00 
-3.00000000e+01  1.04439625e+00  3.34490663e-06  1.80374676e-05  7.75684237e-01  4.42072054e-02  2.60896333e+00  2.18264038e+00 
-2.50000000e+01  1.04453986e+00  3.41390618e-06  1.83970739e-05  7.70109410e-01  4.51504495e-02  2.60818170e+00  2.17278847e+00 
-2.00000000e+01  1.04466929e+00  3.48284343e-06  1.87565681e-05  7.64512675e-01  4.60950822e-02  2.60743009e+00  2.16295443e+00 
-1.50000000e+01  1.04478477e+00  3.55171512e-06  1.91159366e-05  7.58894199e-01  4.70411089e-02  2.60670836e+00  2.15313803e+00 
-1.00000000e+01  1.04488652e+00  3.62051802e-06  1.94751660e-05  7.53254146e-01  4.79885352e-02  2.60601642e+00  2.14333906e+00 
-5.00000000e+00  1.04497476e+00  3.68924893e-06  1.98342431e-05  7.47592670e-01  4.89373665e-02  2.60535415e+00  2.13355731e+00 
 0.00000000e+00  1.04504970e+00  3.75790471e-06  2.01931547e-05  7.41909918e-01  4.98876084e-02  2.60472147e+00  2.12379259e+00 
 5.00000000e+00  1.04511155e+00  3.82648222e-06  2.05518879e-05  7.36206032e-01  5.08392667e-02  2.60411830e+00  2.11404471e+00 
 1.00000000e+01  1.04516052e+00  3.89497840e-06  2.09104301e-05  7.30481148e-01  5.17923474e-02  2.60354459e+00  2.10431352e+00 
 1.50000000e+01  1.04519679e+00  3.96339021e-06  2.12687686e-05  7.24735395e-01  5.27468563e-02  2.60300028e+00  2.09459884e+00 
 2.00000000e+01  1.04522058e+00  4.03171465e-06  2.16268911e-05  7.18968899e-01  5.37027997e-02  2.60248534e+00  2.08490051e+00 
 2.50000000e+01  1.04523206e+00  4.09994875e-06  2.19847854e-05  7.13181778e-01  5.46601838e-02  2.60199974e+00  2.07521839e+00 
 3.00000000e+01  1.04523143e+00  4.16808960e-06  2.23424394e-05  7.07374148e-01  5.56190150e-02  2.60154344e+00  2.06555234e+00 
 3.50000000e+01  1.04521887e+00  4.23613429e-06  2.26998412e-05  7.01546119e-01  5.65792997e-02  2.60111644e+00  2.05590223e+00 
 4.00000000e+01  1.04519457e+00  4.30407999e-06  2.30569792e-05  6.95697797e-01  5.75410444e-02  2.60071874e+00  2.04626791e+00 
 4.50000000e+01  1.04515870e+00  4.37192390e-06  2.34138417e-05  6.89829283e-01  5.85042559e-02  2.60035032e+00  2.03664928e+00 
 5.00000000e+01  1.04511144e+00  4.43966327e-06  2.37704175e-05  6.83940676e-01  5.94689410e-02  2.60001120e+00  2.02704620e+00 
 5.50000000e+01  1.04505298e+00  4.50729544e-06  2.41266957e-05  6.78032070e-01  6.04351068e-02  2.59970139e+00  2.01745856e+00 
 6.00000000e+01  1.04498349e+00  4.57481786e-06  2.44826658e-05  6.72103557e-01  6.14027606e-02  2.59942089e+00  2.00788623e+00 
 6.50000000e+01  1.04490317e+00  4.64222813e-06  2.48383180e-05  6.66155225e-01  6.23719105e-02  2.59916973e+00  1.99832906e+00 
 7.00000000e+01  1.04481223e+00  4.70952405e-06  2.51936437e-05  6.60187160e-01  6.33425651e-02  2.59894790e+00  1.98878691e+00 
 7.50000000e+01  1.04471090e+00  4.77670380e-06  2.55486357e-05  6.54199448e-01  6.43147344e-02  2.59875542e+00  1.97925956e+00 
 8.00000000e+01  1.04459944e+00  4.84376604e-06  2.59032893e-05  6.48192174e-01  6.52884303e-02  2.59859225e+00  1.96974676e+00 
 8.50000000e+01  1.04447820e+00  4.91071022e-06  2.62576034e-05  6.42165422e-01  6.62636677e-02  2.59845837e+00  1.96024814e+00 
 9.00000000e+01  1.04434760e+00  4.97753695e-06  2.66115827e-05  6.36119285e-01  6.72404656e-02  2.59835367e+00  1.95076317e+00 
 9.50000000e+01  1.04420822e+00  5.04424852e-06  2.69652399e-05  6.30053857e-01  6.82188499e-02  2.59827800e+00  1.94129107e+00 
 1.00000000e+02  1.04406086e+00  5.11084968e-06  2.73185994e-05  6.23969247e-01  6.91988554e-02  2.59823107e+00  1.93183071e+00 
 1.05000000e+02  1.04390660e+00  5.17734859e-06  2.76717030e-05  6.17865581e-01  7.01805301e-02  2.59821248e+00  1.92238038e+00 
 1.10000000e+02  1.04374696e+00  5.24375816e-06  2.80246153e-05  6.11743005e-01  7.11639397e-02  2.59822158e+00  1.91293761e+00 
 1.15000000e+02  1.04358403e+00  5.31009778e-06  2.83774336e-05  6.05601703e-01  7.21491738e-02  2.59825744e+00  1.90349881e+00 
 1.20000000e+02  1.04342067e+00  5.37639575e-06  2.87303003e-05  5.99441901e-01  7.31363545e-02  2.59831874e+00  1.89405879e+00 
 1.25000000e+02  1.04326091e+00  5.44269298e-06  2.90834213e-05  5.93263894e-01  7.41256498e-02  2.59840356e+00  1.88461005e+00 
 1.30000000e+02  1.04311036e+00  5.50904850e-06  2.94370944e-05  5.87068070e-01  7.51172939e-02  2.59850914e+00  1.87514180e+00 
 1.35000000e+02  1.04297701e+00  5.57554747e-06  2.97917492e-05  5.80854959e-01  7.61116165e-02  2.59863152e+00  1.86563847e+00 
 1.40000000e+02  1.04287220e+00  5.64231256e-06  3.01480039e-05  5.74625292e-01  7.71090853e-02  2.59876499e+00  1.85607770e+00 
 1.45000000e+02  1.04281205e+00  5.70951939e-06  3.05067429e-05  5.68380087e-01  7.81103637e-02  2.59890136e+00  1.84642757e+00 
 1.50000000e+02  1.04281936e+00  5.77741746e-06  3.08692213e-05  5.62120766e-01  7.91163881e-02  2.59902897e+00  1.83664282e+00 
 1.55000000e+02  1.04292613e+00  5.84635816e-06  3.12372051e-05  5.55849306e-01  8.01284721e-02  2.59913136e+00  1.82665979e+00 
 1.60000000e+02  1.04317695e+00  5.91683184e-06  3.16131567e-05  5.49568442e-01  8.11484431e-02  2.59918552e+00  1.81638968e+00 
 1.65000000e+02  1.04363350e+00  5.98951684e-06  3.20004805e-05  5.43281933e-01  8.21788217e-02  2.59915955e+00  1.80570964e+00 
 1.70000000e+02  1.04438033e+00  6.06534355e-06  3.24038434e-05  5.36994901e-01  8.32230541e-02  2.59900968e+00  1.79445111e+00 
 1.75000000e+02  1.04553254e+00  6.14557746e-06  3.28295906e-05  5.30714268e-01  8.42858072e-02  2.59867632e+00  1.78238472e+00 
