 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03566579e+00  2.83211660e-06  1.49377706e-05  7.78106916e-01  4.23191061e-02  2.08373318e+00  1.67506318e+00 
-3.50000000e+01  1.03567257e+00  2.89336439e-06  1.52526301e-05  7.72386490e-01  4.32611498e-02  2.08328167e+00  1.66552529e+00 
-3.00000000e+01  1.03566547e+00  2.95457332e-06  1.55674144e-05  7.66643637e-01  4.42046538e-02  2.08286323e+00  1.65600695e+00 
-2.50000000e+01  1.03564472e+00  3.01574017e-06  1.58821089e-05  7.60878537e-01  4.51496215e-02  2.08247765e+00  1.64650791e+00 
-2.00000000e+01  1.03561051e+00  3.07686175e-06  1.61966993e-05  7.55091366e-01  4.60960563e-02  2.08212475e+00  1.63702793e+00 
-1.50000000e+01  1.03556305e+00  3.13793488e-06  1.65111714e-05  7.49282288e-01  4.70439619e-02  2.08180437e+00  1.62756677e+00 
-1.00000000e+01  1.03550254e+00  3.19895643e-06  1.68255113e-05  7.43451461e-01  4.79933417e-02  2.08151635e+00  1.61812424e+00 
-5.00000000e+00  1.03542918e+00  3.25992329e-06  1.71397049e-05  7.37599037e-01  4.89441994e-02  2.08126058e+00  1.60870013e+00 
 0.00000000e+00  1.03534313e+00  3.32083237e-06  1.74537385e-05  7.31725158e-01  4.98965390e-02  2.08103695e+00  1.59929427e+00 
 5.00000000e+00  1.03524460e+00  3.38168062e-06  1.77675986e-05  7.25829962e-01  5.08503643e-02  2.08084534e+00  1.58990648e+00 
 1.00000000e+01  1.03513375e+00  3.44246504e-06  1.80812716e-05  7.19913582e-01  5.18056793e-02  2.08068569e+00  1.58053662e+00 
 1.50000000e+01  1.03501075e+00  3.50318261e-06  1.83947443e-05  7.13976143e-01  5.27624882e-02  2.08055790e+00  1.57118454e+00 
 2.00000000e+01  1.03487578e+00  3.56383039e-06  1.87080035e-05  7.08017765e-01  5.37207951e-02  2.08046194e+00  1.56185009e+00 
 2.50000000e+01  1.03472899e+00  3.62440545e-06  1.90210361e-05  7.02038564e-01  5.46806042e-02  2.08039774e+00  1.55253316e+00 
 3.00000000e+01  1.03457054e+00  3.68490492e-06  1.93338294e-05  6.96038650e-01  5.56419201e-02  2.08036526e+00  1.54323363e+00 
 3.50000000e+01  1.03440060e+00  3.74532595e-06  1.96463708e-05  6.90018130e-01  5.66047473e-02  2.08036447e+00  1.53395139e+00 
 4.00000000e+01  1.03421933e+00  3.80566578e-06  1.99586479e-05  6.83977106e-01  5.75690905e-02  2.08039535e+00  1.52468632e+00 
 4.50000000e+01  1.03402689e+00  3.86592176e-06  2.02706490e-05  6.77915676e-01  5.85349550e-02  2.08045787e+00  1.51543833e+00 
 5.00000000e+01  1.03382345e+00  3.92609132e-06  2.05823627e-05  6.71833934e-01  5.95023464e-02  2.08055203e+00  1.50620729e+00 
