 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04153913e+00  2.82946035e-06  1.49243044e-05  7.84208301e-01  4.23072999e-02  1.97100928e+00  1.56272238e+00 
-3.50000000e+01  1.04165473e+00  2.89043393e-06  1.52377890e-05  7.78620708e-01  4.32474199e-02  1.97048672e+00  1.55315323e+00 
-3.00000000e+01  1.04175552e+00  2.95135789e-06  1.55511443e-05  7.73010745e-01  4.41889168e-02  1.96999722e+00  1.54360526e+00 
-2.50000000e+01  1.04184176e+00  3.01222928e-06  1.58643572e-05  7.67378597e-01  4.51317953e-02  1.96954059e+00  1.53407816e+00 
-2.00000000e+01  1.04191368e+00  3.07304517e-06  1.61774147e-05  7.61724441e-01  4.60760608e-02  1.96911666e+00  1.52457168e+00 
-1.50000000e+01  1.04197151e+00  3.13380267e-06  1.64903041e-05  7.56048447e-01  4.70217186e-02  1.96872526e+00  1.51508555e+00 
-1.00000000e+01  1.04201547e+00  3.19449894e-06  1.68030128e-05  7.50350776e-01  4.79687740e-02  1.96836625e+00  1.50561953e+00 
-5.00000000e+00  1.04204578e+00  3.25513116e-06  1.71155283e-05  7.44631582e-01  4.89172325e-02  1.96803952e+00  1.49617340e+00 
 0.00000000e+00  1.04206264e+00  3.31569654e-06  1.74278383e-05  7.38891014e-01  4.98670997e-02  1.96774494e+00  1.48674693e+00 
 5.00000000e+00  1.04206628e+00  3.37619235e-06  1.77399309e-05  7.33129212e-01  5.08183815e-02  1.96748242e+00  1.47733993e+00 
 1.00000000e+01  1.04205688e+00  3.43661588e-06  1.80517941e-05  7.27346313e-01  5.17710837e-02  1.96725188e+00  1.46795219e+00 
 1.50000000e+01  1.04203466e+00  3.49696445e-06  1.83634161e-05  7.21542446e-01  5.27252125e-02  1.96705325e+00  1.45858354e+00 
 2.00000000e+01  1.04199981e+00  3.55723543e-06  1.86747855e-05  7.15717736e-01  5.36807740e-02  1.96688646e+00  1.44923378e+00 
 2.50000000e+01  1.04195251e+00  3.61742620e-06  1.89858906e-05  7.09872303e-01  5.46377744e-02  1.96675146e+00  1.43990276e+00 
 3.00000000e+01  1.04189296e+00  3.67753418e-06  1.92967202e-05  7.04006261e-01  5.55962202e-02  1.96664823e+00  1.43059032e+00 
 3.50000000e+01  1.04182134e+00  3.73755681e-06  1.96072631e-05  6.98119721e-01  5.65561178e-02  1.96657671e+00  1.42129629e+00 
 4.00000000e+01  1.04173783e+00  3.79749158e-06  1.99175082e-05  6.92212788e-01  5.75174736e-02  1.96653689e+00  1.41202054e+00 
 4.50000000e+01  1.04164262e+00  3.85733600e-06  2.02274447e-05  6.86285564e-01  5.84802944e-02  1.96652875e+00  1.40276292e+00 
 5.00000000e+01  1.04153587e+00  3.91708764e-06  2.05370619e-05  6.80338147e-01  5.94445868e-02  1.96655229e+00  1.39352330e+00 
 5.50000000e+01  1.04141776e+00  3.97674410e-06  2.08463492e-05  6.74370631e-01  6.04103577e-02  1.96660750e+00  1.38430155e+00 
 6.00000000e+01  1.04128847e+00  4.03630306e-06  2.11552966e-05  6.68383108e-01  6.13776144e-02  1.96669438e+00  1.37509751e+00 
 6.50000000e+01  1.04114819e+00  4.09576233e-06  2.14638944e-05  6.62375664e-01  6.23463643e-02  1.96681293e+00  1.36591106e+00 
 7.00000000e+01  1.04099711e+00  4.15511985e-06  2.17721338e-05  6.56348386e-01  6.33166155e-02  1.96696316e+00  1.35674201e+00 
 7.50000000e+01  1.04083543e+00  4.21437382e-06  2.20800070e-05  6.50301357e-01  6.42883770e-02  1.96714507e+00  1.34759019e+00 
 8.00000000e+01  1.04066341e+00  4.27352282e-06  2.23875082e-05  6.44234659e-01  6.52616596e-02  1.96735864e+00  1.33845532e+00 
 8.50000000e+01  1.04048134e+00  4.33256599e-06  2.26946343e-05  6.38148377e-01  6.62364761e-02  1.96760383e+00  1.32933706e+00 
 9.00000000e+01  1.04028961e+00  4.39150340e-06  2.30013866e-05  6.32042596e-01  6.72128431e-02  1.96788058e+00  1.32023488e+00 
 9.50000000e+01  1.04008873e+00  4.45033648e-06  2.33077735e-05  6.25917408e-01  6.81907833e-02  1.96818875e+00  1.31114804e+00 
 1.00000000e+02  1.03987943e+00  4.50906875e-06  2.36138131e-05  6.19772915e-01  6.91703277e-02  1.96852809e+00  1.30207539e+00 
 1.05000000e+02  1.03966275e+00  4.56770687e-06  2.39195394e-05  6.13609238e-01  7.01515208e-02  1.96889823e+00  1.29301522e+00 
 1.10000000e+02  1.03944017e+00  4.62626213e-06  2.42250091e-05  6.07426521e-01  7.11344265e-02  1.96929856e+00  1.28396492e+00 
 1.15000000e+02  1.03921388e+00  4.68475257e-06  2.45303123e-05  6.01224952e-01  7.21191375e-02  1.96972812e+00  1.27492063e+00 
 1.20000000e+02  1.03898703e+00  4.74320593e-06  2.48355874e-05  5.95004774e-01  7.31057871e-02  1.97018549e+00  1.26587661e+00 
 1.25000000e+02  1.03876417e+00  4.80166364e-06  2.51410410e-05  5.88766314e-01  7.40945663e-02  1.97066854e+00  1.25682441e+00 
 1.30000000e+02  1.03855180e+00  4.86018637e-06  2.54469758e-05  5.82510019e-01  7.50857468e-02  1.97117419e+00  1.24775176e+00 
 1.35000000e+02  1.03835914e+00  4.91886169e-06  2.57538293e-05  5.76236496e-01  7.60797124e-02  1.97169796e+00  1.23864096e+00 
 1.40000000e+02  1.03819926e+00  4.97781473e-06  2.60622276e-05  5.69946586e-01  7.70770041e-02  1.97223349e+00  1.22946666e+00 
 1.45000000e+02  1.03809061e+00  5.03722325e-06  2.63730608e-05  5.63641452e-01  7.80783829e-02  1.97277168e+00  1.22019281e+00 
 1.50000000e+02  1.03805913e+00  5.09733826e-06  2.66875863e-05  5.57322709e-01  7.90849159e-02  1.97329969e+00  1.21076842e+00 
 1.55000000e+02  1.03814112e+00  5.15851197e-06  2.70075682e-05  5.50992596e-01  8.00980941e-02  1.97379945e+00  1.20112190e+00 
 1.60000000e+02  1.03838711e+00  5.22123496e-06  2.73354638e-05  5.44654209e-01  8.11199871e-02  1.97424575e+00  1.19115347e+00 
 1.65000000e+02  1.03886693e+00  5.28618524e-06  2.76746683e-05  5.38311794e-01  8.21534460e-02  1.97460369e+00  1.18072521e+00 
 1.70000000e+02  1.03967627e+00  5.35429225e-06  2.80298348e-05  5.31971136e-01  8.32023648e-02  1.97482539e+00  1.16964791e+00 
 1.75000000e+02  1.04094533e+00  5.42681978e-06  2.84072894e-05  5.25640044e-01  8.42720117e-02  1.97484577e+00  1.15766423e+00 
