 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03604021e+00  3.66934414e-06  1.99027003e-05  7.78681394e-01  4.23227971e-02  1.99111366e+00  1.58278506e+00 
-3.50000000e+01  1.03607152e+00  3.74890633e-06  2.03176853e-05  7.72976105e-01  4.32660435e-02  1.98983770e+00  1.57240742e+00 
-3.00000000e+01  1.03608976e+00  3.82842827e-06  2.07326999e-05  7.67248524e-01  4.42108056e-02  1.98858775e+00  1.56204115e+00 
-2.50000000e+01  1.03609515e+00  3.90790560e-06  2.11477258e-05  7.61498832e-01  4.51570863e-02  1.98736367e+00  1.55168608e+00 
-2.00000000e+01  1.03608788e+00  3.98733397e-06  2.15627444e-05  7.55727199e-01  4.61048880e-02  1.98616537e+00  1.54134207e+00 
-1.50000000e+01  1.03606813e+00  4.06670907e-06  2.19777373e-05  7.49933791e-01  4.70542133e-02  1.98499277e+00  1.53100901e+00 
-1.00000000e+01  1.03603610e+00  4.14602658e-06  2.23926863e-05  7.44118762e-01  4.80050648e-02  1.98384582e+00  1.52068679e+00 
-5.00000000e+00  1.03599195e+00  4.22528223e-06  2.28075733e-05  7.38282260e-01  4.89574451e-02  1.98272445e+00  1.51037532e+00 
 0.00000000e+00  1.03593586e+00  4.30447180e-06  2.32223803e-05  7.32424429e-01  4.99113570e-02  1.98162864e+00  1.50007452e+00 
 5.00000000e+00  1.03586798e+00  4.38359105e-06  2.36370893e-05  7.26545402e-01  5.08668031e-02  1.98055835e+00  1.48978432e+00 
 1.00000000e+01  1.03578848e+00  4.46263582e-06  2.40516826e-05  7.20645310e-01  5.18237863e-02  1.97951359e+00  1.47950466e+00 
 1.50000000e+01  1.03569751e+00  4.54160193e-06  2.44661425e-05  7.14724275e-01  5.27823093e-02  1.97849435e+00  1.46923549e+00 
 2.00000000e+01  1.03559521e+00  4.62048528e-06  2.48804515e-05  7.08782414e-01  5.37423751e-02  1.97750062e+00  1.45897677e+00 
 2.50000000e+01  1.03548173e+00  4.69928175e-06  2.52945921e-05  7.02819842e-01  5.47039865e-02  1.97653245e+00  1.44872848e+00 
 3.00000000e+01  1.03535720e+00  4.77798730e-06  2.57085471e-05  6.96836665e-01  5.56671466e-02  1.97558983e+00  1.43849060e+00 
