 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04071464e+00  3.66870049e-06  1.98991176e-05  7.83392971e-01  4.23318885e-02  1.93358044e+00  1.52532337e+00 
-3.50000000e+01  1.04083597e+00  3.74807017e-06  2.03131327e-05  7.77790614e-01  4.32742121e-02  1.93225096e+00  1.51491366e+00 
-3.00000000e+01  1.04094373e+00  3.82739116e-06  2.07271349e-05  7.72166035e-01  4.42180004e-02  1.93094741e+00  1.50451624e+00 
-2.50000000e+01  1.04103812e+00  3.90665929e-06  2.11411068e-05  7.66519417e-01  4.51632570e-02  1.92966968e+00  1.49413091e+00 
-2.00000000e+01  1.04111937e+00  3.98587043e-06  2.15550309e-05  7.60850934e-01  4.61099856e-02  1.92841769e+00  1.48375753e+00 
-1.50000000e+01  1.04118768e+00  4.06502048e-06  2.19688901e-05  7.55160752e-01  4.70581900e-02  1.92719136e+00  1.47339595e+00 
-1.00000000e+01  1.04124324e+00  4.14410537e-06  2.23826671e-05  7.49449029e-01  4.80078738e-02  1.92599062e+00  1.46304606e+00 
-5.00000000e+00  1.04128624e+00  4.22312106e-06  2.27963450e-05  7.43715916e-01  4.89590408e-02  1.92481543e+00  1.45270773e+00 
 0.00000000e+00  1.04131687e+00  4.30206354e-06  2.32099070e-05  7.37961556e-01  4.99116946e-02  1.92366576e+00  1.44238087e+00 
 5.00000000e+00  1.04133532e+00  4.38092884e-06  2.36233363e-05  7.32186088e-01  5.08658393e-02  1.92254157e+00  1.43206539e+00 
 1.00000000e+01  1.04134175e+00  4.45971301e-06  2.40366165e-05  7.26389643e-01  5.18214788e-02  1.92144287e+00  1.42176120e+00 
 1.50000000e+01  1.04133633e+00  4.53841217e-06  2.44497310e-05  7.20572347e-01  5.27786172e-02  1.92036965e+00  1.41146823e+00 
 2.00000000e+01  1.04131923e+00  4.61702243e-06  2.48626637e-05  7.14734320e-01  5.37372584e-02  1.91932192e+00  1.40118642e+00 
 2.50000000e+01  1.04129061e+00  4.69553996e-06  2.52753983e-05  7.08875678e-01  5.46974067e-02  1.91829969e+00  1.39091571e+00 
 3.00000000e+01  1.04125063e+00  4.77396095e-06  2.56879189e-05  7.02996530e-01  5.56590663e-02  1.91730299e+00  1.38065605e+00 
 3.50000000e+01  1.04119943e+00  4.85228163e-06  2.61002095e-05  6.97096983e-01  5.66222415e-02  1.91633185e+00  1.37040739e+00 
 4.00000000e+01  1.04113718e+00  4.93049826e-06  2.65122544e-05  6.91177138e-01  5.75869364e-02  1.91538632e+00  1.36016971e+00 
 4.50000000e+01  1.04106400e+00  5.00860716e-06  2.69240380e-05  6.85237093e-01  5.85531556e-02  1.91446642e+00  1.34994296e+00 
 5.00000000e+01  1.04098005e+00  5.08660468e-06  2.73355447e-05  6.79276939e-01  5.95209034e-02  1.91357223e+00  1.33972712e+00 
 5.50000000e+01  1.04088546e+00  5.16448722e-06  2.77467595e-05  6.73296768e-01  6.04901844e-02  1.91270378e+00  1.32952216e+00 
 6.00000000e+01  1.04078038e+00  5.24225129e-06  2.81576674e-05  6.67296664e-01  6.14610034e-02  1.91186115e+00  1.31932804e+00 
 6.50000000e+01  1.04066496e+00  5.31989349e-06  2.85682541e-05  6.61276711e-01  6.24333654e-02  1.91104438e+00  1.30914474e+00 
 7.00000000e+01  1.04053934e+00  5.39741058e-06  2.89785060e-05  6.55236990e-01  6.34072759e-02  1.91025353e+00  1.29897220e+00 
 7.50000000e+01  1.04040370e+00  5.47479960e-06  2.93884105e-05  6.49177578e-01  6.43827410e-02  1.90948867e+00  1.28881034e+00 
 8.00000000e+01  1.04025822e+00  5.55205792e-06  2.97979569e-05  6.43098552e-01  6.53597681e-02  1.90874983e+00  1.27865903e+00 
 8.50000000e+01  1.04010313e+00  5.62918351e-06  3.02071374e-05  6.36999988e-01  6.63383662e-02  1.90803703e+00  1.26851807e+00 
 9.00000000e+01  1.03993872e+00  5.70617522e-06  3.06159481e-05  6.30881965e-01  6.73185472e-02  1.90735027e+00  1.25838714e+00 
 9.50000000e+01  1.03976538e+00  5.78303322e-06  3.10243919e-05  6.24744563e-01  6.83003270e-02  1.90668948e+00  1.24826571e+00 
 1.00000000e+02  1.03958366e+00  5.85975970e-06  3.14324816e-05  6.18587870e-01  6.92837282e-02  1.90605453e+00  1.23815298e+00 
 1.05000000e+02  1.03939432e+00  5.93635986e-06  3.18402449e-05  6.12411988e-01  7.02687828e-02  1.90544513e+00  1.22804767e+00 
 1.10000000e+02  1.03919848e+00  6.01284340e-06  3.22477316e-05  6.06217033e-01  7.12555374e-02  1.90486083e+00  1.21794784e+00 
 1.15000000e+02  1.03899777e+00  6.08922661e-06  3.26550244e-05  6.00003156e-01  7.22440597e-02  1.90430089e+00  1.20785052e+00 
 1.20000000e+02  1.03879455e+00  6.16553532e-06  3.30622536e-05  5.93770547e-01  7.32344485e-02  1.90376414e+00  1.19775128e+00 
 1.25000000e+02  1.03859226e+00  6.24180913e-06  3.34696177e-05  5.87519462e-01  7.42268466e-02  1.90324883e+00  1.18764354e+00 
 1.30000000e+02  1.03839588e+00  6.31810716e-06  3.38774131e-05  5.81250247e-01  7.52214603e-02  1.90275233e+00  1.17751764e+00 
 1.35000000e+02  1.03821253e+00  6.39451602e-06  3.42860733e-05  5.74963379e-01  7.62185842e-02  1.90227082e+00  1.16735956e+00 
 1.40000000e+02  1.03805234e+00  6.47116070e-06  3.46962242e-05  5.68659513e-01  7.72186367e-02  1.90179875e+00  1.15714914e+00 
 1.45000000e+02  1.03792966e+00  6.54821943e-06  3.51087587e-05  5.62339560e-01  7.82222078e-02  1.90132822e+00  1.14685764e+00 
 1.50000000e+02  1.03786461e+00  6.62594400e-06  3.55249385e-05  5.56004777e-01  7.92301243e-02  1.90084803e+00  1.13644441e+00 
 1.55000000e+02  1.03788534e+00  6.70468724e-06  3.59465322e-05  5.49656901e-01  8.02435385e-02  1.90034247e+00  1.12585242e+00 
 1.60000000e+02  1.03803088e+00  6.78493990e-06  3.63759998e-05  5.43298323e-01  8.12640464e-02  1.89978960e+00  1.11500227e+00 
 1.65000000e+02  1.03835512e+00  6.86737963e-06  3.68167383e-05  5.36932320e-01  8.22938444e-02  1.89915911e+00  1.10378416e+00 
 1.70000000e+02  1.03893190e+00  6.95293511e-06  3.72734026e-05  5.30563355e-01  8.33359328e-02  1.89840937e+00  1.09204750e+00 
 1.75000000e+02  1.03986165e+00  7.04286943e-06  3.77523226e-05  5.24197456e-01  8.43943760e-02  1.89748376e+00  1.07958733e+00 
