 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-1.96000000e+02  1.02747036e+00  1.04176462e-06  6.22848512e-06  9.44355862e-01  1.36567302e-02  2.35491628e+00  2.22303788e+00 
-1.92000000e+02  1.02802262e+00  1.09647741e-06  6.50607920e-06  9.40542981e-01  1.43740262e-02  2.35326177e+00  2.21445700e+00 
-1.88000000e+02  1.02855395e+00  1.15126197e-06  6.78196451e-06  9.36703447e-01  1.50922731e-02  2.35163739e+00  2.20589720e+00 
-1.84000000e+02  1.02906528e+00  1.20611795e-06  7.05757121e-06  9.32838205e-01  1.58114704e-02  2.35004450e+00  2.19735988e+00 
-1.80000000e+02  1.02955745e+00  1.26104501e-06  7.33322080e-06  9.28948116e-01  1.65316173e-02  2.34848373e+00  2.18884569e+00 
-1.76000000e+02  1.03003120e+00  1.31604278e-06  7.60902436e-06  9.25033964e-01  1.72527126e-02  2.34695516e+00  2.18035476e+00 
-1.72000000e+02  1.03048723e+00  1.37111088e-06  7.88504036e-06  9.21096465e-01  1.79747552e-02  2.34545857e+00  2.17188691e+00 
-1.68000000e+02  1.03092617e+00  1.42624893e-06  8.16130288e-06  9.17136278e-01  1.86977435e-02  2.34399346e+00  2.16344171e+00 
-1.64000000e+02  1.03134859e+00  1.48145652e-06  8.43783340e-06  9.13154010e-01  1.94216760e-02  2.34255923e+00  2.15501858e+00 
-1.60000000e+02  1.03175502e+00  1.53673324e-06  8.71464616e-06  9.09150222e-01  2.01465509e-02  2.34115515e+00  2.14661685e+00 
-1.56000000e+02  1.03214596e+00  1.59207868e-06  8.99175094e-06  9.05125435e-01  2.08723665e-02  2.33978045e+00  2.13823581e+00 
-1.52000000e+02  1.03252185e+00  1.64749246e-06  9.26915459e-06  9.01080131e-01  2.15991211e-02  2.33843433e+00  2.12987471e+00 
-1.48000000e+02  1.03288312e+00  1.70297418e-06  9.54686199e-06  8.97014762e-01  2.23268128e-02  2.33711601e+00  2.12153280e+00 
-1.44000000e+02  1.03323016e+00  1.75852346e-06  9.82487663e-06  8.92929747e-01  2.30554400e-02  2.33582468e+00  2.11320934e+00 
-1.40000000e+02  1.03356334e+00  1.81413995e-06  1.01032010e-05  8.88825482e-01  2.37850009e-02  2.33455958e+00  2.10490360e+00 
-1.36000000e+02  1.03388299e+00  1.86982331e-06  1.03818369e-05  8.84702335e-01  2.45154941e-02  2.33331995e+00  2.09661487e+00 
-1.32000000e+02  1.03418945e+00  1.92557322e-06  1.06607857e-05  8.80560653e-01  2.52469180e-02  2.33210509e+00  2.08834249e+00 
-1.28000000e+02  1.03448302e+00  1.98138938e-06  1.09400482e-05  8.76400764e-01  2.59792712e-02  2.33091431e+00  2.08008580e+00 
-1.24000000e+02  1.03476398e+00  2.03727153e-06  1.12196252e-05  8.72222977e-01  2.67125525e-02  2.32974695e+00  2.07184418e+00 
-1.20000000e+02  1.03503261e+00  2.09321941e-06  1.14995170e-05  8.68027582e-01  2.74467607e-02  2.32860240e+00  2.06361705e+00 
-1.16000000e+02  1.03528917e+00  2.14923280e-06  1.17797241e-05  8.63814856e-01  2.81818949e-02  2.32748006e+00  2.05540383e+00 
-1.12000000e+02  1.03553391e+00  2.20531150e-06  1.20602468e-05  8.59585060e-01  2.89179542e-02  2.32637937e+00  2.04720401e+00 
-1.08000000e+02  1.03576705e+00  2.26145532e-06  1.23410853e-05  8.55338442e-01  2.96549378e-02  2.32529981e+00  2.03901707e+00 
-1.04000000e+02  1.03598883e+00  2.31766318e-06  1.26222492e-05  8.51075233e-01  3.03928450e-02  2.32424092e+00  2.03084256e+00 
-1.00000000e+02  1.03619941e+00  2.37388179e-06  1.29042321e-05  8.46795320e-01  3.11316741e-02  2.32320462e+00  2.02268192e+00 
-9.60000000e+01  1.03639856e+00  2.42963776e-06  1.31910751e-05  8.42495924e-01  3.18714123e-02  2.32221161e+00  2.01455152e+00 
-9.20000000e+01  1.03658669e+00  2.48534087e-06  1.34785502e-05  8.38179839e-01  3.26120701e-02  2.32124296e+00  2.00643649e+00 
-8.80000000e+01  1.03676404e+00  2.54104501e-06  1.37661257e-05  8.33847603e-01  3.33536490e-02  2.32029585e+00  1.99833452e+00 
-8.40000000e+01  1.03693076e+00  2.59674800e-06  1.40537921e-05  8.29499387e-01  3.40961489e-02  2.31937000e+00  1.99024535e+00 
-8.00000000e+01  1.03708703e+00  2.65244765e-06  1.43415397e-05  8.25135355e-01  3.48395699e-02  2.31846515e+00  1.98216871e+00 
-7.60000000e+01  1.03723300e+00  2.70814186e-06  1.46293594e-05  8.20755666e-01  3.55839125e-02  2.31758106e+00  1.97410437e+00 
