 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04071852e+00  3.66875164e-06  2.02093164e-05  7.83393253e-01  4.23323765e-02  2.53357867e+00  2.12531604e+00 
-3.50000000e+01  1.04083994e+00  3.74812235e-06  2.06267684e-05  7.77790902e-01  4.32747104e-02  2.53224915e+00  2.11490619e+00 
-3.00000000e+01  1.04094777e+00  3.82744437e-06  2.10442521e-05  7.72166329e-01  4.42185089e-02  2.53094556e+00  2.10450862e+00 
-2.50000000e+01  1.04104225e+00  3.90671354e-06  2.14617509e-05  7.66519716e-01  4.51637759e-02  2.52966780e+00  2.09412314e+00 
-2.00000000e+01  1.04112358e+00  3.98592574e-06  2.18792481e-05  7.60851239e-01  4.61105150e-02  2.52841578e+00  2.08374961e+00 
-1.50000000e+01  1.04119197e+00  4.06507686e-06  2.22967271e-05  7.55161063e-01  4.70587299e-02  2.52718941e+00  2.07338788e+00 
-1.00000000e+01  1.04124762e+00  4.14416284e-06  2.27141715e-05  7.49449346e-01  4.80084244e-02  2.52598863e+00  2.06303783e+00 
-5.00000000e+00  1.04129071e+00  4.22317962e-06  2.31315650e-05  7.43716239e-01  4.89596020e-02  2.52481340e+00  2.05269935e+00 
 0.00000000e+00  1.04132143e+00  4.30212320e-06  2.35488914e-05  7.37961885e-01  4.99122667e-02  2.52366369e+00  2.04237233e+00 
 5.00000000e+00  1.04133997e+00  4.38098961e-06  2.39661346e-05  7.32186424e-01  5.08664223e-02  2.52253947e+00  2.03205669e+00 
 1.00000000e+01  1.04134649e+00  4.45977492e-06  2.43832788e-05  7.26389985e-01  5.18220727e-02  2.52144073e+00  2.02175234e+00 
 1.50000000e+01  1.04134116e+00  4.53847522e-06  2.48003082e-05  7.20572695e-01  5.27792221e-02  2.52036747e+00  2.01145921e+00 
 2.00000000e+01  1.04132416e+00  4.61708663e-06  2.52172071e-05  7.14734674e-01  5.37378745e-02  2.51931970e+00  2.00117723e+00 
 2.50000000e+01  1.04129563e+00  4.69560533e-06  2.56339600e-05  7.08876038e-01  5.46980341e-02  2.51829743e+00  1.99090635e+00 
 3.00000000e+01  1.04125574e+00  4.77402750e-06  2.60505515e-05  7.02996897e-01  5.56597050e-02  2.51730069e+00  1.98064653e+00 
 3.50000000e+01  1.04120464e+00  4.85234937e-06  2.64669662e-05  6.97097357e-01  5.66228916e-02  2.51632951e+00  1.97039770e+00 
 4.00000000e+01  1.04114248e+00  4.93056722e-06  2.68831890e-05  6.91177519e-01  5.75875981e-02  2.51538393e+00  1.96015985e+00 
 4.50000000e+01  1.04106940e+00  5.00867734e-06  2.72992049e-05  6.85237480e-01  5.85538289e-02  2.51446399e+00  1.94993293e+00 
 5.00000000e+01  1.04098555e+00  5.08667609e-06  2.77149988e-05  6.79277334e-01  5.95215885e-02  2.51356975e+00  1.93971691e+00 
 5.50000000e+01  1.04089107e+00  5.16455988e-06  2.81305563e-05  6.73297169e-01  6.04908813e-02  2.51270126e+00  1.92951177e+00 
