 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-1.96000000e+02  1.02954014e+00  1.04272882e-06  6.23343319e-06  9.46348692e-01  1.36694213e-02  2.35485919e+00  2.22285872e+00 
-1.92000000e+02  1.03019878e+00  1.09746786e-06  6.51107761e-06  9.42640086e-01  1.43870879e-02  2.35320466e+00  2.21427451e+00 
-1.88000000e+02  1.03083646e+00  1.15227671e-06  6.78706810e-06  9.38904938e-01  1.51056898e-02  2.35158028e+00  2.20571164e+00 
-1.84000000e+02  1.03145407e+00  1.20715477e-06  7.06277843e-06  9.35144193e-01  1.58252250e-02  2.34998744e+00  2.19717156e+00 
-1.80000000e+02  1.03205243e+00  1.26210139e-06  7.33852164e-06  9.31358705e-01  1.65456910e-02  2.34842675e+00  2.18865498e+00 
-1.76000000e+02  1.03263225e+00  1.31711587e-06  7.61440591e-06  9.27549255e-01  1.72670850e-02  2.34689835e+00  2.18016211e+00 
-1.72000000e+02  1.03319421e+00  1.37219749e-06  7.89048741e-06  9.23716557e-01  1.79894036e-02  2.34540201e+00  2.17169280e+00 
-1.68000000e+02  1.03373890e+00  1.42734551e-06  8.16679815e-06  9.19861263e-01  1.87126435e-02  2.34393727e+00  2.16324670e+00 
-1.64000000e+02  1.03426685e+00  1.48255915e-06  8.44335766e-06  9.15983978e-01  1.94368008e-02  2.34250354e+00  2.15482330e+00 
-1.60000000e+02  1.03477858e+00  1.53783767e-06  8.72017829e-06  9.12085258e-01  2.01618718e-02  2.34110010e+00  2.14642199e+00 
-1.56000000e+02  1.03527454e+00  1.59318028e-06  8.99726794e-06  9.08165618e-01  2.08878526e-02  2.33972620e+00  2.13804211e+00 
-1.52000000e+02  1.03575514e+00  1.64858624e-06  9.27463167e-06  9.04225539e-01  2.16147393e-02  2.33838107e+00  2.12968299e+00 
-1.48000000e+02  1.03622079e+00  1.70405481e-06  9.55227260e-06  9.00265465e-01  2.23425282e-02  2.33706393e+00  2.12134392e+00 
-1.44000000e+02  1.03667184e+00  1.75958528e-06  9.83019252e-06  8.96285814e-01  2.30712154e-02  2.33577399e+00  2.11302423e+00 
-1.40000000e+02  1.03710863e+00  1.81517698e-06  1.01083923e-05  8.92286976e-01  2.38007974e-02  2.33451050e+00  2.10472324e+00 
-1.36000000e+02  1.03753148e+00  1.87082927e-06  1.03868723e-05  8.88269317e-01  2.45312708e-02  2.33327274e+00  2.09644031e+00 
-1.32000000e+02  1.03794069e+00  1.92654152e-06  1.06656322e-05  8.84233180e-01  2.52626323e-02  2.33205998e+00  2.08817480e+00 
-1.28000000e+02  1.03833654e+00  1.98231319e-06  1.09446718e-05  8.80178889e-01  2.59948790e-02  2.33087157e+00  2.07992611e+00 
-1.24000000e+02  1.03871929e+00  2.03814374e-06  1.12239902e-05  8.76106749e-01  2.67280080e-02  2.32970685e+00  2.07169366e+00 
-1.20000000e+02  1.03908919e+00  2.09403270e-06  1.15035870e-05  8.72017050e-01  2.74620168e-02  2.32856523e+00  2.06347692e+00 
-1.16000000e+02  1.03944649e+00  2.14997963e-06  1.17834614e-05  8.67910064e-01  2.81969030e-02  2.32744611e+00  2.05527534e+00 
-1.12000000e+02  1.03979141e+00  2.20598415e-06  1.20636126e-05  8.63786051e-01  2.89326647e-02  2.32634894e+00  2.04708843e+00 
-1.08000000e+02  1.04012418e+00  2.26204589e-06  1.23440403e-05  8.59645256e-01  2.96692999e-02  2.32527322e+00  2.03891572e+00 
-1.04000000e+02  1.04044501e+00  2.31816361e-06  1.26247531e-05  8.55487908e-01  3.04068072e-02  2.32421848e+00  2.03075678e+00 
-1.00000000e+02  1.04075405e+00  2.37428385e-06  1.29062437e-05  8.51313892e-01  3.11451834e-02  2.32318666e+00  2.02261306e+00 
-9.60000000e+01  1.04105102e+00  2.42993273e-06  1.31925509e-05  8.47120421e-01  3.18844108e-02  2.32219848e+00  2.01450104e+00 
