 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03343095e+00  3.20929717e-06  1.71170782e-05  7.75948669e-01  4.23145374e-02  2.01050541e+00  1.60196062e+00 
-3.50000000e+01  1.03340284e+00  3.27886844e-06  1.74767855e-05  7.70182296e-01  4.32575780e-02  2.00964341e+00  1.59199394e+00 
-3.00000000e+01  1.03336151e+00  3.34840368e-06  1.78364746e-05  7.64393522e-01  4.42021316e-02  2.00881087e+00  1.58204219e+00 
-2.50000000e+01  1.03330715e+00  3.41789908e-06  1.81961289e-05  7.58582529e-01  4.51482005e-02  2.00800764e+00  1.57210516e+00 
-2.00000000e+01  1.03323997e+00  3.48735081e-06  1.85557314e-05  7.52749487e-01  4.60957873e-02  2.00723359e+00  1.56218269e+00 
-1.50000000e+01  1.03316016e+00  3.55675510e-06  1.89152655e-05  7.46894561e-01  4.70448944e-02  2.00648860e+00  1.55227461e+00 
-1.00000000e+01  1.03306789e+00  3.62610820e-06  1.92747147e-05  7.41017905e-01  4.79955245e-02  2.00577256e+00  1.54238078e+00 
-5.00000000e+00  1.03296333e+00  3.69540635e-06  1.96340626e-05  7.35119668e-01  4.89476801e-02  2.00508539e+00  1.53250108e+00 
 0.00000000e+00  1.03284667e+00  3.76464587e-06  1.99932929e-05  7.29199992e-01  4.99013639e-02  2.00442702e+00  1.52263538e+00 
 5.00000000e+00  1.03271806e+00  3.83382305e-06  2.03523893e-05  7.23259012e-01  5.08565787e-02  2.00379738e+00  1.51278358e+00 
 1.00000000e+01  1.03257766e+00  3.90293426e-06  2.07113358e-05  7.17296856e-01  5.18133273e-02  2.00319645e+00  1.50294560e+00 
 1.50000000e+01  1.03242561e+00  3.97197585e-06  2.10701165e-05  7.11313649e-01  5.27716124e-02  2.00262417e+00  1.49312135e+00 
 2.00000000e+01  1.03226208e+00  4.04094422e-06  2.14287155e-05  7.05309508e-01  5.37314369e-02  2.00208054e+00  1.48331076e+00 
 2.50000000e+01  1.03208720e+00  4.10983579e-06  2.17871171e-05  6.99284545e-01  5.46928037e-02  2.00156553e+00  1.47351377e+00 
 3.00000000e+01  1.03190110e+00  4.17864702e-06  2.21453057e-05  6.93238868e-01  5.56557158e-02  2.00107914e+00  1.46373034e+00 
 3.50000000e+01  1.03170393e+00  4.24737438e-06  2.25032658e-05  6.87172581e-01  5.66201762e-02  2.00062138e+00  1.45396041e+00 
 4.00000000e+01  1.03149581e+00  4.31601442e-06  2.28609822e-05  6.81085781e-01  5.75861879e-02  2.00019226e+00  1.44420395e+00 
 4.50000000e+01  1.03127688e+00  4.38456368e-06  2.32184398e-05  6.74978563e-01  5.85537542e-02  1.99979180e+00  1.43446093e+00 
 5.00000000e+01  1.03104726e+00  4.45301881e-06  2.35756236e-05  6.68851019e-01  5.95228782e-02  1.99942003e+00  1.42473131e+00 
 5.50000000e+01  1.03080709e+00  4.52137651e-06  2.39325193e-05  6.62703235e-01  6.04935637e-02  1.99907697e+00  1.41501507e+00 
 6.00000000e+01  1.03055649e+00  4.58963359e-06  2.42891128e-05  6.56535295e-01  6.14658144e-02  1.99876267e+00  1.40531217e+00 
 6.50000000e+01  1.03029560e+00  4.65778703e-06  2.46453908e-05  6.50347280e-01  6.24396348e-02  1.99847714e+00  1.39562257e+00 
 7.00000000e+01  1.03002459e+00  4.72583403e-06  2.50013412e-05  6.44139270e-01  6.34150300e-02  1.99822043e+00  1.38594620e+00 
 7.50000000e+01  1.02974364e+00  4.79377216e-06  2.53569534e-05  6.37911341e-01  6.43920067e-02  1.99799255e+00  1.37628296e+00 
 8.00000000e+01  1.02945296e+00  4.86159951e-06  2.57122193e-05  6.31663573e-01  6.53705732e-02  1.99779351e+00  1.36663266e+00 
 8.50000000e+01  1.02915286e+00  4.92931495e-06  2.60671347e-05  6.25396043e-01  6.63507410e-02  1.99762328e+00  1.35699504e+00 
 9.00000000e+01  1.02884370e+00  4.99691856e-06  2.64217010e-05  6.19108835e-01  6.73325260e-02  1.99748178e+00  1.34736965e+00 
 9.50000000e+01  1.02852605e+00  5.06441213e-06  2.67759280e-05  6.12802038e-01  6.83159508e-02  1.99736888e+00  1.33775580e+00 
 1.00000000e+02  1.02820064e+00  5.13179993e-06  2.71298373e-05  6.06475755e-01  6.93010472e-02  1.99728431e+00  1.32815242e+00 
 1.05000000e+02  1.02786853e+00  5.19908967e-06  2.74834675e-05  6.00130102e-01  7.02878599e-02  1.99722767e+00  1.31855792e+00 
 1.10000000e+02  1.02753119e+00  5.26629378e-06  2.78368805e-05  5.93765222e-01  7.12764512e-02  1.99719835e+00  1.30896989e+00 
 1.15000000e+02  1.02719066e+00  5.33343107e-06  2.81901703e-05  5.87381288e-01  7.22669065e-02  1.99719544e+00  1.29938484e+00 
 1.20000000e+02  1.02684977e+00  5.40052920e-06  2.85434751e-05  5.80978518e-01  7.32593434e-02  1.99721763e+00  1.28979768e+00 
 1.25000000e+02  1.02651244e+00  5.46762831e-06  2.88969967e-05  5.74557195e-01  7.42539242e-02  1.99726306e+00  1.28020105e+00 
 1.30000000e+02  1.02618425e+00  5.53478655e-06  2.92510277e-05  5.68117698e-01  7.52508765e-02  1.99732900e+00  1.27058427e+00 
 1.35000000e+02  1.02587308e+00  5.60208822e-06  2.96059925e-05  5.61660541e-01  7.62505222e-02  1.99741155e+00  1.26093194e+00 
 1.40000000e+02  1.02559018e+00  5.66965499e-06  2.99625036e-05  5.55186439e-01  7.72533200e-02  1.99750504e+00  1.25122185e+00 
 1.45000000e+02  1.02535159e+00  5.73766147e-06  3.03214390e-05  5.48696393e-01  7.82599217e-02  1.99760137e+00  1.24142228e+00 
 1.50000000e+02  1.02517998e+00  5.80635600e-06  3.06840466e-05  5.42191798e-01  7.92712496e-02  1.99768895e+00  1.23148820e+00 
 1.55000000e+02  1.02510721e+00  5.87608860e-06  3.10520837e-05  5.35674603e-01  8.02885984e-02  1.99775144e+00  1.22135623e+00 
 1.60000000e+02  1.02517772e+00  5.94734798e-06  3.14280023e-05  5.29147501e-01  8.13137706e-02  1.99776598e+00  1.21093792e+00 
 1.65000000e+02  1.02545296e+00  6.02081043e-06  3.18151938e-05  5.22614196e-01  8.23492541e-02  1.99770087e+00  1.20011091e+00 
 1.70000000e+02  1.02601720e+00  6.09740371e-06  3.22183086e-05  5.16079742e-01  8.33984505e-02  1.99751257e+00  1.18870722e+00 
 1.75000000e+02  1.02698519e+00  6.17838999e-06  3.26436713e-05  5.09550965e-01  8.44659686e-02  1.99714186e+00  1.17649828e+00 
