 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04673155e+00  3.66705319e-06  2.00463156e-05  7.89512090e-01  4.23402316e-02  2.29120656e+00  1.88313299e+00 
-3.50000000e+01  1.04696458e+00  3.74610290e-06  2.04604518e-05  7.84042885e-01  4.32810221e-02  2.28995131e+00  1.87283328e+00 
-3.00000000e+01  1.04718311e+00  3.82508992e-06  2.08745277e-05  7.78551516e-01  4.42231934e-02  2.28872299e+00  1.86254843e+00 
-2.50000000e+01  1.04738738e+00  3.90401035e-06  2.12885276e-05  7.73038168e-01  4.51667503e-02  2.28752145e+00  1.85227823e+00 
-2.00000000e+01  1.04757763e+00  3.98286040e-06  2.17024362e-05  7.67503018e-01  4.61116978e-02  2.28634660e+00  1.84202248e+00 
-1.50000000e+01  1.04775409e+00  4.06163629e-06  2.21162381e-05  7.61946235e-01  4.70580413e-02  2.28519834e+00  1.83178099e+00 
-1.00000000e+01  1.04791697e+00  4.14033435e-06  2.25299187e-05  7.56367981e-01  4.80057864e-02  2.28407660e+00  1.82155358e+00 
-5.00000000e+00  1.04806650e+00  4.21895092e-06  2.29434630e-05  7.50768411e-01  4.89549387e-02  2.28298130e+00  1.81134008e+00 
 0.00000000e+00  1.04820289e+00  4.29748239e-06  2.33568567e-05  7.45147673e-01  4.99055039e-02  2.28191240e+00  1.80114034e+00 
 5.00000000e+00  1.04832635e+00  4.37592518e-06  2.37700853e-05  7.39505908e-01  5.08574878e-02  2.28086986e+00  1.79095421e+00 
 1.00000000e+01  1.04843708e+00  4.45427576e-06  2.41831347e-05  7.33843252e-01  5.18108960e-02  2.27985366e+00  1.78078155e+00 
 1.50000000e+01  1.04853527e+00  4.53253066e-06  2.45959908e-05  7.28159834e-01  5.27657348e-02  2.27886376e+00  1.77062222e+00 
 2.00000000e+01  1.04862112e+00  4.61068642e-06  2.50086399e-05  7.22455780e-01  5.37220101e-02  2.27790016e+00  1.76047612e+00 
 2.50000000e+01  1.04869483e+00  4.68873966e-06  2.54210682e-05  7.16731209e-01  5.46797282e-02  2.27696287e+00  1.75034311e+00 
 3.00000000e+01  1.04875657e+00  4.76668700e-06  2.58332624e-05  7.10986236e-01  5.56388955e-02  2.27605187e+00  1.74022308e+00 
 3.50000000e+01  1.04880654e+00  4.84452513e-06  2.62452091e-05  7.05220971e-01  5.65995182e-02  2.27516720e+00  1.73011593e+00 
 4.00000000e+01  1.04884492e+00  4.92225079e-06  2.66568951e-05  6.99435520e-01  5.75616029e-02  2.27430887e+00  1.72002156e+00 
 4.50000000e+01  1.04887188e+00  4.99986075e-06  2.70683075e-05  6.93629984e-01  5.85251563e-02  2.27347689e+00  1.70993987e+00 
 5.00000000e+01  1.04888760e+00  5.07735185e-06  2.74794336e-05  6.87804462e-01  5.94901851e-02  2.27267132e+00  1.69987076e+00 
 5.50000000e+01  1.04889227e+00  5.15472102e-06  2.78902611e-05  6.81959048e-01  6.04566962e-02  2.27189216e+00  1.68981414e+00 
 6.00000000e+01  1.04888605e+00  5.23196528e-06  2.83007780e-05  6.76093833e-01  6.14246969e-02  2.27113947e+00  1.67976990e+00 
 6.50000000e+01  1.04886914e+00  5.30908181e-06  2.87109732e-05  6.70208905e-01  6.23941949e-02  2.27041328e+00  1.66973793e+00 
 7.00000000e+01  1.04884174e+00  5.38606799e-06  2.91208363e-05  6.64304351e-01  6.33651986e-02  2.26971361e+00  1.65971811e+00 
 7.50000000e+01  1.04880405e+00  5.46292156e-06  2.95303586e-05  6.58380253e-01  6.43377171e-02  2.26904050e+00  1.64971028e+00 
 8.00000000e+01  1.04875634e+00  5.53964068e-06  2.99395336e-05  6.52436697e-01  6.53117614e-02  2.26839396e+00  1.63971421e+00 
 8.50000000e+01  1.04869890e+00  5.61622429e-06  3.03483583e-05  6.46473765e-01  6.62873447e-02  2.26777396e+00  1.62972961e+00 
 9.00000000e+01  1.04863210e+00  5.69267239e-06  3.07568349e-05  6.40491543e-01  6.72644838e-02  2.26718045e+00  1.61975602e+00 
 9.50000000e+01  1.04855646e+00  5.76898656e-06  3.11649734e-05  6.34490124e-01  6.82432007e-02  2.26661331e+00  1.60979279e+00 
 1.00000000e+02  1.04847264e+00  5.84517077e-06  3.15727952e-05  6.28469607e-01  6.92235251e-02  2.26607234e+00  1.59983894e+00 
 1.05000000e+02  1.04838158e+00  5.92123234e-06  3.19803384e-05  6.22430107e-01  7.02054980e-02  2.26555717e+00  1.58989302e+00 
 1.10000000e+02  1.04828459e+00  5.99718341e-06  3.23876649e-05  6.16371759e-01  7.11891760e-02  2.26506725e+00  1.57995286e+00 
 1.15000000e+02  1.04818349e+00  6.07304283e-06  3.27948700e-05  6.10294729e-01  7.21746377e-02  2.26460174e+00  1.57001528e+00 
 1.20000000e+02  1.04808084e+00  6.14883885e-06  3.32020960e-05  6.04199223e-01  7.31619918e-02  2.26415940e+00  1.56007565e+00 
 1.25000000e+02  1.04798021e+00  6.22461279e-06  3.36095514e-05  5.98085511e-01  7.41513892e-02  2.26373845e+00  1.55012726e+00 
 1.30000000e+02  1.04788664e+00  6.30042448e-06  3.40175378e-05  5.91953947e-01  7.51430401e-02  2.26333628e+00  1.54016041e+00 
