 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03095855e+00  2.83220306e-06  1.50156477e-05  7.73399875e-01  4.23037201e-02  2.27087847e+00  1.86219581e+00 
-3.50000000e+01  1.03087430e+00  2.89358831e-06  1.53320525e-05  7.67576542e-01  4.32465038e-02  2.27033631e+00  1.85254740e+00 
-3.00000000e+01  1.03077668e+00  2.95494116e-06  1.56484261e-05  7.61730709e-01  4.41907980e-02  2.26982638e+00  1.84291674e+00 
-2.50000000e+01  1.03066589e+00  3.01625825e-06  1.59647532e-05  7.55862556e-01  4.51366049e-02  2.26934849e+00  1.83330362e+00 
-2.00000000e+01  1.03054213e+00  3.07753621e-06  1.62810191e-05  7.49972255e-01  4.60839271e-02  2.26890247e+00  1.82370783e+00 
-1.50000000e+01  1.03040559e+00  3.13877170e-06  1.65972087e-05  7.44059968e-01  4.70327670e-02  2.26848819e+00  1.81412919e+00 
-1.00000000e+01  1.03025644e+00  3.19996141e-06  1.69133073e-05  7.38125851e-01  4.79831271e-02  2.26810550e+00  1.80456752e+00 
-5.00000000e+00  1.03009486e+00  3.26110203e-06  1.72293003e-05  7.32170053e-01  4.89350101e-02  2.26775431e+00  1.79502267e+00 
 0.00000000e+00  1.02992103e+00  3.32219031e-06  1.75451731e-05  7.26192715e-01  4.98884188e-02  2.26743451e+00  1.78549450e+00 
 5.00000000e+00  1.02973510e+00  3.38322298e-06  1.78609113e-05  7.20193972e-01  5.08433557e-02  2.26714602e+00  1.77598288e+00 
 1.00000000e+01  1.02953723e+00  3.44419683e-06  1.81765005e-05  7.14173954e-01  5.17998237e-02  2.26688878e+00  1.76648770e+00 
 1.50000000e+01  1.02932757e+00  3.50510864e-06  1.84919265e-05  7.08132783e-01  5.27578257e-02  2.26666273e+00  1.75700886e+00 
 2.00000000e+01  1.02910628e+00  3.56595524e-06  1.88071752e-05  7.02070576e-01  5.37173643e-02  2.26646782e+00  1.74754627e+00 
 2.50000000e+01  1.02887348e+00  3.62673346e-06  1.91222325e-05  6.95987448e-01  5.46784426e-02  2.26630404e+00  1.73809985e+00 
 3.00000000e+01  1.02862932e+00  3.68744017e-06  1.94370845e-05  6.89883504e-01  5.56410634e-02  2.26617134e+00  1.72866953e+00 
 3.50000000e+01  1.02837393e+00  3.74807226e-06  1.97517174e-05  6.83758848e-01  5.66052297e-02  2.26606972e+00  1.71925524e+00 
 4.00000000e+01  1.02810745e+00  3.80862664e-06  2.00661174e-05  6.77613579e-01  5.75709445e-02  2.26599918e+00  1.70985693e+00 
 4.50000000e+01  1.02782999e+00  3.86910026e-06  2.03802710e-05  6.71447790e-01  5.85382108e-02  2.26595971e+00  1.70047456e+00 
 5.00000000e+01  1.02754169e+00  3.92949012e-06  2.06941648e-05  6.65261573e-01  5.95070319e-02  2.26595134e+00  1.69110808e+00 
 5.50000000e+01  1.02724267e+00  3.98979327e-06  2.10077857e-05  6.59055013e-01  6.04774110e-02  2.26597407e+00  1.68175744e+00 
 6.00000000e+01  1.02693305e+00  4.05000683e-06  2.13211208e-05  6.52828194e-01  6.14493517e-02  2.26602793e+00  1.67242261e+00 
 6.50000000e+01  1.02661296e+00  4.11012803e-06  2.16341580e-05  6.46581197e-01  6.24228579e-02  2.26611295e+00  1.66310354e+00 
 7.00000000e+01  1.02628256e+00  4.17015427e-06  2.19468856e-05  6.40314100e-01  6.33979341e-02  2.26622914e+00  1.65380015e+00 
 7.50000000e+01  1.02594199e+00  4.23008319e-06  2.22592934e-05  6.34026978e-01  6.43745859e-02  2.26637652e+00  1.64451234e+00 
 8.00000000e+01  1.02559146e+00  4.28991283e-06  2.25713728e-05  6.27719908e-01  6.53528202e-02  2.26655511e+00  1.63523994e+00 
 8.50000000e+01  1.02523120e+00  4.34964180e-06  2.28831183e-05  6.21392964e-01  6.63326465e-02  2.26676488e+00  1.62598269e+00 
 9.00000000e+01  1.02486157e+00  4.40926965e-06  2.31945289e-05  6.15046227e-01  6.73140779e-02  2.26700578e+00  1.61674017e+00 
 9.50000000e+01  1.02448303e+00  4.46879731e-06  2.35056101e-05  6.08679780e-01  6.82971335e-02  2.26727770e+00  1.60751172e+00 
 1.00000000e+02  1.02409625e+00  4.52822781e-06  2.38163780e-05  6.02293719e-01  6.92818410e-02  2.26758043e+00  1.59829627e+00 
 1.05000000e+02  1.02370223e+00  4.58756736e-06  2.41268644e-05  5.95888156e-01  7.02682413e-02  2.26791358e+00  1.58909221e+00 
 1.10000000e+02  1.02330243e+00  4.64682682e-06  2.44371238e-05  5.89463230e-01  7.12563951e-02  2.26827658e+00  1.57989702e+00 
 1.15000000e+02  1.02289898e+00  4.70602381e-06  2.47472444e-05  5.83019119e-01  7.22463912e-02  2.26866849e+00  1.57070691e+00 
 1.20000000e+02  1.02249501e+00  4.76518567e-06  2.50573625e-05  5.76556060e-01  7.32383590e-02  2.26908791e+00  1.56151623e+00 
 1.25000000e+02  1.02209500e+00  4.82435337e-06  2.53676824e-05  5.70074371e-01  7.42324847e-02  2.26953273e+00  1.55231665e+00 
 1.30000000e+02  1.02170540e+00  4.88358701e-06  2.56785041e-05  5.63574486e-01  7.52290341e-02  2.26999990e+00  1.54309601e+00 
 1.35000000e+02  1.02133537e+00  4.94297341e-06  2.59902618e-05  5.57057000e-01  7.62283831e-02  2.27048501e+00  1.53383675e+00 
 1.40000000e+02  1.02099788e+00  5.00263686e-06  2.63035774e-05  5.50522737e-01  7.72310629e-02  2.27098173e+00  1.52451370e+00 
 1.45000000e+02  1.02071125e+00  5.06275406e-06  2.66193362e-05  5.43972837e-01  7.82378213e-02  2.27148105e+00  1.51509101e+00 
 1.50000000e+02  1.02050131e+00  5.12357484e-06  2.69387900e-05  5.37408889e-01  7.92497094e-02  2.27197024e+00  1.50551795e+00 
 1.55000000e+02  1.02040419e+00  5.18545003e-06  2.72636966e-05  5.30833098e-01  8.02681969e-02  2.27243134e+00  1.49572325e+00 
 1.60000000e+02  1.02047026e+00  5.24886860e-06  2.75965058e-05  5.24248513e-01  8.12953258e-02  2.27283930e+00  1.48560753e+00 
 1.65000000e+02  1.02076906e+00  5.31450658e-06  2.79406031e-05  5.17659322e-01  8.23339103e-02  2.27315945e+00  1.47503335e+00 
 1.70000000e+02  1.02139602e+00  5.38329091e-06  2.83006303e-05  5.11071231e-01  8.33877957e-02  2.27334417e+00  1.46381219e+00 
 1.75000000e+02  1.02248094e+00  5.45648222e-06  2.86828981e-05  5.04491946e-01  8.44621858e-02  2.27332877e+00  1.45168754e+00 
