 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04074552e+00  3.66910834e-06  2.00566038e-05  7.83395251e-01  4.23365100e-02  2.29112337e+00  1.88282110e+00 
-3.50000000e+01  1.04086753e+00  3.74848660e-06  2.04723845e-05  7.77792943e-01  4.32789331e-02  2.28985486e+00  1.87247141e+00 
-3.00000000e+01  1.04097595e+00  3.82781617e-06  2.08881750e-05  7.72168413e-01  4.42228210e-02  2.28861269e+00  1.86213438e+00 
-2.50000000e+01  1.04107102e+00  3.90709287e-06  2.13039583e-05  7.66521845e-01  4.51681771e-02  2.28739673e+00  1.85180985e+00 
-2.00000000e+01  1.04115294e+00  3.98631258e-06  2.17197172e-05  7.60853411e-01  4.61150054e-02  2.28620689e+00  1.84149764e+00 
-1.50000000e+01  1.04122192e+00  4.06547120e-06  2.21354349e-05  7.55163279e-01  4.70633095e-02  2.28504307e+00  1.83119761e+00 
-1.00000000e+01  1.04127815e+00  4.14456465e-06  2.25510946e-05  7.49451606e-01  4.80130930e-02  2.28390522e+00  1.82090962e+00 
-5.00000000e+00  1.04132183e+00  4.22358890e-06  2.29666796e-05  7.43718542e-01  4.89643597e-02  2.28279328e+00  1.81063357e+00 
 0.00000000e+00  1.04135315e+00  4.30253993e-06  2.33821734e-05  7.37964233e-01  4.99171134e-02  2.28170720e+00  1.80036933e+00 
 5.00000000e+00  1.04137227e+00  4.38141378e-06  2.37975598e-05  7.32188815e-01  5.08713580e-02  2.28064696e+00  1.79011681e+00 
 1.00000000e+01  1.04137938e+00  4.46020651e-06  2.42128224e-05  7.26392420e-01  5.18270974e-02  2.27961253e+00  1.77987592e+00 
 1.50000000e+01  1.04137465e+00  4.53891423e-06  2.46279452e-05  7.20575174e-01  5.27843357e-02  2.27860392e+00  1.76964658e+00 
 2.00000000e+01  1.04135823e+00  4.61753306e-06  2.50429123e-05  7.14737197e-01  5.37430771e-02  2.27762111e+00  1.75942872e+00 
 2.50000000e+01  1.04133030e+00  4.69605919e-06  2.54577079e-05  7.08878606e-01  5.47033256e-02  2.27666413e+00  1.74922227e+00 
 3.00000000e+01  1.04129101e+00  4.77448880e-06  2.58723163e-05  7.02999510e-01  5.56650855e-02  2.27573299e+00  1.73902718e+00 
