 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04670064e+00  3.66664507e-06  1.98888297e-05  7.89509802e-01  4.23356101e-02  1.93366565e+00  1.52563730e+00 
-3.50000000e+01  1.04693299e+00  3.74568617e-06  2.03012003e-05  7.84040547e-01  4.32763009e-02  1.93234975e+00  1.51527791e+00 
-3.00000000e+01  1.04715085e+00  3.82466457e-06  2.07134879e-05  7.78549128e-01  4.42183725e-02  1.93106038e+00  1.50493299e+00 
-2.50000000e+01  1.04735445e+00  3.90357640e-06  2.11256765e-05  7.73035730e-01  4.51618296e-02  1.92979743e+00  1.49460235e+00 
-2.00000000e+01  1.04754402e+00  3.98241784e-06  2.15377504e-05  7.67500529e-01  4.61066773e-02  1.92856079e+00  1.48428579e+00 
-1.50000000e+01  1.04771980e+00  4.06118514e-06  2.19496938e-05  7.61943696e-01  4.70529210e-02  1.92735038e+00  1.47398313e+00 
-1.00000000e+01  1.04788201e+00  4.13987460e-06  2.23614918e-05  7.56365392e-01  4.80005661e-02  1.92616613e+00  1.46369419e+00 
-5.00000000e+00  1.04803086e+00  4.21848258e-06  2.27731291e-05  7.50765771e-01  4.89496185e-02  1.92500799e+00  1.45341883e+00 
 0.00000000e+00  1.04816657e+00  4.29700545e-06  2.31845910e-05  7.45144982e-01  4.99000837e-02  1.92387590e+00  1.44315688e+00 
 5.00000000e+00  1.04828935e+00  4.37543965e-06  2.35958627e-05  7.39503166e-01  5.08519674e-02  1.92276984e+00  1.43290821e+00 
 1.00000000e+01  1.04839939e+00  4.45378164e-06  2.40069297e-05  7.33840459e-01  5.18052755e-02  1.92168979e+00  1.42267269e+00 
 1.50000000e+01  1.04849689e+00  4.53202794e-06  2.44177777e-05  7.28156990e-01  5.27600141e-02  1.92063573e+00  1.41245019e+00 
 2.00000000e+01  1.04858206e+00  4.61017509e-06  2.48283924e-05  7.22452885e-01  5.37161892e-02  1.91960766e+00  1.40224059e+00 
 2.50000000e+01  1.04865507e+00  4.68821970e-06  2.52387600e-05  7.16728262e-01  5.46738069e-02  1.91860558e+00  1.39204378e+00 
 3.00000000e+01  1.04871612e+00  4.76615838e-06  2.56488665e-05  7.10983237e-01  5.56328736e-02  1.91762951e+00  1.38185967e+00 
 3.50000000e+01  1.04876539e+00  4.84398782e-06  2.60586982e-05  7.05217919e-01  5.65933957e-02  1.91667947e+00  1.37168814e+00 
 4.00000000e+01  1.04880305e+00  4.92170471e-06  2.64682416e-05  6.99432415e-01  5.75553795e-02  1.91575548e+00  1.36152910e+00 
 4.50000000e+01  1.04882930e+00  4.99930580e-06  2.68774833e-05  6.93626826e-01  5.85188316e-02  1.91485757e+00  1.35138247e+00 
 5.00000000e+01  1.04884429e+00  5.07678791e-06  2.72864102e-05  6.87801249e-01  5.94837586e-02  1.91398578e+00  1.34124815e+00 
 5.50000000e+01  1.04884820e+00  5.15414788e-06  2.76950091e-05  6.81955779e-01  6.04501672e-02  1.91314015e+00  1.33112606e+00 
 6.00000000e+01  1.04884121e+00  5.23138266e-06  2.81032675e-05  6.76090507e-01  6.14180645e-02  1.91232073e+00  1.32101611e+00 
 6.50000000e+01  1.04882350e+00  5.30848931e-06  2.85111733e-05  6.70205520e-01  6.23874575e-02  1.91152756e+00  1.31091820e+00 
 7.00000000e+01  1.04879524e+00  5.38546502e-06  2.89187149e-05  6.64300902e-01  6.33583541e-02  1.91076068e+00  1.30083223e+00 
 7.50000000e+01  1.04875663e+00  5.46230726e-06  2.93258822e-05  6.58376737e-01  6.43307625e-02  1.91002014e+00  1.29075805e+00 
 8.00000000e+01  1.04870790e+00  5.53901386e-06  2.97326666e-05  6.52433106e-01  6.53046922e-02  1.90930596e+00  1.28069548e+00 
 8.50000000e+01  1.04864931e+00  5.61558321e-06  3.01390622e-05  6.46470089e-01  6.62801545e-02  1.90861814e+00  1.27064426e+00 
 9.00000000e+01  1.04858116e+00  5.69201458e-06  3.05450676e-05  6.40487769e-01  6.72571634e-02  1.90795668e+00  1.26060401e+00 
 9.50000000e+01  1.04850390e+00  5.76830856e-06  3.09506876e-05  6.34486232e-01  6.82357371e-02  1.90732149e+00  1.25057415e+00 
 1.00000000e+02  1.04841808e+00  5.84446773e-06  3.13559370e-05  6.28465570e-01  6.92159002e-02  1.90671241e+00  1.24055380e+00 
 1.05000000e+02  1.04832450e+00  5.92049772e-06  3.17608456e-05  6.22425888e-01  7.01976870e-02  1.90612916e+00  1.23054164e+00 
 1.10000000e+02  1.04822431e+00  5.99640859e-06  3.21654652e-05  6.16367309e-01  7.11811462e-02  1.90557127e+00  1.22053567e+00 
 1.15000000e+02  1.04811917e+00  6.07221700e-06  3.25698804e-05  6.10289986e-01  7.21663480e-02  1.90503796e+00  1.21053287e+00 
 1.20000000e+02  1.04801147e+00  6.14794917e-06  3.29742231e-05  6.04194116e-01  7.31533935e-02  1.90452808e+00  1.20052874e+00 
 1.25000000e+02  1.04790467e+00  6.22364505e-06  3.33786941e-05  5.98079959e-01  7.41424282e-02  1.90403984e+00  1.19051664e+00 
 1.30000000e+02  1.04780377e+00  6.29936415e-06  3.37835915e-05  5.91947867e-01  7.51336615e-02  1.90357060e+00  1.18048686e+00 
 1.35000000e+02  1.04771594e+00  6.37519350e-06  3.41893511e-05  5.85798325e-01  7.61273918e-02  1.90311651e+00  1.17042528e+00 
 1.40000000e+02  1.04765135e+00  6.45125861e-06  3.45966016e-05  5.79631996e-01  7.71240425e-02  1.90267200e+00  1.16031167e+00 
 1.45000000e+02  1.04762439e+00  6.52773836e-06  3.50062388e-05  5.73449801e-01  7.81242097e-02  1.90222913e+00  1.15011716e+00 
 1.50000000e+02  1.04765526e+00  6.60488531e-06  3.54195285e-05  5.67253011e-01  7.91287286e-02  1.90177663e+00  1.13980098e+00 
 1.55000000e+02  1.04777218e+00  6.68305326e-06  3.58382440e-05  5.61043382e-01  8.01387623e-02  1.90129873e+00  1.12930593e+00 
 1.60000000e+02  1.04801431e+00  6.76273414e-06  3.62648512e-05  5.54823328e-01  8.11559210e-02  1.90077339e+00  1.11855236e+00 
 1.65000000e+02  1.04843564e+00  6.84460701e-06  3.67027542e-05  5.48596156e-01  8.21824201e-02  1.90017019e+00  1.10743023e+00 
 1.70000000e+02  1.04911018e+00  6.92960228e-06  3.71566166e-05  5.42366367e-01  8.32212844e-02  1.89944733e+00  1.09578858e+00 
 1.75000000e+02  1.05013856e+00  7.01898522e-06  3.76327791e-05  5.36140044e-01  8.42766107e-02  1.89854798e+00  1.08342198e+00 
